מספר קופה/קרן/ח.פ. עבור חברת ביטוח,מספר מסלול,שם שותף כללי קרן השקעות,מספר מזהה שותף כללי קרן השקעות,סוג מספר מזהה שותף כללי קרן השקעות,שם קרן השקעה,מספר מזהה קרן השקעה,סוג מספר מזהה קרן השקעות,מאפיין עיקרי,אסטרטגיית קרן ההשקעה,"ישראל/חו""ל",מדינת התאגדות קרן השקעה,מיקום משרד השותף הכללי,מדינה לפי חשיפה כלכלית,בעל עניין/צד קשור,תאריך רכישה,מטבע פעילות,סוג גורם משערך,תלות/אי-תלות המשערך,תאריך שערוך אחרון,שער חליפין,NAV (במטבע הדיווח של קרן ההשקעה),"שווי הוגן (באלפי ש""ח)",שיעור החזקה בקרן השקעה,שיעור מנכסי אפיק ההשקעה,שיעור מסך נכסי ההשקעה,Unnamed: 26,סוף מידע
1328,9757.0,accolade investment associates VIII-C LLC,,,Accolade Partners 8-C Feeder (Anthos 5),29994299.0,פנימי,פרייבט אקוויטי,,"חו""ל",,,"ארה""ב",לא,2021-06-28,USD,דיווח מנהל הקרן,אי-תלות,2025-09-25,3.306,5681.929,20927.737,4.322e-05,0.015539,0.001093,,
1328,9757.0,"ASSF Management IV, L.P",,,Ares 4,29992320.0,פנימי,קרן חוב,,"חו""ל",,,"ארה""ב",לא,2015-02-25,USD,דיווח מנהל הקרן,אי-תלות,2025-08-31,3.306,308.715,1020.61,3.35973861386138e-06,0.000757,5.3e-05,,
1328,9757.0,Signal Alpha III GP Limited,,,Signal 3,28999293.0,פנימי,"קרן נדל""ן",,"חו""ל",,,גלובלי,לא,2025-05-28,EUR,דיווח מנהל הקרן,אי-תלות,2025-09-29,3.8807,3947.425,15318.772,0.000125351383333333,0.011374,0.0008,,
1328,9757.0,accolade associates Blockchain I LLC,,,Accolade Partners Blockchain 1 Feeder,29994243.0,פנימי,פרייבט אקוויטי,,"חו""ל",,,"ארה""ב",לא,2021-04-18,USD,דיווח מנהל הקרן,אי-תלות,2025-07-17,3.306,3327.373,10684.296,6.1775e-05,0.007933,0.000558,,
1328,9757.0,"ECV IL OPP GP I, L.P.",,,Entree ECV IL OPP 1,29993937.0,פנימי,פרייבט אקוויטי,,"חו""ל",,,ישראל,לא,2020-11-29,USD,דיווח מנהל הקרן,אי-תלות,2025-08-31,3.306,4213.342,13945.445,0.000351247738250505,0.010354,0.000728,,
1328,9757.0,"LCN North American GP III, L.P.",,,LCN NA 3 QFPF,29993940.0,פנימי,"קרן נדל""ן",,"חו""ל",,,"ארה""ב",לא,2020-12-02,USD,דיווח מנהל הקרן,אי-תלות,2025-08-26,3.306,4308.059,14000.813,9.53878572e-05,0.010395,0.000731,,
1328,9757.0,"1568 BROADWAY JV MANAGER, LLC ",,,Broadway 1568 TS LP,28999264.0,פנימי,"קרן נדל""ן",,"חו""ל",,,"ארה""ב",לא,2024-07-01,USD,מומחה בלתי תלוי,אי-תלות,2025-06-30,3.306,1982.221,6553.222,2.17959070222222e-05,0.004865,0.000342,,
1328,9757.0,"Thoma Bravo Discover Partners IV[-P]9, L.P.",,,Thoma Bravo Discover 4,28999125.0,פנימי,פרייבט אקוויטי,,"חו""ל",,,"ארה""ב",לא,2022-05-18,USD,דיווח מנהל הקרן,אי-תלות,2025-09-28,3.306,6714.455,22197.989,1.181e-05,0.016482,0.00116,,
1328,9757.0,"Clarion CLO II GP, LP",,,CLARION 2,28999104.0,פנימי,קרן חוב,,"חו""ל",,,"ארה""ב",לא,2022-01-31,USD,דיווח מנהל הקרן,אי-תלות,2025-08-19,3.306,5694.038,17996.248,0.0004675,0.013362,0.00094,,
1328,9757.0,Signal Alpha II GP limited,,,Signal Alpha 2,29993539.0,פנימי,קרן חוב,,"חו""ל",,,אירופה,לא,2019-07-31,EUR,דיווח מנהל הקרן,אי-תלות,2025-09-30,3.8807,3663.861,13297.973,6.43272425454545e-05,0.009873,0.000694,,
1328,9757.0,LCN European Fund III GP S.à r.l.,,,LCN EU 3,29993727.0,פנימי,"קרן נדל""ן",,"חו""ל",,,אירופה,לא,2020-01-15,EUR,דיווח מנהל הקרן,אי-תלות,2025-08-19,3.8807,2618.465,10076.374,5.81250292e-05,0.007481,0.000526,,
1328,9757.0,Terramont Infrastructure GP LLC,,,Terramont,28999149.0,פנימי,קרן אנרגיה ותשתיות,,"חו""ל",,,"ארה""ב",לא,2022-04-15,USD,דיווח מנהל הקרן,אי-תלות,2025-08-18,3.306,5325.949,24026.416,0.000157597918666666,0.017839,0.001255,,
1328,9757.0,RM-GP LLC,,,"עורק ארה""ב - JV ניו יורק",28999152.0,פנימי,"קרן נדל""ן",,"חו""ל",,,"ארה""ב",לא,2022-06-30,USD,מומחה בלתי תלוי,אי-תלות,2025-05-22,3.306,3328.871,11005.248,0.000967063965185697,0.008171,0.000575,,
1328,9757.0,Zeev Ventures management IX,,,ZEEV Ventures 9,28999179.0,פנימי,פרייבט אקוויטי,,"חו""ל",,,גלובלי,לא,2022-10-03,USD,דיווח מנהל הקרן,אי-תלות,2025-08-18,3.306,567.122,1897.576,1.016e-05,0.001408,9.9e-05,,
1328,9757.0,Francisco Partners VII ,,,	Francisco Partners VII[-A] L.P,28999122.0,פנימי,פרייבט אקוויטי,,"חו""ל",,,"ארה""ב",לא,2022-02-17,USD,דיווח מנהל הקרן,אי-תלות,2025-08-19,3.306,3469.589,14053.94,8.5056e-06,0.010435,0.000734,,
1328,9757.0,LCN Sterling GP S.à r.l.,,,LCN UK QII,28999109.0,פנימי,"קרן נדל""ן",,"חו""ל",,,בריטניה,לא,2022-05-30,GBP,דיווח מנהל הקרן,אי-תלות,2025-08-10,4.4409,7546.16,33511.741,0.000693182028545511,0.024882,0.001751,,
1328,9757.0,Alto Fund II GP LLC,,,Alto 2,29992377.0,פנימי,"קרן נדל""ן",,"חו""ל",,,"ארה""ב",לא,2015-09-10,USD,דיווח מנהל הקרן,אי-תלות,2025-08-26,3.306,273.583,734.673,4.07052843660237e-05,0.000545,3.8e-05,,
1328,9757.0,"OEP VIII General Partner, L.P.,",,,One Equity Partners 8 - A,28999101.0,פנימי,פרייבט אקוויטי,,"חו""ל",,,גלובלי,לא,2021-12-14,USD,דיווח מנהל הקרן,אי-תלות,2025-08-20,3.306,10666.266,32886.265,2.58240857764876e-05,0.024418,0.001718,,
1328,9757.0,"Avenue Europe Capital Partners III, LLC",,,Avenue Europe 3,29992670.0,פנימי,קרן חוב,,"חו""ל",,,אירופה,לא,2016-01-05,EUR,דיווח מנהל הקרן,אי-תלות,2025-08-18,3.8807,317.533,1232.248,2.69213617021276e-05,0.000914,6.4e-05,,
1328,9757.0,Zeev Ventures management VII,,,Zeev ventures 7,29994278.0,פנימי,פרייבט אקוויטי,,"חו""ל",,,גלובלי,לא,2021-05-26,USD,דיווח מנהל הקרן,אי-תלות,2025-08-18,3.306,2827.522,9347.786,6.48846153846153e-05,0.00694,0.000488,,
1328,9757.0,Northwind Healthcare Debt Fund I GP LLC,,,NORTHWIND HEALTHCARE DEBT FUND 1 FEEDER C LP,28999147.0,פנימי,קרן חוב,,"חו""ל",,,"ארה""ב",לא,2022-04-27,USD,דיווח מנהל הקרן,אי-תלות,2025-08-31,3.306,3567.708,11151.54,0.000190110539195004,0.00828,0.000582,,
1328,9757.0,"Hyperwise Ventures GP, LP",,,Hyperwise Ventures Fund,29993895.0,פנימי,פרייבט אקוויטי,,"חו""ל",,,ישראל,לא,2020-10-08,USD,דיווח מנהל הקרן,אי-תלות,2025-08-31,3.306,3836.882,12684.731,0.000704293278333333,0.009418,0.000662,,
1328,9757.0,Stage One Capital (G.P.) 3 Limited Partnership,,,StageOne 3,29992953.0,פנימי,פרייבט אקוויטי,,"חו""ל",,,ישראל,לא,2018-01-16,USD,דיווח מנהל הקרן,אי-תלות,2025-08-19,3.306,224.348,785.996,4.20906836363636e-05,0.000583,4.1e-05,,
1328,9757.0,One equity partners,,,OEP 7 Infobip,29993900.0,פנימי,פרייבט אקוויטי,,"חו""ל",,,גלובלי,לא,2020-09-22,USD,דיווח מנהל הקרן,אי-תלות,2025-08-18,3.306,5643.201,18682.6,0.000316948333333333,0.013872,0.000976,,
1328,9757.0,"10D Management II, L.P",,,10D,28999106.0,פנימי,פרייבט אקוויטי,,"חו""ל",,,ישראל,לא,2021-12-31,USD,דיווח מנהל הקרן,אי-תלות,2025-08-19,3.306,1118.414,4244.241,0.0001879375,0.003151,0.000221,,
1328,9757.0,ICG Strategic Secondaries II (Offshore) GP LP,,,ICG Secondaries 2,29992777.0,פנימי,פרייבט אקוויטי,,"חו""ל",,,גלובלי,לא,2017-06-07,USD,דיווח מנהל הקרן,אי-תלות,2025-09-30,3.306,89.055,294.414,8.15674836731973e-06,0.000218,1.5e-05,,
1328,9757.0,Glilot Investments II Limited Partnership,,,Glilot 2,29992332.0,פנימי,פרייבט אקוויטי,,"חו""ל",,,ישראל,לא,2015-02-19,USD,דיווח מנהל הקרן,אי-תלות,2025-08-31,3.306,179.602,593.765,3.68569428571428e-05,0.00044,3.1e-05,,
1328,9757.0,Kreos Capital Group V Limited,,,Kreos 5,29992663.0,פנימי,קרן חוב,,"חו""ל",,,אירופה,לא,2016-01-04,EUR,דיווח מנהל הקרן,אי-תלות,2025-09-02,3.8807,21.203,82.281,7.13425925e-06,6.1e-05,4e-06,,
1328,9757.0,Strategic Value Special Situations Feeder Fund V,,,Strategic Value Special Situations Offshore Fund ,29994292.0,פנימי,קרן חוב,,"חו""ל",,,גלובלי,לא,2021-06-17,USD,דיווח מנהל הקרן,אי-תלות,2025-08-18,3.306,12912.941,42672.014,3.44263835384759e-05,0.031684,0.002229,,
1328,9757.0,"Forma Fund General Partner, Ltd.",,,Forma Holland 5,29993486.0,פנימי,"קרן נדל""ן",,"חו""ל",,,הולנד,לא,2019-07-10,EUR,דיווח מנהל הקרן,אי-תלות,2025-08-18,3.8807,765.649,2915.742,0.000191717783324089,0.002164,0.000152,,
1328,9757.0,Meridia Real Estate IV GP,,,Meridia 4,29993417.0,פנימי,"קרן נדל""ן",,"חו""ל",,,ספרד,לא,2019-05-07,EUR,דיווח מנהל הקרן,אי-תלות,2025-08-14,3.8807,2230.562,8656.142,0.000161504639375,0.006427,0.000452,,
1328,9757.0,"OEP IX General Partner, L.P.",,,ONE EQUITY IX,28999297.0,פנימי,פרייבט אקוויטי,,"חו""ל",,,גלובלי,לא,2024-08-02,USD,מומחה בלתי תלוי,אי-תלות,2025-09-29,3.306,2040.464,6745.774,2.28486056333333e-05,0.005008,0.000352,,
1328,9757.0,"KPS INVESTORS VI, LP",,,KPS 6,28999281.0,פנימי,פרייבט אקוויטי,,"חו""ל",,,גלובלי,לא,2024-09-30,USD,דיווח מנהל הקרן,אי-תלות,2025-08-31,3.306,312.713,1033.828,3.3265076e-06,0.000767,5.4e-05,,
1328,9757.0,Glendower Capital SOF IV (GP) Limited,,,Glendower SOF 4,29993274.0,פנימי,פרייבט אקוויטי,,"חו""ל",,,גלובלי,לא,2018-12-13,USD,דיווח מנהל הקרן,אי-תלות,2025-09-14,3.306,2698.725,8579.99,3.97745080025729e-05,0.00637,0.000448,,
1328,9757.0,ICG North American Private Debt (Offshore) GP LP,,,ICG NA,29992232.0,פנימי,קרן חוב,,"חו""ל",,,"ארה""ב",לא,2014-08-07,USD,דיווח מנהל הקרן,אי-תלות,2025-09-02,3.306,9.327,30.833,4.64453191546593e-06,2.2e-05,1e-06,,
1328,9757.0,"Qumra Capital GP I, LP",,,Qumra 1,29992316.0,פנימי,פרייבט אקוויטי,,"חו""ל",,,ישראל,לא,2015-02-24,USD,דיווח מנהל הקרן,אי-תלות,2025-09-29,3.306,118.452,391.601,1.16238185123737e-05,0.00029,2e-05,,
1328,9757.0,"Thoma Bravo Explore Partners II[-P]9, L.P.",,,Thoma Bravo Explore 2,28999124.0,פנימי,פרייבט אקוויטי,,"חו""ל",,,"ארה""ב",לא,2022-05-18,USD,דיווח מנהל הקרן,אי-תלות,2025-09-25,3.306,1449.819,4793.102,3.28133333333333e-05,0.003558,0.00025,,
1328,9757.0,CVC CREDIT PARTNERS EUROPEAN DIRECT LENDING FEEDER FUND IV (E) SCSp,,,CVC 4,28999298.0,פנימי,קרן חוב,,"חו""ל",,,אירופה,לא,2025-06-23,EUR,דיווח מנהל הקרן,אי-תלות,2025-09-09,3.8807,2001.873,7768.667,1.601498076e-05,0.005768,0.000405,,
1328,9757.0,"Stage One Capital (GP) IV, L.P",,,Stage One Annex (Opportunity),28999148.0,פנימי,פרייבט אקוויטי,,"חו""ל",,,ישראל,לא,2021-09-30,USD,דיווח מנהל הקרן,אי-תלות,2025-08-19,3.306,139.475,461.104,0.000344720703827114,0.000342,2.4e-05,,
1328,9758.0,Reality Debt General Partner Ltd,,,ריאליטי מימון,28999108.0,פנימי,קרן חוב,,ישראל,,,ישראל,לא,2022-03-31,ILS,דיווח מנהל הקרן,אי-תלות,2025-08-14,1.0,4794.236,4552.794,5.6664e-05,0.027822,0.000882,,
1328,9758.0,"Fortissimo Capital Fund VI GP, LP",,,FORTISSIMO 6,28999153.0,פנימי,פרייבט אקוויטי,,ישראל,,,ישראל,לא,2023-10-24,USD,דיווח מנהל הקרן,אי-תלות,2025-08-14,3.306,565.491,1869.512,1.07169811320754e-05,0.011424,0.000362,,
1328,9758.0,"קוגיטו קפיטל פאנד 2 שותף כללי בע""מ",,,COGITO2,28999102.0,פנימי,קרן חוב,,ישראל,,,ישראל,לא,2022-02-06,ILS,דיווח מנהל הקרן,אי-תלות,2025-08-31,1.0,3077.391,2693.137,5.39052631578947e-05,0.016457,0.000521,,
1328,9758.0,Pontifax V GP L.P.,,,Pontifax 5,29992982.0,פנימי,פרייבט אקוויטי,,ישראל,,,ישראל,לא,2018-02-14,USD,דיווח מנהל הקרן,אי-תלות,2025-08-21,3.306,49.798,167.94,4.0000004e-06,0.001026,3.2e-05,,
1328,9758.0,Copia Agro and Food Ltd.,,,Copia,29993135.0,פנימי,פרייבט אקוויטי,,ישראל,,,ישראל,לא,2018-05-01,USD,דיווח מנהל הקרן,אי-תלות,2025-08-06,3.306,31.914,105.506,1.05014533785569e-05,0.000644,2e-05,,
1328,9758.0,Keshet International Management Ltd.,,,MPDI Fund (KI),29993268.0,פנימי,קרן השקעה אחרת,,ישראל,,,גלובלי,לא,2018-09-16,USD,דיווח מנהל הקרן,אי-תלות,2025-04-03,3.306,1.672,5.527,2.8416608e-06,3.3e-05,1e-06,,
1328,9758.0,Glilot Investment III L.P.,,,Glilot 3,29993297.0,פנימי,פרייבט אקוויטי,,ישראל,,,ישראל,לא,2018-03-29,USD,דיווח מנהל הקרן,אי-תלות,2025-08-31,3.306,31.395,103.792,5.30321909090909e-06,0.000634,2e-05,,
1328,9758.0,Kedma Capital III G.P.L.P Limited Partnership,,,Kedma 3,29993397.0,פנימי,פרייבט אקוויטי,,ישראל,,,ישראל,לא,2019-02-13,USD,דיווח מנהל הקרן,אי-תלות,2025-08-31,3.306,165.983,548.739,8.8733848454636e-06,0.003353,0.000106,,
1328,9758.0,Pontifax Medison Finance GP L.P.,,,Pontifax Medison,29993408.0,פנימי,קרן חוב,,ישראל,,,גלובלי,לא,2019-05-02,USD,דיווח מנהל הקרן,אי-תלות,2025-08-31,3.306,10.059,32.484,1.00666666666666e-05,0.000198,6e-06,,
1328,9758.0,"קרדיטו בע""מ",,,קרדיטו,29993691.0,פנימי,קרן חוב,,ישראל,,,ישראל,לא,2020-03-19,ILS,דיווח מנהל הקרן,אי-תלות,2025-08-31,1.0,1585.363,1224.832,2.04381877528089e-05,0.007484,0.000237,,
1328,9758.0,"Fortissimo Capital Fund V GP, LP",,,Fortissimo 5,29993715.0,פנימי,פרייבט אקוויטי,,ישראל,,,ישראל,לא,2020-04-16,USD,דיווח מנהל הקרן,אי-תלות,2025-08-14,3.306,298.098,985.512,4.32453668377316e-06,0.006022,0.00019,,
1328,9758.0,"יסודות אנקס 1 ג',.פי",,,יסודות א אנקס 1,29992728.0,פנימי,קרן חוב,,ישראל,,,ישראל,לא,2016-09-29,ILS,דיווח מנהל הקרן,אי-תלות,2025-08-31,1.0,10.444,10.444,7.26593349746165e-06,6.3e-05,2e-06,,
1328,9758.0,"Noy E.I Infrastructure and Energy G.P, Limited Partnership",,,נוי כוכב הירדן,29992808.0,פנימי,קרן אנרגיה ותשתיות,,ישראל,,,ישראל,לא,2017-07-19,ILS,דיווח מנהל הקרן,אי-תלות,2025-08-18,1.0,395.954,395.954,7.3332756321839e-06,0.002419,7.6e-05,,
1328,9758.0,Peregrine Ventures Growth GP L.P.,,,Peregrine Growth,29993946.0,פנימי,פרייבט אקוויטי,,ישראל,,,ישראל,לא,2021-03-14,USD,דיווח מנהל הקרן,אי-תלות,2025-09-30,3.306,391.758,1345.545,2.0233333e-05,0.008222,0.00026,,
1328,9758.0,"Stage One Capital  (G.P.) IV, L.P",,,STAGEONE4,29994429.0,פנימי,פרייבט אקוויטי,,ישראל,,,ישראל,לא,2022-03-21,USD,דיווח מנהל הקרן,אי-תלות,2025-08-19,3.306,102.05,370.196,2.29333333333333e-05,0.002262,7.1e-05,,
1328,9758.0,Value AP Partners II Ltd,,,AP Partners II Soglowek L.P.,28999295.0,פנימי,פרייבט אקוויטי,,ישראל,,,ישראל,לא,2025-05-28,ILS,דיווח מנהל הקרן,אי-תלות,2025-09-25,1.0,2134.444,2198.006,8.76478572425828e-05,0.013432,0.000425,,
1328,9758.0,State of minds ventures momentum GP LP,,,SOMV Momentum,29994360.0,פנימי,פרייבט אקוויטי,,ישראל,,,ישראל,לא,2021-12-08,USD,דיווח מנהל הקרן,אי-תלות,2025-08-28,3.306,158.345,539.969,5.15e-05,0.003299,0.000104,,
1328,9758.0,Shiboleth Capital GP Limited Partnership,,,SOMV,29992699.0,פנימי,פרייבט אקוויטי,,ישראל,,,ישראל,לא,2016-05-25,USD,דיווח מנהל הקרן,אי-תלות,2025-08-28,3.306,12.813,42.361,3.20018e-06,0.000258,8e-06,,
1328,9758.0,Mideal Assets Management Ltd,,,Mideal 1,29992746.0,פנימי,"קרן נדל""ן",,ישראל,,,גרמניה,לא,2016-12-01,EUR,דיווח מנהל הקרן,אי-תלות,2025-08-28,3.8807,119.594,458.297,9.99986428571428e-06,0.0028,8.8e-05,,
1328,9758.0,"ואר השקעות ג'י.פי. בע""מ",,,Var Optimum,29993435.0,פנימי,קרן גידור (Hedge Fund),,ישראל,,,ישראל,לא,2019-05-28,ILS,דיווח מנהל הקרן,אי-תלות,2025-09-11,1.0,590.153,590.153,1.18446601941747e-05,0.003606,0.000114,,
1328,9758.0,Value AP Partners II Ltd,,,AP PARTNERS 2,28999163.0,פנימי,פרייבט אקוויטי,,ישראל,,,ישראל,לא,2022-11-22,ILS,דיווח מנהל הקרן,אי-תלות,2025-08-31,1.0,2677.176,2677.176,0.0001883333332,0.01636,0.000518,,
1328,9758.0,"Noy E.I Infrastructure and Energy G.P, Limited Partnership",,,נוי חוצה לישראל 1,28999198.0,פנימי,קרן אנרגיה ותשתיות,,ישראל,,,ישראל,לא,2023-01-17,ILS,דיווח מנהל הקרן,אי-תלות,2025-08-18,1.0,348.398,315.043,1.76564134189393e-06,0.001925,6.1e-05,,
1328,9758.0,"Klirmark Fund IV (G.P.), L.P",,,Klirmark Opportunity Fund 4,28999218.0,פנימי,קרן חוב,,ישראל,,,גלובלי,לא,2023-03-15,ILS,דיווח מנהל הקרן,אי-תלות,2025-08-25,1.0,6490.289,7559.597,6.1103268e-05,0.046196,0.001464,,
