מספר קופה/קרן/ח.פ. עבור חברת ביטוח,מספר מסלול,מספר מזהה לווה,סוג מספר מזהה לווה,שם הלוואה,מספר הלוואה,מאפיין עיקרי,מאפיין הלוואות מתואמות עבור זכויות מקרקעין,"ישראל/חו""ל",מדינה לפי חשיפה כלכלית,ענף מסחר,בעל עניין/צד קשור,קונסורציום/ סינדיקציה,מספר קונסורציום/ סינדיקציה,תאריך העמדת הלוואה,דירוג,שם מדרג,דירוג הלוואה/המנפיק,מטבע פעילות,"מח""מ",סוג הריבית,שיעור ריבית,סוג הצמדה,ריבית עוגן,שיעור תוספת/הפחתה לריבית העוגן,תשואה לפדיון,מועד פדיון,נחיתות חוזית,סוג בטוחה,שווי הבטוחות העומדות כנגד ההלוואה,שיעור הבטוחות מהחוב,מועד עדכון אחרון לשווי הבטוחות,זכות חזרה,מבנה לוח סילוקין,יעוד הלוואה,זכות פירעון מוקדם,סוג גורם משערך,שם גורם משערך,תלות/אי-תלות המשערך,תאריך שערוך אחרון,תאריך אחרון בו נבחנה בפועל ירידת ערך,שיעור ריבית בגין אי-ניצול מסגרת האשראי,ערך נקוב,שער הלוואה,שער חליפין,"שווי הוגן (באלפי ש""ח)",שווי הוגן (במטבע הפעילות),"עלות מופחתת (באלפי ש""ח)",עלות מופחתת (במטבע הפעילות),האם סווג כחוב בעייתי,השיטה שיושמה בדוח הכספי,שיעור מנכסי אפיק ההשקעה,שיעור מסך נכסי ההשקעה,Unnamed: 53,סוף מידע
1328,9758.0,,,,28999181.0,תאגיד,,ישראל,,תשתיות,לא,כן,,2022-10-03,A1,מידרוג Moodys,הלוואה,ILS,9.15,קבועה,0.03964,,,,0.039,2045-12-31,החוב לא נחות,,,,,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,,,250609.62,104.93,1.0,262.965,262.96467,,,,שווי הוגן,0.006092,5e-05,,
1328,9758.0,,,,28999171.0,תאגיד,,ישראל,,תשתיות,לא,כן,,2022-08-18,A1,מידרוג Moodys,הלוואה,ILS,6.12,קבועה,0.024463,,,,0.0302,2038-09-30,החוב לא נחות,,,,,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,,,7822949.61,104.41,1.0,8167.942,8167.94168,,,,שווי הוגן,0.189239,0.001582,,
1328,9758.0,,,,28999260.0,תאגיד,תשתיות - שלב הקמה,ישראל,,תשתיות,לא,כן,,2024-06-27,A2,מידרוג Moodys,הלוואה,ILS,0.58,משתנה,0.0675,,,,0.0191,2027-10-26,החוב לא נחות,,,,,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,,,181202.65,100.51,1.0,182.127,182.12678,,,,שווי הוגן,0.004219,3.5e-05,,
1328,9758.0,,,,28999239.0,תאגיד,תשתיות - שלב הקמה,ישראל,,תשתיות,לא,כן,,2023-11-27,A2,מידרוג Moodys,הלוואה,ILS,0.58,משתנה,0.0675,,,,0.0137,2027-10-26,החוב לא נחות,,,,,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,,,90380.47,100.82,1.0,91.122,91.12158,,,,שווי הוגן,0.002111,1.7e-05,,
1328,9758.0,,,,28999249.0,תאגיד,תשתיות - שלב הקמה,ישראל,,תשתיות,לא,כן,,2024-02-28,A2,מידרוג Moodys,הלוואה,ILS,0.58,משתנה,0.0675,,,,0.0166,2027-10-26,החוב לא נחות,,,,,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,,,16351.37,100.65,1.0,16.458,16.45765,,,,שווי הוגן,0.000381,3e-06,,
1328,9758.0,,,,28999254.0,תאגיד,תשתיות - שלב הקמה,ישראל,,תשתיות,לא,כן,,2024-03-25,A2,מידרוג Moodys,הלוואה,ILS,0.58,משתנה,0.0675,,,,0.0205,2027-10-26,החוב לא נחות,,,,,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,,,178231.16,100.43,1.0,178.998,178.99755,,,,שווי הוגן,0.004147,3.4e-05,,
1328,9758.0,,,,28999250.0,תאגיד,,ישראל,,השקעה ואחזקות,לא,לא,,2016-05-05,AAA,S&P מעלות,מנפיק,ILS,1.29,משתנה,0.025,,,,0.112,2028-05-24,החוב לא נחות,,,,,,,,כן,גורם תלוי/פנימי,,קיימת תלות,2025-09-30,,,39564.0,100.59,1.0,39.797,39.79742,,,,שווי הוגן,0.000922,7e-06,,
1328,9758.0,,,,28999261.0,תאגיד,,ישראל,,תשתיות,לא,כן,,2024-06-27,A1,מידרוג Moodys,הלוואה,ILS,5.85,קבועה,0.041343,,,,0.034,2038-09-30,החוב לא נחות,,,,,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,,,106213.33,109.27,1.0,116.059,116.0593,,,,שווי הוגן,0.002688,2.2e-05,,
1328,9758.0,,,,28999220.0,תאגיד,,ישראל,,תשתיות,לא,כן,,2023-05-30,A1,מידרוג Moodys,הלוואה,ILS,8.99,קבועה,0.0449,,,,0.0409,2045-12-31,החוב לא נחות,,,,,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,,,306752.44,104.79,1.0,321.446,321.44588,,,,שווי הוגן,0.007447,6.2e-05,,
1328,9758.0,,,,28999247.0,תאגיד,,ישראל,,תשתיות,לא,כן,,2023-12-31,A1,מידרוג Moodys,הלוואה,ILS,8.94,קבועה,0.047818,,,,0.041,2045-12-31,החוב לא נחות,,,,,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,,,150834.15,106.34,1.0,160.397,160.39703,,,,שווי הוגן,0.003716,3.1e-05,,
1328,9758.0,,,,28999286.0,תאגיד,,ישראל,,תשתיות,לא,כן,,2025-01-23,A1,מידרוג Moodys,הלוואה,ILS,5.6,קבועה,0.043829,,,,0.0566,2038-09-30,החוב לא נחות,,,,,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,,,33069.68,99.52,1.0,32.911,32.91094,,,,שווי הוגן,0.000762,6e-06,,
1328,9758.0,,,,28999233.0,תאגיד,תשתיות - שלב הקמה,ישראל,,תשתיות,לא,כן,,2023-09-26,A2,מידרוג Moodys,הלוואה,ILS,0.58,משתנה,0.0675,,,,0.0147,2027-10-26,החוב לא נחות,,,,,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,,,73636.93,100.76,1.0,74.197,74.19657,,,,שווי הוגן,0.001719,1.4e-05,,
1328,9758.0,,,,28999285.0,תאגיד,תשתיות - שלב הקמה,ישראל,,תשתיות,לא,כן,,2024-11-06,A2,מידרוג Moodys,הלוואה,ILS,0.58,משתנה,0.0675,,,,0.0238,2027-10-26,החוב לא נחות,,,,,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,,,97327.67,100.24,1.0,97.561,97.56125,,,,שווי הוגן,0.00226,1.8e-05,,
1328,9758.0,,,,28999235.0,תאגיד,,ישראל,,תשתיות,לא,כן,,2023-11-10,A1,מידרוג Moodys,הלוואה,ILS,5.98,קבועה,0.041321,,,,0.027,2038-09-30,החוב לא נחות,,,,,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,,,81475.29,113.51,1.0,92.483,92.4826,,,,שווי הוגן,0.002142,1.7e-05,,
1328,9758.0,,,,28999246.0,תאגיד,,ישראל,,תשתיות,לא,כן,,2024-02-01,A1,מידרוג Moodys,הלוואה,ILS,5.96,קבועה,0.034404,,,,0.0305,2038-09-30,החוב לא נחות,,,,,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,,,180756.91,109.16,1.0,197.314,197.31424,,,,שווי הוגן,0.004571,3.8e-05,,
1328,9758.0,,,,29992981.0,תאגיד,,ישראל,,רשויות מקומיות,לא,כן,,2018-02-28,AA,S&P מעלות,הלוואה,ILS,2.08,קבועה,0.0334,,,,0.049,2030-03-01,החוב לא נחות,,,,,,,,לא,חברת ציטוט,,אי-תלות,2025-09-30,,,6017.29,97.61,1.0,5.873,5.87348,,,,שווי הוגן,0.000136,1e-06,,
1328,9758.0,,,,28999215.0,תאגיד,,ישראל,,תשתיות,לא,כן,,2022-08-18,A1,מידרוג Moodys,הלוואה,ILS,6.01,קבועה,0.036298,,,,0.0289,2038-09-30,החוב לא נחות,,,,,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,,,160837.62,111.26,1.0,178.948,178.94793,,,,שווי הוגן,0.004145,3.4e-05,,
1328,9758.0,,,,28999236.0,תאגיד,תשתיות - שלב הקמה,ישראל,,תשתיות,לא,כן,,2023-10-31,A2,מידרוג Moodys,הלוואה,ILS,0.58,משתנה,0.0675,,,,0.0128,2027-10-26,החוב לא נחות,,,,,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,,,143479.81,100.87,1.0,144.728,144.72808,,,,שווי הוגן,0.003353,2.8e-05,,
1328,9758.0,,,,29992951.0,תאגיד,,ישראל,,רשויות מקומיות,לא,כן,,2018-01-16,AA+,S&P מעלות,הלוואה,ILS,2.1,קבועה,0.0178,,,,0.0273,2030-02-01,החוב לא נחות,,,,,,,,לא,חברת ציטוט,,אי-תלות,2025-09-30,,,19690.25,117.87,1.0,23.209,23.2089,,,,שווי הוגן,0.000537,4e-06,,
1328,9758.0,,,,29993192.0,תאגיד,,ישראל,,רשויות מקומיות,לא,כן,,2018-09-04,AA,S&P מעלות,הלוואה,ILS,2.33,קבועה,0.0344,,,,0.0485,2030-10-01,החוב לא נחות,,,,,,,,לא,חברת ציטוט,,אי-תלות,2025-09-30,,,5633.45,97.63,1.0,5.5,5.49994,,,,שווי הוגן,0.000127,1e-06,,
1328,9758.0,,,,29993324.0,תאגיד,,ישראל,,רשויות מקומיות,לא,כן,,2019-02-27,AAA,S&P מעלות,מנפיק,ILS,3.78,קבועה,0.031,,,,0.0463,2034-03-01,החוב לא נחות,,,,,,,,לא,חברת ציטוט,,אי-תלות,2025-09-30,,,24059.23,95.11,1.0,22.883,22.88273,,,,שווי הוגן,0.00053,4e-06,,
1328,9758.0,,,,29994409.0,תאגיד,"נדל""ן מניב -  מגורים (כולל דיור מוגן)",ישראל,,"נדל""ן מניב בישראל",לא,כן,,2021-11-04,NR,NR,NR,ILS,3.82,קבועה,0.0355,,,,0.031,2029-12-27,החוב לא נחות,,,,2023-12-31,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,,,1398693.67,104.01,1.0,1454.781,1454.78128,,,,שווי הוגן,0.033705,0.000281,,
1328,9758.0,,,,29992973.0,תאגיד,,ישראל,,רשויות מקומיות,לא,כן,,2018-02-19,AA,S&P מעלות,הלוואה,ILS,0.37,קבועה,0.0354,,,,0.0316,2026-07-01,החוב לא נחות,,,,,,,,לא,חברת ציטוט,,אי-תלות,2025-09-30,,,3301.54,120.71,1.0,3.985,3.98529,,,,שווי הוגן,9.2e-05,0.0,,
1328,9758.0,,,,29993664.0,תאגיד,"נדל""ן מניב - משרדים",ישראל,,"נדל""ן מניב בישראל",לא,לא,,2020-03-01,NR,NR,NR,ILS,3.95,קבועה,0.022,,,,0.0477,2031-12-31,החוב לא נחות,,,,2023-12-31,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,,,1426447.28,90.6,1.0,1292.361,1292.36123,,,,שווי הוגן,0.029942,0.00025,,
1328,9758.0,,,,29993306.0,תאגיד,,ישראל,,תקשורת ומדיה,לא,לא,,2019-02-03,NR,NR,NR,ILS,0.49,קבועה,0.0451,,,,0.0518,2026-06-30,החוב לא נחות,,,,,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,,,92499.87,100.83,1.0,93.268,93.26761,,,,שווי הוגן,0.00216,1.8e-05,,
1328,9758.0,,,,29993311.0,תאגיד,,ישראל,,רשויות מקומיות,לא,כן,,2019-02-07,AA+,S&P מעלות,הלוואה,ILS,3.88,קבועה,0.0216,,,,0.0288,2034-02-01,החוב לא נחות,,,,,,,,לא,חברת ציטוט,,אי-תלות,2025-09-30,,,5955.06,116.5,1.0,6.938,6.93765,,,,שווי הוגן,0.00016,1e-06,,
1328,9758.0,,,,29993150.0,תאגיד,,ישראל,,רשויות מקומיות,לא,כן,,2018-06-28,AAA,S&P מעלות,הלוואה,ILS,3.68,קבועה,0.016,,,,0.0244,2033-07-01,החוב לא נחות,,,,,,,,לא,חברת ציטוט,,אי-תלות,2025-09-30,,,29589.17,115.26,1.0,34.104,34.10447,,,,שווי הוגן,0.00079,6e-06,,
1328,9758.0,,,,29993205.0,תאגיד,,ישראל,,רשויות מקומיות,לא,כן,,2018-09-20,AA+,S&P מעלות,הלוואה,ILS,3.62,קבועה,0.0308,,,,0.0454,2033-10-01,החוב לא נחות,,,,,,,,לא,חברת ציטוט,,אי-תלות,2025-09-30,,,3339.93,95.43,1.0,3.187,3.18729,,,,שווי הוגן,7.3e-05,0.0,,
1328,9758.0,,,,29994280.0,תאגיד,תשתיות - שלב הקמה,ישראל,,תשתיות,לא,כן,,2021-05-31,A2,מידרוג Moodys,הלוואה,ILS,0.16,משתנה,0.065,,,,0.0666,2025-12-15,החוב לא נחות,,,,,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,,,1473407.6,99.58,1.0,1467.219,1467.21928,,,,שווי הוגן,0.033993,0.000284,,
1328,9758.0,,,,28999258.0,תאגיד,תשתיות - שלב הקמה,ישראל,,תשתיות,לא,כן,,2024-05-30,A2,מידרוג Moodys,הלוואה,ILS,0.58,משתנה,0.0675,,,,0.021,2027-10-26,החוב לא נחות,,,,,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,,,67977.93,100.4,1.0,68.25,68.24984,,,,שווי הוגן,0.001581,1.3e-05,,
1328,9758.0,,,,28999279.0,תאגיד,תשתיות - שלב הקמה,ישראל,,תשתיות,לא,כן,,2024-09-26,A2,מידרוג Moodys,הלוואה,ILS,0.58,משתנה,0.0675,,,,0.021,2027-10-26,החוב לא נחות,,,,,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,,,28646.73,100.4,1.0,28.761,28.76131,,,,שווי הוגן,0.000666,5e-06,,
1328,9758.0,,,,28999291.0,תאגיד,תשתיות - שלב הקמה,ישראל,,תשתיות,לא,כן,,2025-04-29,A2,מידרוג Moodys,הלוואה,ILS,0.58,משתנה,0.0675,,,,0.0268,2027-10-26,החוב לא נחות,,,,,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,,,15363.05,100.07,1.0,15.374,15.3738,,,,שווי הוגן,0.000356,2e-06,,
1328,9758.0,,,,29993540.0,תאגיד,,ישראל,,רשויות מקומיות,לא,כן,,2019-09-15,AAA,S&P מעלות,מנפיק,ILS,4.26,קבועה,0.01,,,,0.0264,2034-10-01,החוב לא נחות,,,,,,,,לא,חברת ציטוט,,אי-תלות,2025-09-30,,,16058.96,110.07,1.0,17.676,17.6761,,,,שווי הוגן,0.000409,3e-06,,
1328,9758.0,,,,29993450.0,תאגיד,,ישראל,,רשויות מקומיות,לא,כן,,2019-06-06,AAA,S&P מעלות,הלוואה,ILS,4.05,קבועה,0.0175,,,,0.028,2034-06-01,החוב לא נחות,,,,,,,,לא,חברת ציטוט,,אי-תלות,2025-09-30,,,45373.42,113.76,1.0,51.617,51.6168,,,,שווי הוגן,0.001195,1e-05,,
1328,9758.0,,,,29993298.0,תאגיד,,ישראל,,תקשורת ומדיה,לא,לא,,2019-01-17,NR,NR,NR,ILS,0.0,קבועה,0.0,,,,0.0,2054-12-31,החוב נחות,,,,,,,,לא,גורם תלוי/פנימי,,קיימת תלות,2025-05-29,,,57696.86,1e-06,1.0,0.0,0.0,,,,שווי הוגן,0.0,0.0,,
1328,9758.0,,,,29993163.0,תאגיד,,ישראל,,רשויות מקומיות,לא,כן,,2018-07-25,AA+,S&P מעלות,הלוואה,ILS,3.68,קבועה,0.0196,,,,0.0273,2033-08-01,החוב לא נחות,,,,,,,,לא,חברת ציטוט,,אי-תלות,2025-09-30,,,2801.66,116.08,1.0,3.252,3.25217,,,,שווי הוגן,7.5e-05,0.0,,
1328,9758.0,,,,29993142.0,תאגיד,,ישראל,,רשויות מקומיות,לא,כן,,2018-06-13,AA,S&P מעלות,הלוואה,ILS,2.24,קבועה,0.0275,,,,0.0303,2030-06-01,החוב לא נחות,,,,,,,,לא,חברת ציטוט,,אי-תלות,2025-09-30,,,6919.84,118.42,1.0,8.194,8.19447,,,,שווי הוגן,0.000189,1e-06,,
1328,9758.0,,,,29994233.0,תאגיד,,ישראל,,תשתיות,לא,כן,,2022-01-31,A1,מידרוג Moodys,הלוואה,ILS,9.41,קבועה,0.02747,,,,0.0397,2045-12-31,החוב לא נחות,,,,,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,,,280526.3,96.22,1.0,269.922,269.9224,,,,שווי הוגן,0.006253,5.2e-05,,
1328,9758.0,,,,29993936.0,תאגיד,תשתיות - שלב תפעול,ישראל,,חיפושי נפט וגז,לא,כן,,2020-12-02,A1,מידרוג Moodys,הלוואה,EUR,6.49,קבועה,0.023451,,,,0.0439,2040-06-30,החוב לא נחות,,,,,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,,,722982.67,88.8,3.8807,2491.443,642.00861,,,,שווי הוגן,0.057723,0.000482,,
1328,9758.0,,,,90552312.0,תאגיד,,ישראל,,שירותים פיננסיים,לא,לא,,2018-08-09,NR,NR,NR,ILS,3.26,קבועה,0.029,,,,0.0441,2036-08-09,החוב לא נחות,,,,2024-02-17,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,,,83600.84,116.72,1.0,97.579,97.5789,,,,שווי הוגן,0.00226,1.8e-05,,
1328,9758.0,,,,90146006.0,תאגיד,,ישראל,,השקעה ואחזקות,לא,כן,,2015-05-06,NR,NR,NR,ILS,0.0,קבועה,0.0,,,,0.0,2028-06-29,החוב לא נחות,,,,2025-09-25,,,,כן,גורם תלוי/פנימי,,קיימת תלות,2025-09-30,,,21871.85,1e-06,1.0,0.0,0.0,,,,שווי הוגן,0.0,0.0,,
1328,9758.0,,,,29993634.0,תאגיד,,"חו""ל",,Media,לא,כן,,2020-01-23,NR,NR,NR,USD,0.72,משתנה,0.0987639,,,,0.0751,2026-06-30,החוב לא נחות,,,,,,,,לא,חברת ציטוט,,אי-תלות,2025-09-30,,,44210.97,101.83526,3.306,148.844,45.02235,,,,שווי הוגן,0.003448,2.8e-05,,
1328,9758.0,,,,28999287.0,תאגיד,,"חו""ל",,Real Estate Management & Development,לא,לא,,2025-01-27,NR,NR,NR,USD,2.09,משתנה,0.0947639,,,,0.0802,2028-01-27,החוב לא נחות,,,,2024-10-30,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,,,1773307.0,103.316694,3.306,6056.996,1832.12216,,,,שווי הוגן,0.140332,0.001173,,
1328,9758.0,,,,28999143.0,תאגיד,"נדל""ן מניב -  אחר/לא מסווג","חו""ל",,Real Estate Management & Development,לא,כן,,2022-06-04,NR,NR,NR,NOK,0.49,משתנה,0.0699,,,,0.0668,2027-05-04,החוב לא נחות,,,,2023-12-31,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,,,24389033.44,101.926678,0.3311,8230.792,24858.93158,,,,שווי הוגן,0.190695,0.001594,,
1328,9758.0,,,,28999141.0,תאגיד,"נדל""ן מניב -  אחר/לא מסווג","חו""ל",,Real Estate Management & Development,לא,כן,,2022-06-04,NR,NR,NR,NOK,0.48,משתנה,0.1091,,,,0.0955,2027-05-04,החוב נחות,,,,2023-12-31,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,,,6271772.05,103.467518,0.3311,2148.59,6489.24687,,,,שווי הוגן,0.049779,0.000416,,
1328,9758.0,,,,28999252.0,תאגיד,"נדל""ן מניב-  מסחר","חו""ל",,Real Estate Management & Development,לא,כן,,2024-02-29,NR,NR,NR,USD,1.1,משתנה,0.02,,,,0.1715,2026-11-22,החוב לא נחות,,,,2024-06-12,,,,כן,גורם תלוי/פנימי,,קיימת תלות,2025-09-30,,,3924.32,90.750298,3.306,11.774,3.56133,,,,שווי הוגן,0.000272,2e-06,,
1328,9758.0,,,,29994317.0,תאגיד,"נדל""ן מניב-  מסחר","חו""ל",,Independent Power and Renewable Electricity Producers,לא,כן,,2021-07-29,NR,NR,NR,USD,1.08,משתנה,0.0647639,,,,0.0659,2027-06-30,החוב לא נחות,,,,,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,,,734191.85,101.341905,3.306,2459.809,744.044,,,,שווי הוגן,0.05699,0.000476,,
1328,9758.0,,,,29992726.0,תאגיד,"נדל""ן מניב-  מסחר","חו""ל",,Real Estate Management & Development,לא,כן,,2016-04-29,NR,NR,NR,USD,1.1,משתנה,0.0608639,,,,0.1715,2026-11-22,החוב לא נחות,,,,2024-06-12,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,,,137969.37,90.750298,3.306,413.936,125.20761,,,,שווי הוגן,0.00959,8e-05,,
1328,9759.0,,,,28999284.0,תאגיד,,ישראל,,תשתיות,לא,כן,,2024-10-29,A1,מידרוג Moodys,הלוואה,ILS,5.7,קבועה,0.045688,,,,0.0428,2038-09-30,החוב לא נחות,,,,,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,,,172924.3,105.12,1.0,181.778,181.77802,,,,שווי הוגן,0.007045,7.9e-05,,
1328,9759.0,,,,28999256.0,תאגיד,,ישראל,,תשתיות,לא,כן,,2024-04-17,A1,מידרוג Moodys,הלוואה,ILS,5.97,קבועה,0.037073,,,,0.0304,2038-09-30,החוב לא נחות,,,,,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,,,58232.8,108.33,1.0,63.084,63.08359,,,,שווי הוגן,0.002445,2.7e-05,,
1328,9759.0,,,,28999180.0,תאגיד,,ישראל,,תשתיות,לא,כן,,2022-02-18,A1,מידרוג Moodys,הלוואה,ILS,6.05,קבועה,0.029621,,,,0.0306,2038-09-30,החוב לא נחות,,,,,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,,,254012.47,107.83,1.0,273.902,273.90164,,,,שווי הוגן,0.010616,0.00012,,
1328,9759.0,,,,28999240.0,תאגיד,,ישראל,,תשתיות,לא,כן,,2023-11-30,A1,מידרוג Moodys,הלוואה,ILS,5.93,קבועה,0.038269,,,,0.0303,2038-09-30,החוב לא נחות,,,,,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,,,93879.06,111.43,1.0,104.609,104.60943,,,,שווי הוגן,0.004054,4.6e-05,,
1328,9759.0,,,,28999257.0,תאגיד,תשתיות - שלב הקמה,ישראל,,תשתיות,לא,כן,,2024-05-15,A2,מידרוג Moodys,הלוואה,ILS,0.58,משתנה,0.0675,,,,0.021,2027-10-26,החוב לא נחות,,,,,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,,,101175.74,100.4,1.0,101.58,101.58044,,,,שווי הוגן,0.003937,4.4e-05,,
1328,9759.0,,,,28999229.0,תאגיד,תשתיות - שלב הקמה,ישראל,,תשתיות,לא,כן,,2023-08-31,A2,מידרוג Moodys,הלוואה,ILS,0.58,משתנה,0.0675,,,,0.0147,2027-10-26,החוב לא נחות,,,,,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,,,71083.72,100.76,1.0,71.624,71.62395,,,,שווי הוגן,0.002776,3.1e-05,,
1328,9759.0,,,,28999255.0,תאגיד,תשתיות - שלב הקמה,ישראל,,ביטחוניות,לא,כן,,2024-03-26,A1,מידרוג Moodys,הלוואה,EUR,0.97,משתנה,0.0412,,,,0.0428,2026-09-25,החוב לא נחות,,,,,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,,,637704.58,100.04,3.8807,2475.73,637.95966,,,,שווי הוגן,0.095957,0.001089,,
1328,9759.0,,,,28999225.0,תאגיד,,ישראל,,תשתיות,לא,כן,,2023-07-20,A1,מידרוג Moodys,הלוואה,ILS,5.99,קבועה,0.035939,,,,0.0305,2038-09-30,החוב לא נחות,,,,,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,,,53914.0,108.56,1.0,58.529,58.52903,,,,שווי הוגן,0.002268,2.5e-05,,
1328,9759.0,,,,29992952.0,תאגיד,,ישראל,,רשויות מקומיות,לא,כן,,2018-01-16,AA+,S&P מעלות,הלוואה,ILS,2.05,קבועה,0.0282,,,,0.0489,2030-02-01,החוב לא נחות,,,,,,,,לא,חברת ציטוט,,אי-תלות,2025-09-30,,,5220.87,96.55,1.0,5.041,5.04075,,,,שווי הוגן,0.000195,2e-06,,
1328,9759.0,,,,28999181.0,תאגיד,,ישראל,,תשתיות,לא,כן,,2022-10-03,A1,מידרוג Moodys,הלוואה,ILS,9.15,קבועה,0.03964,,,,0.039,2045-12-31,החוב לא נחות,,,,,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,,,135331.28,104.93,1.0,142.003,142.00311,,,,שווי הוגן,0.005503,6.2e-05,,
