מספר קופה/קרן/ח.פ. עבור חברת ביטוח,מספר מסלול,מאפיין עיקרי,שם נייר ערך,מספר נייר ערך,תאריך רכישה,"מח""מ",סוג הצמדה,מועד פדיון,שיעור ריבית,תשואה לפדיון,ערך נקוב (יחידות),שער נייר הערך,"שווי הוגן (באלפי ש""ח)","עלות מופחתת (באלפי ש""ח)",השיטה שיושמה בדוח הכספי,שיעור מנכסי אפיק ההשקעה,שיעור מסך נכסי ההשקעה,Unnamed: 18,סוף מידע
1328,12138.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8898 01.06.2036,71126445.0,2021-06-01,8.336184120226578,צמוד למדד המחירים לצרכן,2036-06-01,0.048,0.0485,46067223.53,119.325448,54969.921,54969.921,עלות מופחתת,0.032575,0.019292,,
1328,12138.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8884 01.03.2035,71125512.0,2020-03-01,7.654415125189185,צמוד למדד המחירים לצרכן,2035-03-01,0.048,0.0485,16491397.93,118.847034,19599.537,19599.537,עלות מופחתת,0.011614,0.006878,,
1328,12138.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8890 01.10.2035,71126106.0,2020-10-01,7.8663214173770095,צמוד למדד המחירים לצרכן,2035-10-01,0.048,0.0485,18875531.4,121.471191,22928.333,22928.333,עלות מופחתת,0.013587,0.008046,,
1328,12138.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8882 01.01.2035,71125454.0,2020-01-01,7.48774845852252,צמוד למדד המחירים לצרכן,2035-01-01,0.048,0.0485,28367931.6,119.336917,33853.415,33853.415,עלות מופחתת,0.020061,0.011881,,
1328,12138.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8879 01.10.2034,71125389.0,2019-10-01,7.2377484585225185,צמוד למדד המחירים לצרכן,2034-10-01,0.048,0.0485,18039730.24,120.509043,21739.506,21739.506,עלות מופחתת,0.012883,0.007629,,
1328,12138.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8854 01.09.2032,71123947.0,2017-09-01,5.945130326524218,צמוד למדד המחירים לצרכן,2032-09-01,0.048,0.0485,5570587.37,120.636282,6720.15,6720.15,עלות מופחתת,0.003982,0.002358,,
1328,12138.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8859 01.02.2033,71124325.0,2018-02-01,6.220163618575248,צמוד למדד המחירים לצרכן,2033-02-01,0.048,0.0485,9606843.47,120.522995,11578.456,11578.456,עלות מופחתת,0.006861,0.004063,,
1328,12138.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8873 01.04.2034,71125108.0,2019-04-01,6.912017153161408,צמוד למדד המחירים לצרכן,2034-04-01,0.048,0.0485,8077686.49,121.471191,9812.062,9812.062,עלות מופחתת,0.005814,0.003443,,
1328,12138.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8872 01.03.2034,71124986.0,2019-03-01,6.99507950299065,צמוד למדד המחירים לצרכן,2034-03-01,0.048,0.0485,11063712.47,119.203218,13188.301,13188.301,עלות מופחתת,0.007815,0.004628,,
1328,12138.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8853 01.08.2032,71123939.0,2017-08-01,5.861796993190884,צמוד למדד המחירים לצרכן,2032-08-01,0.048,0.0485,5463905.53,121.005087,6611.604,6611.604,עלות מופחתת,0.003918,0.00232,,
1328,12138.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8837 01.04.2031,71123129.0,2016-04-01,4.785574882157442,צמוד למדד המחירים לצרכן,2031-04-01,0.048,0.0485,1174261.06,123.681618,1452.345,1452.345,עלות מופחתת,0.00086,0.000509,,
1328,12138.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8830 01.09.2030,71122717.0,2015-09-01,4.423084483674979,צמוד למדד המחירים לצרכן,2030-09-01,0.048,0.0485,427488.25,119.070903,509.014,509.014,עלות מופחתת,0.000301,0.000178,,
1328,12138.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8790 01.05.2027,71117162.0,2012-05-01,1.516853486630857,צמוד למדד המחירים לצרכן,2027-05-01,0.048,0.0485,183839.73,124.958178,229.723,229.723,עלות מופחתת,0.000136,8e-05,,
1328,12138.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8772 01.11.2025,71116735.0,2010-11-01,0.08611111111111114,צמוד למדד המחירים לצרכן,2025-11-01,0.048,0.048,61026.26,128.622996,78.494,78.494,עלות מופחתת,4.6e-05,2.7e-05,,
1328,12138.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8904 01.12.2036,71126841.0,2021-12-01,8.632216086765283,צמוד למדד המחירים לצרכן,2036-12-01,0.048,0.0485,25843635.54,117.577516,30386.305,30386.305,עלות מופחתת,0.018007,0.010664,,
1328,12138.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8886 01.06.2035,71125660.0,2020-06-01,7.722456804478874,צמוד למדד המחירים לצרכן,2035-06-01,0.048,0.0485,36150835.34,120.279457,43482.029,43482.029,עלות מופחתת,0.025767,0.01526,,
1328,12138.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8892 01.12.2035,71126163.0,2020-12-01,8.032988084043678,צמוד למדד המחירים לצרכן,2035-12-01,0.048,0.0485,73016788.98,120.279457,87824.198,87824.198,עלות מופחתת,0.052045,0.030822,,
1328,12138.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8885 01.05.2035,71125603.0,2020-05-01,7.63912347114554,צמוד למדד המחירים לצרכן,2035-05-01,0.048,0.0485,19803861.17,120.402353,23844.315,23844.315,עלות מופחתת,0.01413,0.008368,,
1328,12138.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8851 01.06.2032,71123772.0,2017-06-01,5.695130326524218,צמוד למדד המחירים לצרכן,2032-06-01,0.048,0.0485,5284935.73,121.603371,6426.66,6426.66,עלות מופחתת,0.003808,0.002255,,
1328,12138.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8870 01.01.2034,71124796.0,2019-01-01,6.8284128363239835,צמוד למדד המחירים לצרכן,2034-01-01,0.048,0.0485,3741321.16,119.699042,4478.326,4478.326,עלות מופחתת,0.002653,0.001571,,
1328,12138.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8871 01.02.2034,71124945.0,2019-02-01,6.9117461696573175,צמוד למדד המחירים לצרכן,2034-02-01,0.048,0.0485,15393229.46,119.570244,18405.722,18405.722,עלות מופחתת,0.010907,0.006459,,
1328,12138.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8846 01.01.2032,71123616.0,2017-01-01,5.411447050734412,צמוד למדד המחירים לצרכן,2032-01-01,0.048,0.0485,2127092.65,121.494528,2584.301,2584.301,עלות מופחתת,0.001531,0.000906,,
1328,12138.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8831 01.10.2030,71122725.0,2015-10-01,4.400636849279766,צמוד למדד המחירים לצרכן,2030-10-01,0.048,0.0485,151728.65,121.700731,184.655,184.655,עלות מופחתת,0.000109,6.4e-05,,
1328,12138.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8812 01.03.2029,71121651.0,2014-03-01,3.182515412552067,צמוד למדד המחירים לצרכן,2029-03-01,0.048,0.0485,607675.53,119.541567,726.425,726.425,עלות מופחתת,0.00043,0.000254,,
1328,12138.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8805 01.08.2028,71121206.0,2013-08-01,2.665587454544398,צמוד למדד המחירים לצרכן,2028-08-01,0.048,0.0485,477709.36,119.909147,572.817,572.817,עלות מופחתת,0.000339,0.000201,,
1328,12138.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8791 01.06.2027,71119598.0,2012-06-01,1.6001868199641902,צמוד למדד המחירים לצרכן,2027-06-01,0.048,0.0485,43372.78,122.922215,53.315,53.315,עלות מופחתת,3.1e-05,1.8e-05,,
1328,12138.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8810 01.01.2029,71121438.0,2014-01-01,3.0158487458854,צמוד למדד המחירים לצרכן,2029-01-01,0.048,0.0485,465382.36,119.922945,558.1,558.1,עלות מופחתת,0.00033,0.000195,,
1328,12138.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8779 01.06.2026,71118848.0,2011-06-01,0.6577234592804972,צמוד למדד המחירים לצרכן,2026-06-01,0.048,0.0484,71679.23,125.545192,89.99,89.99,עלות מופחתת,5.3e-05,3.1e-05,,
1328,12138.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8780 01.07.2026,71118855.0,2011-07-01,0.7410567926138304,צמוד למדד המחירים לצרכן,2026-07-01,0.048,0.0484,84614.97,124.454088,105.307,105.307,עלות מופחתת,6.2e-05,3.6e-05,,
1328,12138.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8778 01.05.2026,71118830.0,2011-05-01,0.5743895671593743,צמוד למדד המחירים לצרכן,2026-05-01,0.048,0.0485,41546.56,126.786834,52.676,52.676,עלות מופחתת,3.1e-05,1.8e-05,,
1328,12138.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8774 01.01.2026,71116750.0,2011-01-01,0.25277777777777777,צמוד למדד המחירים לצרכן,2026-01-01,0.048,0.0482,88723.97,127.137022,112.801,112.801,עלות מופחתת,6.6e-05,3.9e-05,,
1328,12138.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8896 01.04.2036,71126353.0,2021-04-01,8.169517453559912,צמוד למדד המחירים לצרכן,2036-04-01,0.048,0.0485,61004353.92,121.350083,74028.835,74028.835,עלות מופחתת,0.04387,0.025981,,
1328,12138.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8894 01.02.2036,71126288.0,2021-02-01,8.199654750710344,צמוד למדד המחירים לצרכן,2036-02-01,0.048,0.0485,70358265.58,119.687329,84209.929,84209.929,עלות מופחתת,0.049903,0.029554,,
1328,12138.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8889 01.09.2035,71126098.0,2020-09-01,7.972456804478872,צמוד למדד המחירים לצרכן,2035-09-01,0.048,0.0485,52654103.72,119.084253,62702.746,62702.746,עלות מופחתת,0.037158,0.022006,,
1328,12138.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8891 01.11.2035,71126130.0,2020-11-01,7.949654750710344,צמוד למדד המחירים לצרכן,2035-11-01,0.048,0.0485,39200626.92,121.124046,47481.386,47481.386,עלות מופחתת,0.028138,0.016664,,
1328,12138.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8862 01.05.2033,71124473.0,2018-05-01,6.320081206151133,צמוד למדד המחירים לצרכן,2033-05-01,0.048,0.0485,6323143.22,122.091348,7720.011,7720.011,עלות מופחתת,0.004574,0.002709,,
1328,12138.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8878 01.09.2034,71125348.0,2019-09-01,7.3286838198280755,צמוד למדד המחירים לצרכן,2034-09-01,0.048,0.0485,11112107.36,118.375418,13154.004,13154.004,עלות מופחתת,0.007795,0.004616,,
1328,12138.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8843 01.10.2031,71123517.0,2016-10-01,5.161447050734411,צמוד למדד המחירים לצרכן,2031-10-01,0.048,0.0485,987986.37,122.559506,1210.871,1210.871,עלות מופחתת,0.000717,0.000424,,
1328,12138.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8838 01.05.2031,71123293.0,2016-05-01,4.868908215490777,צמוד למדד המחירים לצרכן,2031-05-01,0.048,0.0485,1241679.11,123.456257,1532.931,1532.931,עלות מופחתת,0.000908,0.000538,,
1328,12138.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8836 01.03.2031,71123079.0,2016-03-01,4.817303515946432,צמוד למדד המחירים לצרכן,2031-03-01,0.048,0.0485,164207.83,120.882326,198.498,198.498,עלות מופחתת,0.000117,6.9e-05,,
1328,12138.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8833 01.12.2030,71122774.0,2015-12-01,4.567303515946433,צמוד למדד המחירים לצרכן,2030-12-01,0.048,0.0485,674180.47,121.110975,816.507,816.507,עלות מופחתת,0.000483,0.000286,,
1328,12138.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8829 01.08.2030,71122626.0,2015-08-01,4.339751150341647,צמוד למדד המחירים לצרכן,2030-08-01,0.048,0.0485,1099081.57,119.793825,1316.632,1316.632,עלות מופחתת,0.00078,0.000462,,
1328,12138.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8827 01.06.2030,71122543.0,2015-06-01,4.17308448367498,צמוד למדד המחירים לצרכן,2030-06-01,0.048,0.0485,473752.55,121.354659,574.921,574.921,עלות מופחתת,0.00034,0.000201,,
1328,12138.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8824 01.03.2030,71122428.0,2015-03-01,4.0193643837764474,צמוד למדד המחירים לצרכן,2030-03-01,0.048,0.0485,1175782.92,120.151183,1412.717,1412.717,עלות מופחתת,0.000837,0.000495,,
1328,12138.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8819 01.10.2029,71121768.0,2014-10-01,3.6026977171097805,צמוד למדד המחירים לצרכן,2029-10-01,0.048,0.0485,518951.56,121.222494,629.086,629.086,עלות מופחתת,0.000372,0.00022,,
1328,12138.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8797 01.12.2027,71120570.0,2012-12-01,2.0548933704687102,צמוד למדד המחירים לצרכן,2027-12-01,0.048,0.0485,250344.66,122.110465,305.697,305.697,עלות מופחתת,0.000181,0.000107,,
1328,12138.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8811 01.02.2029,71121578.0,2014-02-01,3.099182079218734,צמוד למדד המחירים לצרכן,2029-02-01,0.048,0.0485,350178.16,119.323081,417.843,417.843,עלות מופחתת,0.000247,0.000146,,
1328,12138.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8809 01.12.2028,71121305.0,2013-12-01,2.932515412552067,צמוד למדד המחירים לצרכן,2028-12-01,0.048,0.0485,478622.48,119.921112,573.969,573.969,עלות מופחתת,0.00034,0.000201,,
1328,12138.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8796 01.11.2027,71120448.0,2012-11-01,1.971560037135377,צמוד למדד המחירים לצרכן,2027-11-01,0.048,0.0485,262062.92,122.369591,320.685,320.685,עלות מופחתת,0.00019,0.000112,,
1328,12138.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8795 01.10.2027,71120356.0,2012-10-01,1.8882267038020435,צמוד למדד המחירים לצרכן,2027-10-01,0.048,0.0485,255671.15,122.842903,314.074,314.074,עלות מופחתת,0.000186,0.00011,,
1328,12138.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8804 01.07.2028,71121107.0,2013-07-01,2.582254121211065,צמוד למדד המחירים לצרכן,2028-07-01,0.048,0.0485,179121.99,121.347772,217.361,217.361,עלות מופחתת,0.000128,7.6e-05,,
1328,12138.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8785 01.12.2026,71119127.0,2011-12-01,1.134549207576438,צמוד למדד המחירים לצרכן,2026-12-01,0.048,0.0485,142901.91,124.458743,177.854,177.854,עלות מופחתת,0.000105,6.2e-05,,
1328,12138.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8787 01.02.2027,71116420.0,2012-02-01,1.3012158742431048,צמוד למדד המחירים לצרכן,2027-02-01,0.048,0.0485,177752.32,123.475983,219.481,219.481,עלות מופחתת,0.00013,7.7e-05,,
1328,12138.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8794 01.09.2027,71120232.0,2012-09-01,1.85018681996419,צמוד למדד המחירים לצרכן,2027-09-01,0.048,0.0485,220820.73,121.689448,268.716,268.716,עלות מופחתת,0.000159,9.4e-05,,
1328,12138.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8807 01.10.2028,71120950.0,2013-10-01,2.7658487458854006,צמוד למדד המחירים לצרכן,2028-10-01,0.048,0.0485,495971.59,121.459952,602.407,602.407,עלות מופחתת,0.000356,0.000211,,
1328,12138.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8868 01.11.2033,71124689.0,2018-11-01,6.661746169657317,צמוד למדד המחירים לצרכן,2033-11-01,0.048,0.0485,390811.61,120.647903,471.506,471.506,עלות מופחתת,0.000279,0.000165,,
1328,12138.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8857 01.12.2032,71124127.0,2017-12-01,6.053496951908582,צמוד למדד המחירים לצרכן,2032-12-01,0.048,0.0485,4255859.35,121.240736,5159.835,5159.835,עלות מופחתת,0.003057,0.00181,,
1328,12138.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8875 01.06.2034,71125231.0,2019-06-01,7.078683819828075,צמוד למדד המחירים לצרכן,2034-06-01,0.048,0.0485,5286001.03,119.564926,6320.203,6320.203,עלות מופחתת,0.003745,0.002218,,
1328,12138.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8784 01.11.2026,71118905.0,2011-11-01,1.0512158742431044,צמוד למדד המחירים לצרכן,2026-11-01,0.048,0.0485,138640.72,124.958178,173.243,173.243,עלות מופחתת,0.000102,6e-05,,
1328,12138.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8847 01.02.2032,71123665.0,2017-02-01,5.494780384067743,צמוד למדד המחירים לצרכן,2032-02-01,0.048,0.0485,1959536.74,121.005087,2371.139,2371.139,עלות מופחתת,0.001405,0.000832,,
1328,12138.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8845 01.12.2031,71123533.0,2016-12-01,5.328113717401077,צמוד למדד המחירים לצרכן,2031-12-01,0.048,0.0485,1618794.06,121.476869,1966.46,1966.46,עלות מופחתת,0.001165,0.00069,,
1328,12138.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8840 01.07.2031,71123350.0,2016-07-01,5.035574882157443,צמוד למדד המחירים לצרכן,2031-07-01,0.048,0.0485,442858.95,121.617498,538.594,538.594,עלות מופחתת,0.000319,0.000189,,
1328,12138.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8828 01.07.2030,71122550.0,2015-07-01,4.256417817008314,צמוד למדד המחירים לצרכן,2030-07-01,0.048,0.0485,330394.08,120.640651,398.59,398.59,עלות מופחתת,0.000236,0.000139,,
1328,12138.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8835 01.02.2031,71123061.0,2016-02-01,4.733970182613099,צמוד למדד המחירים לצרכן,2031-02-01,0.048,0.0485,81875.64,120.760879,98.874,98.874,עלות מופחתת,5.8e-05,3.4e-05,,
1328,12138.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8821 01.12.2029,71121784.0,2014-12-01,3.769364383776447,צמוד למדד המחירים לצרכן,2029-12-01,0.048,0.0485,667484.32,120.272787,802.802,802.802,עלות מופחתת,0.000475,0.000281,,
1328,12138.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8783 01.10.2026,71116503.0,2011-10-01,0.9678825409097713,צמוד למדד המחירים לצרכן,2026-10-01,0.048,0.0485,50068.93,125.8044,62.989,62.989,עלות מופחתת,3.7e-05,2.2e-05,,
1328,12138.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8782 01.09.2026,71116511.0,2011-09-01,0.9077229004927079,צמוד למדד המחירים לצרכן,2026-09-01,0.048,0.0485,42155.3,122.976548,51.841,51.841,עלות מופחתת,3e-05,1.8e-05,,
1328,12138.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8786 01.01.2027,71116487.0,2012-01-01,1.217882540909771,צמוד למדד המחירים לצרכן,2027-01-01,0.048,0.0485,166794.98,123.856326,206.586,206.586,עלות מופחתת,0.000122,7.2e-05,,
1328,12419.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8786 01.01.2027,71116487.0,2012-01-01,1.217882540909771,צמוד למדד המחירים לצרכן,2027-01-01,0.048,0.0485,110431.31,123.856326,136.776,136.776,עלות מופחתת,0.000121,3.3e-05,,
1328,12419.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8782 01.09.2026,71116511.0,2011-09-01,0.9077229004927079,צמוד למדד המחירים לצרכן,2026-09-01,0.048,0.0485,27910.1,122.976548,34.323,34.323,עלות מופחתת,3e-05,8e-06,,
1328,12419.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8783 01.10.2026,71116503.0,2011-10-01,0.9678825409097713,צמוד למדד המחירים לצרכן,2026-10-01,0.048,0.0485,33149.54,125.8044,41.704,41.704,עלות מופחתת,3.7e-05,1e-05,,
1328,12419.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8835 01.02.2031,71123061.0,2016-02-01,4.733970182613099,צמוד למדד המחירים לצרכן,2031-02-01,0.048,0.0485,54208.07,120.760879,65.462,65.462,עלות מופחתת,5.8e-05,1.5e-05,,
1328,12419.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8840 01.07.2031,71123350.0,2016-07-01,5.035574882157443,צמוד למדד המחירים לצרכן,2031-07-01,0.048,0.0485,293207.23,121.617498,356.591,356.591,עלות מופחתת,0.000316,8.6e-05,,
1328,12419.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8828 01.07.2030,71122550.0,2015-07-01,4.256417817008314,צמוד למדד המחירים לצרכן,2030-07-01,0.048,0.0485,218746.7,120.640651,263.897,263.897,עלות מופחתת,0.000234,6.4e-05,,
1328,12419.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8821 01.12.2029,71121784.0,2014-12-01,3.769364383776447,צמוד למדד המחירים לצרכן,2029-12-01,0.048,0.0485,441926.77,120.272787,531.518,531.518,עלות מופחתת,0.000471,0.000129,,
1328,12419.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8845 01.12.2031,71123533.0,2016-12-01,5.328113717401077,צמוד למדד המחירים לצרכן,2031-12-01,0.048,0.0485,1071768.14,121.476869,1301.95,1301.95,עלות מופחתת,0.001155,0.000317,,
1328,12419.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8847 01.02.2032,71123665.0,2017-02-01,5.494780384067743,צמוד למדד המחירים לצרכן,2032-02-01,0.048,0.0485,1297366.42,121.005087,1569.879,1569.879,עלות מופחתת,0.001393,0.000382,,
1328,12419.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8875 01.06.2034,71125231.0,2019-06-01,7.078683819828075,צמוד למדד המחירים לצרכן,2034-06-01,0.048,0.0485,3499745.68,119.564926,4184.468,4184.468,עלות מופחתת,0.003714,0.001019,,
1328,12419.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8857 01.12.2032,71124127.0,2017-12-01,6.053496951908582,צמוד למדד המחירים לצרכן,2032-12-01,0.048,0.0485,2817711.41,121.240736,3416.214,3416.214,עלות מופחתת,0.003032,0.000832,,
1328,12419.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8868 01.11.2033,71124689.0,2018-11-01,6.661746169657317,צמוד למדד המחירים לצרכן,2033-11-01,0.048,0.0485,258747.82,120.647903,312.174,312.174,עלות מופחתת,0.000277,7.6e-05,,
1328,12419.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8787 01.02.2027,71116420.0,2012-02-01,1.3012158742431048,צמוד למדד המחירים לצרכן,2027-02-01,0.048,0.0485,117685.92,123.475983,145.314,145.314,עלות מופחתת,0.000129,3.5e-05,,
1328,12419.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8794 01.09.2027,71120232.0,2012-09-01,1.85018681996419,צמוד למדד המחירים לצרכן,2027-09-01,0.048,0.0485,146200.58,121.689448,177.911,177.911,עלות מופחתת,0.000157,4.3e-05,,
1328,12419.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8784 01.11.2026,71118905.0,2011-11-01,1.0512158742431044,צמוד למדד המחירים לצרכן,2026-11-01,0.048,0.0485,91790.99,124.958178,114.7,114.7,עלות מופחתת,0.000101,2.7e-05,,
1328,12419.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8785 01.12.2026,71119127.0,2011-12-01,1.134549207576438,צמוד למדד המחירים לצרכן,2026-12-01,0.048,0.0485,94612.23,124.458743,117.753,117.753,עלות מופחתת,0.000104,2.8e-05,,
1328,12419.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8807 01.10.2028,71120950.0,2013-10-01,2.7658487458854006,צמוד למדד המחירים לצרכן,2028-10-01,0.048,0.0485,328371.94,121.459952,398.84,398.84,עלות מופחתת,0.000354,9.7e-05,,
1328,12419.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8804 01.07.2028,71121107.0,2013-07-01,2.582254121211065,צמוד למדד המחירים לצרכן,2028-07-01,0.048,0.0485,118592.75,121.347772,143.91,143.91,עלות מופחתת,0.000127,3.5e-05,,
1328,12419.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8795 01.10.2027,71120356.0,2012-10-01,1.8882267038020435,צמוד למדד המחירים לצרכן,2027-10-01,0.048,0.0485,169274.27,122.842903,207.941,207.941,עלות מופחתת,0.000184,5e-05,,
1328,12419.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8796 01.11.2027,71120448.0,2012-11-01,1.971560037135377,צמוד למדד המחירים לצרכן,2027-11-01,0.048,0.0485,173506.13,122.369591,212.319,212.319,עלות מופחתת,0.000188,5.1e-05,,
1328,12419.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8809 01.12.2028,71121305.0,2013-12-01,2.932515412552067,צמוד למדד המחירים לצרכן,2028-12-01,0.048,0.0485,316885.47,119.921112,380.013,380.013,עלות מופחתת,0.000337,9.2e-05,,
1328,12419.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8811 01.02.2029,71121578.0,2014-02-01,3.099182079218734,צמוד למדד המחירים לצרכן,2029-02-01,0.048,0.0485,231845.3,119.323081,276.645,276.645,עלות מופחתת,0.000245,6.7e-05,,
1328,12419.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8797 01.12.2027,71120570.0,2012-12-01,2.0548933704687102,צמוד למדד המחירים לצרכן,2027-12-01,0.048,0.0485,165747.73,122.110465,202.395,202.395,עלות מופחתת,0.000179,4.9e-05,,
1328,12419.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8824 01.03.2030,71122428.0,2015-03-01,4.0193643837764474,צמוד למדד המחירים לצרכן,2030-03-01,0.048,0.0485,778460.15,120.151183,935.329,935.329,עלות מופחתת,0.00083,0.000227,,
1328,12419.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8819 01.10.2029,71121768.0,2014-10-01,3.6026977171097805,צמוד למדד המחירים לצרכן,2029-10-01,0.048,0.0485,343586.48,121.222494,416.504,416.504,עלות מופחתת,0.000369,0.000101,,
1328,12419.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8827 01.06.2030,71122543.0,2015-06-01,4.17308448367498,צמוד למדד המחירים לצרכן,2030-06-01,0.048,0.0485,313661.2,121.354659,380.642,380.642,עלות מופחתת,0.000337,9.2e-05,,
1328,12419.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8829 01.08.2030,71122626.0,2015-08-01,4.339751150341647,צמוד למדד המחירים לצרכן,2030-08-01,0.048,0.0485,727677.87,119.793825,871.713,871.713,עלות מופחתת,0.000773,0.000212,,
1328,12419.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8833 01.12.2030,71122774.0,2015-12-01,4.567303515946433,צמוד למדד המחירים לצרכן,2030-12-01,0.048,0.0485,446360.14,121.110975,540.591,540.591,עלות מופחתת,0.000479,0.000131,,
1328,12419.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8836 01.03.2031,71123079.0,2016-03-01,4.817303515946432,צמוד למדד המחירים לצרכן,2031-03-01,0.048,0.0485,108718.41,120.882326,131.421,131.421,עלות מופחתת,0.000116,3.2e-05,,
1328,12419.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8838 01.05.2031,71123293.0,2016-05-01,4.868908215490777,צמוד למדד המחירים לצרכן,2031-05-01,0.048,0.0485,822088.58,123.456257,1014.92,1014.92,עלות מופחתת,0.000901,0.000247,,
