מספר קופה/קרן/ח.פ. עבור חברת ביטוח,מספר מסלול,שם מנפיק,מספר מנפיק,סוג מספר מזהה מנפיק,שם נייר ערך,מספר נייר ערך,סוג מספר נייר ערך,מאפיין עיקרי,"ישראל/חו""ל",מדינה לפי חשיפה כלכלית,ענף מסחר,נכס בסיס,תאריך פקיעה,בעל עניין/צד קשור,תאריך רכישה,מטבע פעילות,סוג גורם משערך,תלות/אי-תלות המשערך,תאריך שערוך אחרון,שער מימוש,יחס המרה,ערך נקוב (יחידות),שער נייר הערך,שער חליפין,"שווי הוגן (בש""ח)",שיעור מנכסי אפיק ההשקעה,שיעור מסך נכסי ההשקעה,Unnamed: 28,סוף מידע
1328,9760.0,"בנק הפועלים בע""מ",520000118.0,ח.פ.,אופציה לס דולר שקל POALIM C3.7 05/12/25 SELL 15/07,750000100.0,פנימי,"מט""ח",ישראל,"ארה""ב",שירותים פיננסיים,"מט""ח",2025-12-05,לא,2025-05-14,USD,גורם תלוי/פנימי,קיימת תלות,2025-09-30,3.7,1.0,-528015.76,0.0277,3.306,-0.484,0.003254,-1e-06,,
1328,9760.0,"בנק הפועלים בע""מ",520000118.0,ח.פ.,אופציה לס דולר שקל POALIM P3.25 26/03/26 SELL,750000146.0,פנימי,"מט""ח",ישראל,"ארה""ב",שירותים פיננסיים,"מט""ח",2026-03-26,לא,2025-09-26,USD,גורם תלוי/פנימי,קיימת תלות,2025-09-30,3.25,1.0,-264023.74,1.582,3.306,-13.808,0.092907,-4.7e-05,,
1328,9760.0,"בנק דיסקונט לישראל בע""מ",520007030.0,ח.פ.,אופציה לס דולר שקל DISCOUNT C3.4 26/11/25 SELL,750000116.0,פנימי,"מט""ח",ישראל,"ארה""ב",שירותים פיננסיים,"מט""ח",2025-11-26,לא,2025-08-13,USD,גורם תלוי/פנימי,קיימת תלות,2025-09-30,3.4,1.0,-263124.86,0.4649,3.306,-4.044,0.027212,-1.3e-05,,
1328,9760.0,"בנק דיסקונט לישראל בע""מ",520007030.0,ח.פ.,אופציה לס דולר שקל DISCOUNT C3.75 26/11/25 BUY,750000049.0,פנימי,"מט""ח",ישראל,"ארה""ב",שירותים פיננסיים,"מט""ח",2025-11-26,לא,2025-05-28,USD,גורם תלוי/פנימי,קיימת תלות,2025-09-30,3.75,1.0,526249.73,0.0018,3.306,0.032,-0.000215,0.0,,
1328,9760.0,"בנק לאומי לישראל בע""מ",520018078.0,ח.פ.,אופציה לס דולר שקל LEUMI P3.7 13/10/25 L,750000029.0,פנימי,"מט""ח",ישראל,"ארה""ב",שירותים פיננסיים,"מט""ח",2025-10-13,לא,2025-04-09,USD,גורם תלוי/פנימי,קיימת תלות,2025-09-30,3.7,1.0,527994.61,11.897,3.306,207.679,-1.397332,0.000707,,
1328,9760.0,Goldman Sachs Group Inc,11778.0,פנימי,"אופציה לס GS C1,637.14 ESLT.TA 15/10/25 SELL",750000115.0,פנימי,מניה,ישראל,ישראל,Financial Services,מניות לרבות מדדי מניות,2025-10-15,לא,2025-08-12,ILS,גורם תלוי/פנימי,קיימת תלות,2025-09-30,1637.14,1.0,-78.76,7692.5,1.0,-6.059,0.040766,-2e-05,,
1328,9760.0,"בנק לאומי לישראל בע""מ",520018078.0,ח.פ.,אופציה לס דולר שקל LEUMI C3.38 01/12/25 SELL,750000120.0,פנימי,"מט""ח",ישראל,"ארה""ב",שירותים פיננסיים,"מט""ח",2025-12-01,לא,2025-08-25,USD,גורם תלוי/פנימי,קיימת תלות,2025-09-30,3.38,1.0,-263124.86,0.636,3.306,-5.532,0.037222,-1.8e-05,,
1328,9760.0,"בנק לאומי לישראל בע""מ",520018078.0,ח.פ.,אופציה לס דולר שקל LEUMI C3.39 05/12/25 SELL,750000124.0,פנימי,"מט""ח",ישראל,"ארה""ב",שירותים פיננסיים,"מט""ח",2025-12-05,לא,2025-09-02,USD,גורם תלוי/פנימי,קיימת תלות,2025-09-30,3.39,1.0,-264007.88,0.6353,3.306,-5.545,0.037306,-1.8e-05,,
1328,9760.0,"בנק דיסקונט לישראל בע""מ",520007030.0,ח.פ.,אופציה לס דולר שקל DISCOUNT C3.6 24/03/26 BUY,750000141.0,פנימי,"מט""ח",ישראל,"ארה""ב",שירותים פיננסיים,"מט""ח",2026-03-24,לא,2025-09-22,USD,גורם תלוי/פנימי,קיימת תלות,2025-09-30,3.6,1.0,528047.48,0.4815,3.306,8.405,-0.056551,2.8e-05,,
1328,9760.0,"בנק דיסקונט לישראל בע""מ",520007030.0,ח.פ.,אופציה לס דולר שקל DISCOUNT P3.55 08/10/25,750000020.0,פנימי,"מט""ח",ישראל,"ארה""ב",שירותים פיננסיים,"מט""ח",2025-10-08,לא,2025-04-08,USD,גורם תלוי/פנימי,קיימת תלות,2025-09-30,3.55,1.0,-1056024.47,7.3698,3.306,-257.296,1.73117,-0.000876,,
1328,9760.0,"בנק לאומי לישראל בע""מ",520018078.0,ח.פ.,אופציה לס דולר שקל Leumi P3.7 13/10/25 S,750000040.0,פנימי,"מט""ח",ישראל,"ארה""ב",שירותים פיננסיים,"מט""ח",2025-10-13,לא,2025-05-08,USD,גורם תלוי/פנימי,קיימת תלות,2025-09-30,3.7,1.0,-527994.61,11.893,3.306,-207.598,1.396785,-0.000707,,
1328,9760.0,"בנק דיסקונט לישראל בע""מ",520007030.0,ח.פ.,אופציה לס דולר שקל DISCOUNT P3.4 26/11/25 SELL,750000048.0,פנימי,"מט""ח",ישראל,"ארה""ב",שירותים פיננסיים,"מט""ח",2025-11-26,לא,2025-05-28,USD,גורם תלוי/פנימי,קיימת תלות,2025-09-30,3.4,1.0,-263124.86,3.267,3.306,-28.42,0.191216,-9.6e-05,,
1328,9760.0,"בנק לאומי לישראל בע""מ",520018078.0,ח.פ.,אופציה לס דולר שקל LEUMI P3.38 01/12/25 SELL,750000052.0,פנימי,"מט""ח",ישראל,"ארה""ב",שירותים פיננסיים,"מט""ח",2025-12-01,לא,2025-05-29,USD,גורם תלוי/פנימי,קיימת תלות,2025-09-30,3.38,1.0,-263124.86,2.8466,3.306,-24.762,0.166609,-8.4e-05,,
1328,9760.0,"בנק לאומי לישראל בע""מ",520018078.0,ח.פ.,אופציה לס דולר שקל LEUMI C3.59 06/01/26 BUY,750000125.0,פנימי,"מט""ח",ישראל,"ארה""ב",שירותים פיננסיים,"מט""ח",2026-01-05,לא,2025-09-02,USD,גורם תלוי/פנימי,קיימת תלות,2025-09-30,3.59,1.0,792023.64,0.1726,3.306,4.518,-0.030401,1.5e-05,,
1328,9760.0,"בנק הפועלים בע""מ",520000118.0,ח.פ.,אופציה לס דולר שקל POALIM P3.6 06/10/25,750000017.0,פנימי,"מט""ח",ישראל,"ארה""ב",שירותים פיננסיים,"מט""ח",2025-10-06,לא,2025-04-04,USD,גורם תלוי/פנימי,קיימת תלות,2025-09-30,3.6,1.0,528015.76,8.8859,3.306,155.114,-1.043654,0.000528,,
1328,9760.0,"בנק דיסקונט לישראל בע""מ",520007030.0,ח.פ.,אופציה לס דולר שקל DISCOUNT P3.21 12/03/26 SELL,750000133.0,פנימי,"מט""ח",ישראל,"ארה""ב",שירותים פיננסיים,"מט""ח",2026-03-12,לא,2025-09-12,USD,גורם תלוי/פנימי,קיימת תלות,2025-09-30,3.21,1.0,-264023.74,1.0491,3.306,-9.157,0.06161,-3.1e-05,,
1328,9760.0,"בנק הפועלים בע""מ",520000118.0,ח.פ.,אופציה לס דולר שקל POALIM C3.7 05/12/25 SELL,750000096.0,פנימי,"מט""ח",ישראל,"ארה""ב",שירותים פיננסיים,"מט""ח",2025-12-05,לא,2025-07-10,USD,גורם תלוי/פנימי,קיימת תלות,2025-09-30,3.7,1.0,-528015.76,0.0268,3.306,-0.467,0.003144,-1e-06,,
1328,9760.0,"בנק דיסקונט לישראל בע""מ",520007030.0,ח.פ.,אופציה לס דולר שקל DISCOUNT P3.25 24/03/26 SELL,750000142.0,פנימי,"מט""ח",ישראל,"ארה""ב",שירותים פיננסיים,"מט""ח",2026-03-24,לא,2025-09-22,USD,גורם תלוי/פנימי,קיימת תלות,2025-09-30,3.25,1.0,-264023.74,1.5316,3.306,-13.369,0.089951,-4.5e-05,,
1328,9760.0,"בנק הפועלים בע""מ",520000118.0,ח.פ.,אופציה לס דולר שקל POALIM P3.39 05/12/25 SELL,750000058.0,פנימי,"מט""ח",ישראל,"ארה""ב",שירותים פיננסיים,"מט""ח",2025-12-05,לא,2025-06-06,USD,גורם תלוי/פנימי,קיימת תלות,2025-09-30,3.39,1.0,-264007.88,3.1116,3.306,-27.158,0.182731,-9.2e-05,,
1328,9760.0,"Citibank, NA",70652.0,פנימי,אופציה לס דולר שקל CITI C3.38 18/12/25 SELL,750000091.0,פנימי,"מט""ח","חו""ל","ארה""ב",Financial Services,"מט""ח",2025-12-18,לא,2025-07-03,USD,גורם תלוי/פנימי,קיימת תלות,2025-09-30,3.38,1.0,-228808.82,0.8985,3.306,-6.796,0.045727,-2.3e-05,,
1328,9760.0,"Citibank, NA",70652.0,פנימי,אופציה לס דולר שקל CITI P3.22 06/03/26 SELL,750000129.0,פנימי,"מט""ח","חו""ל","ארה""ב",Financial Services,"מט""ח",2026-03-06,לא,2025-09-09,USD,גורם תלוי/פנימי,קיימת תלות,2025-09-30,3.22,1.0,-264010.52,1.1426,3.306,-9.973,0.067103,-3.3e-05,,
1328,9760.0,"Citibank, NA",70652.0,פנימי,אופציה לס דולר שקל CITI C3.60 18/12/25 BUY,750000103.0,פנימי,"מט""ח","חו""ל","ארה""ב",Financial Services,"מט""ח",2025-12-18,לא,2025-07-16,USD,גורם תלוי/פנימי,קיימת תלות,2025-09-30,3.6,1.0,387214.26,0.1201,3.306,1.538,-0.010348,5e-06,,
1328,9760.0,Goldman Sachs Group Inc,11778.0,פנימי,אופציה לס אירו שקל GS P3.9 03/10/25 SELL,750000085.0,פנימי,"מט""ח","חו""ל",אירופה,Financial Services,"מט""ח",2025-10-03,לא,2025-07-07,EUR,גורם תלוי/פנימי,קיימת תלות,2025-09-30,3.9,1.0,-88002.03,0.6576,3.8807,-2.246,0.015109,-7e-06,,
1328,9760.0,Goldman Sachs Group Inc,11778.0,פנימי,אופציה לס אירו שקל GS P3.7 03/10/25 BUY,750000086.0,פנימי,"מט""ח","חו""ל",אירופה,Financial Services,"מט""ח",2025-10-03,לא,2025-07-01,EUR,גורם תלוי/פנימי,קיימת תלות,2025-09-30,3.7,1.0,440010.19,0.0001,3.8807,0.0,-2e-06,0.0,,
1328,9760.0,"Citibank, NA",70652.0,פנימי,אופציה לס דולר שקל CITI C3.62 18/12/25 BUY,750000092.0,פנימי,"מט""ח","חו""ל","ארה""ב",Financial Services,"מט""ח",2025-12-18,לא,2025-07-03,USD,גורם תלוי/פנימי,קיימת תלות,2025-09-30,3.62,1.0,686426.48,0.0949,3.306,2.153,-0.014483,7e-06,,
1328,9760.0,"Citibank, NA",70652.0,פנימי,אופציה לס דולר שקל CITI C3.575 06/03/26 BUY,750000128.0,פנימי,"מט""ח","חו""ל","ארה""ב",Financial Services,"מט""ח",2026-03-06,לא,2025-09-09,USD,גורם תלוי/פנימי,קיימת תלות,2025-09-30,3.575,1.0,528021.05,0.5176,3.306,9.035,-0.06079,3e-05,,
1328,9760.0,Goldman Sachs Group Inc,11778.0,פנימי,אופציה לס אירו שקל GS C4.2 03/10/25 BUY,750000122.0,פנימי,"מט""ח","חו""ל",אירופה,Financial Services,"מט""ח",2025-10-03,לא,2025-08-27,EUR,גורם תלוי/פנימי,קיימת תלות,2025-09-30,4.2,1.0,176250.83,0.0001,3.8807,0.001,-3e-06,0.0,,
1328,9760.0,"Citibank, NA",70652.0,פנימי,אופציה לס דולר שקל CITI C3.75 18/12/25 SELL,750000102.0,פנימי,"מט""ח","חו""ל","ארה""ב",Financial Services,"מט""ח",2025-12-18,לא,2025-07-16,USD,גורם תלוי/פנימי,קיימת תלות,2025-09-30,3.75,1.0,-387214.26,0.0287,3.306,-0.367,0.002472,-1e-06,,
1328,9760.0,Goldman Sachs Group Inc,11778.0,פנימי,אופציה לס אירו שקל GS P3.9 03/10/25 SELL,750000093.0,פנימי,"מט""ח","חו""ל",אירופה,Financial Services,"מט""ח",2025-10-03,לא,2025-07-01,EUR,גורם תלוי/פנימי,קיימת תלות,2025-09-30,3.9,1.0,-352501.66,0.6604,3.8807,-9.035,0.060787,-3e-05,,
1328,9760.0,"Citibank, NA",70652.0,פנימי,אופציה לס דולר שקל CITI C3.75 18/12/25 BUY,750000067.0,פנימי,"מט""ח","חו""ל","ארה""ב",Financial Services,"מט""ח",2025-12-18,לא,2025-06-17,USD,גורם תלוי/פנימי,קיימת תלות,2025-09-30,3.75,1.0,387214.26,0.0299,3.306,0.383,-0.002574,1e-06,,
1328,9760.0,"Citibank, NA",70652.0,פנימי,אופציה לס דולר שקל CITI P3.38 18/12/25 SELL,750000066.0,פנימי,"מט""ח","חו""ל","ארה""ב",Financial Services,"מט""ח",2025-12-18,לא,2025-06-17,USD,גורם תלוי/פנימי,קיימת תלות,2025-09-30,3.38,1.0,-228808.82,3.2367,3.306,-24.483,0.164732,-8.3e-05,,
1328,12138.0,"בנק דיסקונט לישראל בע""מ",520007030.0,ח.פ.,אופציה לס דולר שקל DISCOUNT C3.58 23/12/25 BUY,750000076.0,פנימי,"מט""ח",ישראל,"ארה""ב",שירותים פיננסיים,"מט""ח",2025-12-23,לא,2025-06-26,USD,גורם תלוי/פנימי,קיימת תלות,2025-09-30,3.58,1.0,765575.11,0.1439,3.306,3.641,-0.008448,1e-06,,
1328,12138.0,"בנק לאומי לישראל בע""מ",520018078.0,ח.פ.,אופציה לס דולר שקל Leumi P3.6 13/10/25 L,750000041.0,פנימי,"מט""ח",ישראל,"ארה""ב",שירותים פיננסיים,"מט""ח",2025-10-13,לא,2025-05-08,USD,גורם תלוי/פנימי,קיימת תלות,2025-09-30,3.6,1.0,1531048.01,8.8777,3.306,449.356,-1.042649,0.000157,,
1328,12138.0,"בנק הפועלים בע""מ",520000118.0,ח.פ.,אופציה לס דולר שקל POALIM C3.70 05/12/25 BUY,750000059.0,פנימי,"מט""ח",ישראל,"ארה""ב",שירותים פיננסיים,"מט""ח",2025-12-05,לא,2025-06-06,USD,גורם תלוי/פנימי,קיימת תלות,2025-09-30,3.7,1.0,1531109.34,0.0091,3.306,0.459,-0.001065,0.0,,
1328,12138.0,"בנק לאומי לישראל בע""מ",520018078.0,ח.פ.,אופציה לס דולר שקל LEUMI C3.73 01/12/25 BUY,750000053.0,פנימי,"מט""ח",ישראל,"ארה""ב",שירותים פיננסיים,"מט""ח",2025-12-01,לא,2025-05-29,USD,גורם תלוי/פנימי,קיימת תלות,2025-09-30,3.73,1.0,1525988.3,0.004,3.306,0.203,-0.00047,0.0,,
1328,12138.0,"בנק דיסקונט לישראל בע""מ",520007030.0,ח.פ.,אופציה לס דולר שקל DISCOUNT P3.55 08/10/25 BUY,750000046.0,פנימי,"מט""ח",ישראל,"ארה""ב",שירותים פיננסיים,"מט""ח",2025-10-08,לא,2025-05-21,USD,גורם תלוי/פנימי,קיימת תלות,2025-09-30,3.55,1.0,3062198.24,7.3726,3.306,746.377,-1.731831,0.000261,,
1328,12138.0,Goldman Sachs Group Inc,11778.0,פנימי,אופציה לס אירו שקל GS C4.2 03/10/25,750000010.0,פנימי,"מט""ח","חו""ל",אירופה,Financial Services,"מט""ח",2025-10-03,לא,2025-04-03,EUR,גורם תלוי/פנימי,קיימת תלות,2025-09-30,4.2,1.0,-511081.88,0.0001,3.8807,-0.002,4e-06,0.0,,
1328,12138.0,"בנק לאומי לישראל בע""מ",520018078.0,ח.פ.,אופציה לס דולר שקל LEUMI P3.6 13/10/25 S,750000027.0,פנימי,"מט""ח",ישראל,"ארה""ב",שירותים פיננסיים,"מט""ח",2025-10-13,לא,2025-04-09,USD,גורם תלוי/פנימי,קיימת תלות,2025-09-30,3.6,1.0,-1531048.01,8.8731,3.306,-449.124,1.042109,-0.000157,,
1328,12138.0,"בנק הפועלים בע""מ",520000118.0,ח.פ.,אופציה לס דולר שקל POALIM P3.6 06/10/25 SELL,750000056.0,פנימי,"מט""ח",ישראל,"ארה""ב",שירותים פיננסיים,"מט""ח",2025-10-06,לא,2025-06-04,USD,גורם תלוי/פנימי,קיימת תלות,2025-09-30,3.6,1.0,-1531109.34,8.8822,3.306,-449.604,1.043224,-0.000157,,
1328,12138.0,"בנק הפועלים בע""מ",520000118.0,ח.פ.,אופציה לס דולר שקל POALIM P3.5 06/10/25 BUY,750000057.0,פנימי,"מט""ח",ישראל,"ארה""ב",שירותים פיננסיים,"מט""ח",2025-10-06,לא,2025-06-04,USD,גורם תלוי/פנימי,קיימת תלות,2025-09-30,3.5,1.0,1531109.34,5.8625,3.306,296.752,-0.688558,0.000104,,
1328,12138.0,"בנק דיסקונט לישראל בע""מ",520007030.0,ח.פ.,אופציה לס דולר שקל DISCOUNT P3.65 08/10/25 SELL,750000045.0,פנימי,"מט""ח",ישראל,"ארה""ב",שירותים פיננסיים,"מט""ח",2025-10-08,לא,2025-05-21,USD,גורם תלוי/פנימי,קיימת תלות,2025-09-30,3.65,1.0,-3062198.24,10.391,3.306,-1052.006,2.440987,-0.000369,,
1328,12138.0,Goldman Sachs Group Inc,11778.0,פנימי,אופציה לס אירו שקל GS P3.7 03/10/25,750000012.0,פנימי,"מט""ח","חו""ל",אירופה,Financial Services,"מט""ח",2025-10-03,לא,2025-04-03,EUR,גורם תלוי/פנימי,קיימת תלות,2025-09-30,3.7,1.0,-1277704.72,0.0001,3.8807,-0.001,2e-06,0.0,,
1328,12138.0,Goldman Sachs Group Inc,11778.0,פנימי,אופציה לס אירו שקל GS P3.9 03/10/25,750000011.0,פנימי,"מט""ח","חו""ל",אירופה,Financial Services,"מט""ח",2025-10-03,לא,2025-04-03,EUR,גורם תלוי/פנימי,קיימת תלות,2025-09-30,3.9,1.0,1277704.72,0.6786,3.8807,33.65,-0.078077,1.1e-05,,
1328,12138.0,"בנק לאומי לישראל בע""מ",520018078.0,ח.פ.,אופציה לס דולר שקל LEUMI C3.60 07/01/26 BUY,750000121.0,פנימי,"מט""ח",ישראל,"ארה""ב",שירותים פיננסיים,"מט""ח",2026-01-07,לא,2025-08-25,USD,גורם תלוי/פנימי,קיימת תלות,2025-09-30,3.6,1.0,2288982.45,0.1624,3.306,12.292,-0.02852,4e-06,,
1328,12138.0,"בנק לאומי לישראל בע""מ",520018078.0,ח.פ.,אופציה לס דולר שקל LEUMI C3.6 01/12/25 BUY,750000098.0,פנימי,"מט""ח",ישראל,"ארה""ב",שירותים פיננסיים,"מט""ח",2025-12-01,לא,2025-07-10,USD,גורם תלוי/פנימי,קיימת תלות,2025-09-30,3.6,1.0,1525988.3,0.0679,3.306,3.426,-0.007949,1e-06,,
1328,12138.0,"בנק הפועלים בע""מ",520000118.0,ח.פ.,אופציה לס דולר שקל POALIM C3.6 05/12/25 BUY,750000099.0,פנימי,"מט""ח",ישראל,"ארה""ב",שירותים פיננסיים,"מט""ח",2025-12-05,לא,2025-05-14,USD,גורם תלוי/פנימי,קיימת תלות,2025-09-30,3.6,1.0,1531109.34,0.0815,3.306,4.125,-0.00957,1e-06,,
1328,12138.0,"בנק דיסקונט לישראל בע""מ",520007030.0,ח.פ.,אופציה לס דולר שקל DISCOUNT P3.29 23/12/25 SELL,750000077.0,פנימי,"מט""ח",ישראל,"ארה""ב",שירותים פיננסיים,"מט""ח",2025-12-23,לא,2025-06-26,USD,גורם תלוי/פנימי,קיימת תלות,2025-09-30,3.29,1.0,-765575.11,1.4861,3.306,-37.613,0.087273,-1.3e-05,,
1328,12138.0,"בנק דיסקונט לישראל בע""מ",520007030.0,ח.פ.,אופציה לס דולר שקל DISCOUNT C3.575 12/03/26 BUY,750000132.0,פנימי,"מט""ח",ישראל,"ארה""ב",שירותים פיננסיים,"מט""ח",2026-03-12,לא,2025-09-12,USD,גורם תלוי/פנימי,קיימת תלות,2025-09-30,3.575,1.0,1531201.33,0.5282,3.306,26.739,-0.062043,9e-06,,
1328,12138.0,"בנק דיסקונט לישראל בע""מ",520007030.0,ח.פ.,אופציה לס דולר שקל DISCOUNT C3.55 13/01/26 BUY,750000117.0,פנימי,"מט""ח",ישראל,"ארה""ב",שירותים פיננסיים,"מט""ח",2026-01-13,לא,2025-08-13,USD,גורם תלוי/פנימי,קיימת תלות,2025-09-30,3.55,1.0,1525988.3,0.2679,3.306,13.517,-0.031364,4e-06,,
1328,12138.0,"בנק לאומי לישראל בע""מ",520018078.0,ח.פ.,אופציה לס דולר שקל LEUMI P3.7 13/10/25 L,750000029.0,פנימי,"מט""ח",ישראל,"ארה""ב",שירותים פיננסיים,"מט""ח",2025-10-13,לא,2025-04-09,USD,גורם תלוי/פנימי,קיימת תלות,2025-09-30,3.7,1.0,1531048.01,11.897,3.306,602.216,-1.397332,0.000211,,
1328,12138.0,"בנק דיסקונט לישראל בע""מ",520007030.0,ח.פ.,אופציה לס דולר שקל DISCOUNT C3.4 26/11/25 SELL,750000116.0,פנימי,"מט""ח",ישראל,"ארה""ב",שירותים פיננסיים,"מט""ח",2025-11-26,לא,2025-08-13,USD,גורם תלוי/פנימי,קיימת תלות,2025-09-30,3.4,1.0,-762994.15,0.4649,3.306,-11.728,0.027212,-4e-06,,
1328,12138.0,"בנק הפועלים בע""מ",520000118.0,ח.פ.,אופציה לס דולר שקל POALIM P3.25 26/03/26 SELL,750000146.0,פנימי,"מט""ח",ישראל,"ארה""ב",שירותים פיננסיים,"מט""ח",2026-03-26,לא,2025-09-26,USD,גורם תלוי/פנימי,קיימת תלות,2025-09-30,3.25,1.0,-765600.66,1.582,3.306,-40.041,0.092907,-1.4e-05,,
1328,12138.0,"בנק לאומי לישראל בע""מ",520018078.0,ח.פ.,אופציה לס דולר שקל LEUMI C3.73 01/12/25 SELL,750000097.0,פנימי,"מט""ח",ישראל,"ארה""ב",שירותים פיננסיים,"מט""ח",2025-12-01,לא,2025-07-10,USD,גורם תלוי/פנימי,קיימת תלות,2025-09-30,3.73,1.0,-1525988.3,0.0145,3.306,-0.731,0.001696,0.0,,
1328,12138.0,"בנק הפועלים בע""מ",520000118.0,ח.פ.,אופציה לס דולר שקל POALIM C3.7 05/12/25 SELL 15/07,750000100.0,פנימי,"מט""ח",ישראל,"ארה""ב",שירותים פיננסיים,"מט""ח",2025-12-05,לא,2025-05-14,USD,גורם תלוי/פנימי,קיימת תלות,2025-09-30,3.7,1.0,-1531109.34,0.0277,3.306,-1.402,0.003254,0.0,,
1328,12138.0,"בנק דיסקונט לישראל בע""מ",520007030.0,ח.פ.,אופציה לס דולר שקל DISCOUNT P3.65 08/10/25,750000019.0,פנימי,"מט""ח",ישראל,"ארה""ב",שירותים פיננסיים,"מט""ח",2025-10-08,לא,2025-04-08,USD,גורם תלוי/פנימי,קיימת תלות,2025-09-30,3.65,1.0,3062198.24,10.394,3.306,1052.294,-2.441655,0.000369,,
