מספר קופה/קרן/ח.פ. עבור חברת ביטוח,מספר מסלול,שם מנפיק,מספר מנפיק,סוג מספר מזהה מנפיק,שם נייר ערך,מספר נייר ערך,סוג מספר נייר ערך,מאפיין עיקרי,"ישראל/חו""ל",מדינה לפי חשיפה כלכלית,סטאטוס סחירות,ענף מסחר,בעל עניין/צד קשור,תאריך רכישה,דירוג,שם מדרג,דירוג נייר הערך/המנפיק,מטבע פעילות,"מח""מ",מועד פדיון,תשואה לפדיון,שיעור ריבית,נחיתות חוזית,האם סווג כחוב בעייתי,סוג גורם משערך,תלות/אי-תלות המשערך,תאריך שערוך אחרון,תאריך אחרון בו נבחנה בפועל ירידת ערך,ערך נקוב (יחידות),שער חליפין,שער נייר הערך,"שווי הוגן (באלפי ש""ח)","עלות מופחתת (באלפי ש""ח)",עלות מופחתת (במטבע הפעילות),השיטה שיושמה בדוח הכספי,שיעור מנכסי אפיק ההשקעה,שיעור מסך נכסי ההשקעה
659,9453,CROSSLINX TRANSIT SOLUTIONS,549300N3TR1FPECQEH46,LEI,CRSLNX 4.555 06/51,CA22766TAB04,ISIN,"צמוד למט""ח","חו""ל",קנדה,לא סחיר,Marine Transportation,לא,2015-07-21 00:00:00,Baa3,Moodys,נייר ערך,CAD,14.19,2051-06-30 00:00:00,0.0613,0.04555,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,ריק במקור,255929.341,2.3745,80.69,490.357,ריק במקור,ריק במקור,שווי הוגן,0.03636132144951429,0.00026041599384239706
659,9453,Transed Partners General Partners,549300VSBVN6J3P7AF23,LEI,TRANSED PARTNERS 3.951 09/50 12/37,CA89366TAA57,ISIN,"צמוד למט""ח","חו""ל",קנדה,לא סחיר,Marine Transportation,לא,2016-02-08 00:00:00,BBB,DBRS,נייר ערך,CAD,9.66,2050-09-30 00:00:00,0.0502,0.03951,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,ריק במקור,208340.937,2.3745,91.59,453.101,ריק במקור,ריק במקור,שווי הוגן,0.03359868648779639,0.00024063029022933075
659,9454,"נתיבים אגרות חוב בע""מ",513502229,ח.פ.,נתיבים אגח א,IL0010902810,ISIN,"צמוד למט""ח",ישראל,ישראל,לא סחיר,"אג""ח מובנות",לא,2004-05-11 00:00:00,Aa1.il,מידרוג Moodys,נייר ערך,USD,0.99,2027-07-05 00:00:00,0.0458,0.0797,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,ריק במקור,1609.407,3.306,105.33,5.604,ריק במקור,ריק במקור,שווי הוגן,0.0009239214033713239,6.612996183298302e-06
659,9454,"מקורות חברת מים בע""מ",520010869,ח.פ.,מקורות אג סדרה 6 ל.ס 4.9%,IL0011009086,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,שירותים,לא,2006-12-25 00:00:00,ilAAA,S&P מעלות,נייר ערך,ILS,4.98,2036-12-25 00:00:00,0.0272,0.049,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,ריק במקור,566503.102,1,164.64,932.691,ריק במקור,ריק במקור,שווי הוגן,0.15377108808561804,0.001100621346037951
659,9454,"אלון חברת הדלק לישראל בע""מ",520041690,ח.פ.,אלון  חברה לדלק ל.ס,IL0011015679,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,השקעה ואחזקות,לא,2007-01-22 00:00:00,NR,NR,NR,ILS,0,2026-06-30 00:00:00,0,0.0535,החוב לא נחות,ריק במקור,גורם תלוי/פנימי,קיימת תלות,2025-09-30 00:00:00,ריק במקור,140788.417,1,0,0,ריק במקור,ריק במקור,שווי הוגן,0.0,0.0
659,9454,"נתיבי הגז הטבעי לישראל בע""מ",513436394,ח.פ.,נתיבי גז  סדרה א ל.ס 5.6%,IL0011030843,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,שירותים,לא,2007-01-02 00:00:00,Aaa.il,מידרוג Moodys,נייר ערך,ILS,0.58,2026-12-29 00:00:00,0.0283,0.056,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,ריק במקור,54247,1,147.67,80.107,ריק במקור,ריק במקור,שווי הוגן,0.013207097048512962,9.453020793281176e-05
659,9454,"מקורות חברת מים בע""מ",520010869,ח.פ.,מקורות אגח 8 רמ,IL0011243461,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,שירותים,לא,2011-07-14 00:00:00,ilAAA,S&P מעלות,נייר ערך,ILS,9.45,2048-07-14 00:00:00,0.0277,0.041,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,ריק במקור,1193315.901,1,139.55,1665.272,ריק במקור,ריק במקור,שווי הוגן,0.27455040029175076,0.0019651030300059835
659,9454,"מת""ם מרכז תעשיות מדע חיפה בע""מ",510687403,ח.פ.,מתמ אגח א'  רמ,IL0011389991,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,"נדל""ן מניב בישראל",לא,2016-08-16 00:00:00,Aa2.il,מידרוג Moodys,נייר ערך,ILS,1.22,2027-06-30 00:00:00,0.0464,0.031,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,ריק במקור,265139.603,1,98.25,260.5,ריק במקור,ריק במקור,שווי הוגן,0.04294816659140433,0.0003074028382850121
659,9454,"רפאל מערכות לחימה מתקדמות בע""מ",520042185,ח.פ.,רפאל אגח ג רצף מוסדי,IL0011402760,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,ביטחוניות,לא,2017-03-01 00:00:00,Aaa.il,מידרוג Moodys,נייר ערך,ILS,4.65,2034-09-15 00:00:00,0.0245,0.0214,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,ריק במקור,332975.92,1,118.75,395.409,ריק במקור,ריק במקור,שווי הוגן,0.06519037083969519,0.00046660210703815106
659,9454,"רפאל מערכות לחימה מתקדמות בע""מ",520042185,ח.פ.,רפאל אגח ד רצף מוסדי,IL0011402844,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,ביטחוניות,לא,2017-03-01 00:00:00,Aaa.il,מידרוג Moodys,נייר ערך,ILS,4.41,2034-09-15 00:00:00,0.0465,0.0374,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,ריק במקור,125239.304,1,96.46,120.806,ריק במקור,ריק במקור,שווי הוגן,0.019917067997087107,0.00014255703371155153
659,9454,"רפאל מערכות לחימה מתקדמות בע""מ",520042185,ח.פ.,רפאל אגח ה רצף מוסדי,IL0011402927,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,ביטחוניות,לא,2017-03-01 00:00:00,Aaa.il,מידרוג Moodys,נייר ערך,ILS,0.45,2026-03-15 00:00:00,0.0469,0.025,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,ריק במקור,126642.521,1,99.16,125.579,ריק במקור,ריק במקור,שווי הוגן,0.020703983924690843,0.00014818940894047422
659,9454,Ormat Technologies Inc,5493000TSHHWY24VHM09,LEI,אורמת אגח 4 רמ,IL0011672123,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,אנרגיה מתחדשת,לא,2020-06-25 00:00:00,ilAA-,S&P מעלות,נייר ערך,ILS,2.95,2031-06-15 00:00:00,0.0518,0.0335,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,ריק במקור,207031.11,1,95.91,198.564,ריק במקור,ריק במקור,שווי הוגן,0.032736889639368945,0.0002343153058780236
659,9454,"מקס איט פיננסים בע""מ",512905423,ח.פ.,מקס פיננסים אגח ד  רצף מוסדים,IL0011979536,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,שירותים פיננסיים,לא,2023-07-15 00:00:00,A1.il,מידרוג Moodys,נייר ערך,ILS,2.87,2028-10-16 00:00:00,0.0578,0.0733,החוב נחות,ריק במקור,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,ריק במקור,148030.84,1,105.83,156.661,ריק במקור,ריק במקור,שווי הוגן,0.025828417375723587,0.00018486770076225827
659,9454,"אגד חברה לתחבורה בע""מ",516041118,ח.פ.,אגד אגח 1 רצף מוסדיים,IL0011987877,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,שירותים,לא,2023-08-16 00:00:00,ilAA-,S&P מעלות,נייר ערך,ILS,2.3,2029-12-31 00:00:00,0.0334,0.0364,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,ריק במקור,251652.428,1,108.84,273.899,ריק במקור,ריק במקור,שווי הוגן,0.04515723562848006,0.0003232143186311959
659,9454,"גב ים נגב בע""מ",514189596,ח.פ.,גב יםנגב אגב רמ,IL0012084534,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,"נדל""ן מניב בישראל",לא,2024-07-10 00:00:00,ilA+,S&P מעלות,נייר ערך,ILS,2.9,2028-12-31 00:00:00,0.0348,0.0384,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,ריק במקור,162833.924,1,106.65,173.662,ריק במקור,ריק במקור,שווי הוגן,0.028631341675994085,0.00020492971862668628
659,9454,"מימון ישיר נדל""ן ומשכנתאות בע""מ",516100153,ח.פ.,מימוןמשכ אגא רמ,IL0012088188,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,שירותים פיננסיים,לא,2024-06-17 00:00:00,A3.il,מידרוג Moodys,נייר ערך,ILS,3.21,2031-12-31 00:00:00,0.0446,0.0445,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,ריק במקור,133227.753,1,105.78,140.928,ריק במקור,ריק במקור,שווי הוגן,0.023234545955445027,0.00016630198538898343
659,9454,קרן שמש נכסים שותפות מוגבלת,540333101,מספר שותפות,קרן שמש אגח א  רמ,IL0012153008,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,אנרגיה מתחדשת,לא,2024-12-30 00:00:00,A2.il,מידרוג Moodys,נייר ערך,ILS,7.89,2043-12-31 00:00:00,0.0402,0.039,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,ריק במקור,181337.779,1,103.28,187.286,ריק במקור,ריק במקור,שווי הוגן,0.03087750605849425,0.00022100671006159992
659,9454,"מת""ם מרכז תעשיות מדע חיפה בע""מ",510687403,ח.פ.,"מת""ם אגח ב רמ",IL0012235367,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,"נדל""ן מניב בישראל",לא,2025-06-23 00:00:00,ilAA,S&P מעלות,נייר ערך,ILS,5.24,2035-07-01 00:00:00,0.0348,0.034,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,ריק במקור,335238.042,1,102.03,342.043,ריק במקור,ריק במקור,שווי הוגן,0.05639201437782615,0.000403627596988562
659,9454,בנק יהב לעובדי המדינה,520020421,ח.פ.,יהב כתב התחייבות סדרה ד (לס)  לא ברצף,6620300,פנימי,צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,בנקים,לא,2021-07-04 00:00:00,ilAA-,S&P מעלות,נייר ערך,ILS,0.76,2026-07-04 00:00:00,0.0343,0.0085,החוב נחות,ריק במקור,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,ריק במקור,370077.1,1,115.01,425.626,ריק במקור,ריק במקור,שווי הוגן,0.0701721932960962,0.0005022596562299292
659,9454,"ישראכרט בע""מ",510706153,ח.פ., ישראכרט אגחג רמ,IL0012283375,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,שירותים פיננסיים,לא,2025-09-04 00:00:00,Aa3.il,מידרוג Moodys,נייר ערך,ILS,5.41,2031-09-10 00:00:00,0.0408,0.0384,החוב נחות,ריק במקור,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,ריק במקור,175109.381,1,99.66,174.514,ריק במקור,ריק במקור,שווי הוגן,0.02877180938400129,0.00020593512061601002
659,9454,CROSSLINX TRANSIT SOLUTIONS,549300N3TR1FPECQEH46,LEI,CRSLNX 4.555 06/51,CA22766TAB04,ISIN,"צמוד למט""ח","חו""ל",קנדה,לא סחיר,Marine Transportation,לא,2015-07-21 00:00:00,Baa3,Moodys,נייר ערך,CAD,14.19,2051-06-30 00:00:00,0.0613,0.04555,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,ריק במקור,110216.198,2.3745,80.69,211.172,ריק במקור,ריק במקור,שווי הוגן,0.034815547928752535,0.0002491933672411615
659,9454,Transed Partners General Partners,549300VSBVN6J3P7AF23,LEI,TRANSED PARTNERS 3.951 09/50 12/37,CA89366TAA57,ISIN,"צמוד למט""ח","חו""ל",קנדה,לא סחיר,Marine Transportation,לא,2016-02-08 00:00:00,BBB,DBRS,נייר ערך,CAD,9.66,2050-09-30 00:00:00,0.0502,0.03951,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,ריק במקור,89722.21,2.3745,91.59,195.128,ריק במקור,ריק במקור,שווי הוגן,0.03217040249768731,0.00023026065654079784
659,9455,"נתיבים אגרות חוב בע""מ",513502229,ח.פ.,נתיבים אגח א,IL0010902810,ISIN,"צמוד למט""ח",ישראל,ישראל,לא סחיר,"אג""ח מובנות",לא,2004-05-11 00:00:00,Aa1.il,מידרוג Moodys,נייר ערך,USD,0.99,2027-07-05 00:00:00,0.0458,0.0797,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,ריק במקור,670.191,3.306,105.33,2.334,ריק במקור,ריק במקור,שווי הוגן,0.0009619851020079277,6.91171769763825e-06
659,9455,"מקורות חברת מים בע""מ",520010869,ח.פ.,מקורות אג סדרה 6 ל.ס 4.9%,IL0011009086,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,שירותים,לא,2006-12-25 00:00:00,ilAAA,S&P מעלות,נייר ערך,ILS,4.98,2036-12-25 00:00:00,0.0272,0.049,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,ריק במקור,225928.865,1,164.64,371.969,ריק במקור,ריק במקור,שווי הוגן,0.15331132665329342,0.0011015187319077986
659,9455,"אלון חברת הדלק לישראל בע""מ",520041690,ח.פ.,אלון  חברה לדלק ל.ס,IL0011015679,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,השקעה ואחזקות,לא,2007-01-22 00:00:00,NR,NR,NR,ILS,0,2026-06-30 00:00:00,0,0.0535,החוב לא נחות,ריק במקור,גורם תלוי/פנימי,קיימת תלות,2025-09-30 00:00:00,ריק במקור,56148.267,1,0,0,ריק במקור,ריק במקור,שווי הוגן,0.0,0.0
659,9455,"נתיבי הגז הטבעי לישראל בע""מ",513436394,ח.פ.,נתיבי גז  סדרה א ל.ס 5.6%,IL0011030843,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,שירותים,לא,2007-01-02 00:00:00,Aaa.il,מידרוג Moodys,נייר ערך,ILS,0.58,2026-12-29 00:00:00,0.0283,0.056,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,ריק במקור,21634.415,1,147.67,31.948,ריק במקור,ריק במקור,שווי הוגן,0.013167737805890862,9.460820779954877e-05
659,9455,"מקורות חברת מים בע""מ",520010869,ח.פ.,מקורות אגח 8 רמ,IL0011243461,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,שירותים,לא,2011-07-14 00:00:00,ilAAA,S&P מעלות,נייר ערך,ILS,9.45,2048-07-14 00:00:00,0.0277,0.041,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,ריק במקור,475910.028,1,139.55,664.132,ריק במקור,ריק במקור,שווי הוגן,0.27372968713227463,0.0019667064687094627
659,9455,"מת""ם מרכז תעשיות מדע חיפה בע""מ",510687403,ח.פ.,מתמ אגח א'  רמ,IL0011389991,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,"נדל""ן מניב בישראל",לא,2016-08-16 00:00:00,Aa2.il,מידרוג Moodys,נייר ערך,ILS,1.22,2027-06-30 00:00:00,0.0464,0.031,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,ריק במקור,105741.15,1,98.25,103.891,ריק במקור,ריק במקור,שווי הוגן,0.04281987756328433,0.0003076543544667247
659,9455,"רפאל מערכות לחימה מתקדמות בע""מ",520042185,ח.פ.,רפאל אגח ג רצף מוסדי,IL0011402760,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,ביטחוניות,לא,2017-03-01 00:00:00,Aaa.il,מידרוג Moodys,נייר ערך,ILS,4.65,2034-09-15 00:00:00,0.0245,0.0214,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,ריק במקור,132795.163,1,118.75,157.694,ריק במקור,ריק במקור,שווי הוגן,0.06499540645931368,0.0004669821810674233
659,9455,"רפאל מערכות לחימה מתקדמות בע""מ",520042185,ח.פ.,רפאל אגח ד רצף מוסדי,IL0011402844,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,ביטחוניות,לא,2017-03-01 00:00:00,Aaa.il,מידרוג Moodys,נייר ערך,ILS,4.41,2034-09-15 00:00:00,0.0465,0.0374,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,ריק במקור,49947.077,1,96.46,48.179,ריק במקור,ריק במקור,שווי הוגן,0.0198575322320651,0.00014267337058890885
659,9455,"רפאל מערכות לחימה מתקדמות בע""מ",520042185,ח.פ.,רפאל אגח ה רצף מוסדי,IL0011402927,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,ביטחוניות,לא,2017-03-01 00:00:00,Aaa.il,מידרוג Moodys,נייר ערך,ILS,0.45,2026-03-15 00:00:00,0.0469,0.025,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,ריק במקור,50506.698,1,99.16,50.082,ריק במקור,ריק במקור,שווי הוגן,0.02064187569784106,0.00014830875995420687
659,9455,Ormat Technologies Inc,5493000TSHHWY24VHM09,LEI,אורמת אגח 4 רמ,IL0011672123,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,אנרגיה מתחדשת,לא,2020-06-25 00:00:00,ilAA-,S&P מעלות,נייר ערך,ILS,2.95,2031-06-15 00:00:00,0.0518,0.0335,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,ריק במקור,82566.721,1,95.91,79.19,ריק במקור,ריק במקור,שווי הוגן,0.03263907464781825,0.00023450682282603812
659,9455,"מקס איט פיננסים בע""מ",512905423,ח.פ.,מקס פיננסים אגח ד  רצף מוסדים,IL0011979536,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,שירותים פיננסיים,לא,2023-07-15 00:00:00,A1.il,מידרוג Moodys,נייר ערך,ILS,2.87,2028-10-16 00:00:00,0.0578,0.0733,החוב נחות,ריק במקור,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,ריק במקור,59036.64,1,105.83,62.478,ריק במקור,ריק במקור,שווי הוגן,0.025751030506962855,0.00018501726577251182
659,9455,"אגד חברה לתחבורה בע""מ",516041118,ח.פ.,אגד אגח 1 רצף מוסדיים,IL0011987877,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,שירותים,לא,2023-08-16 00:00:00,ilAA-,S&P מעלות,נייר ערך,ILS,2.3,2029-12-31 00:00:00,0.0334,0.0364,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,ריק במקור,100362.288,1,108.84,109.234,ריק במקור,ריק במקור,שווי הוגן,0.04502205682636416,0.00032347667994165236
659,9455,"גב ים נגב בע""מ",514189596,ח.פ.,גב יםנגב אגב רמ,IL0012084534,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,"נדל""ן מניב בישראל",לא,2024-07-10 00:00:00,ilA+,S&P מעלות,נייר ערך,ILS,2.9,2028-12-31 00:00:00,0.0348,0.0384,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,ריק במקור,64940.304,1,106.65,69.259,ריק במקור,ריק במקור,שווי הוגן,0.02854589810624124,0.0002050979674467556
659,9455,"מימון ישיר נדל""ן ומשכנתאות בע""מ",516100153,ח.פ.,מימוןמשכ אגא רמ,IL0012088188,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,שירותים פיננסיים,לא,2024-06-17 00:00:00,A3.il,מידרוג Moodys,נייר ערך,ILS,3.21,2031-12-31 00:00:00,0.0446,0.0445,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,ריק במקור,53132.975,1,105.78,56.204,ריק במקור,ריק במקור,שווי הוגן,0.023165128823159197,0.0001664379526469838
659,9455,קרן שמש נכסים שותפות מוגבלת,540333101,מספר שותפות,קרן שמש אגח א  רמ,IL0012153008,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,אנרגיה מתחדשת,לא,2024-12-30 00:00:00,A2.il,מידרוג Moodys,נייר ערך,ILS,7.89,2043-12-31 00:00:00,0.0402,0.039,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,ריק במקור,72319.884,1,103.28,74.692,ריק במקור,ריק במקור,שווי הוגן,0.030785171910529617,0.00022118681159897006
659,9455,"מת""ם מרכז תעשיות מדע חיפה בע""מ",510687403,ח.פ.,"מת""ם אגח ב רמ",IL0012235367,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,"נדל""ן מניב בישראל",לא,2025-06-23 00:00:00,ilAA,S&P מעלות,נייר ערך,ILS,5.24,2035-07-01 00:00:00,0.0348,0.034,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,ריק במקור,133697.327,1,102.03,136.411,ריק במקור,ריק במקור,שווי הוגן,0.056223371786633856,0.00040395643652636304
659,9455,בנק יהב לעובדי המדינה,520020421,ח.פ.,יהב כתב התחייבות סדרה ד (לס)  לא ברצף,6620300,פנימי,צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,בנקים,לא,2021-07-04 00:00:00,ilAA-,S&P מעלות,נייר ערך,ILS,0.76,2026-07-04 00:00:00,0.0343,0.0085,החוב נחות,ריק במקור,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,ריק במקור,147591.6,1,115.01,169.745,ריק במקור,ריק במקור,שווי הוגן,0.06996236552713611,0.0005026690319561289
659,9455,"ישראכרט בע""מ",510706153,ח.פ., ישראכרט אגחג רמ,IL0012283375,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,שירותים פיננסיים,לא,2025-09-04 00:00:00,Aa3.il,מידרוג Moodys,נייר ערך,ILS,5.41,2031-09-10 00:00:00,0.0408,0.0384,החוב נחות,ריק במקור,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,ריק במקור,69835.917,1,99.66,69.598,ריק במקור,ריק במקור,שווי הוגן,0.028685620878126712,0.00020610185446453595
659,9455,CROSSLINX TRANSIT SOLUTIONS,549300N3TR1FPECQEH46,LEI,CRSLNX 4.555 06/51,CA22766TAB04,ISIN,"צמוד למט""ח","חו""ל",קנדה,לא סחיר,Marine Transportation,לא,2015-07-21 00:00:00,Baa3,Moodys,נייר ערך,CAD,14.19,2051-06-30 00:00:00,0.0613,0.04555,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,ריק במקור,45896.336,2.3745,80.69,87.937,ריק במקור,ריק במקור,שווי הוגן,0.036244251891718565,0.0002604094769396807
659,9455,Transed Partners General Partners,549300VSBVN6J3P7AF23,LEI,TRANSED PARTNERS 3.951 09/50 12/37,CA89366TAA57,ISIN,"צמוד למט""ח","חו""ל",קנדה,לא סחיר,Marine Transportation,לא,2016-02-08 00:00:00,BBB,DBRS,נייר ערך,CAD,9.66,2050-09-30 00:00:00,0.0502,0.03951,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,ריק במקור,37362.209,2.3745,91.59,81.256,ריק במקור,ריק במקור,שווי הוגן,0.03349060044933855,0.00024062490712908896
659,12152,"נתיבים אגרות חוב בע""מ",513502229,ח.פ.,נתיבים אגח א,IL0010902810,ISIN,"צמוד למט""ח",ישראל,ישראל,לא סחיר,"אג""ח מובנות",לא,2004-05-11 00:00:00,Aa1.il,מידרוג Moodys,נייר ערך,USD,0.99,2027-07-05 00:00:00,0.0458,0.0797,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,ריק במקור,891.406,3.306,105.33,3.104,ריק במקור,ריק במקור,שווי הוגן,0.0009699136170684795,6.990147171154799e-06
659,12152,"מקורות חברת מים בע""מ",520010869,ח.פ.,מקורות אג סדרה 6 ל.ס 4.9%,IL0011009086,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,שירותים,לא,2006-12-25 00:00:00,ilAAA,S&P מעלות,נייר ערך,ILS,4.98,2036-12-25 00:00:00,0.0272,0.049,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,ריק במקור,297817.98,1,164.64,490.328,ריק במקור,ריק במקור,שווי הוגן,0.15321385439109322,0.001104209047080538
659,12152,"אלון חברת הדלק לישראל בע""מ",520041690,ח.פ.,אלון  חברה לדלק ל.ס,IL0011015679,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,השקעה ואחזקות,לא,2007-01-22 00:00:00,NR,NR,NR,ILS,0,2026-06-30 00:00:00,0,0.0535,החוב לא נחות,ריק במקור,גורם תלוי/פנימי,קיימת תלות,2025-09-30 00:00:00,ריק במקור,74014.285,1,0,0,ריק במקור,ריק במקור,שווי הוגן,0.0,0.0
659,12152,"נתיבי הגז הטבעי לישראל בע""מ",513436394,ח.פ.,נתיבי גז  סדרה א ל.ס 5.6%,IL0011030843,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,שירותים,לא,2007-01-02 00:00:00,Aaa.il,מידרוג Moodys,נייר ערך,ILS,0.58,2026-12-29 00:00:00,0.0283,0.056,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,ריק במקור,28518.347,1,147.67,42.113,ריק במקור,ריק במקור,שווי הוגן,0.013159140514047962,9.483765071483313e-05
659,12152,"מקורות חברת מים בע""מ",520010869,ח.פ.,מקורות אגח 8 רמ,IL0011243461,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,שירותים,לא,2011-07-14 00:00:00,ilAAA,S&P מעלות,נייר ערך,ILS,9.45,2048-07-14 00:00:00,0.0277,0.041,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,ריק במקור,627341.545,1,139.55,875.455,ריק במקור,ריק במקור,שווי הוגן,0.27355532397895804,0.001971507503776844
