מספר קופה/קרן/ח.פ. עבור חברת ביטוח,מספר מסלול,שם מנפיק,מספר מנפיק,סוג מספר מזהה מנפיק,שם נייר ערך,מספר נייר ערך,סוג מספר נייר ערך,מאפיין עיקרי,"ישראל/חו""ל",מדינה לפי חשיפה כלכלית,בעל עניין/צד קשור,נכס בסיס,תאריך רכישה,דירוג,שם מדרג,דירוג נייר הערך/המנפיק,מטבע פעילות,"מח""מ",שיעור ריבית,תשואה לפדיון,סוג גורם משערך,תלות/אי-תלות המשערך,תאריך שערוך אחרון,ערך נקוב (יחידות),שער חליפין,שער נייר הערך,"שווי הוגן (באלפי ש""ח)",שיעור מנכסי אפיק ההשקעה,שיעור מסך נכסי ההשקעה
659,12152,"מימון ישיר נדל""ן ומשכנתאות הנפקות (סדרה 1) בע""מ",517014023,ח.פ.,ממון משהנ אג1רמ,IL0012152687,ISIN,שכבת חוב (TRANCHE) בדרוג AA- ומעלה,ישראל,ישראל,לא,משכנתאות או תיקי משכנתאות,2024-12-24 00:00:00,Aa1.il,מידרוג Moodys,נייר ערך,ILS,10.42,0.05,0.0476,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,15363.091,1,106.71,16.394,0.004275092306685328,3.6918966728064355e-05
659,12152,"בנק לאומי לישראל בע""מ",520018078,ח.פ.,לאומי אגח 4  רצף מוסדיים,IL0012219288,ISIN,שכבת חוב (TRANCHE) בדרוג BB+ ומטה,ישראל,ישראל,לא,"ריבית ואג""ח",2025-05-20 00:00:00,NR,NR,NR,ILS,3.34,0.067,0.0649,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,653993.905,1,99.38,649.939,0.16948573982644596,0.001463649891196256
659,12152,"הראל חברה לביטוח בע""מ",520004078,ח.פ.,הראלבט אגח ב רמ,IL0012248154,ISIN,שכבת חוב (TRANCHE) בדרוג BB+ ומטה,ישראל,ישראל,לא,"ריבית ואג""ח",2025-07-02 00:00:00,NR,NR,NR,ILS,3.19,0.0608,0.0586,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,147988.312,1,99.22,146.834,0.03829016126386687,0.0003306672905055875
659,12152,"מימון ישיר נדל""ן ומשכנתאות הנפקות (סדרה 2) בע""מ",517112074,ח.פ.,ממון מש2 אג א מ,IL0012257882,ISIN,שכבת חוב (TRANCHE) בדרוג AA- ומעלה,ישראל,ישראל,לא,משכנתאות או תיקי משכנתאות,2025-07-24 00:00:00,Aa1.il,מידרוג Moodys,נייר ערך,ILS,10.21,0.0525,0.051,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,70022.884,1,103.96,72.796,0.018983141366198924,0.0001639351654224822
659,12152,"מימון ישיר נדל""ן ומשכנתאות הנפקות (סדרה 2) בע""מ",517112074,ח.פ.,ממון מש2 אג ב מ,IL0012257965,ISIN,שכבת חוב (TRANCHE) בדרוג AA- ומעלה,ישראל,ישראל,לא,משכנתאות או תיקי משכנתאות,2025-07-24 00:00:00,Aa1.il,מידרוג Moodys,נייר ערך,ILS,7.35,0.078,0.0783,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,38038.144,1,100.1,38.076,0.00992914570387645,8.574640582760634e-05
659,12152,"בנק הפועלים בע""מ",520000118,ח.פ.,פועלים אגח  2רמ,IL0012275454,ISIN,שכבת חוב (TRANCHE) בדרוג BB+ ומטה,ישראל,ישראל,לא,"ריבית ואג""ח",2025-08-26 00:00:00,NR,NR,NR,ILS,2.87,0.0675,0.0647,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,875494.35,1,99.52,871.292,0.2272083522066898,0.0019621325093588295
659,12152,"בנק לאומי לישראל בע""מ",520018078,ח.פ.,לאומי למשכנתאות שה,6020903,פנימי,שכבת חוב (TRANCHE) בדרוג AA- ומעלה,ישראל,ישראל,לא,משכנתאות או תיקי משכנתאות,1999-11-25 00:00:00,ilAA+,S&P מעלות,נייר ערך,ILS,1.95,0.0605,0.0229,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,94.845,1,176.71,0.168,4.38096564305926e-05,3.783327077171412e-07
659,12152,ICG,B264034,"מספר תאגיד או שותפות בחו""ל",EUROPEAN CREDIT 2022 ONE SARL ICG SDP 5A,10220,פנימי,שכבת חוב (TRANCHE) בדרוג BB+ ומטה,"חו""ל",אירופה,לא,אחר,2024-07-19 00:00:00,NR,NR,NR,GBP,2.4,0.05,0.0897,דיווח מנהל הקרן,אי-תלות,2025-09-30 00:00:00,18548.036,4.4409,100.686,82.935,0.02162710628613808,0.00018676799472929227
162,2112,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,0.0,0.0
162,2142,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,0.0,0.0
162,2143,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,0.0,0.0
162,8603,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,0.0,0.0
162,12146,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,0.0,0.0
162,12147,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,0.0,0.0
162,13572,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,0.0,0.0
162,14242,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,0.0,0.0
162,14243,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,0.0,0.0
162,14929,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,0.0,0.0
162,15524,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,0.0,0.0
162,15525,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,0.0,0.0
659,2146,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,0.0,0.0
659,2147,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,0.0,0.0
659,2149,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,0.0,0.0
659,8604,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,0.0,0.0
659,13627,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,0.0,0.0
659,14244,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,0.0,0.0
659,14245,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,0.0,0.0
659,14930,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,0.0,0.0
659,15526,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,0.0,0.0
659,15527,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,0.0,0.0
