מספר קופה/קרן/ח.פ. עבור חברת ביטוח,מספר מסלול,שם מנפיק,מספר מנפיק,סוג מספר מזהה מנפיק,שם נייר ערך,מספר נייר ערך,סוג מספר נייר ערך,מאפיין עיקרי,"ישראל/חו""ל",מדינה לפי חשיפה כלכלית,סטאטוס סחירות,זירת מסחר,ענף מסחר,בעל עניין/צד קשור,דירוג,שם מדרג,דירוג נייר הערך/המנפיק,מטבע פעילות,"מח""מ",מועד פדיון,שיעור ריבית,תשואה לפדיון,נחיתות חוזית,האם סווג כחוב בעייתי,ערך נקוב (יחידות),שער חליפין,שער נייר הערך,סכום לקבל (במטבע הפעילות),"שווי הוגן (באלפי ש""ח)","עלות מופחתת (באלפי ש""ח)",עלות מופחתת (במטבע הפעילות),השיטה שיושמה בדוח הכספי,שיעור מערך נקוב מונפק,שיעור מנכסי אפיק ההשקעה,שיעור מסך נכסי ההשקעה,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51
13908,13909,"אפי נכסים בע""מ",510560188,ח.פ.,אפי נכסים אגחיב,IL0011737645,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בחו""ל",לא,ilA+,S&P מעלות,נייר ערך,ILS,1.83,2027-09-15 00:00:00,0.023,0.0501,החוב לא נחות,ריק במקור,92262.04,1,95.44,0,88.05489,ריק במקור,ריק במקור,שווי הוגן,0.00013178055,0.00015262880053502545,1.7139907554722908e-05,,,,,,,,,,,,,,,,
13908,13909,"שיכון ובינוי בע""מ",520036104,ח.פ.,שכון ובי אגח 10,IL0011751323,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,בנייה,לא,ilA,S&P מעלות,נייר ערך,ILS,2.406,2030-04-30 00:00:00,0.028,0.0519,החוב לא נחות,ריק במקור,3000865,1,95.72,0,2872.42798,ריק במקור,ריק במקור,שווי הוגן,0.001925755914,0.00497888575195138,0.0005591188636406163,,,,,,,,,,,,,,,,
13908,13909,"שיכון ובינוי בע""מ",520036104,ח.פ.,ש.ובינוי-10חסום,IL0011751323,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,חסום,TASE,בנייה,לא,NR,NR,NR,ILS,2.406,2030-04-30 00:00:00,0.028,0.0519,החוב לא נחות,ריק במקור,2000000,1,95.6939,0,1913.878,ריק במקור,ריק במקור,שווי הוגן,0.001283467209,0.0033173955871204134,0.0003725368573059142,,,,,,,,,,,,,,,,
13908,13909,מימון ישיר מקבוצת ישיר (2006),513893123,ח.פ.,מימון ישיר אגחד,IL0011756603,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,אשראי חוץ בנקאי,לא,A1.il,מידרוג Moodys,נייר ערך,ILS,0.337,2026-02-01 00:00:00,0.01,0.0559,החוב לא נחות,ריק במקור,63298.47,1,115.9,0,73.36293,ריק במקור,ריק במקור,שווי הוגן,0.001871340376,0.00012716268238635055,1.4280113667095695e-05,,,,,,,,,,,,,,,,
13908,13909,"מגוריט ישראל בע""מ",515434074,ח.פ.,מגוריט אגח ג,IL0011759755,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",לא,ilA-,S&P מעלות,נייר ערך,ILS,2.988,2028-10-01 00:00:00,0.003,0.0289,החוב לא נחות,ריק במקור,144220,1,108.85,0,156.98347,ריק במקור,ריק במקור,שווי הוגן,0.000255802651,0.00027210525991147285,3.0556873825174474e-05,,,,,,,,,,,,,,,,
13908,13909,"ג'נריישן קפיטל בע""מ",515846558,ח.פ.,ג'נרישן קפ אגחב,IL0011775264,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,השקעה ואחזקות,לא,ilA+,S&P מעלות,נייר ערך,ILS,3.155,2031-06-30 00:00:00,0.0075,0.0306,החוב לא נחות,ריק במקור,9480,1,109.04,0,10.33699,ריק במקור,ריק במקור,שווי הוגן,2.28330485544777e-05,1.7917487431334622e-05,2.012097828912116e-06,,,,,,,,,,,,,,,,
13908,13909,"קבוצת עזריאלי בע""מ",510960719,ח.פ.,עזריאלי אגח ז,IL0011786725,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",לא,ilAA+,S&P מעלות,נייר ערך,ILS,6.17,2036-07-02 00:00:00,0.009,0.0278,החוב לא נחות,ריק במקור,2092799.92,1,104.46,0,2186.1388,ריק במקור,ריק במקור,שווי הוגן,0.000776372781,0.00378931531056458,0.00042553249380917834,,,,,,,,,,,,,,,,
13908,13909,"קבוצת עזריאלי בע""מ",510960719,ח.פ.,עזריאלי אגח ח,IL0011786808,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",לא,ilAA+,S&P מעלות,נייר ערך,ILS,9.632,2041-01-02 00:00:00,0.0169,0.0294,החוב לא נחות,ריק במקור,2150000,1,104.3,0,2242.45,ריק במקור,ריק במקור,שווי הוגן,0.000492784714,0.0038869215981050887,0.0004364934837359786,,,,,,,,,,,,,,,,
13908,13909,סטרוברי פילדס ריט לימיטד,1863501,LEI,סטרוברי אגח ג,IL0011790198,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,"ארה""ב",סחיר,TASE,"נדל""ן מניב בחו""ל",לא,ilAA-,S&P מעלות,נייר ערך,ILS,0.816,2026-07-31 00:00:00,0.057,0.0579,החוב לא נחות,ריק במקור,1379930.51,1,100.95,0,1393.03985,ריק במקור,ריק במקור,שווי הוגן,0.005566843365,0.0024146075408531175,0.00027115557408617587,,,,,,,,,,,,,,,,
13908,13909,קבוצת דוראל משאבי אנרגיה מתחדש,515364891,ח.פ.,דוראל אגח א,IL0011791345,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,אנרגיה מתחדשת,לא,NR,NR,NR,ILS,2.19,2028-06-30 00:00:00,0.0158,0.0385,החוב לא נחות,ריק במקור,1544823.52,1,111.79,0,1726.95821,ריק במקור,ריק במקור,שווי הוגן,0.004984122063,0.0029934005955423327,0.0003361528708998416,,,,,,,,,,,,,,,,
13908,13909,"ע.י. נופר אנרג'י בע""מ",514599943,ח.פ.,נופר אנרג אגח א,IL0011793408,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,אנרגיה מתחדשת,לא,A3.il,מידרוג Moodys,נייר ערך,ILS,1.91,2027-12-31 00:00:00,0.0148,0.0306,החוב לא נחות,ריק במקור,3564309.1,1,113.45,0,4043.70867,ריק במקור,ריק במקור,שווי הוגן,0.01225401662,0.007009109931489132,0.0007871089587646016,,,,,,,,,,,,,,,,
13908,13909,"ביג מרכזי קניות בע""מ",513623314,ח.פ.,ביג אגח יט,IL0011810079,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",לא,ilAA-,S&P מעלות,נייר ערך,ILS,3.622,2029-10-30 00:00:00,0.0209,0.0453,החוב לא נחות,ריק במקור,2000000,1,92.6,0,1852,ריק במקור,ריק במקור,שווי הוגן,0.006281407035,0.003210140159062911,0.0003604922882913922,,,,,,,,,,,,,,,,
13908,13909,מימון ישיר מקבוצת ישיר (2006),513893123,ח.פ.,מימון ישיר אגחה,IL0011828311,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,אשראי חוץ בנקאי,לא,A1.il,מידרוג Moodys,נייר ערך,ILS,2.801,2031-07-31 00:00:00,0.01,0.032,החוב לא נחות,ריק במקור,4419732.05,1,109.08,0,4821.04372,ריק במקור,ריק במקור,שווי הוגן,0.002384726802,0.008356493549767844,0.000938417431196353,,,,,,,,,,,,,,,,
13908,13909,"סולאיר אנרגיות מתחדשות בע""מ",516046307,ח.פ.,סולאיר אגח א,IL0011837304,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,אנרגיה מתחדשת,לא,NR,NR,NR,ILS,1.534,2027-12-31 00:00:00,0.023,0.0466,החוב לא נחות,ריק במקור,463962.53,1,112.18,0,520.47317,ריק במקור,ריק במקור,שווי הוגן,0.006843105162,0.000902155412922126,0.00010131023976650906,,,,,,,,,,,,,,,,
13908,13909,"סאמיט אחזקות נדל""ן בע""מ",520043720,ח.פ.,סאמיט אגח יב,IL0011839201,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בחו""ל",לא,Aa2.il,מידרוג Moodys,נייר ערך,ILS,5.226,2031-10-01 00:00:00,0.028,0.0497,החוב לא נחות,ריק במקור,863265.3,1,89.7,13.97754,788.32651,ריק במקור,ריק במקור,שווי הוגן,0.001078915366,0.001366435522788828,0.00015344796301871872,,,,,,,,,,,,,,,,
13908,13909,"אפי נכסים בע""מ",510560188,ח.פ.,אפי נכסים אגחיד,IL0011845307,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בחו""ל",לא,ilA+,S&P מעלות,נייר ערך,ILS,4.239,2031-03-30 00:00:00,0.0154,0.0307,החוב לא נחות,ריק במקור,474000,1,108.24,0,513.0576,ריק במקור,ריק במקור,שווי הוגן,0.000794713978,0.0008893017309246411,9.98667971108476e-05,,,,,,,,,,,,,,,,
13908,13909,"אלדן תחבורה בע""מ",510454333,ח.פ.,אלדן תחבו אגח ז,IL0011847790,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,שירותים,לא,ilA+,S&P מעלות,נייר ערך,ILS,1.905,2029-07-01 00:00:00,0.01,0.029,החוב לא נחות,ריק במקור,250000.01,1,111.54,0,278.85001,ריק במקור,ריק במקור,שווי הוגן,0.001083212417,0.00048334104506268593,5.427822796705054e-05,,,,,,,,,,,,,,,,
13908,13909,"מניף-שירותים פיננסיים בע""מ",512764408,ח.פ.,מניף אגח א,IL0011858839,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,אשראי חוץ בנקאי,לא,A3.il,מידרוג Moodys,נייר ערך,ILS,0.981,2026-09-30 00:00:00,0.069,0.0654,החוב לא נחות,ריק במקור,170000,1,100.46,0,170.782,ריק במקור,ריק במקור,שווי הוגן,0.001385809312,0.00029602276276732294,3.324276132774328e-05,,,,,,,,,,,,,,,,
13908,13909,"גמא ניהול וסליקה בע""מ",512711789,ח.פ.,גמא אגח ג,IL0011859415,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,שירותים פיננסיים,לא,ilAA,S&P מעלות,נייר ערך,ILS,0.049,2025-10-19 00:00:00,0.0585,0.0595,החוב לא נחות,ריק במקור,0.57,1,102.64,0,0.00059,ריק במקור,ריק במקור,שווי הוגן,3.6992809117105e-09,1.02266884117015e-09,1.1484365555719298e-10,,,,,,,,,,,,,,,,
13908,13909,"פאוורג'ן סולאר איי בע""מ",512882747,ח.פ.,פאוורג'ן אגח ב,IL0011862468,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,אנרגיה מתחדשת,לא,NR,NR,NR,ILS,1.519,2027-12-31 00:00:00,0.0295,0.0302,החוב לא נחות,ריק במקור,761557.9,1,114.61,0,872.82151,ריק במקור,ריק במקור,שווי הוגן,0.003124608991,0.0015128938342035259,0.00016989493704635435,,,,,,,,,,,,,,,,
13908,13909,"קבוצת יובלים השקעות בע""מ",514625094,ח.פ.,יובלים אגח ב,IL0011869075,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,בנייה,לא,NR,NR,NR,ILS,0.745,2026-07-05 00:00:00,0.056,0.0559,החוב לא נחות,ריק במקור,245589.6,1,101.4,0,249.02785,ריק במקור,ריק במקור,שווי הוגן,0.001805805882,0.00043164919115015916,4.847333666025139e-05,,,,,,,,,,,,,,,,
13908,13909,"מכלול מימון בע""מ",515763845,ח.פ.,מכלול אגח א,IL0011872772,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,אשראי חוץ בנקאי,לא,A2.il,מידרוג Moodys,נייר ערך,ILS,0.491,2026-06-30 00:00:00,0.0945,0.052,החוב לא נחות,ריק במקור,120000.01,1,102.14,0,122.56801,ריק במקור,ריק במקור,שווי הוגן,0.002580645376,0.00021245166906988362,2.3857895462323024e-05,,,,,,,,,,,,,,,,
13908,13909,"עמרם אברהם חברה לבנין בע""מ",513201582,ח.פ.,עמרם אברהם אגחא,IL0011880445,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,בנייה,לא,A3.il,מידרוג Moodys,נייר ערך,ILS,1.135,2027-05-31 00:00:00,0.06,0.054,החוב לא נחות,ריק במקור,1106044.46,1,102.77,0,1136.68189,ריק במקור,ריק במקור,שווי הוגן,0.00654307554,0.0019702527986871117,0.00022125542958179514,,,,,,,,,,,,,,,,
13908,13909,"קבוצת אקרו בע""מ",511996803,ח.פ.,אקרו אגח א,IL0011885725,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,בנייה,לא,A3.il,מידרוג Moodys,נייר ערך,ILS,1.568,2027-12-31 00:00:00,0.0453,0.0525,החוב לא נחות,ריק במקור,720000,1,100.12,0,720.864,ריק במקור,ריק במקור,שווי הוגן,0.001142857142,0.001249500256815727,0.0001403163676603057,,,,,,,,,,,,,,,,
13908,13909,"אלמוגים החזקות בע""מ",513988824,ח.פ.,אלמוגים אגח ט,IL0011892242,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,בנייה,לא,NR,NR,NR,ILS,0.942,2027-03-31 00:00:00,0.067,0.0605,החוב לא נחות,ריק במקור,700000.01,1,100.7,0,704.90001,ריק במקור,ריק במקור,שווי הוגן,0.008578516859,0.0012218292819788593,0.0001372089727977998,,,,,,,,,,,,,,,,
13908,13909,"הבינלאומי הראשון הנפקות בע""מ",513141879,ח.פ.,בינל הנפ התח כז,IL0011894974,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,בנקים,לא,ilAA-,S&P מעלות,נייר ערך,ILS,3.279,2034-03-13 00:00:00,0.0299,0.029,החוב לא נחות,ריק במקור,1000000,1,112.78,0,1127.8,ריק במקור,ריק במקור,שווי הוגן,0.00125,0.0019548574899520255,0.00021952656735152923,,,,,,,,,,,,,,,,
13908,13909,"תנופורט (1990) בע""מ",511519829,ח.פ.,תנופורט אגח ב,IL0011899197,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",לא,NR,NR,NR,ILS,1.2,2026-12-31 00:00:00,0.0343,0.0335,החוב לא נחות,ריק במקור,3546000,1,112.06,0,3973.6476,ריק במקור,ריק במקור,שווי הוגן,0.005102158273,0.0068876704852721135,0.0007734715530170619,,,,,,,,,,,,,,,,
13908,13909,"קרסו נדל""ן בע""מ",510488190,ח.פ.,קרסו נדלן אגח א,IL0011900086,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,בנייה,לא,ilA,S&P מעלות,נייר ערך,ILS,1.996,2029-11-30 00:00:00,0.0534,0.052,החוב לא נחות,ריק במקור,249000,1,102.19,0,254.4531,ריק במקור,ריק במקור,שווי הוגן,0.00035743508,0.0004410529778121225,4.9529363003152514e-05,,,,,,,,,,,,,,,,
13908,13909,לייטסטון אנטרפרייזס לימיטד,515116820,ח.פ.,לייטסטון אגח ג,IL0011900995,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בחו""ל",לא,ilA+,S&P מעלות,נייר ערך,ILS,1.47,2028-04-30 00:00:00,0.0575,0.0584,החוב לא נחות,ריק במקור,2368000,1,102.4,0,2424.832,ריק במקור,ריק במקור,שווי הוגן,0.002631111111,0.0042030510702920285,0.0004719941881221345,,,,,,,,,,,,,,,,
13908,13909,משולם לוינשטין הנדסה וקבלנות ב,520033424,ח.פ.,לונשטן הנד אגחה,IL0011905861,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,בנייה,לא,ilA+,S&P מעלות,נייר ערך,ILS,2.735,2031-06-30 00:00:00,0.05,0.0485,החוב לא נחות,ריק במקור,1600000.02,1,101.81,0,1628.96002,ריק במקור,ריק במקור,שווי הוגן,0.006772085548,0.002823536705026956,0.0003170774973785054,,,,,,,,,,,,,,,,
13908,13909,"דיסקונט מנפיקים בע""מ",520029935,ח.פ.,דיסקונט מנ נד ט,IL0011912461,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,בנקים,לא,ilAA-,S&P מעלות,נייר ערך,ILS,2.987,2033-11-30 00:00:00,0.0317,0.0285,החוב לא נחות,ריק במקור,5760843,1,114.09,0,6572.54578,ריק במקור,ריק במקור,שווי הוגן,0.006821602131,0.011392436909102303,0.0012793477689698345,,,,,,,,,,,,,,,,
13908,13909,"בנק הפועלים בע""מ",520000118,ח.פ.,פועלים אגח 201,IL0011913451,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,בנקים,לא,ilAAA,S&P מעלות,נייר ערך,ILS,3.465,2032-11-29 00:00:00,0.0139,0.0251,החוב לא נחות,ריק במקור,1651530.4,1,107.22,0,1770.77089,ריק במקור,ריק במקור,שווי הוגן,0.0010322065,0.0030693427356849744,0.0003446810206133289,,,,,,,,,,,,,,,,
13908,13909,"הכשרת הישוב מקבוצת נמרודי בע""מ",520020116,ח.פ.,הכשרת ישוב אג24,IL0011915191,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",לא,ilA-,S&P מעלות,נייר ערך,ILS,1.68,2028-12-31 00:00:00,0.0365,0.0311,החוב לא נחות,ריק במקור,240000,1,112.18,0,269.232,ריק במקור,ריק במקור,שווי הוגן,0.000920076059,0.0004666697922812234,5.2406079784702004e-05,,,,,,,,,,,,,,,,
13908,13909,"הכשרת הישוב מקבוצת נמרודי בע""מ",520020116,ח.פ.,הכשרת ישוב אג25,IL0011915274,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",לא,ilA,S&P מעלות,נייר ערך,ILS,2.62,2029-12-31 00:00:00,0.027,0.0302,החוב לא נחות,ריק במקור,1746000,1,110.04,0,1921.2984,ריק במקור,ריק במקור,שווי הוגן,0.004433110306,0.0033302576411356997,0.0003739812401223491,,,,,,,,,,,,,,,,
13908,13909,מימון ישיר מקבוצת ישיר (2006),513893123,ח.פ.,מימון ישיר אגחו,IL0011916595,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,אשראי חוץ בנקאי,לא,A1.il,מידרוג Moodys,נייר ערך,ILS,0.984,2027-03-31 00:00:00,0.0354,0.0408,החוב לא נחות,ריק במקור,1064999.96,1,109.63,0,1167.55946,ריק במקור,ריק במקור,שווי הוגן,0.001271250881,0.0020237740338227895,0.00022726575672335971,,,,,,,,,,,,,,,,
13908,13909,"מזרחי טפחות חברה להנפקות בע""מ",520032046,ח.פ.,מז טפ הנ אגח 66,IL0011916678,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,בנקים,לא,ilAAA,S&P מעלות,נייר ערך,ILS,3.024,2031-12-08 00:00:00,0.0164,0.0259,החוב לא נחות,ריק במקור,1355061.72,1,108.49,0,1470.10646,ריק במקור,ריק במקור,שווי הוגן,0.001439811929,0.0025481899488897478,0.00028615661004177,,,,,,,,,,,,,,,,
