מספר קופה/קרן/ח.פ. עבור חברת ביטוח,מספר מסלול,שם מנפיק,מספר מנפיק,סוג מספר מזהה מנפיק,שם נייר ערך,מספר נייר ערך,סוג מספר נייר ערך,מאפיין עיקרי,"ישראל/חו""ל",מדינה לפי חשיפה כלכלית,ענף מסחר,נכס בסיס,תאריך פקיעה,בעל עניין/צד קשור,תאריך רכישה,מטבע פעילות,סוג גורם משערך,תלות/אי-תלות המשערך,תאריך שערוך אחרון,שער מימוש,יחס המרה,ערך נקוב (יחידות),שער נייר הערך,שער חליפין,"שווי הוגן (בש""ח)",שיעור מנכסי אפיק ההשקעה,שיעור מסך נכסי ההשקעה
671,7235.0,CITI Bank,549300U8H3KN0K301B23,LEI,FXVOpt 3.6800 CALL USD-PLN 30.10.25,100120432,פנימי,"מט""ח",ישראל,ישראל,אחר,"מט""ח",2025-10-30,לא,2025-09-29,USD,אחר,אי-תלות,2025-09-30,3.68,1.0,-84811.2,0.5646,3.306,-1.58325,-0.000179,-2e-06
671,7235.0,"בנק הפועלים בע""מ",520000118,ח.פ.,עסקת פועלים CALL 18.09.26,IL0006625771,ISIN,מניה,"חו""ל",ישראל,בנקים,מניות לרבות מדדי מניות,2026-09-18,לא,2025-09-18,ILS,אחר,אי-תלות,2025-09-30,6415.0,1.0,9344.97,6732.0,1.0,629.10323,0.071382,0.000999
671,7235.0,"בנק לאומי לישראל בע""מ",520018078,ח.פ.,עסקת CALL001 לאומי 12.08.2026,IL0006046119,ISIN,מניה,"חו""ל",ישראל,אשראי חוץ בנקאי,מניות לרבות מדדי מניות,2026-08-12,לא,2025-08-13,ILS,אחר,אי-תלות,2025-09-30,6157.0,1.0,8987.82,6529.0,1.0,586.81485,0.066584,0.000932
671,7235.0,"בנק הפועלים בע""מ",520000118,ח.פ.,26.11.25 עסקת CALL פועלים,IL0006625771,ISIN,מניה,"חו""ל",ישראל,בנקים,מניות לרבות מדדי מניות,2025-11-26,לא,2024-11-30,ILS,אחר,אי-תלות,2025-09-30,4272.0,1.0,8858.55,6732.0,1.0,596.35741,0.067667,0.000947
671,7235.0,"בנק הפועלים בע""מ",520000118,ח.פ.,CALL001 פועלים 26.05.26,IL0006625771,ISIN,מניה,"חו""ל",ישראל,בנקים,מניות לרבות מדדי מניות,2026-05-26,לא,2025-05-27,ILS,אחר,אי-תלות,2025-09-30,5784.0,1.0,2675.31,6732.0,1.0,180.102,0.020435,0.000286
671,7235.0,"בנק לאומי לישראל בע""מ",520018078,ח.פ.,26.09.26 עסקת CALL לאומי,IL0006046119,ISIN,מניה,"חו""ל",ישראל,אשראי חוץ בנקאי,מניות לרבות מדדי מניות,2026-09-26,לא,2025-09-26,ILS,אחר,אי-תלות,2025-09-30,5965.0,1.0,11285.15,6529.0,1.0,736.80713,0.083603,0.00117
671,7235.0,"בנק הפועלים בע""מ",520000118,ח.פ.,CALL001 פועלים 23.07.26,IL0006625771,ISIN,מניה,"חו""ל",ישראל,בנקים,מניות לרבות מדדי מניות,2026-07-23,לא,2025-07-24,ILS,אחר,אי-תלות,2025-09-30,6465.76,1.0,4382.17,6732.0,1.0,295.00738,0.033473,0.000468
671,7235.0,בזק,520031931,ח.פ.,עסקת CALL בזק 29.01.26,IL0002300114,ISIN,מניה,"חו""ל",ישראל,אשראי חוץ בנקאי,מניות לרבות מדדי מניות,2026-01-29,לא,2025-01-30,ILS,אחר,אי-תלות,2025-09-30,1357.5756,1.0,69019.11,634.7,1.0,438.06426,0.049706,0.000696
671,7235.0,"בנק לאומי לישראל בע""מ",520018078,ח.פ.,26.11.25 עסקת CALL לאומי,IL0006046119,ISIN,מניה,"חו""ל",ישראל,אשראי חוץ בנקאי,מניות לרבות מדדי מניות,2025-11-26,לא,2024-12-31,ILS,אחר,אי-תלות,2025-09-30,4259.0,1.0,13891.46,6529.0,1.0,906.97371,0.102912,0.001441
671,7235.0,"בנק לאומי לישראל בע""מ",520018078,ח.פ.,עסקת לאומי CALL 18.09.26,IL0006046119,ISIN,מניה,"חו""ל",ישראל,אשראי חוץ בנקאי,מניות לרבות מדדי מניות,2026-09-18,לא,2025-09-18,ILS,אחר,אי-תלות,2025-09-30,6235.0,1.0,9585.99,6529.0,1.0,625.86908,0.071015,0.000994
671,7235.0,"כלל החזקות עסקי ביטוח בע""מ",520036120,ח.פ.,CALL001 כלל 15.07.26,IL0002240146,ISIN,מניה,"חו""ל",ישראל,אשראי חוץ בנקאי,מניות לרבות מדדי מניות,2026-07-14,לא,2025-07-15,ILS,אחר,אי-תלות,2025-09-30,8629.0,1.0,1347.52,16970.0,1.0,228.67344,0.025947,0.000363
671,7235.0,בזק,520031931,ח.פ.,CALL001 בזק 26/05/2026,IL0002300114,ISIN,מניה,"חו""ל",ישראל,אשראי חוץ בנקאי,מניות לרבות מדדי מניות,2026-05-26,לא,2025-05-27,ILS,אחר,אי-תלות,2025-09-30,551.6,1.0,49706.9,634.7,1.0,315.48971,0.035797,0.000501
671,7235.0,"בנק הפועלים בע""מ",520000118,ח.פ.,26.09.2026 עסקת CALL פועלים,IL0006625771,ISIN,מניה,"חו""ל",ישראל,בנקים,מניות לרבות מדדי מניות,2026-09-26,לא,2025-09-26,ILS,אחר,אי-תלות,2025-09-30,6172.0,1.0,6106.55,6732.0,1.0,411.09278,0.046645,0.000653
671,7235.0,"מימון ישיר מקבוצת ישיר(2006) בע""מ",513893123,ח.פ.,מימון ישיר 21.09.2026 CALL001,IL0001168186,ISIN,מניה,"חו""ל",ישראל,אשראי חוץ בנקאי,מניות לרבות מדדי מניות,2026-09-21,לא,2025-09-21,ILS,אחר,אי-תלות,2025-09-30,45160.0,1.0,109.55,49390.0,1.0,54.10879,0.006139,8.5e-05
671,7235.0,"בנק הפועלים בע""מ",520000118,ח.פ.,פועלים 03.07.2026 CALL001,IL0006625771,ISIN,מניה,"חו""ל",ישראל,בנקים,מניות לרבות מדדי מניות,2026-07-03,לא,2025-07-03,ILS,אחר,אי-תלות,2025-09-30,6300.0,1.0,5598.22,6732.0,1.0,376.87192,0.042762,0.000598
671,7235.0,"ישראכרט בע""מ",510706153,ח.פ.,ישראכרט 07.05.2026 CALL001,IL0011574030,ISIN,מניה,"חו""ל",ישראל,אשראי חוץ בנקאי,מניות לרבות מדדי מניות,2026-05-07,לא,2025-05-07,ILS,אחר,אי-תלות,2025-09-30,1699.0,1.0,2503.14,1338.0,1.0,33.49197,0.0038,5.3e-05
671,7235.0,"בנק הפועלים בע""מ",520000118,ח.פ.,עסקת CALL001 פועלים 12.08.2026,IL0006625771,ISIN,מניה,"חו""ל",ישראל,בנקים,מניות לרבות מדדי מניות,2026-08-12,לא,2025-08-13,ILS,אחר,אי-תלות,2025-09-30,6389.0,1.0,9312.1,6732.0,1.0,626.89068,0.071131,0.000996
671,7235.0,"בנק דיסקונט לישראל בע""מ",520007030,ח.פ.,CALL001 דיסקונט 26.5.26,IL0006912120,ISIN,מניה,"חו""ל",ישראל,אשראי חוץ בנקאי,מניות לרבות מדדי מניות,2026-05-26,לא,2025-05-27,ILS,אחר,אי-תלות,2025-09-30,2952.0,1.0,11773.67,3274.0,1.0,385.47007,0.043738,0.000612
671,7235.0,"כלל החזקות עסקי ביטוח בע""מ",520036120,ח.פ.,CALL001 כלל 17.12.25,IL0002240146,ISIN,מניה,"חו""ל",ישראל,אשראי חוץ בנקאי,מניות לרבות מדדי מניות,2025-12-17,לא,2024-12-22,ILS,אחר,אי-תלות,2025-09-30,8629.0,1.0,1095.54,16970.0,1.0,185.91337,0.021095,0.000295
671,7235.0,"מימון ישיר מקבוצת ישיר(2006) בע""מ",513893123,ח.פ.,מימון ישיר 26.03.2026 CALL001,IL0001168186,ISIN,מניה,"חו""ל",ישראל,אשראי חוץ בנקאי,מניות לרבות מדדי מניות,2026-03-26,לא,2025-03-26,ILS,אחר,אי-תלות,2025-09-30,53970.0,1.0,16.54,49390.0,1.0,8.17043,0.000927,1.2e-05
671,7235.0,Odysight.ai Inc,549300FBP1ANSJE5TE25,LEI,אפ לס ODYS US 31/03/2026,620080901,פנימי,מניה,"חו""ל","ארה""ב","Electronic Equipment, Instruments & Components",מניות לרבות מדדי מניות,2026-03-31,לא,2022-03-18,USD,אחר,אי-תלות,2025-09-30,5.5,1.0,1264.61,0.0,3.306,0.0,0.0,0.0
671,7235.0,נאוויטס פטרוליום שותפות מוגבלת,550263107,ח.פ.,קיקר נאוויטס פטרוליום שותפות מוגבל,10048041,פנימי,מניה,"חו""ל","ארה""ב","Oil, Gas & Consumable Fuels",אחר,2027-04-01,לא,2022-11-24,USD,מומחה בלתי תלוי,אי-תלות,2025-09-30,0.0,1.0,4308.82,107.832586,3.306,15.3607,0.001742,2.4e-05
671,7235.0,Odysight.ai Inc,549300FBP1ANSJE5TE25,LEI,אפ לס ODYS US 31/03/2026,620080903,פנימי,מניה,"חו""ל","ארה""ב","Electronic Equipment, Instruments & Components",מניות לרבות מדדי מניות,2026-03-31,לא,2023-03-27,USD,אחר,אי-תלות,2025-09-30,1.15,1.0,1752.87,0.608,3.306,0.03524,3e-06,0.0
671,7235.0,יבולי שמש,515689198,ח.פ.,יבולי שמש אופציה,34140,פנימי,מניה,"חו""ל",רומניה,אנרגיה מתחדשת,תשתיות,2025-12-31,לא,2024-08-20,EUR,מומחה בלתי תלוי,אי-תלות,2025-09-30,0.0,1.0,0.01,148000000.0,3.8807,84.86624,0.009629,0.000134
671,7236.0,"אנלייט אנרגיה מתחדשת בע""מ",520041146,ח.פ.,CALL001 אנלייט 17.12.2025,IL0007200111,ISIN,מניה,ישראל,ישראל,אנרגיה מתחדשת,מניות לרבות מדדי מניות,2025-12-17,לא,2024-12-31,ILS,אחר,אי-תלות,2025-09-30,5869.0,1.0,1429.1,10190.0,1.0,145.62518,0.08201,0.000702
671,7236.0,"רוטשטיין נדל""ן בע""מ",520039959,ח.פ.,אפ לס בכספת-רוטשטין 26.07.2026,IL0005390153,ISIN,מניה,ישראל,ישראל,בנייה,מניות לרבות מדדי מניות,2026-07-26,לא,2025-01-28,ILS,אחר,אי-תלות,2025-09-30,73.0,0.01,172.75,2363.490861,1.0,4.083,0.002299,1.9e-05
671,7236.0,"אנלייט אנרגיה מתחדשת בע""מ",520041146,ח.פ.,CALL001 אנלייט 17.12.2025,IL0007200111,ISIN,מניה,ישראל,ישראל,אנרגיה מתחדשת,מניות לרבות מדדי מניות,2025-12-17,לא,2024-12-18,ILS,אחר,אי-תלות,2025-09-30,5869.0,1.0,467.02,10190.0,1.0,47.58967,0.0268,0.000229
671,7236.0,"טופ גאם תעשיות בע""מ",513561399,ח.פ.,אפ לס טופ גאם 31.01.2027,IL0011791428,ISIN,מניה,ישראל,ישראל,פודטק,מניות לרבות מדדי מניות,2027-01-31,לא,2025-07-31,ILS,אחר,אי-תלות,2025-09-30,1025.0,0.01,658.2,125.559153,1.0,0.82643,0.000465,3e-06
671,7236.0,"אחים דוניץ בע""מ",520038605,ח.פ.,אפ לס דוניץ 31.12.25,IL0004000100,ISIN,מניה,ישראל,ישראל,בנייה,מניות לרבות מדדי מניות,2025-12-31,לא,2025-01-24,ILS,אחר,אי-תלות,2025-09-30,272.5,0.01,35.31,1076.583553,1.0,0.38011,0.000214,1e-06
671,7236.0,"קבוצת אקרו בע""מ",511996803,ח.פ.,אפ לס אקרו 05.08.2026,IL0011849028,ISIN,מניה,ישראל,ישראל,בנייה,מניות לרבות מדדי מניות,2026-08-05,לא,2025-04-07,ILS,אחר,אי-תלות,2025-09-30,70.0,0.01,21.74,123.307002,1.0,0.02681,1.5e-05,0.0
671,7236.0,תחנות כח רמת חובב שותפות מוגבלת,540285947,ח.פ.,קיקר רמת חובב 30.06.40,10047344,טיקר,מניה,ישראל,ישראל,אנרגיה,אחר,2040-06-30,לא,2020-12-02,ILS,מומחה בלתי תלוי,אי-תלות,2025-09-30,0.0,1.0,5113.84,372.846983,1.0,19.0668,0.010737,9.1e-05
671,7236.0,"אשדוד אנרגיה בע""מ",513846667,ח.פ.,אשדוד  ורמת נגב אנרגיה-קיקר 31.12.34,1004533,טיקר,מניה,ישראל,ישראל,אנרגיה,אחר,2034-12-31,לא,2019-03-06,ILS,מומחה בלתי תלוי,אי-תלות,2025-09-30,0.0,1.0,6054.49,108.8916,1.0,6.59283,0.003712,3.1e-05
671,7236.0,"אשדוד התפלה בע""מ",514357060,ח.פ.,אשדוד התפלה קיקר,84666750,טיקר,מניה,ישראל,ישראל,תשתיות,אחר,2038-09-08,לא,2022-08-22,ILS,מומחה בלתי תלוי,אי-תלות,2025-09-30,0.0,1.0,10783.43,110.369898,1.0,11.90166,0.006702,5.7e-05
671,7236.0,"איי.פי.סי. ירושלים בע""מ",513731554,ח.פ.,איי.פי.סי-קיקר 03.09.29,10046044,טיקר,מניה,ישראל,ישראל,מלונאות ותיירות,אחר,2029-09-03,לא,2019-09-03,USD,מומחה בלתי תלוי,אי-תלות,2025-09-30,0.0,1.0,255.96,239.875582,3.306,2.02983,0.001143,9e-06
671,7236.0,"סולאיר אנרגיות מתחדשות בע""מ",516046307,ח.פ.,אפ לס סולאיר סדרה א 25.12.2025,11722872,פנימי,מניה,ישראל,ישראל,אנרגיה מתחדשת,מניות לרבות מדדי מניות,2025-12-25,לא,2024-04-30,ILS,אחר,אי-תלות,2025-09-30,38.52,0.01,90.68,788.722208,1.0,0.71522,0.000402,3e-06
671,7236.0,CITI Bank,549300U8H3KN0K301B23,LEI,FXVOpt 145.0000 PUT USD-JPY 20.10.25,100120170,פנימי,"מט""ח",ישראל,ישראל,אחר,"מט""ח",2025-10-20,לא,2025-09-18,USD,אחר,אי-תלות,2025-09-30,145.0,1.0,-38480.23,0.2748,3.306,-0.34969,-0.000196,-1e-06
671,7236.0,CITI Bank,549300U8H3KN0K301B23,LEI,FXVOpt 3.6800 CALL USD-PLN 30.10.25,100120432,פנימי,"מט""ח",ישראל,ישראל,אחר,"מט""ח",2025-10-30,לא,2025-09-29,USD,אחר,אי-תלות,2025-09-30,3.68,1.0,-6896.35,0.5646,3.306,-0.12874,-7.2e-05,0.0
671,7236.0,"סולאיר אנרגיות מתחדשות בע""מ",516046307,ח.פ.,אפ לס סולאיר סדרה ב 25.12.2027,11722873,פנימי,מניה,ישראל,ישראל,אנרגיה מתחדשת,מניות לרבות מדדי מניות,2027-12-25,לא,2024-04-30,ILS,אחר,אי-תלות,2025-09-30,45.63,0.01,90.68,1109.37802,1.0,1.00599,0.000566,4e-06
671,7236.0,בזק,520031931,ח.פ.,עסקת CALL בזק 29.01.26,IL0002300114,ISIN,מניה,"חו""ל",ישראל,אשראי חוץ בנקאי,מניות לרבות מדדי מניות,2026-01-29,לא,2025-01-30,ILS,אחר,אי-תלות,2025-09-30,1357.5756,1.0,13240.18,634.7,1.0,84.03543,0.047325,0.000405
671,7236.0,"מימון ישיר מקבוצת ישיר(2006) בע""מ",513893123,ח.פ.,מימון ישיר 21.09.2026 CALL001,IL0001168186,ISIN,מניה,"חו""ל",ישראל,אשראי חוץ בנקאי,מניות לרבות מדדי מניות,2026-09-21,לא,2025-09-21,ILS,אחר,אי-תלות,2025-09-30,45160.0,1.0,21.02,49390.0,1.0,10.37988,0.005845,5e-05
671,7236.0,"בנק לאומי לישראל בע""מ",520018078,ח.פ.,עסקת לאומי CALL 18.09.26,IL0006046119,ISIN,מניה,"חו""ל",ישראל,אשראי חוץ בנקאי,מניות לרבות מדדי מניות,2026-09-18,לא,2025-09-18,ILS,אחר,אי-תלות,2025-09-30,6235.0,1.0,1838.91,6529.0,1.0,120.0627,0.067614,0.000579
671,7236.0,"ישראכרט בע""מ",510706153,ח.פ.,ישראכרט 07.05.2026 CALL001,IL0011574030,ISIN,מניה,"חו""ל",ישראל,אשראי חוץ בנקאי,מניות לרבות מדדי מניות,2026-05-07,לא,2025-05-07,ILS,אחר,אי-תלות,2025-09-30,1699.0,1.0,480.19,1338.0,1.0,6.42488,0.003618,3e-05
671,7236.0,"בנק לאומי לישראל בע""מ",520018078,ח.פ.,עסקת CALL001 לאומי 12.08.2026,IL0006046119,ISIN,מניה,"חו""ל",ישראל,אשראי חוץ בנקאי,מניות לרבות מדדי מניות,2026-08-12,לא,2025-08-13,ILS,אחר,אי-תלות,2025-09-30,6157.0,1.0,1724.17,6529.0,1.0,112.57079,0.063395,0.000542
671,7236.0,"בנק לאומי לישראל בע""מ",520018078,ח.פ.,26.09.26 עסקת CALL לאומי,IL0006046119,ISIN,מניה,"חו""ל",ישראל,אשראי חוץ בנקאי,מניות לרבות מדדי מניות,2026-09-26,לא,2025-09-26,ILS,אחר,אי-תלות,2025-09-30,5965.0,1.0,2164.87,6529.0,1.0,141.34434,0.079599,0.000681
671,7236.0,"בנק הפועלים בע""מ",520000118,ח.פ.,פועלים 03.07.2026 CALL001,IL0006625771,ISIN,מניה,"חו""ל",ישראל,בנקים,מניות לרבות מדדי מניות,2026-07-03,לא,2025-07-03,ILS,אחר,אי-תלות,2025-09-30,6300.0,1.0,1073.93,6732.0,1.0,72.29669,0.040714,0.000348
671,7236.0,"בנק הפועלים בע""מ",520000118,ח.פ.,26.09.2026 עסקת CALL פועלים,IL0006625771,ISIN,מניה,"חו""ל",ישראל,בנקים,מניות לרבות מדדי מניות,2026-09-26,לא,2025-09-26,ILS,אחר,אי-תלות,2025-09-30,6172.0,1.0,1171.44,6732.0,1.0,78.86139,0.044411,0.00038
671,7236.0,בזק,520031931,ח.פ.,CALL001 בזק 26/05/2026,IL0002300114,ISIN,מניה,"חו""ל",ישראל,אשראי חוץ בנקאי,מניות לרבות מדדי מניות,2026-05-26,לא,2025-05-27,ILS,אחר,אי-תלות,2025-09-30,551.6,1.0,9535.45,634.7,1.0,60.52152,0.034083,0.000291
671,7236.0,"בנק הפועלים בע""מ",520000118,ח.פ.,עסקת פועלים CALL 18.09.26,IL0006625771,ISIN,מניה,"חו""ל",ישראל,בנקים,מניות לרבות מדדי מניות,2026-09-18,לא,2025-09-18,ILS,אחר,אי-תלות,2025-09-30,6415.0,1.0,1792.68,6732.0,1.0,120.68312,0.067964,0.000582
671,7236.0,"בנק הפועלים בע""מ",520000118,ח.פ.,26.11.25 עסקת CALL פועלים,IL0006625771,ISIN,מניה,"חו""ל",ישראל,בנקים,מניות לרבות מדדי מניות,2025-11-26,לא,2024-11-30,ILS,אחר,אי-תלות,2025-09-30,4272.0,1.0,1699.37,6732.0,1.0,114.40137,0.064426,0.000551
671,7236.0,"בנק לאומי לישראל בע""מ",520018078,ח.פ.,26.11.25 עסקת CALL לאומי,IL0006046119,ISIN,מניה,"חו""ל",ישראל,אשראי חוץ בנקאי,מניות לרבות מדדי מניות,2025-11-26,לא,2024-12-31,ILS,אחר,אי-תלות,2025-09-30,4259.0,1.0,2664.85,6529.0,1.0,173.988,0.097983,0.000839
671,7236.0,"מימון ישיר מקבוצת ישיר(2006) בע""מ",513893123,ח.פ.,מימון ישיר 26.03.2026 CALL001,IL0001168186,ISIN,מניה,"חו""ל",ישראל,אשראי חוץ בנקאי,מניות לרבות מדדי מניות,2026-03-26,לא,2025-03-26,ILS,אחר,אי-תלות,2025-09-30,53970.0,1.0,3.17,49390.0,1.0,1.56736,0.000882,7e-06
671,7236.0,"כלל החזקות עסקי ביטוח בע""מ",520036120,ח.פ.,CALL001 כלל 15.07.26,IL0002240146,ISIN,מניה,"חו""ל",ישראל,אשראי חוץ בנקאי,מניות לרבות מדדי מניות,2026-07-14,לא,2025-07-15,ILS,אחר,אי-תלות,2025-09-30,8629.0,1.0,258.5,16970.0,1.0,43.86724,0.024704,0.000211
671,7236.0,"כלל החזקות עסקי ביטוח בע""מ",520036120,ח.פ.,CALL001 כלל 17.12.25,IL0002240146,ISIN,מניה,"חו""ל",ישראל,אשראי חוץ בנקאי,מניות לרבות מדדי מניות,2025-12-17,לא,2024-12-22,ILS,אחר,אי-תלות,2025-09-30,8629.0,1.0,210.16,16970.0,1.0,35.66442,0.020084,0.000171
671,7236.0,"בנק הפועלים בע""מ",520000118,ח.פ.,CALL001 פועלים 23.07.26,IL0006625771,ISIN,מניה,"חו""ל",ישראל,בנקים,מניות לרבות מדדי מניות,2026-07-23,לא,2025-07-24,ILS,אחר,אי-תלות,2025-09-30,6465.76,1.0,840.65,6732.0,1.0,56.59232,0.03187,0.000272
671,7236.0,"בנק דיסקונט לישראל בע""מ",520007030,ח.פ.,CALL001 דיסקונט 26.5.26,IL0006912120,ISIN,מניה,"חו""ל",ישראל,אשראי חוץ בנקאי,מניות לרבות מדדי מניות,2026-05-26,לא,2025-05-27,ILS,אחר,אי-תלות,2025-09-30,2952.0,1.0,2258.59,3274.0,1.0,73.9461,0.041643,0.000356
671,7236.0,"בנק הפועלים בע""מ",520000118,ח.פ.,עסקת CALL001 פועלים 12.08.2026,IL0006625771,ISIN,מניה,"חו""ל",ישראל,בנקים,מניות לרבות מדדי מניות,2026-08-12,לא,2025-08-13,ILS,אחר,אי-תלות,2025-09-30,6389.0,1.0,1786.37,6732.0,1.0,120.25868,0.067725,0.000579
671,7236.0,"בנק הפועלים בע""מ",520000118,ח.פ.,CALL001 פועלים 26.05.26,IL0006625771,ISIN,מניה,"חו""ל",ישראל,בנקים,מניות לרבות מדדי מניות,2026-05-26,לא,2025-05-27,ILS,אחר,אי-תלות,2025-09-30,5784.0,1.0,513.21,6732.0,1.0,34.54961,0.019457,0.000166
671,7236.0,יבולי שמש,515689198,ח.פ.,יבולי שמש אופציה,34140,פנימי,מניה,"חו""ל",רומניה,אנרגיה מתחדשת,תשתיות,2025-12-31,לא,2024-08-20,EUR,מומחה בלתי תלוי,אי-תלות,2025-09-30,0.0,1.0,0.01,148000000.0,3.8807,65.08176,0.036651,0.000313
671,7236.0,Odysight.ai Inc,549300FBP1ANSJE5TE25,LEI,אפ לס ODYS US 31/03/2026,620080901,פנימי,מניה,"חו""ל","ארה""ב","Electronic Equipment, Instruments & Components",מניות לרבות מדדי מניות,2026-03-31,לא,2022-03-18,USD,אחר,אי-תלות,2025-09-30,5.5,1.0,242.59,0.0,3.306,0.0,0.0,0.0
671,7236.0,Odysight.ai Inc,549300FBP1ANSJE5TE25,LEI,אפ לס ODYS US 31/03/2026,620080903,פנימי,מניה,"חו""ל","ארה""ב","Electronic Equipment, Instruments & Components",מניות לרבות מדדי מניות,2026-03-31,לא,2023-03-27,USD,אחר,אי-תלות,2025-09-30,1.15,1.0,336.26,0.608,3.306,0.00676,3e-06,0.0
671,7236.0,נאוויטס פטרוליום שותפות מוגבלת,550263107,ח.פ.,קיקר נאוויטס פטרוליום שותפות מוגבל,10048041,פנימי,מניה,"חו""ל","ארה""ב","Oil, Gas & Consumable Fuels",אחר,2027-04-01,לא,2022-11-24,USD,מומחה בלתי תלוי,אי-תלות,2025-09-30,0.0,1.0,2585.29,107.832586,3.306,9.21641,0.00519,4.4e-05
671,8318.0,"טופ גאם תעשיות בע""מ",513561399,ח.פ.,אפ לס טופ גאם 31.01.2027,IL0011791428,ISIN,מניה,ישראל,ישראל,פודטק,מניות לרבות מדדי מניות,2027-01-31,לא,2025-07-31,ILS,אחר,אי-תלות,2025-09-30,1025.0,0.01,15396.61,125.559153,1.0,19.33185,0.000497,1.2e-05
671,8318.0,"קבוצת אקרו בע""מ",511996803,ח.פ.,אפ לס אקרו 05.08.2026,IL0011849028,ISIN,מניה,ישראל,ישראל,בנייה,מניות לרבות מדדי מניות,2026-08-05,לא,2025-04-07,ILS,אחר,אי-תלות,2025-09-30,70.0,0.01,508.58,123.307002,1.0,0.62711,1.6e-05,0.0
