מספר קופה/קרן/ח.פ. עבור חברת ביטוח,מספר מסלול,שם מנפיק,מספר מנפיק,סוג מספר מזהה מנפיק,שם נייר ערך,מספר נייר ערך,סוג מספר נייר ערך,מאפיין עיקרי,"ישראל/חו""ל",מדינה לפי חשיפה כלכלית,סטאטוס סחירות,ענף מסחר,בעל עניין/צד קשור,תאריך רכישה,דירוג,שם מדרג,דירוג נייר הערך/המנפיק,מטבע פעילות,"מח""מ",מועד פדיון,תשואה לפדיון,שיעור ריבית,נחיתות חוזית,האם סווג כחוב בעייתי,סוג גורם משערך,תלות/אי-תלות המשערך,תאריך שערוך אחרון,תאריך אחרון בו נבחנה בפועל ירידת ערך,ערך נקוב (יחידות),שער חליפין,שער נייר הערך,"שווי הוגן (באלפי ש""ח)","עלות מופחתת (באלפי ש""ח)",עלות מופחתת (במטבע הפעילות),השיטה שיושמה בדוח הכספי,שיעור מנכסי אפיק ההשקעה,שיעור מסך נכסי ההשקעה
214,2172,Ramsay Generele de Sante S.A.,969500I1EJGUAT223F44,LEI,Allianz EPC - RGDS 14.12.21,FR00140072A0,ISIN,"צמוד למט""ח","חו""ל",צרפת,לא סחיר,Health Care Equipment & Supplies,לא,2021-12-14,NR,NR,NR,EUR,3.87,2029-12-14,0.0553,0.03375,החוב לא נחות,"תא ללא תוכן, המשך בתא הבא",חברת ציטוט,אי-תלות,2025-09-30,2025-09-30,27.51,3.8807,94.74,0.10115,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",1e-06,0.0
214,2172,Compagnie Daher SA,9695007HZEMQXKZKY735,LEI,Allianz EPC - Daher 8 years  12/07/21,FR0014003ZN8,ISIN,"צמוד למט""ח","חו""ל",צרפת,לא סחיר,Aerospace & Defense,לא,2021-07-12,NR,NR,NR,EUR,3.49,2029-06-24,0.0602,0.041,החוב לא נחות,"תא ללא תוכן, המשך בתא הבא",חברת ציטוט,אי-תלות,2025-09-30,2025-09-30,9.39,3.8807,94.8,0.03453,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",0.0,0.0
214,2172,Compagnie Daher SA,9695007HZEMQXKZKY735,LEI,Allianz EPC - Daher 7 years  12/07/21,FR0014003ZB3,ISIN,"צמוד למט""ח","חו""ל",צרפת,לא סחיר,Aerospace & Defense,לא,2021-07-12,NR,NR,NR,EUR,2.62,2028-06-24,0.0566,0.038,החוב לא נחות,"תא ללא תוכן, המשך בתא הבא",חברת ציטוט,אי-תלות,2025-09-30,2025-09-30,24.92,3.8807,96.39,0.09322,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",1e-06,0.0
214,2172,fareva,529900NV4AU5L7YCQZ74,LEI,Allianz EPC - FAREVA  14.09.21,FR0014000XT6,ISIN,"צמוד למט""ח","חו""ל",צרפת,לא סחיר,Biotechnology,לא,2020-12-31,NR,NR,NR,EUR,2.89,2028-12-04,0.0526,0.0315,החוב לא נחות,"תא ללא תוכן, המשך בתא הבא",חברת ציטוט,אי-תלות,2025-09-30,2025-09-30,29.78,3.8807,104.03,0.12021,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",1e-06,0.0
214,2172,"BRISAL – AUTO-ESTRADAS DO LITORAL, S.A",254900X307XS9GAAHG45,LEI,Allianz - Brisal Toll Road 21.07.22,PTBSLBOM0001,ISIN,"צמוד למט""ח","חו""ל",פורטוגל,לא סחיר,Transportation Infrastructure,לא,2022-07-21,NR,NR,NR,EUR,3.79,2032-12-31,0.0387,0.03839,החוב לא נחות,"תא ללא תוכן, המשך בתא הבא",חברת ציטוט,אי-תלות,2025-09-30,2025-09-30,20.14,3.8807,100.96,0.07891,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",1e-06,0.0
214,2174,וי.אי.די. התפלת מי אשקלון,513102384,ח.פ.,ויאידי  אגח0706-ל,IL0010979974,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,שירותים,לא,2006-04-22,AA,פנימי,נייר ערך,ILS,0.06,2025-10-22,0.0284,0.0775,החוב לא נחות,"תא ללא תוכן, המשך בתא הבא",חברת ציטוט,אי-תלות,2025-09-30,2025-09-30,664.87,1.0,149.14,0.99158,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",0.001297,3e-06
214,2174,"מקורות חברת מים בע""מ",520010869,ח.פ.,מקורות אגח 6,IL0011009086,ISIN,"נש""ר",ישראל,ישראל,לא סחיר,שירותים,לא,2006-12-25,ilAAA,S&P מעלות,נייר ערך,ILS,4.98,2036-12-25,0.0272,0.049,החוב לא נחות,"תא ללא תוכן, המשך בתא הבא",חברת ציטוט,אי-תלות,2025-09-30,2025-09-30,20184.56,1.0,164.64,33.23185,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",0.043467,0.000118
214,2174,"מקורות חברת מים בע""מ",520010869,ח.פ.,"מקורות אג""ח סדרה 8",IL0011243461,ISIN,"נש""ר",ישראל,ישראל,לא סחיר,שירותים,לא,2011-07-14,AA+,פנימי,נייר ערך,ILS,9.45,2048-07-14,0.0277,0.041,החוב לא נחות,"תא ללא תוכן, המשך בתא הבא",חברת ציטוט,אי-תלות,2025-09-30,2025-09-30,65324.79,1.0,139.55,91.16075,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",0.119239,0.000325
214,2174,"נתיבים אגרות חוב בע""מ",513502229,ח.פ.,"נתיבים אג""ח",IL0010902810,ISIN,"נש""ר",ישראל,ישראל,לא סחיר,"אג""ח מובנות",לא,2005-11-01,Aa1.il,מידרוג Moodys,נייר ערך,USD,0.99,2027-07-02,0.0458,0.0797,החוב לא נחות,"תא ללא תוכן, המשך בתא הבא",חברת ציטוט,אי-תלות,2025-09-30,2025-09-30,2098.8,3.306,105.33,7.30846,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",0.009559,2.6e-05
214,2174,וי.אי.די. התפלת מי אשקלון,513102384,ח.פ.,V.I.D  ויאידיאגח0103,IL0010876832,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,שירותים,לא,2003-04-23,AA,פנימי,נייר ערך,ILS,0.06,2025-10-22,0.028,0.0775,החוב לא נחות,"תא ללא תוכן, המשך בתא הבא",חברת ציטוט,אי-תלות,2025-09-30,2025-09-30,14.2,1.0,148.14,0.02103,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",2.7e-05,0.0
214,2174,"חברת החשמל לישראל בע""מ",520000472,ח.פ.,חברת חשמל 2029 07.05.2014,IL0060001869,ISIN,"נש""ר",ישראל,ישראל,לא סחיר,אנרגיה,לא,2014-05-07,AA,פנימי,נייר ערך,ILS,1.97,2029-05-07,0.0288,0.06,החוב לא נחות,"תא ללא תוכן, המשך בתא הבא",חברת ציטוט,אי-תלות,2025-09-30,2025-09-30,11269.41,1.0,129.32,14.5736,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",0.019062,5.2e-05
214,2174,"כלל תעשיות בע""מ",520021874,ח.פ.,כלל תעשיות אג16-רמ,IL0060802381,ISIN,"נש""ר",ישראל,ישראל,לא סחיר,השקעה ואחזקות,לא,2019-12-29,A2.il,מידרוג Moodys,נייר ערך,ILS,1.45,2027-06-30,0.0535,0.0447,החוב לא נחות,"תא ללא תוכן, המשך בתא הבא",חברת ציטוט,אי-תלות,2025-09-30,2025-09-30,8544.55,1.0,100.02,8.54626,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",0.011178,3e-05
214,2174,"נתיבי הגז הטבעי לישראל בע""מ",513436394,ח.פ.,נתיבי גז אג3מ,IL0011255093,ISIN,"נש""ר",ישראל,ישראל,לא סחיר,שירותים,לא,2011-12-27,Aaa.il,מידרוג Moodys,נייר ערך,ILS,3.04,2031-12-31,0.0284,0.048,החוב לא נחות,"תא ללא תוכן, המשך בתא הבא",חברת ציטוט,אי-תלות,2025-09-30,2025-09-30,8603.58,1.0,131.46,11.31026,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",0.014794,4e-05
214,2174,"גב-ים נגב בע""מ",514189596,ח.פ.,גב-ים נגב סדרה ב,IL0012084534,ISIN,"נש""ר",ישראל,ישראל,לא סחיר,"נדל""ן מניב בישראל",לא,2024-07-11,ilA+,S&P מעלות,נייר ערך,ILS,2.89,2028-12-31,0.0422,0.0384,החוב לא נחות,"תא ללא תוכן, המשך בתא הבא",חברת ציטוט,אי-תלות,2025-09-30,2025-09-30,11176.22,1.0,106.65,11.91944,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",0.01559,4.2e-05
214,2174,"ביטוח ישיר - השקעות פיננסיות בע""מ",520044439,ח.פ.,ביטוח ישיר השקעות פיננסיות אגח יא,IL0011388258,ISIN,"נש""ר",ישראל,ישראל,לא סחיר,השקעה ואחזקות,לא,2016-07-19,A2.il,מידרוג Moodys,נייר ערך,ILS,2.0,2028-06-30,0.0529,0.046,החוב לא נחות,"תא ללא תוכן, המשך בתא הבא",חברת ציטוט,אי-תלות,2025-09-30,2025-09-30,149158.2,1.0,99.93,149.05378,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",0.194964,0.000531
214,2174,"רפאל מערכות לחימה מתקדמות בע""מ",520042185,ח.פ.,"רפאל מערכות לחימה אג""ח סדרה ג' - צמוד",IL0011402760,ISIN,"נש""ר",ישראל,ישראל,לא סחיר,ביטחוניות,לא,2017-03-02,Aaa.il,מידרוג Moodys,נייר ערך,ILS,4.65,2034-09-15,0.0245,0.0214,החוב לא נחות,"תא ללא תוכן, המשך בתא הבא",חברת ציטוט,אי-תלות,2025-09-30,2025-09-30,15212.36,1.0,118.75,18.06467,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",0.023628,6.4e-05
214,2174,"רפאל מערכות לחימה מתקדמות בע""מ",520042185,ח.פ.,רפאל אגח ד,IL0011402844,ISIN,"נש""ר",ישראל,ישראל,לא סחיר,ביטחוניות,לא,2017-03-01,Aaa.il,מידרוג Moodys,נייר ערך,ILS,4.41,2034-09-15,0.0465,0.0374,החוב לא נחות,"תא ללא תוכן, המשך בתא הבא",חברת ציטוט,אי-תלות,2025-09-30,2025-09-30,123922.58,1.0,96.46,119.53572,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",0.156354,0.000426
214,2174,"רפאל מערכות לחימה מתקדמות בע""מ",520042185,ח.פ.,"רפאל מערכות לחימה אג""ח סדרה ה' - שקלי קבוע",IL0011402927,ISIN,"נש""ר",ישראל,ישראל,לא סחיר,ביטחוניות,לא,2017-03-02,Aaa.il,מידרוג Moodys,נייר ערך,ILS,0.45,2026-03-15,0.0469,0.025,החוב לא נחות,"תא ללא תוכן, המשך בתא הבא",חברת ציטוט,אי-תלות,2025-09-30,2025-09-30,85967.38,1.0,99.16,85.24525,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",0.111502,0.000303
214,2174,"אגד חברה לתחבורה בע""מ",516041118,ח.פ.,"אג""ח אגד חברה לתחבורה סדרה 1",IL0011987877,ISIN,"נש""ר",ישראל,ישראל,לא סחיר,שירותים,לא,2023-08-16,ilAA-,S&P מעלות,נייר ערך,ILS,2.29,2029-12-31,0.035,0.0364,החוב לא נחות,"תא ללא תוכן, המשך בתא הבא",חברת ציטוט,אי-תלות,2025-09-30,2025-09-30,17272.34,1.0,108.84,18.79921,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",0.024589,6.7e-05
214,2174,"אלון חברת הדלק לישראל בע""מ",520041690,ח.פ.,אלון דלק אג1מ,IL0011015679,ISIN,"נש""ר",ישראל,ישראל,לא סחיר,השקעה ואחזקות,לא,2007-01-22,D,פנימי,נייר ערך,ILS,,2025-10-30,0.0001,0.056,החוב לא נחות,"תא ללא תוכן, המשך בתא הבא",גורם תלוי/פנימי,קיימת תלות,2025-09-30,2025-09-30,5377.52,1.0,0.001,0.0,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",0.0,0.0
214,2174,"נתיבי הגז הטבעי לישראל בע""מ",513436394,ח.פ.,נתיבי גז אגח 1 מ,IL0011030843,ISIN,"נש""ר",ישראל,ישראל,לא סחיר,שירותים,לא,2007-01-02,Aaa.il,מידרוג Moodys,נייר ערך,ILS,0.58,2026-12-29,0.0283,0.056,החוב לא נחות,"תא ללא תוכן, המשך בתא הבא",חברת ציטוט,אי-תלות,2025-09-30,2025-09-30,1854.54,1.0,147.67,2.73859,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",0.003581,9e-06
214,2174,"בנק לאומי לישראל בע""מ",520018078,ח.פ.,"אג""ח נדחה לאומי לישראל",3120057,פנימי,צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,בנקים,כן,2002-12-25,Aa1.il,מידרוג Moodys,נייר ערך,ILS,0.8,2027-01-24,0.0238,0.066,החוב נחות,"תא ללא תוכן, המשך בתא הבא",חברת ציטוט,אי-תלות,2025-09-30,2025-09-30,254.0,1.0,156.55,0.39764,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",0.00052,1e-06
214,2174,fareva,529900NV4AU5L7YCQZ74,LEI,Allianz EPC - FAREVA  14.09.21,FR0014000XT6,ISIN,"צמוד למט""ח","חו""ל",צרפת,לא סחיר,Biotechnology,לא,2020-12-31,NR,NR,NR,EUR,2.89,2028-12-04,0.0526,0.0315,החוב לא נחות,"תא ללא תוכן, המשך בתא הבא",חברת ציטוט,אי-תלות,2025-09-30,2025-09-30,8065.82,3.8807,104.03,32.56247,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",0.042592,0.000116
214,2174,Compagnie Daher SA,9695007HZEMQXKZKY735,LEI,Allianz EPC - Daher 7 years  12/07/21,FR0014003ZB3,ISIN,"צמוד למט""ח","חו""ל",צרפת,לא סחיר,Aerospace & Defense,לא,2021-07-12,NR,NR,NR,EUR,2.62,2028-06-24,0.0566,0.038,החוב לא נחות,"תא ללא תוכן, המשך בתא הבא",חברת ציטוט,אי-תלות,2025-09-30,2025-09-30,6750.74,3.8807,96.39,25.25188,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",0.033029,9e-05
214,2174,Ramsay Generele de Sante S.A.,969500I1EJGUAT223F44,LEI,Allianz EPC - RGDS 14.12.21,FR00140072A0,ISIN,"צמוד למט""ח","חו""ל",צרפת,לא סחיר,Health Care Equipment & Supplies,לא,2021-12-14,NR,NR,NR,EUR,3.87,2029-12-14,0.0553,0.03375,החוב לא נחות,"תא ללא תוכן, המשך בתא הבא",חברת ציטוט,אי-תלות,2025-09-30,2025-09-30,7452.12,3.8807,94.74,27.39828,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",0.035837,9.7e-05
214,2174,Groupe Spie Batignolles,969500GEHCCQHWGSYG40,LEI,Groupe Spie Batignolles  Allianz 24.01.22,FR0014007N08,ISIN,"צמוד למט""ח","חו""ל",צרפת,לא סחיר,Real Estate Management & Development,לא,2022-01-24,NR,NR,NR,EUR,2.96,2029-01-24,0.0634,0.045,החוב לא נחות,"תא ללא תוכן, המשך בתא הבא",חברת ציטוט,אי-תלות,2025-09-30,2025-09-30,3769.9,3.8807,105.1,15.37596,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",0.020112,5.4e-05
214,2174,Ormat Technologies Inc,5493000TSHHWY24VHM09,LEI,אורמת אגח 4 -רמ,IL0011672123,ISIN,"נש""ר","חו""ל","ארה""ב",לא סחיר,Electric Utilities,לא,2020-07-02,ilAA-,S&P מעלות,נייר ערך,ILS,2.89,2031-06-15,0.0691,0.0335,החוב לא נחות,"תא ללא תוכן, המשך בתא הבא",חברת ציטוט,אי-תלות,2025-09-30,2025-09-30,4300.99,1.0,95.91,4.12508,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",0.005395,1.4e-05
214,2174,"BRISAL – AUTO-ESTRADAS DO LITORAL, S.A",254900X307XS9GAAHG45,LEI,Allianz - Brisal Toll Road 21.07.22,PTBSLBOM0001,ISIN,"צמוד למט""ח","חו""ל",פורטוגל,לא סחיר,Transportation Infrastructure,לא,2022-07-21,NR,NR,NR,EUR,3.79,2032-12-31,0.0387,0.03839,החוב לא נחות,"תא ללא תוכן, המשך בתא הבא",חברת ציטוט,אי-תלות,2025-09-30,2025-09-30,5455.27,3.8807,100.96,21.3735,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",0.027956,7.6e-05
214,2174,Promontoria Holding 184 B.V.,5493005KS8NQNY3SFW70,LEI,Project Leo Promontoria Holding_  Allianz 13.09.18,XS1877874591,ISIN,"צמוד למט""ח","חו""ל",הולנד,לא סחיר,Independent Power and Renewable Electricity Producers,לא,2018-09-13,NR,NR,NR,EUR,5.03,2037-06-30,0.0465,0.0329,החוב לא נחות,"תא ללא תוכן, המשך בתא הבא",חברת ציטוט,אי-תלות,2025-09-30,2025-09-30,6498.84,3.8807,94.44,23.8178,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",0.031154,8.5e-05
214,2174,INDAQUA  Industria e Gestao de Agua S.A. HoldCo,549300I3FYD88D6BNW80,LEI,אגח INDAQUA Allianz 14/03/2019,PTIDQBOM0006,ISIN,"צמוד למט""ח","חו""ל",פורטוגל,לא סחיר,Water Utilities,לא,2019-03-15,NR,NR,NR,EUR,6.64,2039-03-15,0.0416,0.02908,החוב לא נחות,"תא ללא תוכן, המשך בתא הבא",חברת ציטוט,אי-תלות,2025-09-30,2025-09-30,8968.84,3.8807,92.97,32.35858,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",0.042325,0.000115
214,2174,Compagnie Daher SA,9695007HZEMQXKZKY735,LEI,Allianz EPC - Daher 8 years  12/07/21,FR0014003ZN8,ISIN,"צמוד למט""ח","חו""ל",צרפת,לא סחיר,Aerospace & Defense,לא,2021-07-12,NR,NR,NR,EUR,3.49,2029-06-24,0.0602,0.041,החוב לא נחות,"תא ללא תוכן, המשך בתא הבא",חברת ציטוט,אי-תלות,2025-09-30,2025-09-30,2542.49,3.8807,94.8,9.35357,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",0.012234,3.3e-05
