Unnamed: 0,מספר קופה/קרן/ח.פ. עבור חברת ביטוח,מספר מסלול,מספר מזהה לווה,סוג מספר מזהה לווה,שם הלוואה,מספר הלוואה,מאפיין עיקרי,מאפיין הלוואות מתואמות עבור זכויות מקרקעין,"ישראל/חו""ל",מדינה לפי חשיפה כלכלית,ענף מסחר,בעל עניין/צד קשור,קונסורציום/ סינדיקציה,מספר קונסורציום/ סינדיקציה,תאריך העמדת הלוואה,דירוג,שם מדרג,דירוג הלוואה/המנפיק,מטבע פעילות,"מח""מ",סוג הריבית,שיעור ריבית,סוג הצמדה,ריבית עוגן,שיעור תוספת/הפחתה לריבית העוגן,תשואה לפדיון,מועד פדיון,נחיתות חוזית,סוג בטוחה,שווי הבטוחות העומדות כנגד ההלוואה,שיעור הבטוחות מהחוב,מועד עדכון אחרון לשווי הבטוחות,זכות חזרה,מבנה לוח סילוקין,יעוד הלוואה,זכות פירעון מוקדם,סוג גורם משערך,שם גורם משערך,תלות/אי-תלות המשערך,תאריך שערוך אחרון,תאריך אחרון בו נבחנה בפועל ירידת ערך,שיעור ריבית בגין אי-ניצול מסגרת האשראי,ערך נקוב,שער הלוואה,שער חליפין,"שווי הוגן (באלפי ש""ח)",שווי הוגן (במטבע הפעילות),"עלות מופחתת (באלפי ש""ח)",עלות מופחתת (במטבע הפעילות),האם סווג כחוב בעייתי,השיטה שיושמה בדוח הכספי,שיעור מנכסי אפיק ההשקעה,שיעור מסך נכסי ההשקעה,Unnamed: 54
,168,12155.0,,,,25000924.0,תאגיד,,ישראל,,אשראי חוץ בנקאי,לא,לא,,2024-06-06,NR,NR,NR,ILS,5.19,קבועה,0.04151,,,,0.0384,2054-05-12,החוב לא נחות,,,,2025-09-30 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,786462.61,107.07,1.0,842.06552,842.06552,,,,,0.000711,2.9e-05,
,168,12155.0,,,,25000923.0,תאגיד,תשתיות - שלב תפעול,ישראל,,חשמל,לא,כן,,2024-05-30,A2.il,מידרוג Moodys,מנפיק,ILS,7.67,קבועה,0.044485,,,,0.039,2043-12-03,החוב לא נחות,,,,2024-04-16 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,43954236.84,109.85,1.0,48283.72917,48283.72917,,,,,0.04077,0.001717,
,168,12155.0,,,,25000922.0,תאגיד,,ישראל,,אשראי חוץ בנקאי,לא,לא,,2024-05-29,NR,NR,NR,ILS,1.41,קבועה,0.0728,,,,0.0673,2032-08-31,החוב לא נחות,,,, ,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,7220201.69,111.96,1.0,8083.73781,8083.73781,,,,,0.006825,0.000287,
,168,12155.0,,,,25000921.0,תאגיד,תשתיות - שלב הקמה,ישראל,,קלינטק,לא,כן,,2024-05-27,A3.il,מידרוג Moodys,מנפיק,ILS,6.32,קבועה,0.046582,,,,0.0419,2034-12-25,החוב לא נחות,,,,2023-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,569885.78,108.47,1.0,618.15511,618.15511,,,,,0.000521,2.1e-05,
,168,12155.0,,,,25000920.0,תאגיד,תשתיות - שלב הקמה,ישראל,,קלינטק,לא,כן,,2024-05-27,A3.il,מידרוג Moodys,מנפיק,ILS,6.7,קבועה,0.046963,,,,0.0419,2034-12-25,החוב לא נחות,,,,2023-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,348974.15,108.97,1.0,380.27713,380.27713,,,,,0.000321,1.3e-05,
,168,12155.0,,,,25000919.0,תאגיד,תשתיות - שלב הקמה,ישראל,,קלינטק,לא,כן,,2024-05-27,A3.il,מידרוג Moodys,מנפיק,ILS,6.55,קבועה,0.046965,,,,0.042,2034-12-25,החוב לא נחות,,,,2023-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,682362.56,108.81,1.0,742.4787,742.4787,,,,,0.000626,2.6e-05,
,168,12155.0,,,,25000917.0,תאגיד,תשתיות - שלב הקמה,ישראל,,בנייה,לא,כן,,2024-05-15,A1.il,מידרוג Moodys,מנפיק,ILS,0.89,משתנה,0.066,,,,0.0584,2026-08-28,החוב לא נחות,,,,2023-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,465438.06,100.5,1.0,467.76525,467.76525,,,,,0.000394,1.6e-05,
,168,12155.0,,,,25000915.0,תאגיד,תשתיות - שלב הקמה,ישראל,,שירותים,לא,כן,,2024-05-16,A1.il,מידרוג Moodys,מנפיק,ILS,2.09,משתנה,0.067,,,,0.0608,2028-01-01,החוב לא נחות,,,,2023-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,434265.81,100.4,1.0,436.00287,436.00287,,,,,0.000368,1.5e-05,
,168,12155.0,,,,25000914.0,תאגיד,תשתיות - שלב הקמה,ישראל,,שירותים,לא,כן,,2024-05-16,A1.il,מידרוג Moodys,מנפיק,ILS,9.31,משתנה,0.067,,,,0.0537,2047-12-31,החוב לא נחות,,,,2023-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,238311.9,104.06,1.0,247.98736,247.98736,,,,,0.000209,8e-06,
,168,12155.0,,,,25000934.0,תאגיד,תשתיות - שלב הקמה,ישראל,,קלינטק,לא,כן,,2024-06-26,NR,NR,NR,ILS,8.43,קבועה,0.0487,,,,0.0457,2046-03-31,החוב לא נחות,,,,2024-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,117632.2,109.95,1.0,129.33661,129.33661,,,,,0.000109,4e-06,
,168,12155.0,,,,25000935.0,תאגיד,תשתיות - שלב הקמה,ישראל,,קלינטק,לא,כן,,2024-06-26,NR,NR,NR,ILS,8.31,קבועה,0.0487,,,,0.0447,2045-12-31,החוב לא נחות,,,,2024-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,123398.92,110.75,1.0,136.66431,136.66431,,,,,0.000115,4e-06,
,168,12155.0,,,,25000936.0,תאגיד,"ייזום נדל""ן לבניה של נכס ספציפי - אחר/לא מסווג",ישראל,,בנייה,לא,לא,,2024-06-27,BBB+,פנימי,מנפיק,ILS,2.6,משתנה,0.1,,,,0.0592,2028-10-02,החוב נחות,,,,2025-08-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,1612819.61,110.33,1.0,1779.42387,1779.42387,,,,,0.001502,6.3e-05,
,168,12155.0,,,,25000938.0,תאגיד,,ישראל,,שירותים פיננסיים,לא,לא,,2024-06-30,NR,NR,NR,ILS,7.88,קבועה,0.0558,,,,0.0454,2053-08-31,החוב לא נחות,,,, ,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,148755.13,112.39,1.0,167.18589,167.18589,,,,,0.000141,5e-06,
,168,12155.0,,,,25000958.0,תאגיד,תשתיות - שלב הקמה,ישראל,,קלינטק,לא,כן,,2024-08-07,NR,NR,NR,ILS,7.65,קבועה,0.0499,,,,0.0508,2044-12-31,החוב לא נחות,,,,2024-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,3471371.9,103.05,1.0,3577.24874,3577.24874,,,,,0.00302,0.000127,
,168,12155.0,,,,25000957.0,תאגיד,תשתיות - שלב הקמה,ישראל,,בנייה,לא,כן,,2024-08-01,A1.il,מידרוג Moodys,מנפיק,ILS,1.37,משתנה,0.066,,,,0.0555,2027-02-28,החוב לא נחות,,,,2023-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,786527.09,100.97,1.0,794.1564,794.1564,,,,,0.00067,2.8e-05,
,168,12155.0,,,,25000956.0,תאגיד,תשתיות - שלב הקמה,ישראל,,בנייה,לא,כן,,2024-08-01,A1.il,מידרוג Moodys,מנפיק,ILS,3.12,משתנה,0.066,,,,0.0548,2029-02-28,החוב לא נחות,,,,2023-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,121077.14,102.1,1.0,123.61976,123.61976,,,,,0.000104,4e-06,
,168,12155.0,,,,25000955.0,תאגיד,,ישראל,,אשראי חוץ בנקאי,לא,כן,,2024-08-01,NR,NR,NR,ILS,3.45,קבועה,0.0503,,,,0.0447,2029-07-20,החוב לא נחות,,,,2025-09-30 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,110952.0,106.92,1.0,118.62988,118.62988,,,,,0.0001,4e-06,
,168,12155.0,,,,25000954.0,תאגיד,,ישראל,,בנייה,לא,לא,,2024-07-29,A+,פנימי,מנפיק,ILS,2.19,משתנה,0.075,,,,0.064,2029-06-16,החוב לא נחות,,,,2025-04-08 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,3262715.53,101.85,1.0,3323.07577,3323.07577,,,,,0.002805,0.000118,
,168,12155.0,,,,25000953.0,תאגיד,,ישראל,,"נדל""ן מניב בישראל",לא,לא,,2024-07-25,ilA,S&P מעלות,מנפיק,ILS,1.9,משתנה,0.077,,,,0.0656,2029-07-25,החוב לא נחות,,,, ,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,13182689.21,102.86,1.0,13559.71412,13559.71412,,,,,0.011449,0.000482,
,168,12155.0,,,,25000952.0,תאגיד,תשתיות - שלב הקמה,ישראל,,שירותים,לא,כן,,2024-07-24,A1.il,מידרוג Moodys,מנפיק,ILS,2.09,משתנה,0.067,,,,0.0601,2028-01-01,החוב לא נחות,,,,2023-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,401548.99,100.53,1.0,403.6772,403.6772,,,,,0.00034,1.4e-05,
,168,12155.0,,,,25000960.0,תאגיד,תשתיות - שלב הקמה,ישראל,,שירותים,לא,כן,,2024-08-25,A1.il,מידרוג Moodys,מנפיק,ILS,9.33,משתנה,0.067,,,,0.0531,2047-12-31,החוב לא נחות,,,,2023-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,187557.01,104.54,1.0,196.0721,196.0721,,,,,0.000165,6e-06,
,168,12155.0,,,,25000951.0,תאגיד,תשתיות - שלב הקמה,ישראל,,שירותים,לא,כן,,2024-07-24,A1.il,מידרוג Moodys,מנפיק,ILS,9.33,משתנה,0.067,,,,0.0532,2047-12-31,החוב לא נחות,,,,2023-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,220357.94,104.49,1.0,230.25201,230.25201,,,,,0.000194,8e-06,
,168,12155.0,,,,25000948.0,תאגיד,,ישראל,,בנייה,לא,לא,,2024-07-11,A+,פנימי,מנפיק,ILS,3.56,משתנה,0.07,,,,0.06,2029-11-30,החוב לא נחות,,,,2025-04-08 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,5684020.4,102.02,1.0,5798.83761,5798.83761,,,,,0.004896,0.000206,
,168,12155.0,,,,25000947.0,תאגיד,,ישראל,,בנייה,לא,לא,,2024-07-11,A+,פנימי,מנפיק,ILS,3.57,משתנה,0.07,,,,0.06,2029-12-07,החוב לא נחות,,,,2025-04-08 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,4168792.84,102.03,1.0,4253.41933,4253.41933,,,,,0.003591,0.000151,
,168,12155.0,,,,25000943.0,תאגיד,,ישראל,,אשראי חוץ בנקאי,לא,כן,,2024-07-01,NR,NR,NR,ILS,3.39,קבועה,0.05085,,,,0.0436,2029-06-20,החוב לא נחות,,,,2025-09-30 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,167287.01,107.53,1.0,179.88372,179.88372,,,,,0.000151,6e-06,
,168,12155.0,,,,25000942.0,תאגיד,,ישראל,,שירותים פיננסיים,לא,לא,,2024-06-30,NR,NR,NR,ILS,7.61,משתנה,0.0827,,,,0.0702,2053-10-31,החוב לא נחות,,,, ,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,6078468.09,108.53,1.0,6596.96142,6596.96142,,,,,0.00557,0.000234,
,168,12155.0,,,,25000941.0,תאגיד,,ישראל,,שירותים פיננסיים,לא,לא,,2024-06-30,NR,NR,NR,ILS,8.85,משתנה,0.0797,,,,0.0496,2053-07-31,החוב לא נחות,,,, ,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,3077415.52,107.57,1.0,3310.37588,3310.37588,,,,,0.002795,0.000117,
,168,12155.0,,,,25000940.0,תאגיד,,ישראל,,שירותים פיננסיים,לא,לא,,2024-06-30,NR,NR,NR,ILS,5.33,קבועה,0.068,,,,0.0733,2047-11-30,החוב לא נחות,,,, ,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,105474.02,94.23,1.0,99.38817,99.38817,,,,,8.3e-05,3e-06,
,168,12155.0,,,,25000939.0,תאגיד,,ישראל,,שירותים פיננסיים,לא,לא,,2024-06-30,NR,NR,NR,ILS,9.37,משתנה,0.0538,,,,0.0422,2048-10-30,החוב לא נחות,,,, ,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,1427035.42,121.81,1.0,1738.27185,1738.27185,,,,,0.001467,6.1e-05,
,168,12155.0,,,,25000949.0,תאגיד,,ישראל,,בנייה,לא,לא,,2024-07-11,A+,פנימי,מנפיק,ILS,3.7,משתנה,0.07,,,,0.0601,2030-02-07,החוב לא נחות,,,,2025-04-08 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,1859148.25,102.09,1.0,1898.00445,1898.00445,,,,,0.001602,6.7e-05,
,168,12155.0,,,,25000913.0,תאגיד,,ישראל,,אשראי חוץ בנקאי,לא,לא,,2024-04-18,A3.il,מידרוג Moodys,מנפיק,ILS,0.54,משתנה,0.075,,,,0.0668,2026-04-19,החוב לא נחות,,,, ,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,14830525.13,101.89,1.0,15110.82206,15110.82206,,,,,0.012759,0.000537,
,168,12155.0,,,,25001006.0,תאגיד,תשתיות - שלב הקמה,ישראל,,שירותים,לא,כן,,2025-03-20,A1.il,מידרוג Moodys,מנפיק,ILS,2.09,משתנה,0.067,,,,0.0636,2028-01-01,החוב לא נחות,,,,2023-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,1032756.46,99.88,1.0,1031.51715,1031.51715,,,,,0.000871,3.6e-05,
,168,12155.0,,,,25001010.0,תאגיד,תשתיות - שלב הקמה,ישראל,,קלינטק,לא,כן,,2025-03-30,A3.il,מידרוג Moodys,מנפיק,ILS,6.2,קבועה,0.04793,,,,0.0484,2034-12-25,החוב לא נחות,,,,2023-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,1442109.08,103.03,1.0,1485.80498,1485.80498,,,,,0.001254,5.2e-05,
,168,12155.0,,,,25100155.0,תאגיד,תשתיות - שלב תפעול,ישראל,,חשמל,לא,כן,,2019-12-02,A1.il,מידרוג Moodys,מנפיק,EUR,3.86,קבועה,0.02363,,,,0.0417,2034-03-31,החוב לא נחות,,,,2024-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,3810539.48,93.39,3.8807,13810.1028,3558.66282,,,,,0.011661,0.000491,
,168,12155.0,,,,25100001.0,תאגיד,תשתיות - שלב תפעול,ישראל,,חיפושי נפט וגז,לא,כן,,2014-06-02,Aa3.il,מידרוג Moodys,מנפיק,USD,0.59,משתנה,0.04,,,,0.083,2026-12-31,החוב לא נחות,,,,2023-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,294533.0,100.01,3.306,973.82347,294.56245,,,,,0.000822,3.4e-05,
,168,12155.0,,,,25001072.0,תאגיד,תשתיות - שלב הקמה,ישראל,,תשתיות,לא,כן,,2025-09-29,Aa1.il,מידרוג Moodys,מנפיק,ILS,4.95,קבועה,0.03943,,,,0.04,2031-03-20,החוב לא נחות,,,,2024-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,774943.03,100.13,1.0,775.95045,775.95045,,,,,0.000655,2.7e-05,
,168,12155.0,,,,25001071.0,תאגיד,תשתיות - שלב הקמה,ישראל,,שירותים,לא,כן,,2025-09-18,A1.il,מידרוג Moodys,מנפיק,ILS,2.12,משתנה,0.067,,,,0.0625,2028-01-01,החוב לא נחות,,,,2023-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,1501322.54,100.1,1.0,1502.82386,1502.82386,,,,,0.001268,5.3e-05,
,168,12155.0,,,,25001070.0,תאגיד,תשתיות - שלב הקמה,ישראל,,שירותים,לא,כן,,2025-09-18,A1.il,מידרוג Moodys,מנפיק,ILS,9.36,משתנה,0.067,,,,0.056,2047-12-31,החוב לא נחות,,,,2023-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,823880.37,101.98,1.0,840.1932,840.1932,,,,,0.000709,2.9e-05,
,168,12155.0,,,,25001068.0,תאגיד,תשתיות - שלב הקמה,ישראל,,בנייה,לא,כן,,2025-09-15,A1.il,מידרוג Moodys,מנפיק,ILS,3.11,משתנה,0.066,,,,0.0624,2029-02-28,החוב לא נחות,,,,2023-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,133594.75,99.81,1.0,133.34092,133.34092,,,,,0.000112,4e-06,
,168,12155.0,,,,25001067.0,תאגיד,תשתיות - שלב הקמה,ישראל,,בנייה,לא,כן,,2025-09-15,A1.il,מידרוג Moodys,מנפיק,ILS,2.76,משתנה,0.066,,,,0.0624,2028-12-28,החוב לא נחות,,,,2023-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,933046.43,99.83,1.0,931.46025,931.46025,,,,,0.000786,3.3e-05,
,168,12155.0,,,,25001066.0,תאגיד,תשתיות - שלב הקמה,ישראל,,חיפושי נפט וגז,לא,כן,,2025-09-11,ilA,S&P מעלות,מנפיק,ILS,6.97,משתנה,0.076,,,,0.0764,2035-02-26,החוב לא נחות,,,,,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,11658950.19,97.9,1.0,11414.11223,11414.11223,,,,,0.009637,0.000406,
,168,12155.0,,,,25001065.0,תאגיד,,ישראל,,"נדל""ן מניב בישראל",לא,לא,,2025-09-04,A3.il,מידרוג Moodys,מנפיק,ILS,3.78,קבועה,0.04993,,,,0.0556,2031-09-04,החוב לא נחות,,,,,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,5932210.05,99.15,1.0,5881.78627,5881.78627,,,,,0.004966,0.000209,
,168,12155.0,,,,25001064.0,תאגיד,פעילות שוטפת של התאגיד - אחר/לא מסווג,ישראל,,בנייה,לא,לא,,2025-08-27,BBB,פנימי,מנפיק,ILS,2.13,משתנה,0.0915,,,,0.0991,2028-02-07,החוב לא נחות,,,,2025-06-30 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,467161.54,98.12,1.0,458.3789,458.3789,,,,,0.000387,1.6e-05,
,168,12155.0,,,,25001063.0,תאגיד,"ייזום נדל""ן לבניה של נכס ספציפי - אחר/לא מסווג",ישראל,,בנייה,לא,כן,,2025-08-20,A-,פנימי,מנפיק,ILS,4.96,משתנה,0.067,,,,0.0675,2031-08-31,החוב לא נחות,,,, ,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,15908391.98,98.28,1.0,15634.76764,15634.76764,,,,,0.013201,0.000556,
,168,12155.0,,,,25001062.0,תאגיד,תשתיות - שלב הקמה,ישראל,,בנייה,לא,כן,,2025-08-14,A1.il,מידרוג Moodys,מנפיק,ILS,2.76,משתנה,0.066,,,,0.0661,2028-09-28,החוב לא נחות,,,,2023-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,630458.02,98.87,1.0,623.33385,623.33385,,,,,0.000526,2.2e-05,
,168,12155.0,,,,25001061.0,תאגיד,תשתיות - שלב הקמה,ישראל,,בנייה,לא,כן,,2025-08-14,A1.il,מידרוג Moodys,מנפיק,ILS,3.11,משתנה,0.066,,,,0.066,2029-02-28,החוב לא נחות,,,,2023-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,59917.24,98.73,1.0,59.15629,59.15629,,,,,4.9e-05,2e-06,
,168,12155.0,,,,25001060.0,תאגיד,,ישראל,,שירותים פיננסיים,לא,לא,,2025-07-31,NR,NR,NR,ILS,10.31,משתנה,0.05535,,,,0.036,2054-06-30,החוב לא נחות,,,,,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,2209176.31,120.67,1.0,2665.81305,2665.81305,,,,,0.00225,9.4e-05,
,168,12155.0,,,,25001059.0,תאגיד,,ישראל,,שירותים פיננסיים,לא,לא,,2025-07-31,NR,NR,NR,ILS,9.51,קבועה,0.0525,,,,0.0397,2055-06-30,החוב לא נחות,,,,,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,792397.29,113.81,1.0,901.82735,901.82735,,,,,0.000761,3.2e-05,
,168,12155.0,,,,25100203.0,תאגיד,תשתיות - שלב תפעול,ישראל,,חשמל,לא,כן,,2020-10-01,A1.il,מידרוג Moodys,מנפיק,EUR,4.0,קבועה,0.01913,,,,0.0376,2034-03-31,החוב לא נחות,,,,2024-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,1229293.59,92.92,3.8807,4432.76685,1142.2596,,,,,0.003742,0.000157,
,168,12155.0,,,,25100205.0,תאגיד,תשתיות - שלב תפעול,ישראל,,חשמל,לא,כן,,2020-12-02,A1.il,מידרוג Moodys,מנפיק,EUR,5.58,קבועה,0.023451,,,,0.0455,2040-06-30,החוב לא נחות,,,,2023-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,8589207.71,88.8,3.8807,29598.93886,7627.21644,,,,,0.024993,0.001053,
,168,12155.0,,,,25100343.0,תאגיד,תשתיות - שלב הקמה,ישראל,,"נדל""ן מניב בישראל",לא,כן,,2023-09-27,A1.il,מידרוג Moodys,מנפיק,EUR,8.92,משתנה,0.060732,,,,0.0482,2045-12-25,החוב לא נחות,,,,2023-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,38003.66,100.87,3.8807,148.76388,38.33429,,,,,0.000125,5e-06,
,168,12155.0,,,,25100346.0,תאגיד,תשתיות - שלב הקמה,ישראל,,"נדל""ן מניב בישראל",לא,כן,,2023-10-25,A1.il,מידרוג Moodys,מנפיק,EUR,9.12,משתנה,0.060084,,,,0.0413,2045-12-25,החוב לא נחות,,,,2023-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,223928.84,106.99,3.8807,929.74378,239.58146,,,,,0.000785,3.3e-05,
,168,12155.0,,,,97214.0,תאגיד,תשתיות - שלב תפעול,ישראל,,תשתיות,לא,כן,,2007-06-28,Aa2.il,מידרוג Moodys,מנפיק,ILS,0.99,קבועה,0.04704,,,,0.0375,2027-06-30,החוב לא נחות,,,,2024-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,80574.69,146.0,1.0,117.63904,117.63904,,,,,9.9e-05,4e-06,
,168,12155.0,,,,94460.0,תאגיד,"ייזום נדל""ן לבניה של נכס ספציפי - מגורים (כולל דיור מוגן)",ישראל,,בנייה,לא,לא,,2023-12-21,NR,NR,NR,ILS,4.97,קבועה,0.08,,,,0.0613,2031-12-31,החוב לא נחות,,,,2024-03-31 00:00:00,,,,לא,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,3748590.09,110.56,1.0,4144.4412,4144.4412,,,,,0.003499,0.000147,
,168,12155.0,,,,25100367.0,תאגיד,תשתיות - שלב הקמה,ישראל,,"נדל""ן מניב בישראל",לא,כן,,2025-09-18,A1.il,מידרוג Moodys,מנפיק,EUR,8.89,משתנה,0.03987,,,,0.0493,2045-12-25,החוב לא נחות,,,,2024-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,172163.58,99.99,3.8807,668.04838,172.14636,,,,,0.000564,2.3e-05,
,168,12155.0,,,,25100366.0,תאגיד,תשתיות - שלב הקמה,ישראל,,חיפושי נפט וגז,לא,כן,,2025-09-11,ilA,S&P מעלות,מנפיק,USD,6.72,משתנה,0.085105,,,,0.0871,2035-02-26,החוב לא נחות,,,,,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,6977020.55,97.29,3.306,22440.94052,6787.94329,,,,,0.018948,0.000798,
,168,12155.0,,,,25100364.0,תאגיד,תשתיות - שלב הקמה,ישראל,,"נדל""ן מניב בישראל",לא,כן,,2025-08-25,A1.il,מידרוג Moodys,מנפיק,EUR,8.83,משתנה,0.03993,,,,0.0513,2045-12-25,החוב לא נחות,,,,2024-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,54944.8,98.41,3.8807,209.83404,54.07118,,,,,0.000177,7e-06,
,168,12155.0,,,,25100363.0,תאגיד,תשתיות - שלב הקמה,ישראל,,"נדל""ן מניב בישראל",לא,כן,,2025-06-23,A1.il,מידרוג Moodys,מנפיק,EUR,8.99,משתנה,0.04131,,,,0.0459,2045-12-25,החוב לא נחות,,,,2023-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,240538.74,102.89,3.8807,960.43565,247.49031,,,,,0.00081,3.4e-05,
,168,12155.0,,,,25100360.0,תאגיד,תשתיות - שלב הקמה,ישראל,,"נדל""ן מניב בישראל",לא,כן,,2025-03-24,A1.il,מידרוג Moodys,מנפיק,EUR,8.9,משתנה,0.04131,,,,0.0489,2045-12-25,החוב לא נחות,,,,2023-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,231847.27,100.36,3.8807,902.96872,232.68192,,,,,0.000762,3.2e-05,
,168,12155.0,,,,25001058.0,תאגיד,,ישראל,,שירותים פיננסיים,לא,לא,,2025-07-31,NR,NR,NR,ILS,7.55,משתנה,0.0785,,,,0.0732,2055-03-31,החוב לא נחות,,,,,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,8111268.17,103.81,1.0,8420.30749,8420.30749,,,,,0.00711,0.000299,
,168,12155.0,,,,25100358.0,תאגיד,תשתיות - שלב הקמה,ישראל,,"נדל""ן מניב בישראל",לא,כן,,2025-02-10,A1.il,מידרוג Moodys,מנפיק,EUR,8.91,משתנה,0.04131,,,,0.0484,2045-12-25,החוב לא נחות,,,,2023-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,108898.76,100.7,3.8807,425.56164,109.66105,,,,,0.000359,1.5e-05,
,168,12155.0,,,,25100356.0,תאגיד,תשתיות - שלב הקמה,ישראל,,"נדל""ן מניב בישראל",לא,כן,,2024-09-23,A1.il,מידרוג Moodys,מנפיק,EUR,9.04,משתנה,0.05463,,,,0.0442,2045-12-25,החוב לא נחות,,,,2023-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,303758.71,104.33,3.8807,1229.83832,316.91146,,,,,0.001038,4.3e-05,
