Unnamed: 0,מספר קופה/קרן/ח.פ. עבור חברת ביטוח,מספר מסלול,שם מנפיק,מספר מנפיק,סוג מספר מזהה מנפיק,שם נייר ערך,מספר נייר ערך,סוג מספר נייר ערך,מאפיין עיקרי,"ישראל/חו""ל",מדינה לפי חשיפה כלכלית,סטאטוס סחירות,זירת מסחר,ענף מסחר,בעל עניין/צד קשור,מטבע פעילות,ערך נקוב (יחידות),שער חליפין,שער נייר הערך,סכום לקבל (במטבע הפעילות),"שווי הוגן (באלפי ש""ח)",שיעור מערך נקוב מונפק,שיעור מנכסי אפיק ההשקעה,שיעור מסך נכסי ההשקעה,Unnamed: 25
,168,2015.0,"עשות - אשקלון תעשיות בע""מ",520037581,ח.פ.,עשות,IL0003120172,ISIN,מניות,ישראל,ישראל,סחיר,TASE,מתכת ומוצרי בניה,לא,ILS,46498.99,1.0,7230.0,,3361.87671,0.001938,0.000632,0.000177,
,168,2015.0,אורמת טכנולוגיות אינק,2250,מספר מנפיק,אורמת טכנו,US6866881021,ISIN,מניות,ישראל,"ארה""ב",סחיר,TASE,אנרגיה מתחדשת,לא,ILS,73135.8,1.0,31800.0,,23257.18733,0.001287,0.004374,0.001228,
,168,2015.0,"הפניקס אחזקות בע""מ",520017450,ח.פ.,הפניקס,IL0007670123,ISIN,מניות,ישראל,ישראל,סחיר,TASE,ביטוח,לא,ILS,568859.65,1.0,12400.0,,70538.59667,0.002238,0.013269,0.003724,
,168,2015.0,"פורמולה מערכות (1985)בע""מ",520036690,ח.פ.,פורמולה,IL0002560162,ISIN,מניות,ישראל,ישראל,סחיר,TASE,שירותי מידע,כן,ILS,54798.45,1.0,46080.0,,25251.12904,0.003573,0.00475,0.001333,
,168,2015.0,"מנועי בית שמש אחזקות (1997) בע""מ",520043480,ח.פ.,מנועי בית שמש אחזקות (1997),IL0010815616,ISIN,מניות,ישראל,ישראל,סחיר,TASE,מתכת ומוצרי בניה,כן,ILS,38148.41,1.0,67920.0,,25910.40136,0.004174,0.004873,0.001367,
,168,2015.0,"שופרסל בע""מ",520022732,ח.פ.,שופרסל,IL0007770378,ISIN,מניות,ישראל,ישראל,סחיר,TASE,רשתות שיווק,כן,ILS,787456.3,1.0,3901.0,,30718.67029,0.002952,0.005778,0.001621,
,168,2015.0,"אלקטרה פאוור (2019) בע""מ",516077989,ח.פ.,אלקטרה פאוור,IL0011669178,ISIN,מניות,ישראל,ישראל,סחיר,TASE,אנרגיה,כן,ILS,63178.31,1.0,2988.0,,1887.7679,0.003531,0.000355,9.9e-05,
,168,2015.0,"הכשרת הישוב התחדשות עירונית ישראל בע""מ",514423474,ח.פ.,הכשרה התחדשות,IL0011214744,ISIN,מניות,ישראל,ישראל,חסום,TASE,בנייה,כן,ILS,231683.9,1.0,680.495802,,1576.59922,0.002656,0.000296,8.3e-05,
,168,2015.0,"פולירם תעשיות פלסטיק בע""מ",515251593,ח.פ.,פולירם,IL0011702169,ISIN,מניות,ישראל,ישראל,סחיר,TASE,"כימיה, גומי ופלסטיק",כן,ILS,293260.78,1.0,1060.0,,3108.56425,0.002743,0.000584,0.000164,
,168,2015.0,"הבורסה לניירות ערך בתל-אביב בע""מ",520020033,ח.פ.,הבורסה לניע בתא,IL0011590291,ISIN,מניות,ישראל,ישראל,סחיר,TASE,שירותים פיננסיים,לא,ILS,126144.26,1.0,7639.0,,9636.16006,0.001362,0.001812,0.000508,
,168,2015.0,פלאזה סנטרס אן.וי,1476,מספר מנפיק,פלאזה סנטר,NL0011882741,ISIN,מניות,ישראל,ישראל,סחיר,TASE,בנייה,לא,ILS,16.49,1.0,175.0,,0.02885,2e-06,0.0,0.0,
,168,2015.0,"מיכפל טכנולוגיות בע""מ",510996481,ח.פ.,מכפל טכנולוגיות,IL0012293358,ISIN,מניות,ישראל,ישראל,סחיר,TASE,שירותי מידע,לא,ILS,81564.75,1.0,6481.0,,5286.2112,0.004657,0.000994,0.000279,
,168,2015.0,בנק הפועלים בע''מ,520000118,ח.פ.,פועלים,IL0006625771,ISIN,מניות,ישראל,ישראל,סחיר,TASE,בנקים,כן,ILS,3675180.87,1.0,6732.0,,247413.17595,0.002791,0.046542,0.013065,
,168,2015.0,"ורידיס אינווירונמנט בע""מ",515935807,ח.פ.,ורידיס,IL0011763872,ISIN,מניות,ישראל,ישראל,סחיר,TASE,קלינטק,כן,ILS,632155.92,1.0,2350.0,,14855.6641,0.004354,0.002794,0.000784,
,168,2015.0,"בית זיקוק אשדוד בע""מ",513775163,ח.פ.,פז בית זיקוק,IL0011989105,ISIN,מניות,ישראל,ישראל,סחיר,TASE,אנרגיה,כן,ILS,55697.66,1.0,5600.0,,3119.06894,0.004458,0.000585,0.000164,
,168,2015.0,קנון הולדינגס,1635,מספר מנפיק,קנון,SG9999012629,ISIN,מניות,ישראל,ישראל,סחיר,TASE,אנרגיה,לא,ILS,103748.62,1.0,14830.0,,15385.92034,0.001991,0.002893,0.000812,
,168,2015.0,"אנלייט אנרגיה מתחדשת בע""מ",520041146,ח.פ.,אנלייט אנרגיה,IL0007200111,ISIN,מניות,ישראל,ישראל,סחיר,TASE,אנרגיה מתחדשת,כן,ILS,369432.04,1.0,10190.0,,37645.12486,0.002802,0.007081,0.001988,
,168,2015.0,"בנק דיסקונט לישראל בע""מ",520007030,ח.פ.,דיסקונט,IL0006912120,ISIN,מניות,ישראל,ישראל,סחיר,TASE,בנקים,לא,ILS,2918243.65,1.0,3274.0,,95543.29698,0.002384,0.017972,0.005044,
,168,2015.0,"טופ גאם תעשיות בע""מ",513561399,ח.פ.,טופ גאם,IL0011791428,ISIN,מניות,ישראל,ישראל,חסום,TASE,פודטק,לא,ILS,249716.64,1.0,907.757065,,2266.82044,0.002028,0.000426,0.000119,
,168,2015.0,"אל על נתיבי אויר לישראל בע""מ",520017146,ח.פ.,אל על,IL0010878242,ISIN,מניות,ישראל,ישראל,סחיר,TASE,שירותים,לא,ILS,542856.26,1.0,1509.0,,8191.70089,0.000985,0.001541,0.000432,
,168,2015.0,"מטריקס אי.טי בע""מ",520039413,ח.פ.,מטריקס,IL0004450156,ISIN,מניות,ישראל,ישראל,סחיר,TASE,שירותי מידע,לא,ILS,71700.19,1.0,11650.0,,8353.0721,0.001126,0.001571,0.000441,
,168,2015.0,"משולם לוינשטין הנדסה וקבלנות בע""מ",520033424,ח.פ.,לוינשטין הנדסה,IL0005730143,ISIN,מניות,ישראל,ישראל,סחיר,TASE,בנייה,כן,ILS,21793.89,1.0,45270.0,,9866.09597,0.004761,0.001855,0.000521,
,168,2015.0,"מג'יק תעשיות תכנה בע""מ",520036740,ח.פ.,מג'יק,IL0010823123,ISIN,מניות,ישראל,ישראל,סחיר,TASE,תוכנה ואינטרנט,לא,ILS,59425.07,1.0,6732.0,,4000.49562,0.00121,0.000752,0.000211,
,168,2015.0,"אקונרג'י אנרגיה מתחדשת בע""מ",516339777,ח.פ.,אקונרגי אנרגיה מתחדשת,IL0011783342,ISIN,מניות,ישראל,ישראל,חסום,TASE,אנרגיה מתחדשת,כן,ILS,126667.87,1.0,3232.970282,,4095.13447,0.002239,0.00077,0.000216,
,168,2015.0,"סאמיט אחזקות נדל""ן בע""מ",520043720,ח.פ.,סאמיט,IL0010816861,ISIN,מניות,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בחו""ל",כן,ILS,333970.83,1.0,6396.0,,21360.77453,0.004515,0.004017,0.001127,
,168,2015.0,"יצוא-חברה להשקעות בע""מ",520025156,ח.פ.,יצוא,IL0007040152,ISIN,מניות,ישראל,ישראל,סחיר,TASE,השקעה ואחזקות,לא,ILS,18218.73,1.0,8153.0,,1485.37278,0.001613,0.000279,7.7e-05,
,168,2015.0,"מגדלי הים התיכון בע""מ",512719485,ח.פ.,מגדלי תיכון,IL0011315236,ISIN,מניות,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",כן,ILS,573515.47,1.0,1357.0,,7782.60487,0.003803,0.001463,0.00041,
,168,2015.0,"ג'י וואן פתרונות אבטחה בע""מ",510095987,ח.פ.,ג'י וואן,IL0011562803,ISIN,מניות,ישראל,ישראל,סחיר,TASE,שירותים,כן,ILS,452931.3,1.0,850.0,,3849.91601,0.005571,0.000724,0.000203,
,168,2015.0,"קבוצת סקופ מתכות בע""מ",520037425,ח.פ.,סקופ,IL0002880198,ISIN,מניות,ישראל,ישראל,סחיר,TASE,מסחר,כן,ILS,36648.26,1.0,15400.0,,5643.83268,0.002769,0.001061,0.000297,
,168,2015.0,"אאורה השקעות בע""מ",520038274,ח.פ.,אאורה,IL0003730194,ISIN,מניות,ישראל,ישראל,סחיר,TASE,בנייה,כן,ILS,1321852.54,1.0,2195.0,,29014.66321,0.004629,0.005458,0.001532,
,168,2015.0,"כלל החזקות עסקי ביטוח בע""מ",520036120,ח.פ.,כלל ביטוח,IL0002240146,ISIN,מניות,ישראל,ישראל,סחיר,TASE,ביטוח,לא,ILS,184653.45,1.0,16970.0,,31335.69012,0.002306,0.005894,0.001654,
,168,2015.0,"נטו מלינדה סחר בע""מ",511725459,ח.פ.,נטו מלינדה,IL0011050973,ISIN,מניות,ישראל,ישראל,סחיר,TASE,מסחר,לא,ILS,46071.67,1.0,13290.0,,6122.9251,0.002206,0.001151,0.000323,
,168,2015.0,"פז חברת הנפט בע""מ",510216054,ח.פ.,פז אנרגיה,IL0011000077,ISIN,מניות,ישראל,ישראל,סחיר,TASE,אנרגיה,כן,ILS,47885.53,1.0,67880.0,,32504.69398,0.004464,0.006114,0.001716,
,168,2015.0,"מבנה נדל""ן (כ.ד) בע""מ",520024126,ח.פ.,מבנה,IL0002260193,ISIN,מניות,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",כן,ILS,3179673.91,1.0,1292.0,,41081.38694,0.004394,0.007728,0.002168,
,168,2015.0,"שטראוס גרופ בע""מ",520003781,ח.פ.,שטראוס עלית,IL0007460160,ISIN,מניות,ישראל,ישראל,סחיר,TASE,מזון,לא,ILS,280615.83,1.0,9361.0,,26268.44758,0.002405,0.00494,0.001386,
,168,2015.0,"שיכון ובינוי אנרגיה בע""מ",510459928,ח.פ.,שוב אנרגיה,IL0011882425,ISIN,מניות,ישראל,ישראל,סחיר,TASE,אנרגיה,כן,ILS,2353938.57,1.0,245.0,,5767.14949,0.002567,0.001084,0.000304,
,168,2015.0,"חברת גב ים לקרקעות בע""מ",520001736,ח.פ.,גב ים,IL0007590198,ISIN,מניות,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",לא,ILS,63165.37,1.0,3930.0,,2482.39922,0.000286,0.000466,0.000131,
,168,2015.0,"מחלבות גד (שיווק - 1992) בע""מ",511749574,ח.פ.,מחלבות גד,IL0012288085,ISIN,מניות,ישראל,ישראל,סחיר,TASE,מזון,לא,ILS,269194.54,1.0,1057.0,,2845.38626,0.002782,0.000535,0.00015,
,168,2015.0,"טופ גאם תעשיות בע""מ",513561399,ח.פ.,טופ גאם,IL0011791428,ISIN,מניות,ישראל,ישראל,סחיר,TASE,פודטק,לא,ILS,258652.9,1.0,913.3,,2362.27693,0.0021,0.000444,0.000124,
,168,2015.0,"מליסרון בע""מ",520037789,ח.פ.,מליסרון,IL0003230146,ISIN,מניות,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",כן,ILS,124361.28,1.0,40000.0,,49744.51347,0.002609,0.009357,0.002627,
,168,2015.0,"מימון ישיר מקבוצת ישיר (2006) בע""מ",513893123,ח.פ.,מימון ישיר,IL0011681868,ISIN,מניות,ישראל,ישראל,סחיר,TASE,אשראי חוץ בנקאי,לא,ILS,6962.6,1.0,49390.0,,3438.82781,0.002354,0.000646,0.000181,
,168,2015.0,"נקסט ויז'ן מערכות מיוצבות בע""מ",514259019,ח.פ.,נקסט ויז'ן,IL0011765935,ISIN,מניות,ישראל,ישראל,סחיר,TASE,ביטחוניות,כן,ILS,251526.49,1.0,15000.0,,37728.97285,0.002764,0.007097,0.001992,
,168,2015.0,"איסתא בע""מ",520042763,ח.פ.,איסתא,IL0010810740,ISIN,מניות,ישראל,ישראל,סחיר,TASE,מלונאות ותיירות,כן,ILS,60711.36,1.0,10790.0,,6550.75564,0.003443,0.001231,0.000345,
,168,2015.0,"אקונרג'י אנרגיה מתחדשת בע""מ",516339777,ח.פ.,אקונרג'י,IL0011783342,ISIN,מניות,ישראל,ישראל,סחיר,TASE,אנרגיה מתחדשת,כן,ILS,23707.25,1.0,3519.0,,834.25808,0.000419,0.000156,4.4e-05,
,168,2015.0,"בנק לאומי לישראל בע""מ",520018078,ח.פ.,לאומי,IL0006046119,ISIN,מניות,ישראל,ישראל,סחיר,TASE,בנקים,כן,ILS,4017130.69,1.0,6529.0,,262278.46261,0.002696,0.049338,0.01385,
,168,2015.0,"מגדל אחזקות ביטוח ופיננסים בע""מ",520029984,ח.פ.,מגדל ביטוח,IL0010811656,ISIN,מניות,ישראל,ישראל,סחיר,TASE,ביטוח,לא,ILS,1042751.36,1.0,1149.0,,11981.21313,0.000985,0.002253,0.000632,
,168,2015.0,"יוניברסל מוטורס ישראל בע""מ",511809071,ח.פ.,יוניברסל מוטורס,IL0011447732,ISIN,מניות,ישראל,ישראל,סחיר,TASE,מסחר,לא,ILS,94392.89,1.0,2875.0,,2713.79558,0.000749,0.00051,0.000143,
,168,2015.0,"י.ח.דמרי בניה ופיתוח בע""מ",511399388,ח.פ.,דמרי,IL0010903156,ISIN,מניות,ישראל,ישראל,סחיר,TASE,בנייה,לא,ILS,40280.24,1.0,38150.0,,15366.91265,0.001943,0.00289,0.000811,
,168,2015.0,"איירפורט סיטי בע""מ",511659401,ח.פ.,אירפורט סיטי,IL0010958358,ISIN,מניות,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",לא,ILS,154249.93,1.0,6144.0,,9477.11556,0.001323,0.001782,0.0005,
,168,2015.0,"החברה לישראל בע""מ",520028010,ח.פ.,חברה לישראל,IL0005760173,ISIN,מניות,ישראל,ישראל,סחיר,TASE,"כימיה, גומי ופלסטיק",לא,ILS,18400.82,1.0,103430.0,,19031.96768,0.002429,0.003579,0.001004,
,168,2015.0,"מיטרוניקס בע""מ",511527202,ח.פ.,מיטרוניקס,IL0010910656,ISIN,מניות,ישראל,ישראל,סחיר,TASE,רובוטיקה ותלת מימד,לא,ILS,216733.77,1.0,464.0,,1005.64467,0.001974,0.000189,5.3e-05,
,168,2015.0,"נובה בע""מ",511812463,ח.פ.,נובה,IL0010845571,ISIN,מניות,ישראל,ישראל,סחיר,TASE,מוליכים למחצה,כן,ILS,45440.83,1.0,104950.0,,47690.15841,0.001542,0.00897,0.002517,
,168,2015.0,"שפיר הנדסה ותעשיה בע""מ",514892801,ח.פ.,שפיר הנדסה,IL0011338758,ISIN,מניות,ישראל,ישראל,סחיר,TASE,מתכת ומוצרי בניה,לא,ILS,774331.04,1.0,2708.0,,20968.88468,0.002165,0.003944,0.001107,
,168,2015.0,"מגוריט ישראל בע""מ",515434074,ח.פ.,מגוריט,IL0011391955,ISIN,מניות,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",כן,ILS,1056782.39,1.0,873.9,,9235.22129,0.007203,0.001737,0.000487,
,168,2015.0,"ביג מרכזי קניות בע""מ",513623314,ח.פ.,ביג,IL0010972607,ISIN,מניות,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",כן,ILS,63249.06,1.0,68050.0,,43040.98803,0.002559,0.008096,0.002273,
,168,2015.0,"ישרס אחזקות בע""מ",516632387,ח.פ.,ישרס אחזקות,IL0012029778,ISIN,מניות,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",כן,ILS,19935.18,1.0,37200.0,,7415.88658,0.003114,0.001395,0.000391,
,168,2015.0,"הכשרת הישוב מקבוצת נמרודי בע""מ",520020116,ח.פ.,הכשרת הישוב,IL0006120104,ISIN,מניות,ישראל,ישראל,חסום,TASE,"נדל""ן מניב בישראל",כן,ILS,31066.45,1.0,3609.32505,,1121.28909,0.000767,0.00021,5.9e-05,
,168,2015.0,"קבוצת סקופ מתכות בע""מ",520037425,ח.פ.,סקופ מתכות,IL0002880198,ISIN,מניות,ישראל,ישראל,חסום,TASE,מסחר,כן,ILS,16321.38,1.0,15400.0,,2513.49247,0.001233,0.000472,0.000132,
,168,2015.0,"דלתא-גליל תעשיות בע""מ",520025602,ח.פ.,דלתא גליל,IL0006270347,ISIN,מניות,ישראל,ישראל,סחיר,TASE,אופנה והלבשה,כן,ILS,66699.21,1.0,17410.0,,11612.33324,0.002555,0.002184,0.000613,
,168,2015.0,"אי.בי.אי. בית השקעות בע""מ",520034356,ח.פ.,איביאי בית השקעות,IL0001750186,ISIN,מניות,ישראל,ישראל,סחיר,TASE,שירותים פיננסיים,לא,ILS,25381.9,1.0,22380.0,,5680.46887,0.001859,0.001067,0.000299,
,168,2015.0,"מלם-תים אחזקות בע""מ",520025198,ח.פ.,מלם - תים אחזקות,IL0007310183,ISIN,מניות,ישראל,ישראל,סחיר,TASE,שירותי מידע,כן,ILS,21802.76,1.0,20780.0,,4530.61348,0.003405,0.000852,0.000239,
,168,2015.0,"אינרום תעשיות בנייה בע""מ",515001659,ח.פ.,אינרום,IL0011323560,ISIN,מניות,ישראל,ישראל,סחיר,TASE,מתכת ומוצרי בניה,לא,ILS,231870.09,1.0,2180.0,,5054.76797,0.001562,0.00095,0.000266,
,168,2015.0,"מ.יוחננוף ובניו (1988) בע""מ",511344186,ח.פ.,יוחננוף,IL0011612640,ISIN,מניות,ישראל,ישראל,סחיר,TASE,רשתות שיווק,לא,ILS,16932.14,1.0,27550.0,,4664.80364,0.001168,0.000877,0.000246,
,168,2015.0,"סלקום ישראל בע""מ",511930125,ח.פ.,סלקום,IL0011015349,ISIN,מניות,ישראל,ישראל,סחיר,TASE,תקשורת ומדיה,כן,ILS,443408.75,1.0,3298.0,,14623.62062,0.002639,0.00275,0.000771,
,168,2015.0,"חלל-תקשורת בע""מ",511396046,ח.פ.,חלל תקשורת,IL0010923451,ISIN,מניות,ישראל,ישראל,סחיר,TASE,תקשורת ומדיה,לא,ILS,49583.54,1.0,458.7,,227.43967,0.001381,4.2e-05,1.1e-05,
,168,2015.0,"תעשיות מספנות ישראל בע""מ",516084753,ח.פ.,מספנות ישראל,IL0011685331,ISIN,מניות,ישראל,ישראל,סחיר,TASE,השקעה ואחזקות,לא,ILS,23980.04,1.0,12610.0,,3023.88294,0.000959,0.000568,0.000159,
,168,2015.0,"טכנולוגיות גילוי אש וגזים בע""מ",515615409,ח.פ.,טכני גילוי אש גז,IL0011653073,ISIN,מניות,ישראל,ישראל,חסום,TASE,אלקטרוניקה ואופטיקה,לא,ILS,750.75,1.0,982.3,,7.3746,3.5e-05,1e-06,0.0,
,168,2015.0,ניו-מד אנרג'י- שותפות מוגבלת,550013098,מספר שותפות,ניו-מד אנרג יהש,IL0004750209,ISIN,יחידות השתתפות,ישראל,ישראל,סחיר,TASE,חיפושי נפט וגז,לא,ILS,2278237.5,1.0,1744.0,,39732.46212,0.00194,0.007473,0.002098,
,168,2015.0,"הכשרת הישוב התחדשות עירונית ישראל בע""מ",514423474,ח.פ.,הכשרה התחדשות,IL0011214744,ISIN,מניות,ישראל,ישראל,סחיר,TASE,בנייה,כן,ILS,32469.26,1.0,690.0,,224.03791,0.000372,4.2e-05,1.1e-05,
,168,2015.0,רציו אנרגיות-שותפות מוגבלת,550012777,מספר שותפות,רציו יהש,IL0003940157,ISIN,יחידות השתתפות,ישראל,ישראל,סחיר,TASE,חיפושי נפט וגז,כן,ILS,5083791.52,1.0,454.7,,23116.00006,0.004523,0.004347,0.00122,
,168,2015.0,"איי.אי.אס החזקות בע""מ",520039132,ח.פ.,איי.אי.אס,IL0004310152,ISIN,מניות,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",כן,ILS,20947.83,1.0,30100.0,,6305.2968,0.003793,0.001186,0.000332,
,168,2015.0,"קבוצת אקרשטיין בע""מ",512714494,ח.פ.,קבוצת אקרשטיין,IL0011762056,ISIN,מניות,ישראל,ישראל,סחיר,TASE,מתכת ומוצרי בניה,לא,ILS,367849.04,1.0,875.3,,3219.78266,0.001275,0.000605,0.00017,
,168,2015.0,"מור (י.ד. מור השקעות בע""מ)",513834606,ח.פ.,מור השקעות,IL0011414641,ISIN,מניות,ישראל,ישראל,סחיר,TASE,שירותים פיננסיים,לא,ILS,70381.04,1.0,4523.0,,3183.33429,0.000961,0.000598,0.000168,
,168,2015.0,"ריט 1 בע""מ",513821488,ח.פ.,ריט1,IL0010989205,ISIN,מניות,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",כן,ILS,559042.65,1.0,2450.0,,13696.54494,0.002789,0.002576,0.000723,
,168,2015.0,"ע.י. נופר אנרג'י בע""מ",514599943,ח.פ.,נופר אנרג'י,IL0011708778,ISIN,מניות,ישראל,ישראל,סחיר,TASE,אנרגיה מתחדשת,כן,ILS,101771.32,1.0,10550.0,,10736.87397,0.002863,0.002019,0.000567,
,168,2015.0,"הכשרת הישוב מקבוצת נמרודי בע""מ",520020116,ח.פ.,הכשרת הישוב,IL0006120104,ISIN,מניות,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",כן,ILS,201385.09,1.0,3680.0,,7410.97104,0.004977,0.001393,0.000391,
,168,2015.0,"אחים דוניץ בע""מ",520038605,ח.פ.,דוניץ,IL0004000100,ISIN,מניות,ישראל,ישראל,סחיר,TASE,בנייה,כן,ILS,31085.13,1.0,24800.0,,7709.11145,0.003465,0.00145,0.000407,
,168,2015.0,"אלקטרה בע""מ",520028911,ח.פ.,אלקטרה,IL0007390375,ISIN,מניות,ישראל,ישראל,סחיר,TASE,השקעה ואחזקות,כן,ILS,11555.54,1.0,192960.0,,22297.56535,0.003016,0.004194,0.001177,
,168,2015.0,"אפקון החזקות בע""מ",520033473,ח.פ.,אפקון החזקות,IL0005780130,ISIN,מניות,ישראל,ישראל,סחיר,TASE,השקעה ואחזקות,כן,ILS,16450.88,1.0,23050.0,,3791.92778,0.003099,0.000713,0.000199,
,168,2015.0,"פתאל החזקות (1998) בע""מ",512607888,ח.פ.,פתאל החזקות,IL0011434292,ISIN,מניות,ישראל,ישראל,סחיר,TASE,מלונאות ותיירות,לא,ILS,31385.84,1.0,55350.0,,17372.06,0.001904,0.003268,0.000917,
,168,2015.0,"קמטק בע""מ",511235434,ח.פ.,CAMT US Camtek Ltd/Israel,IL0010952641,ISIN,מניות,"חו""ל",ישראל,לא חסום בהשאלה,NASDAQ,Semiconductors & Semiconductor Equipment,לא,USD,19981.13,3.306,10505.0,,6939.35144,0.000437,0.001305,0.000366,
,168,2015.0,ABBVIE INC,FR5LCKFTG8054YNNRU85,LEI,ABBV US AbbVie Inc,US00287Y1091,ISIN,מניות,"חו""ל","ארה""ב",סחיר,NYSE,Biotechnology,לא,USD,53366.43,3.306,23154.0,,40850.46625,3e-05,0.007684,0.002157,
,168,2015.0,Anheuser-Busch InBev NV,5493008H3828EMEXB082,LEI,ABI BB Anheuser-Busch InBev SA/ NV,BE0974293251,ISIN,מניות,"חו""ל",בלגיה,סחיר,אחר,Beverages,לא,EUR,39979.55,3.8807,5080.0,,7881.55044,2.2e-05,0.001482,0.000416,
,168,2015.0,Airbus SE,MINO79WLOO247M1IL051,LEI,AIR FP Airbus Group NV,NL0000235190,ISIN,מניות,"חו""ל",צרפת,סחיר,אחר,Aerospace & Defense,לא,EUR,14915.4,3.8807,19740.0,,11425.94841,1.8e-05,0.002149,0.000603,
,168,2015.0,אנרג'יאן פי אל סי,549300RVMKU0CYUZBB05,LEI,ENOG LN Energean Oil & Gas PLC,GB00BG12Y042,ISIN,מניות,"חו""ל",בריטניה,סחיר,LSE,"Oil, Gas & Consumable Fuels",כן,GBP,236895.24,4.4409,829.0,,8721.31264,0.001285,0.00164,0.00046,
,168,2015.0,GLOBAL-E ONLINE LTD,514889534,ח.פ.,GLBE US GLOBAL-E ONLINE LTD,IL0011741688,ISIN,מניות,"חו""ל",ישראל,סחיר,NASDAQ,Broadline Retail,לא,USD,63353.31,3.306,3576.0,,7489.79063,0.000373,0.001408,0.000395,
