Unnamed: 0,מספר קופה/קרן/ח.פ. עבור חברת ביטוח,מספר מסלול,שם שותף כללי קרן השקעות,מספר מזהה שותף כללי קרן השקעות,סוג מספר מזהה שותף כללי קרן השקעות,שם קרן השקעה,מספר מזהה קרן השקעה,סוג מספר מזהה קרן השקעות,מאפיין עיקרי,אסטרטגיית קרן ההשקעה,"ישראל/חו""ל",מדינת התאגדות קרן השקעה,מיקום משרד השותף הכללי,מדינה לפי חשיפה כלכלית,בעל עניין/צד קשור,תאריך רכישה,מטבע פעילות,סוג גורם משערך,תלות/אי-תלות המשערך,תאריך שערוך אחרון,שער חליפין,NAV (במטבע הדיווח של קרן ההשקעה),"שווי הוגן (באלפי ש""ח)",שיעור החזקה בקרן השקעה,שיעור מנכסי אפיק ההשקעה,שיעור מסך נכסי ההשקעה,Unnamed: 27
,168,12155.0,"MRECS Investments, LLC",,,Mack Real Estate Finance A - Pen,291231071.0,פנימי,"קרן נדל""ן",,"חו""ל",,,"ארה""ב",לא,2019-12-12,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.306,549.22735,1815.74564,0.000343,0.000916,6.4e-05,
,168,12155.0,HarbourVest Partners,,,HARBOURVEST ASIA PACIFIC FEEDER FUND VIII L.P.,291231055.0,פנימי,קרן השקעה אחרת,,"חו""ל",,,גלובלי,לא,2019-03-31,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.306,800.26451,2645.67447,0.002763,0.001334,9.4e-05,
,168,12155.0,Silverstein Properties LLC,,,John 116 הון QFPF,9443.0,פנימי,"קרן נדל""ן",,"חו""ל",,,"ארה""ב",לא,2021-12-22,USD,דיווח מנהל הקרן,אי-תלות,2024-12-31,3.306,6090.59733,20135.51479,,0.010159,0.000716,
,168,12155.0,EQT Infrastructure V (General Partner) S.a r.l.,,,EQT Infrastructure V (No.1) USD SCSp,291231117.0,פנימי,קרן אנרגיה ותשתיות,,"חו""ל",,,אירופה,לא,2021-02-25,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.306,10040.92107,33195.28507,0.000639,0.016748,0.00118,
,168,12155.0,ICG Europe Fund IX GP LP SCSp,,,ICG Europe Fund IX Feeder SCSp,291231301.0,פנימי,קרן חוב,,"חו""ל",,,אירופה,לא,2025-04-01,EUR,דיווח מנהל הקרן,אי-תלות,2025-07-10,3.8807,0.0,0.0,0.0,0.0,0.0,
,168,12155.0,Ares CIP Management L.P.,,,"ACIP Apex Co-Investment, L.P.",291231157.0,פנימי,קרן אנרגיה ותשתיות,,"חו""ל",,,"ארה""ב",לא,2021-10-28,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.306,6861.61414,22684.49637,0.004574,0.011445,0.000807,
,168,12155.0,"General Atlantic GP 2021, LLC",,,"General Atlantic Investment Partners 2021, L.P.",291231160.0,פנימי,פרייבט אקוויטי,,"חו""ל",,,"ארה""ב",לא,2021-11-22,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.306,7501.05458,24798.48644,0.000961,0.012512,0.000882,
,168,12155.0,"FRG -X- GP, LP",,,Faropoint,291231142.0,פנימי,"קרן נדל""ן",,"חו""ל",,,"ארה""ב",לא,2021-07-05,USD,דיווח מנהל הקרן,אי-תלות,2025-03-31,3.306,9214.73783,30463.92327,0.023036,0.01537,0.001083,
,168,12155.0,"TPG Growth GenPar V, L.P.",,,"TPG Growth VI, L.P.",291231282.0,פנימי,פרייבט אקוויטי,,"חו""ל",,,"ארה""ב",לא,2024-06-28,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.306,1775.34082,5869.27676,0.000394,0.002961,0.000208,
,168,12155.0,Argo Series 3 Partnership GP LLC,,,ACP Series 3 Partnership,291231088.0,פנימי,קרן אנרגיה ותשתיות,,"חו""ל",,,"ארה""ב",לא,2020-08-03,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.306,6638.07671,21945.48163,0.00531,0.011072,0.00078,
,168,12155.0,Be Aviv Debt Fund GP LLC,,,Be-Aviv Debt Fund Lp,291231159.0,פנימי,"קרן נדל""ן",,"חו""ל",,,"ארה""ב",לא,2021-11-15,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.306,1865.51331,6167.38701,0.012436,0.003111,0.000219,
,168,12155.0,Lexington Partners GP Holdings IX LLC,,,Lexington Capital Partners IX,291231074.0,פנימי,"קרן נדל""ן",,"חו""ל",,,"ארה""ב",לא,2020-01-12,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.306,2272.92543,7514.29148,0.000174,0.003791,0.000267,
,168,12155.0,TJC LP,,,"The Resolute Fund VI, L.P",291231268.0,פנימי,קרן השקעה אחרת,,"חו""ל",,,"ארה""ב",לא,2023-12-20,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.306,1702.15716,5627.33159,0.000257,0.002839,0.0002,
,168,12155.0,"SVB Strategic Investors X, LLC",,,Strategic Investors Fund X Cayman LP,291231114.0,פנימי,פרייבט אקוויטי,,"חו""ל",,,"ארה""ב",לא,2021-01-31,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.306,3506.12559,11591.2512,0.003048,0.005848,0.000412,
,168,12155.0,"Court Square Capital GP IV, L.P.",,,Court Square Capital Partners IV,291231076.0,פנימי,קרן השקעה אחרת,,"חו""ל",,,"ארה""ב",לא,2020-01-29,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.306,2782.55666,9199.13234,0.001113,0.004641,0.000327,
,168,12155.0,Signal Alpha III GP Limited,,,Signal Alpha III,291231259.0,פנימי,קרן חוב,,"חו""ל",,,אירופה,לא,2023-06-13,EUR,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.8807,5134.7268,19926.33429,0.004278,0.010053,0.000708,
,168,12155.0,"TPG Growth GenPar V, L.P.",,,TPG Growth V,291231140.0,פנימי,פרייבט אקוויטי,,"חו""ל",,,"ארה""ב",לא,2021-06-30,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.306,8562.71116,28308.32312,0.002446,0.014282,0.001007,
,168,12155.0,Cheyne Capital Management (UK) LLP,,,Cheyne Real Estate Credit Holdings VII,291231094.0,פנימי,"קרן נדל""ן",,"חו""ל",,,אירופה,לא,2020-10-19,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.306,978.88969,3236.20933,0.001223,0.001632,0.000115,
,168,12155.0,Pantheon Private Debt GP S.a r.l.,,,PDPP PSD III USD Feeder (Lux) SCSP PSD III,291231293.0,פנימי,קרן חוב,,"חו""ל",,,"ארה""ב",לא,2024-10-01,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.306,783.05862,2588.79181,0.000522,0.001306,9.2e-05,
,168,12155.0,Integral (Innovation Partners Alpha IV Ltd),,,INNOVATION ALPHA IV L.P.,291231110.0,פנימי,קרן השקעה אחרת,,"חו""ל",,,גלובלי,לא,2021-01-27,JPY,דיווח מנהל הקרן,אי-תלות,2025-06-30,0.022332,220588.66552,4926.18607,0.002205,0.002485,0.000175,
,168,12155.0,ARTEMIS UK SELECT FUND,,,אפקון אנרגיות מתחדשות-שותפות נכסים,25300009.0,פנימי,קרן אנרגיה ותשתיות,,"חו""ל",,,אירופה,לא,2021-12-27,EUR,דיווח מנהל הקרן,אי-תלות,2024-12-31,3.8807,3216.23837,12481.25627,0.029238,0.006297,0.000444,
,168,12155.0,"LCN North American GP III, L.P.",,,LCN North American Fund III A-REIT,291231097.0,פנימי,"קרן נדל""ן",,"חו""ל",,,"ארה""ב",לא,2020-11-11,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.306,1308.34491,4325.38829,0.002616,0.002182,0.000153,
,168,12155.0,EQT IX (General Partner) S.a.r.l.,,,EQT Europe IX,291231112.0,פנימי,קרן השקעה אחרת,,"חו""ל",,,אירופה,לא,2021-01-27,EUR,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.8807,9121.74208,35398.74449,0.000608,0.01786,0.001259,
,168,12155.0,Harbor Group Capital XIV GP LLC,,,BlackRock הון QFPF,94003.0,פנימי,"קרן נדל""ן",,"חו""ל",,,"ארה""ב",לא,2022-09-22,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.306,1296.14105,4285.04233,,0.002162,0.000152,
,168,12155.0,HarbourVest Partners,,,HarbourVest Asia Pacific 5 Feeder Fund l.P,291231171.0,פנימי,קרן השקעה אחרת,,"חו""ל",,,גלובלי,לא,2021-12-30,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.306,6523.23094,21565.80151,0.022571,0.01088,0.000767,
,168,12155.0,PGCO IV GP S.a r.l.,,,PGIF IV FEEDER (LUXEMBOURG) SCSP,291231262.0,פנימי,קרן אנרגיה ותשתיות,,"חו""ל",,,"ארה""ב",לא,2023-10-01,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.306,3789.57723,12528.34233,0.001263,0.006321,0.000445,
,168,12155.0,Cheyne Capital Management (UK) LLP,,,CHEYNE ESVC RAIF ESVC II INV,291231148.0,פנימי,קרן חוב,,"חו""ל",,,אירופה,לא,2021-09-02,EUR,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.8807,4326.05289,16788.11346,0.003761,0.00847,0.000597,
,168,12155.0,ICG Strategic Equity IV GP LP SCSp,,,ICG Strategic Equity Fund IV Feeder SCSp,291231135.0,פנימי,"קרן נדל""ן",,"חו""ל",,,"ארה""ב",לא,2021-05-13,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.306,10755.2064,35556.71237,0.002151,0.01794,0.001264,
,168,12155.0,ICG Strategic Equity III (Offshore) GP LP,,,ICG Strategic Equity Fund III,291231066.0,פנימי,"קרן נדל""ן",,"חו""ל",,,"ארה""ב",לא,2019-07-31,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.306,836.63391,2765.91173,0.00038,0.001395,9.8e-05,
,168,12155.0,ION Crossover Partners GP L.P.,,,Resident Home class F,25300001.0,פנימי,קרן השקעה אחרת,,"חו""ל",,,"ארה""ב",לא,2020-12-28,USD,דיווח מנהל הקרן,אי-תלות,2025-05-22,3.306,226.02136,747.22662,,0.000377,2.6e-05,
,168,12155.0,Starlight Bond FP 1 GP Ltd.,,,Starlight UK (Bond FP 1 LP) - OPS - Pen,291231246.0,פנימי,"קרן נדל""ן",,"חו""ל",,,בריטניה,לא,2022-10-09,GBP,דיווח מנהל הקרן,אי-תלות,2025-06-30,4.4409,1157.7875,5141.61853,0.001929,0.002594,0.000182,
,168,12155.0,"General Catalyst Partners XI - Ignition, L.P.",,,General Catalyst XI Ignition,291231162.0,פנימי,פרייבט אקוויטי,,"חו""ל",,,"ארה""ב",לא,2021-11-23,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.306,1749.79515,5784.82277,0.001717,0.002918,0.000205,
,168,12155.0,"Vista Equity Partners Fund VII GP, L.P.",,,"Vista Equity Partners Fund VII-A, L.P.",291231062.0,פנימי,קרן השקעה אחרת,,"חו""ל",,,"ארה""ב",לא,2019-06-30,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.306,1279.3172,4229.42268,7.9e-05,0.002133,0.00015,
,168,12155.0,Clearlake,,,Clearlake Capital Partners VII,291231179.0,פנימי,קרן השקעה אחרת,,"חו""ל",,,"ארה""ב",לא,2022-02-07,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.306,3149.34234,10411.7258,0.000224,0.005253,0.00037,
,168,12155.0,ION Crossover Partners GP L.P.,,,Resident Home class C,25300004.0,פנימי,קרן השקעה אחרת,,"חו""ל",,,"ארה""ב",לא,2021-04-06,USD,דיווח מנהל הקרן,אי-תלות,2025-05-25,3.306,186.90314,617.90181,,0.000311,2.1e-05,
,168,12155.0,Accelmed Partners II GP,,,Accelmed Partners II L.P.,291231122.0,פנימי,פרייבט אקוויטי,,"חו""ל",,,"ארה""ב",לא,2021-03-10,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.306,4482.98183,14820.73796,0.011207,0.007477,0.000527,
,168,12155.0,"Hamilton Lane Advisors, LLC",,,Hamilton Lane Secondary V,291231113.0,פנימי,"קרן נדל""ן",,"חו""ל",,,"ארה""ב",לא,2021-01-31,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.306,4703.15739,15548.63836,0.001567,0.007845,0.000553,
,168,12155.0,Hosen Private Equity III GP LTD.,,,דרך פנתיאון  Hosen III,291231078.0,פנימי,קרן השקעה אחרת,,"חו""ל",,,גלובלי,לא,2020-01-30,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.306,254.48349,841.32243,0.000339,0.000424,2.9e-05,
,168,12155.0,CONCORD THREE RIVERS HOLDCO L.P,,,CPV 3Rivers,25300002.0,פנימי,קרן השקעה אחרת,,"חו""ל",,,"ארה""ב",לא,2021-03-01,USD,דיווח מנהל הקרן,אי-תלות,2024-09-30,3.306,3989.6379,13189.74292,,0.006654,0.000469,
,168,12155.0,"RDF IV GP, LLC",,,Related Real Estate Debt 4,291231260.0,פנימי,"קרן נדל""ן",,"חו""ל",,,"ארה""ב",לא,2023-06-29,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.306,1187.59026,3926.17341,0.000678,0.00198,0.000139,
,168,12155.0,"Thrive Partners VIII Growth GP, LLC",,,THRIVE CAPITAL PARTNERS VIII L.P.,291231181.0,פנימי,פרייבט אקוויטי,,"חו""ל",,,"ארה""ב",לא,2022-02-09,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.306,2428.99613,8030.26123,0.004857,0.004051,0.000285,
,168,12155.0,Faropoint Industrial SLB Fund GP LP,,,"Faropoint Industrial SLB Fund Operating, LP",291231286.0,פנימי,"קרן נדל""ן",,"חו""ל",,,"ארה""ב",לא,2024-07-23,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.306,1280.27206,4232.57944,0.004267,0.002135,0.00015,
,168,12155.0,"GoldenTree Asset Management, LP",,,GoldenTree Distressed Co-Investment Fund III,291231085.0,פנימי,קרן חוב,,"חו""ל",,,"ארה""ב",לא,2020-07-09,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.306,541.30108,1789.54138,0.001082,0.000902,6.3e-05,
,168,12155.0,CVC Credit EU DL II Coinvest (GP) S.a r.l.,,,CVC Credit EU DL II Co-Invest,291231138.0,פנימי,קרן חוב,,"חו""ל",,,אירופה,לא,2021-05-31,EUR,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.8807,2148.47722,8337.59558,0.005532,0.004206,0.000296,
,168,12155.0,"Insight Associates XII, L.P.",,,"INSIGHT PARTNERS (CAYMAN) XII, L.P.",291231139.0,פנימי,פרייבט אקוויטי,,"חו""ל",,,"ארה""ב",לא,2021-06-03,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.306,13170.6196,43542.06839,0.001145,0.021969,0.001549,
,168,12155.0,Hines HEVF 2 (GP) S.a r.l.,,,HEVF 2 SCSP,291231147.0,פנימי,"קרן נדל""ן",,"חו""ל",,,אירופה,לא,2021-08-10,EUR,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.8807,6401.08464,24840.68916,0.005334,0.012533,0.000883,
,168,12155.0,Fu-Gen,,,Project Breeze with Fu-Gen (NP3),291231220.0,פנימי,קרן אנרגיה ותשתיות,,"חו""ל",,,שוודיה,לא,2022-10-03,EUR,דיווח מנהל הקרן,אי-תלות,2024-09-30,3.8807,659.09956,2557.76767,0.010984,0.00129,9e-05,
,168,12155.0,"AP Fund III GP, LLC",,,Blue Atlantic Partners III QFPF Dom Feeder,291231102.0,פנימי,"קרן נדל""ן",,"חו""ל",,,"ארה""ב",לא,2020-12-28,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.306,1959.97446,6479.67558,0.006698,0.003269,0.00023,
,168,12155.0,תחנת כח שורק אנרגיה שותפות מוגבלת,,,תחנת כח שורק אנרגיה שותפות מוגבלת,291231299.0,פנימי,קרן אנרגיה ותשתיות,,"חו""ל",,,ישראל,לא,2025-02-01,ILS,דיווח מנהל הקרן,אי-תלות,2025-04-01,1.0,0.0,0.0,0.0,0.0,0.0,
,168,12155.0,"Global Infrastructure GP IV, L.P.",,,"GLOBAL INFRASTRUCTURE PARTNERS IV-C AIV, L.P.",291231065.0,פנימי,קרן אנרגיה ותשתיות,,"חו""ל",,,"ארה""ב",לא,2019-07-31,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.306,1772.30963,5859.25566,8e-05,0.002956,0.000208,
,168,12155.0,ALEMIF III Management LLC,,,Electra Multifamily Investments Fund III - פידר 4,291231103.0,פנימי,"קרן נדל""ן",,"חו""ל",,,"ארה""ב",לא,2021-01-05,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.306,5003.00153,16539.92308,0.006253,0.008345,0.000588,
,168,12155.0,"TA ASSOCIATES XV GP, L.P.",,,TA Associates XV,291231258.0,פנימי,קרן השקעה אחרת,,"חו""ל",,,"ארה""ב",לא,2023-06-13,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.306,1043.775,3450.72016,6.3e-05,0.001741,0.000122,
,168,12155.0,Genstar,,,"GENSTAR CAPITAL PARTNERS X, L.P",291231134.0,פנימי,קרן השקעה אחרת,,"חו""ל",,,"ארה""ב",לא,2021-05-11,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.306,5192.14866,17165.24347,0.000546,0.00866,0.00061,
,168,12155.0,AAE1 GP LLP,,,ARJUN ALLIANCE EUROPE 1 LP,291231124.0,פנימי,קרן אנרגיה ותשתיות,,"חו""ל",,,אירופה,לא,2021-03-31,EUR,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.8807,17650.12234,68494.82979,0.01765,0.034558,0.002436,
,168,12155.0,Mission Capital GP 6 Lux S.a.r.l.,,,"AXIOM ASIA 6, L.P.",291231092.0,פנימי,קרן השקעה אחרת,,"חו""ל",,,גלובלי,לא,2020-09-30,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.306,1330.70461,4399.30946,0.000887,0.002219,0.000156,
,168,12155.0,"Mission Capital GP 6, L.P.",,,"Axiom Asia Co-investment Fund II, L.P.",291231123.0,פנימי,קרן השקעה אחרת,,"חו""ל",,,גלובלי,לא,2021-03-21,USD,דיווח מנהל הקרן,אי-תלות,2025-03-31,3.306,2481.68099,8204.43738,0.00709,0.004139,0.000291,
,168,12155.0,Stonepeak Associates IV LLC,,,STONEPEAK INFRUCTURE FUND IV LP,291231165.0,פנימי,קרן אנרגיה ותשתיות,,"חו""ל",,,"ארה""ב",לא,2021-11-25,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.306,2036.46078,6732.53935,0.000203,0.003396,0.000239,
,168,12155.0,"NFX Capital Fund III GP, LP",,,"NFX CAPITAL FUND III, LP",291231141.0,פנימי,פרייבט אקוויטי,,"חו""ל",,,"ארה""ב",לא,2021-06-30,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.306,5307.36485,17546.14819,0.012487,0.008852,0.000624,
,168,12155.0,Genstar,,,GENSTAR CAPITAL PARTNERS XI L.P.,291231255.0,פנימי,קרן השקעה אחרת,,"חו""ל",,,"ארה""ב",לא,2023-04-26,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.306,560.5761,1853.26461,5.4e-05,0.000935,6.5e-05,
,168,12155.0,LRC-GP RF1,,,LRC Ireland,9387.0,פנימי,"קרן נדל""ן",,"חו""ל",,,אירלנד,לא,2021-03-16,EUR,דיווח מנהל הקרן,אי-תלות,2024-12-31,3.8807,915.46791,3552.65635,,0.001792,0.000126,
,168,12155.0,"NFX Capital Fund II GP, LLC",,,C2i Genomics (NFX C2-B),291231126.0,פנימי,קרן השקעה אחרת,,"חו""ל",,,"ארה""ב",לא,2021-04-09,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.306,26.64375,88.08424,0.001498,4.4e-05,3e-06,
,168,12155.0,AAE1 GP LLP,,,Project Dakota UK קו אינווסט ARJUN,291231214.0,פנימי,קרן אנרגיה ותשתיות,,"חו""ל",,,בריטניה,לא,2022-08-14,GBP,דיווח מנהל הקרן,אי-תלות,2025-06-30,4.4409,6892.48718,30608.84632,0.010136,0.015443,0.001088,
,168,12155.0,"OEP VIII General Partner, L.P.",,,OEP VIII Project Cyber Co-Investment (Armis),291231168.0,פנימי,קרן השקעה אחרת,,"חו""ל",,,"ארה""ב",לא,2021-12-20,USD,דיווח מנהל הקרן,אי-תלות,2025-03-31,3.306,3517.7981,11629.84052,0.068976,0.005867,0.000413,
,168,12155.0,"OEP VII General Partner, L.P.",,,Orion Co-investment,291231058.0,פנימי,קרן השקעה אחרת,,"חו""ל",,,"ארה""ב",לא,2019-04-30,USD,דיווח מנהל הקרן,אי-תלות,2025-03-31,3.306,107.58527,355.67693,0.003586,0.000179,1.2e-05,
,168,12155.0,Starlight Canadian Residential Growth Fund GP Inc,,,Starlight Canadian Residential Growth Fund,291231057.0,פנימי,"קרן נדל""ן",,"חו""ל",,,קנדה,לא,2019-04-28,CAD,דיווח מנהל הקרן,אי-תלות,2025-06-30,2.3745,1441.0206,3421.70342,0.00291,0.001726,0.000121,
,168,12155.0,PSC Credit IV GP S. r.l,,,PCS Credit IV (B) SCSp,291231278.0,פנימי,קרן חוב,,"חו""ל",,,אירופה,לא,2024-03-28,GBP,דיווח מנהל הקרן,אי-תלות,2025-06-30,4.4409,6014.31708,26708.98073,0.006014,0.013475,0.00095,
,168,12155.0,"PPE General Partner VII, Ltd.",,,Patria/CBNA FBO,291231197.0,פנימי,קרן השקעה אחרת,,"חו""ל",,,גלובלי,לא,2022-05-09,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.306,4097.77582,13547.24687,0.003414,0.006835,0.000481,
,168,12155.0,"Insight Associates XI, L.P.",,,Insight Partners XI,291231077.0,פנימי,פרייבט אקוויטי,,"חו""ל",,,"ארה""ב",לא,2020-01-29,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.306,3564.13513,11783.03075,0.000491,0.005945,0.000419,
,168,12155.0,"OEP VIII General Partner, L.P.",,,One Equity Partners VIII,291231132.0,פנימי,קרן השקעה אחרת,,"חו""ל",,,"ארה""ב",לא,2021-05-10,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.306,20792.9658,68741.54496,0.010396,0.034683,0.002445,
,168,12155.0,"ISQ Global Fund III, GP",,,"ISQ Global Infrastructure Fund III, LP",291231192.0,פנימי,קרן אנרגיה ותשתיות,,"חו""ל",,,אמריקה הצפונית,לא,2022-04-11,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.306,7014.97335,23191.5019,0.000584,0.011701,0.000825,
