Unnamed: 0,מספר קופה/קרן/ח.פ. עבור חברת ביטוח,מספר מסלול,מאפיין עיקרי,שם שותף כללי קרן השקעות,מספר מזהה שותף כללי קרן השקעות,סוג מספר מזהה שותף כללי קרן השקעות,שם קרן השקעה,מספר מזהה קרן השקעה,סוג מספר מזהה קרן השקעות,מטבע פעילות,תאריך העמדת התחייבות לקרן השקעה,סכום המחויבות הראשוני (במטבע הדיווח של קרן ההשקעה),"סכום המחויבות הראשוני (באלפי ש""ח)",יתרת המחויבות לתקופת הדיווח (במטבע הדיווח של קרן ההשקעה),"יתרת המחויבות לתקופת הדיווח (באלפי ש""ח)",שיעור יתרת המחויבות,תאריך פקיעת מחויבות להשקעה,Unnamed: 18
,665,1645.0,התחייבות להשקעה,Seven2 MidMarket X-L Luxembourg,,,SEVEN2 MIDMARKET,291231069.0,פנימי,EUR,2019-09-26,47.544,184.504001,10.774659,41.81322,0.226625,2029-09-30,
,665,1645.0,התחייבות להשקעה,ICG Europe Fund VI GP Limited,,,ICG Europe Fund VI,691239752.0,פנימי,EUR,2015-03-01,71.768,278.510078,13.932318,54.06715,0.194129,2026-09-30,
,665,1645.0,התחייבות להשקעה,Pantheon Private Debt GP S.a r.l.,,,Pantheon Private Debt PSD II USD Feeder (Luxembourg) SCSp,291231201.0,פנימי,USD,2022-05-18,118.236,390.888216,24.679579,81.59069,0.208731,2028-04-01,
,665,1645.0,התחייבות להשקעה,"STAGE ONE SPV GP, LIMITED PARTNERSHIP",,,Stage One S.P.V R.S Limited Partnership,291231131.0,פנימי,USD,2021-03-24,27.474,90.829044,0.98454,3.25489,0.035835,2029-03-31,
,665,1645.0,התחייבות להשקעה,"Hamilton Lane Advisors, LLC",,,Hamilton Lane Strategic Opportunities VI 2020,291231118.0,פנימי,USD,2021-02-25,700.0,2314.2,63.226639,209.02727,0.090323,2026-02-28,
,665,1645.0,התחייבות להשקעה,Greenlight Energy Ventures Limited Partnership,,,גרינלייט - ק. חוב,291231244.0,פנימי,ILS,2022-12-22,334.375,334.375,326.28317,326.28317,0.9758,2050-12-22,
,665,1645.0,התחייבות להשקעה,Peregrine IV General Partner LP Limited Partnership,,,Peregrine VC Investments   IV,291231061.0,פנימי,USD,2019-06-30,53.421,176.609826,10.68421,35.322,0.2,2028-05-31,
,665,1645.0,התחייבות להשקעה,GPE X GP Limited Partnership,,,Advent International GPE X-B Limited Partnership,291231205.0,פנימי,EUR,2022-05-30,164.229,637.32348,74.226469,288.05066,0.451969,2032-04-28,
,665,1645.0,התחייבות להשקעה,GSO CSF III Co-Investment Associates LP,,,GSO CSF III Co-investment Fund,291231028.0,פנימי,USD,2017-11-05,28.544,94.366464,5.136261,16.98048,0.179941,2027-06-30,
,665,1645.0,התחייבות להשקעה,Michelson Multifamily Fund GP II LLC,,,Michelson Multifamily REIT Fund QFPF,291231189.0,פנימי,USD,2022-04-04,234.999,776.906694,180.476621,596.65571,0.767988,2030-03-31,
,665,1645.0,התחייבות להשקעה,"Hamilton Lane Advisors, LLC",,,Hamilton Lane Strategic Opportun 2017,291231014.0,פנימי,USD,2017-03-20,123.165,407.18349,24.97526,82.56821,0.202778,2025-12-31,
,665,1645.0,התחייבות להשקעה,"General Catalyst Partners XI - Ignition, L.P.",,,General Catalyst XI Ignition,291231162.0,פנימי,USD,2021-11-23,82.352,272.255712,10.296188,34.0392,0.125026,2031-10-31,
,665,1645.0,התחייבות להשקעה,Key1 Capital GP LP,,,Key1 Capital LP,291231208.0,פנימי,USD,2022-06-19,123.172,407.206632,62.81771,207.67535,0.509999,2030-06-29,
,665,1645.0,התחייבות להשקעה,Forma European Fund II General Partner Ltd,,,Forma European Fund II LP,291231127.0,פנימי,EUR,2021-06-07,288.0,1117.6416,58.73873,227.94739,0.203953,2029-04-30,
,665,1645.0,התחייבות להשקעה,"New Era Capital Partners GP II, L.P.",,,"NEW ERA CAPITAL PARTNERS II, L.P.",291231173.0,פנימי,USD,2021-12-30,140.0,462.84,18.545021,61.30984,0.132464,2028-12-31,
,665,1645.0,התחייבות להשקעה,"ECV IL OPP GP II, L.P.",,,ECV IL OPP II L.P.,291231186.0,פנימי,USD,2022-02-28,54.0,178.524,22.22993,73.49215,0.411665,2030-07-31,
,665,1645.0,התחייבות להשקעה,CPE Australia,,,דרך פנתיאון  CPEC 9 (CHAMP V),291231089.0,פנימי,AUD,2020-08-25,234.995,513.440576,144.036408,314.70515,0.612933,2030-04-30,
,665,1645.0,התחייבות להשקעה,Veritas Capital,,,"The Veritas Capital Vantage Fund, L.P.",291231130.0,פנימי,USD,2021-05-06,136.5,451.269,57.55705,190.28361,0.421663,2031-05-31,
,665,1645.0,התחייבות להשקעה,"Insight Associates XII, L.P.",,,"INSIGHT PARTNERS (CAYMAN) XII, L.P.",291231139.0,פנימי,USD,2021-06-03,700.0,2314.2,44.80032,148.10986,0.064,2031-06-30,
,665,1645.0,התחייבות להשקעה,"TPG MMI Partners GenPar, L.P.",,,"TPG MMI PARTNERS, LP",291231090.0,פנימי,USD,2020-09-17,332.456,1099.099536,7.212419,23.84426,0.021694,2027-12-31,
,665,1645.0,התחייבות להשקעה,ICG Strategic Equity IV GP LP SCSp,,,ICG Strategic Equity Fund IV Feeder SCSp,291231135.0,פנימי,USD,2021-05-13,490.0,1619.94,99.455238,328.79902,0.202969,2030-04-30,
,665,1645.0,התחייבות להשקעה,AAE1 GP LLP,,,ARJUN ALLIANCE EUROPE 1 LP,291231124.0,פנימי,EUR,2021-03-31,700.0,2716.49,0.17413,0.67575,0.000248,2036-03-31,
,665,1645.0,התחייבות להשקעה,SHAKED INVESTMENTS (G.P) LIMITED PARTNERSHIP,,,Shaked Partners Fund,291231022.0,פנימי,ILS,2017-08-14,228.868,228.868,17.16955,17.16955,0.075019,2026-02-04,
,665,1645.0,התחייבות להשקעה,"OEP VII General Partner, L.P.",,,One Equity Partners VII,291231056.0,פנימי,USD,2019-03-31,253.748,838.890888,21.43186,70.85373,0.084461,2029-03-31,
,665,1645.0,התחייבות להשקעה,The Access Fund GP,,,"The Access Fund, LP",291231300.0,פנימי,USD,2025-01-22,132.0,436.392,104.28,344.74968,0.79,2035-06-12,
,665,1645.0,התחייבות להשקעה,"Lightspeed General Partner Opportunity Fund II, L.P",,,"Lightspeed Opportunity Fund II, L.P.",291231191.0,פנימי,USD,2022-04-06,180.0,595.08,3.6,11.9016,0.02,2032-03-01,
,665,1645.0,התחייבות להשקעה,"Francisco Partners Agility GP III Management, LLC",,,Francisco Partners Agility III,291231196.0,פנימי,USD,2022-05-08,82.114,271.468884,77.885139,257.48827,0.9485,2032-02-15,
,665,1645.0,התחייבות להשקעה,Avedon Capital Partners,,,GCF IV Feeder SCSp,291231109.0,פנימי,EUR,2021-01-24,56.7,220.03569,27.70145,107.50102,0.488561,2030-12-31,
,665,1645.0,התחייבות להשקעה,"SILVER LAKE TECHNOLOGY ASSOCIATES V, L.P.",,,SILVER LAKE PARTNERS V,291231015.0,פנימי,USD,2017-03-30,101.998,337.205388,12.377979,40.9216,0.121355,2027-06-30,
,665,1645.0,התחייבות להשקעה,"HGI Multifamily Credit Fund GP, LLC",,,Harbor Multifamily Debt Fund - QFPF & Gemel,291231222.0,פנימי,USD,2022-09-29,1393.672,4607.479632,125.43048,414.67317,0.09,2030-09-29,
,665,1645.0,התחייבות להשקעה,"Vista Equity Partners Fund VII GP, L.P.",,,"Vista Equity Partners Fund VII-A, L.P.",291231062.0,פנימי,USD,2019-06-30,186.972,618.129432,17.22016,56.92985,0.0921,2029-06-30,
,665,1645.0,התחייבות להשקעה,"Hamilton Lane Advisors, LLC",,,Hamilton Lane Strategic Opportunities VII,291231216.0,פנימי,USD,2022-08-24,376.205,1243.73373,53.817619,177.92105,0.143053,2027-09-10,
,665,1645.0,התחייבות להשקעה,"Greenfield Partners GP Fund II, L.P.",,,"Greenfield Partners Fund II, L.P.",291231175.0,פנימי,USD,2022-01-25,144.0,476.064,3.031539,10.02227,0.021052,2032-12-31,
,665,1645.0,התחייבות להשקעה,FIMI 7 2020 Ltd.,,,פימי 7,291231107.0,פנימי,USD,2021-01-24,38.969,128.831514,16.36872,54.11499,0.420044,2030-04-30,
,665,1645.0,התחייבות להשקעה,טנא הון צמיחה 4 (ג'יפי) שותפות מוגבלת,,,טנא 4,291231025.0,פנימי,USD,2017-08-31,134.987,446.267022,33.490559,110.71979,0.248102,2027-08-31,
,665,1645.0,התחייבות להשקעה,"PPE General Partner VII, Ltd.",,,Patria/CBNA FBO,291231197.0,פנימי,USD,2022-05-09,180.0,595.08,73.60823,243.34881,0.408934,2032-03-22,
,665,1645.0,התחייבות להשקעה,PSC Credit IV GP S. r.l,,,PCS Credit IV (B) SCSp,291231278.0,פנימי,GBP,2024-03-28,999.999,4440.895559,367.050501,1630.03457,0.36705,2032-03-31,
,665,1645.0,התחייבות להשקעה,Battery,,,"Battery vantures xiv , L.P",291231198.0,פנימי,USD,2022-05-09,180.0,595.08,74.88,247.55328,0.416,2032-02-24,
,665,1645.0,התחייבות להשקעה,OEP IX General Partner L.P.,,,"One Equity Partners IX-A, L.P.",291231279.0,פנימי,USD,2024-04-26,1120.0,3702.72,792.684531,2620.61506,0.707754,2034-04-30,
,665,1645.0,התחייבות להשקעה,"NFX Capital Opportunity Fund I GP, LP",,,NFX Capital Opportunity Fund I,291231177.0,פנימי,USD,2022-02-06,54.0,178.524,11.542428,38.15927,0.213748,2032-01-31,
,665,1645.0,התחייבות להשקעה,Mideal Asset Management Ltd,,,Mideal,291231029.0,פנימי,EUR,2017-11-30,126.416,490.582571,8.45249,32.80158,0.066862,2026-01-25,
,665,1645.0,התחייבות להשקעה,"Vintage Secondary V GP, L.P.",,,Vintage Secondary V,291231172.0,פנימי,USD,2021-12-30,210.0,694.26,76.681279,253.50831,0.365148,2031-07-31,
,665,1645.0,התחייבות להשקעה,Blackstone Tactical Opportunities Management Associates (Cayman) - NQ L.P.,,,VIVA CO INVESTMENT,691239764.0,פנימי,USD,2015-10-13,106.456,351.943536,70.055459,231.60335,0.658069,2025-12-31,
,665,1645.0,התחייבות להשקעה,Pantheon Access GP S.a r.l,,,Pantheon Global Infrastructure Fund III,291231045.0,פנימי,USD,2018-08-28,303.96,1004.89176,26.900459,88.93292,0.088499,2029-12-31,
,665,1645.0,התחייבות להשקעה,"GoldenTree Asset Management, LP",,,GoldenTree Distressed Co-Investment Fund III,291231085.0,פנימי,USD,2020-07-09,242.263,800.921478,53.78241,177.80465,0.222,2027-03-31,
,665,1645.0,התחייבות להשקעה,Pantheon Ventures(Guernsey) Limited,,,Pantheon Global Secondary Fund V,291231007.0,פנימי,USD,2015-07-01,79.742,263.627052,16.614419,54.92727,0.208352,2026-01-17,
,665,1645.0,התחייבות להשקעה,Greenfield Partners GP Fund III LP,,,Greenfield Partners Fund III LP,291231292.0,פנימי,USD,2024-10-01,234.0,773.604,125.314939,414.29119,0.535533,2035-01-16,
,665,1645.0,התחייבות להשקעה,ARES CAPITAL EUROPE IV GP (DELAWARE) L.P/Ares Capital Europe IV GP S.a r.l.,,,Ares Capital Europe lV (E) Unlevered,291231041.0,פנימי,EUR,2018-04-20,189.975,737.235983,52.219991,202.65012,0.274878,2026-09-30,
,665,1645.0,התחייבות להשקעה,"Court Square Capital GP IV, L.P.",,,Court Square Capital Partners IV,291231076.0,פנימי,USD,2020-01-29,403.772,1334.870232,15.951981,52.73725,0.039507,2030-01-31,
,665,1645.0,התחייבות להשקעה,Mideal Asset Management Ltd,,,Mideal 2,291231080.0,פנימי,EUR,2020-03-24,227.198,881.687279,64.55384,250.51409,0.28413,2030-03-24,
,665,1645.0,התחייבות להשקעה,"BPEA Private Equity GP VII, L.P.",,,Baring Asia Private Equity Fund VII,291231048.0,פנימי,USD,2018-12-20,160.262,529.826172,60.46496,199.89716,0.377288,2029-07-31,
,665,1645.0,התחייבות להשקעה,PONTIFAX MEDISON FINANCE G.P L.P,,,Pontifax Medison Finance,291231054.0,פנימי,USD,2019-03-31,72.86,240.87516,33.515598,110.80257,0.459999,2026-03-31,
,665,1645.0,התחייבות להשקעה,"Stage One Capital (GP) IV, L.P",,,"Stage One Venture Capital Fund IV, L.P.",291231183.0,פנימי,USD,2022-02-28,147.0,485.982,80.771881,267.03184,0.549468,2031-12-31,
,665,1645.0,התחייבות להשקעה,S.H. SKY 4 Management L.P.,,,SKY IV,291231166.0,פנימי,USD,2021-12-09,259.0,856.254,168.489921,557.02768,0.65054,2031-12-31,
,665,1645.0,התחייבות להשקעה,TJC LP,,,"The Resolute Fund VI, L.P",291231268.0,פנימי,USD,2023-12-20,434.0,1434.804,259.995611,859.54549,0.599068,2033-08-01,
,665,1645.0,התחייבות להשקעה,Lexington Partners GP Holdings VIII LLC,,,Lexington Capital Partners VIII,691239738.0,פנימי,USD,2014-08-01,41.864,138.402384,7.893608,26.09627,0.188553,2026-01-17,
,665,1645.0,התחייבות להשקעה,LCN European Fund IV GP S. r.l.,,,LCN European Fund IV SLP,291231272.0,פנימי,EUR,2024-03-24,496.0,1924.8272,170.65845,662.27425,0.344069,2031-03-24,
,665,1645.0,התחייבות להשקעה,ARES CAPITAL EUROPE IV GP (DELAWARE) L.P/Ares Capital Europe IV GP S.a r.l.,,,Ares Capital Europe lV (E) Levered,291231040.0,פנימי,EUR,2018-04-20,189.975,737.235983,63.521119,246.50641,0.334365,2026-09-30,
,665,1645.0,התחייבות להשקעה,Pantheon PGIF IV GP (Lux) S.a r.l,,,Pantheon Global Co-Investment IV Opportunities,291231049.0,פנימי,USD,2018-12-30,53.421,176.609826,4.059948,13.42219,0.075999,2028-12-31,
,665,1645.0,התחייבות להשקעה,ARBEL FUND 2 GP LIMITED PARTNERSHIP,,,ארבל 2,291231143.0,פנימי,ILS,2021-07-05,1066.5,1066.5,229.81287,229.81287,0.215483,2029-07-01,
,665,1645.0,התחייבות להשקעה,Alive Investments in Health and Technology Limited Partnership,,,"ALIVE ISRAEL HEALTHTECH FUND, LIMITED PARTNERSHIP",291231144.0,פנימי,USD,2021-07-13,175.0,578.55,25.025,82.73265,0.143,2030-06-30,
,665,1645.0,התחייבות להשקעה,JAL Ventures Fund II,,,JAL II,291231125.0,פנימי,USD,2021-03-31,130.569,431.661114,35.406569,117.05412,0.271171,2028-05-01,
,665,1645.0,התחייבות להשקעה,GSO Capital Opportunities Associates III LLC,,,GSO Capital Opportunities Fund III,291231004.0,פנימי,USD,2016-06-01,251.418,831.187908,63.176639,208.86197,0.251281,2026-05-30,
,665,1645.0,התחייבות להשקעה,Blackstone Management Associates (Cayman) VII L.P (GP),,,Blackstone Capital Partners VII L.P. Omnibus,691239755.0,פנימי,USD,2015-04-01,68.35,225.9651,3.41297,11.28328,0.049933,2026-04-30,
,665,1645.0,התחייבות להשקעה,Water Street Healthcare Partners,,,Water Street Healthcare Partners V Parallel LP,291231209.0,פנימי,USD,2022-06-28,96.485,318.97941,53.752459,177.70563,0.557106,2032-04-15,
,665,1645.0,התחייבות להשקעה,FATTAL PARTNERSHIP III GP LTD,,,Fattal Partnership III (International) LP,291231270.0,פנימי,EUR,2024-01-08,775.0,3007.5425,481.692189,1869.30288,0.621538,2033-01-08,
,665,1645.0,התחייבות להשקעה,ICG Strategic Equity III (Offshore) GP LP,,,ICG Strategic Equity Fund III,291231066.0,פנימי,USD,2019-07-31,186.972,618.129432,64.897099,214.54981,0.347095,2028-10-31,
,665,1645.0,התחייבות להשקעה,Integral (Innovation Partners Alpha IV Ltd),,,INNOVATION ALPHA IV L.P.,291231110.0,פנימי,JPY,2021-01-27,16096.774,359.473157,2168.268851,48.42178,0.134702,2030-12-31,
,665,1645.0,התחייבות להשקעה,ICG Europe Fund VII GP S.a r.l.,,,ICG Europe Fund VII,291231039.0,פנימי,EUR,2018-04-20,303.96,1179.577572,51.816159,201.08297,0.17047,2029-10-30,
,665,1645.0,התחייבות להשקעה,S.H. SKY 3 Investment Management L.P.,,,SKY III,691239778.0,פנימי,USD,2016-06-30,115.626,382.259556,14.30287,47.28529,0.123699,2026-12-31,
,665,1645.0,התחייבות להשקעה,Inflexion Buyout Fund VI GP Guernsey Limited,,,Inflexion Buyout Fund VI (No.2) LP,291231188.0,פנימי,GBP,2022-03-10,144.0,639.4896,64.956529,288.46545,0.451087,2032-03-31,
,665,1645.0,התחייבות להשקעה,GCP Investments IV Limited Partnership,,,"Glilot Capital Partners IV, LP.",291231182.0,פנימי,USD,2022-02-28,108.0,357.048,33.3781,110.348,0.309056,2032-02-28,
,665,1645.0,התחייבות להשקעה,Peregrine Ventures Growth General partner Limited Partnership,,,Peregrine Ventures Growth General Partner LP Limited Partnership,291231086.0,פנימי,USD,2020-07-09,403.771,1334.866926,89.63748,296.34151,0.222,2025-12-01,
,665,1645.0,התחייבות להשקעה,"BPEA Private Equity GP VIII, L.P.",,,"BPEA Private Equity Fund VIII, L.P.",291231170.0,פנימי,USD,2021-12-30,560.0,1851.36,18.289879,60.46634,0.03266,2031-12-31,
,665,1645.0,התחייבות להשקעה,"TPG Growth GenPar V, L.P.",,,TPG Growth V,291231140.0,פנימי,USD,2021-06-30,354.609,1172.337354,49.17039,162.55731,0.13866,2031-06-30,
,665,1645.0,התחייבות להשקעה,ICG North American Private Debt (Offshore) GP LP,,,ICG North American Credit Partners Fund III LP,291231276.0,פנימי,USD,2024-03-28,930.0,3074.58,761.711179,2518.21716,0.819044,2034-07-10,
,665,1645.0,התחייבות להשקעה,INFLEXION CO-INVEST III GP GUERNSEY LP,,,Inflexion Co-invest Taurus LP,25300018.0,פנימי,EUR,2024-11-13,105.84,410.733288,11.7534,45.61142,0.111048,,
,665,1645.0,התחייבות להשקעה,"Fortissimo Capital Fund IV (GP), L.P",,,פורטיסימו 4,691239754.0,פנימי,USD,2015-04-01,59.806,197.718636,0.927011,3.0647,0.0155,2025-11-30,
,665,1645.0,התחייבות להשקעה,Blackstone Real Estate Partners VIII L.P.,,,Blackstone Real Estate Partners VIII.F L.P.,691239749.0,פנימי,USD,2015-03-01,99.677,329.532162,8.435051,27.88628,0.084623,2026-06-25,
,665,1645.0,התחייבות להשקעה,נוי אי. איי תשתיות ואנרגיה ג'י.פי,,,נוי 4 להשקעה בתשתיות ואנרגיה,291231120.0,פנימי,ILS,2021-03-02,1550.767,1550.767,308.24674,308.24674,0.19877,2033-03-02,
,665,1645.0,התחייבות להשקעה,HarbourVest Partners,,,HarbourVest Partners Co-investment Fund V,291231068.0,פנימי,USD,2019-09-26,113.519,375.293814,28.429358,93.98746,0.250437,2029-10-31,
,665,1645.0,התחייבות להשקעה,"ג'יי.טי.אל.וי 2 (שותף כללי) שותפות מוגבלת באמצעות ע.ש.א.ז חברת שותף כללי בע""מ",,,JTLV 2,291231073.0,פנימי,ILS,2019-12-31,360.656,360.656,28.26181,28.26181,0.078362,2027-12-31,
,665,1645.0,התחייבות להשקעה,GSO Capital Solutions Associates III LP,,,GSO Capital Solutions Fund III,291231020.0,פנימי,USD,2017-07-27,142.719,471.829014,33.08705,109.38579,0.231833,2027-06-30,
,665,1645.0,התחייבות להשקעה,"Hamilton Lane Advisors, LLC",,,Hamilton Lane Co-Investment Fund IV,291231034.0,פנימי,USD,2018-02-14,354.62,1172.37372,75.86398,250.80632,0.21393,2029-04-20,
,665,1645.0,התחייבות להשקעה,"OEP VI General Partner, L.P.",,,One Equity Partners VI,291231013.0,פנימי,USD,2017-02-05,110.848,366.463488,17.194258,56.84422,0.155115,2025-12-29,
,665,1645.0,התחייבות להשקעה,"Global Infrastructure GP IV, L.P.",,,"GLOBAL INFRASTRUCTURE PARTNERS IV-C AIV, L.P.",291231065.0,פנימי,USD,2019-07-31,267.103,883.042518,52.40398,173.24756,0.196193,2029-08-30,
,665,1645.0,התחייבות להשקעה,LSV Fund GP (Cayman) Ltd.,,,VIVA Fund 2019 UH,291231050.0,פנימי,USD,2019-02-27,89.426,295.642356,84.11039,278.06895,0.940558,2029-12-31,
,665,1645.0,התחייבות להשקעה,Greenlight Energy Ventures Limited Partnership,,,גרינלייט - ק. אקוויטי,291231243.0,פנימי,ILS,2022-12-22,334.375,334.375,281.30863,281.30863,0.841296,2050-12-22,
,665,1645.0,התחייבות להשקעה,"Thrive Partners VIII Growth GP, LLC",,,THRIVE CAPITAL PARTNERS VIII L.P.,291231181.0,פנימי,USD,2022-02-09,36.0,119.016,4.69643,15.5264,0.130456,2032-01-31,
,665,1645.0,התחייבות להשקעה,Hines HEVF 2 (GP) S.a r.l.,,,HEVF 2 SCSP,291231147.0,פנימי,EUR,2021-08-10,540.0,2095.578,51.125229,198.40168,0.094676,2027-12-01,
,665,1645.0,התחייבות להשקעה,"Glilot Early Growth I GP, Limited Partnership",,,"Glilot Early Growth Fund I, L.P.",291231104.0,פנימי,USD,2021-01-14,130.569,431.661114,2.97049,9.82044,0.02275,2028-01-31,
,665,1645.0,התחייבות להשקעה,KKR Associates Asia IV SCSp,,,KKR Asian Fund IV,291231136.0,פנימי,USD,2021-05-24,490.0,1619.94,204.911079,677.43603,0.418185,2032-05-31,
,665,1645.0,התחייבות להשקעה,HarbourVest Partners,,,Dover Street X Feeder Fund L.P.,291231079.0,פנימי,USD,2020-03-08,323.018,1067.897508,61.373408,202.90049,0.189999,2029-06-01,
,665,1645.0,התחייבות להשקעה,"Pereg Ventures GP, L.P.",,,Pereg Venture Fund I,291231006.0,פנימי,USD,2016-08-15,30.567,101.054502,0.09483,0.31351,0.003102,2025-12-31,
,665,1645.0,התחייבות להשקעה,Verdane Capital,,,דרך פנתיאון Verdane Edda II,291231108.0,פנימי,EUR,2021-01-24,56.7,220.03569,7.493109,29.07851,0.132153,2030-12-31,
,665,1645.0,התחייבות להשקעה,EQT Infrastructure V (General Partner) S.a r.l.,,,EQT Infrastructure V (No.1) USD SCSp,291231117.0,פנימי,USD,2021-02-25,490.0,1619.94,90.295849,298.51808,0.184277,2033-02-25,
,665,1645.0,התחייבות להשקעה,State of Mind Ventures Momentum GP GP LTD,,,State of Mind Ventures Momentum L.P,291231150.0,פנימי,USD,2021-09-12,154.0,509.124,17.076808,56.45593,0.110888,2029-08-31,
,665,1645.0,התחייבות להשקעה,Partners Group Management XI Limited,,,Partners Group Secondary 2015,691239756.0,פנימי,USD,2015-04-01,79.742,263.627052,23.964201,79.22565,0.300521,2027-04-30,
,665,1645.0,התחייבות להשקעה,Iron Point-ICONIQ GP III L.P,,,"Blue Owl Digital Infrastructure Fund III-C, L.P.",291231289.0,פנימי,USD,2024-06-28,351.0,1160.406,219.774328,726.57393,0.626137,2034-04-14,
,665,1645.0,התחייבות להשקעה,"General Atlantic GP 2021, LLC",,,"General Atlantic Investment Partners 2021, L.P.",291231160.0,פנימי,USD,2021-11-22,354.61,1172.34066,77.694041,256.8565,0.219097,2036-10-31,
,665,1645.0,התחייבות להשקעה,Mission Capital GP 6 Lux S.a.r.l.,,,"AXIOM ASIA 6, L.P.",291231092.0,פנימי,USD,2020-09-30,242.263,800.921478,70.256231,232.2671,0.289999,2032-09-30,
,665,1645.0,התחייבות להשקעה,ARES CAPITAL EUROPE V GP (DELAWARE) L.P/Ares Capital Europe V GP S.a r.l.,,,Ares Capital Europe V Unlevered,291231105.0,פנימי,EUR,2020-12-31,710.846,2758.580072,117.12819,454.53937,0.164772,2029-06-30,
,665,1645.0,התחייבות להשקעה,State of Mind Ventures LTD,,,State Of Mind Ventures,691239776.0,פנימי,USD,2016-04-01,223.396,738.547176,1.67539,5.53884,0.007499,2025-12-31,
,665,1645.0,התחייבות להשקעה,AAE2 GP LLP,,,ARJUN Infra 2 - OPS,291231228.0,פנימי,EUR,2022-11-02,450.117,1746.769042,3.608251,14.00254,0.008016,2037-07-18,
,665,1645.0,התחייבות להשקעה,"Pitango G.E. Fund II, L.P.",,,Pitango Growth II,291231137.0,פנימי,USD,2021-05-27,280.0,925.68,12.600009,41.65563,0.045,2029-04-30,
,665,1645.0,התחייבות להשקעה,Silverstein DF I GP LLC,,,SCP IRE SERIES III LP,291231174.0,פנימי,USD,2021-12-30,648.0,2142.288,617.31673,2040.84911,0.952649,2028-12-31,
,665,1645.0,התחייבות להשקעה,"Mission Capital GP 6, L.P.",,,"Axiom Asia Co-investment Fund II, L.P.",291231123.0,פנימי,USD,2021-03-21,210.0,694.26,97.440468,322.13819,0.464002,2031-03-31,
,665,1645.0,התחייבות להשקעה,Klirmark Fund III (G.P) L.P,,,Klirmark Opportunity Fund III,291231063.0,פנימי,ILS,2019-06-30,587.626,587.626,94.27564,94.27564,0.160434,2027-05-31,
