Unnamed: 0,מספר קופה/קרן/ח.פ. עבור חברת ביטוח,מספר מסלול,שם מנפיק,מספר מנפיק,סוג מספר מזהה מנפיק,שם נייר ערך,מספר נייר ערך,סוג מספר נייר ערך,מאפיין עיקרי,"ישראל/חו""ל",מדינה לפי חשיפה כלכלית,סטאטוס סחירות,ענף מסחר,בעל עניין/צד קשור,תאריך רכישה,מטבע פעילות,סוג גורם משערך,תלות/אי-תלות המשערך,תאריך שערוך אחרון,תאריך אחרון בו נבחנה בפועל ירידת ערך,ערך נקוב (יחידות),שער חליפין,שער נייר הערך,"שווי הוגן (באלפי ש""ח)",שיעור מנכסי אפיק ההשקעה,שיעור מסך נכסי ההשקעה,Unnamed: 27
,168,8812.0,"טווין פתרונות בע""מ",515218717,ח.פ.,Twine D-2 2021 Track 43,25100401,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,השקעות בהיי-טק,לא,2023-03-27,USD,מומחה בלתי תלוי,אי-תלות,2024-10-27,2025-09-30,46554.75,3.306,2.079,3.19978,2.8e-05,0.0,
,168,8812.0,"וויט סורס בע""מ  (White Source LTD)",514613587,ח.פ.,Mend (White Source) - Preffered B shares,25100257,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,השקעות בהיי-טק,לא,2024-08-22,USD,מומחה בלתי תלוי,אי-תלות,2025-09-28,2025-09-30,256.04,3.306,700.5,5.92951,5.2e-05,0.0,
,168,8812.0,UVEYE LTD,541234202,מספר שותפות,UVEYE Preferred D Share-2,25100255,פנימי,מניות לא סחירות,ישראל,"ארה""ב",לא סחיר,השקעות בהיי-טק,לא,2023-01-04,USD,מומחה בלתי תלוי,אי-תלות,2024-10-27,2025-09-30,96716.73,3.306,830.0528,2654.0566,0.023617,0.000268,
,168,8812.0,"ביוויז טכנולוגיות בע""מ",515811289,ח.פ.,BeeWise Technologies,25100244,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,השקעות בהיי-טק,לא,2022-05-17,USD,מומחה בלתי תלוי,אי-תלות,2025-01-20,2025-09-30,6741.33,3.306,5673.95,1264.54398,0.011252,0.000127,
,168,8812.0,"אונקוהוסט בע""מ",515644631,ח.פ.,OncoHost,25100243,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,מכשור רפואי,לא,2022-05-17,USD,מומחה בלתי תלוי,אי-תלות,2025-07-15,2025-09-30,9242.78,3.306,6320.595,1931.36087,0.017186,0.000195,
,168,8812.0,"פיוצ'ר מיט טכנולוגיות בע""מ",515799641,ח.פ.,Future Meat - Preferred B shares,25100233,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,השקעות בהיי-טק,לא,2021-12-28,USD,מומחה בלתי תלוי,אי-תלות,2024-12-29,2025-09-30,15893.93,3.306,6461.769706,3395.35838,0.030213,0.000343,
,168,8812.0,"גט פבריק בע""מ",515226579,ח.פ.,GET FABRIC LTD,25100231,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,השקעות בהיי-טק,לא,2021-10-27,USD,מומחה בלתי תלוי,אי-תלות,2024-11-24,2025-09-30,73847.45,3.306,562.5065,1373.30151,0.01222,0.000138,
,168,8812.0,"סיינריו ישראל בע""מ",515746212,ח.פ.,Cynerio,25100229,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,השקעות בהיי-טק,לא,2021-09-14,USD,מומחה בלתי תלוי,אי-תלות,2025-01-23,2025-09-30,64471.03,3.306,756.81,1613.0741,0.014354,0.000163,
,168,8812.0,"טווין פתרונות בע""מ",515218717,ח.פ.,Twine השקעה נוספת,25100403,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,השקעות בהיי-טק,לא,2023-03-27,USD,מומחה בלתי תלוי,אי-תלות,2024-10-27,2025-09-30,4961.89,3.306,2.079,0.34103,3e-06,0.0,
,168,8812.0,"מימון ישיר נדל""ן ומשכנתאות בע""מ",516100153,ח.פ.,"מימון ישיר נדל""ן ומשכנתאות",2510044,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,אשראי חוץ בנקאי,לא,2023-08-13,ILS,מומחה בלתי תלוי,אי-תלות,2025-08-12,2025-09-30,1009973.92,1.0,133.791045,1351.25466,0.012024,0.000136,
,168,8812.0,"היי ביז בע""מ",514231075,ח.פ.,הייטקזון היי ביז,253000011,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,מסחר,לא,2022-03-02,ILS,מומחה בלתי תלוי,אי-תלות,2024-01-01,2025-09-30,111.03,1.0,2002588.2722,2223.47375,0.019785,0.000224,
,168,8812.0,"קבוצת ניסקו בע""מ",510928237,ח.פ.,"קבוצת ניסקו בע""מ",253000012,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,מסחר,לא,2022-03-04,ILS,מומחה בלתי תלוי,אי-תלות,2025-04-28,2025-09-30,295840.45,1.0,3344.94727,9895.70705,0.088057,0.001,
,168,8812.0,"ישראל קנדה מגדל צומת ערים בע""מ",515775534,ח.פ.,בית ישראל קנדה מניות בכורה,94421,פנימי,מניות בכורה לא סחירות,ישראל,ישראל,לא סחיר,"נדל""ן מניב בישראל",לא,2023-12-14,ILS,מומחה בלתי תלוי,אי-תלות,2024-12-31,2025-09-30,303156.57,1.0,100.0,303.15657,0.002697,3e-05,
,168,8812.0,"אביב מגורים בשחקים הרצליה בע""מ",516748654,ח.פ.,קריית שחקים הון,9446,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,בנייה,לא,2023-12-21,ILS,מומחה בלתי תלוי,אי-תלות,2025-08-19,2025-09-30,22.42,1.0,387274.985,86.82705,0.000772,8e-06,
,168,8812.0,"איסכור תעשיות בע""מ",511578411,ח.פ.,איסכור,7001,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,מתכת ומוצרי בניה,לא,2022-09-12,ILS,מומחה בלתי תלוי,אי-תלות,2024-10-09,2025-09-30,256138.39,1.0,1075.31,2754.28172,0.024509,0.000278,
,168,8812.0,"רם אדרת הנדסה אזרחית בע""מ",512947185,ח.פ.,רם אדרת הנדסה אזרחית,7000,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,"נדל""ן מניב בישראל",לא,2022-05-11,ILS,מומחה בלתי תלוי,אי-תלות,2025-04-30,2025-09-30,7777.5,1.0,39690.0,3086.88975,0.027468,0.000312,
,168,8812.0,"נדב ב. לוגיסטיקה בע""מ",515900991,ח.פ.,"נדב 95006רחוב הזית 104 מושב אמונים, ישראל",95006,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,"נדל""ן מניב בישראל",לא,2023-01-26,ILS,מומחה בלתי תלוי,אי-תלות,2024-12-15,2025-09-30,45.92,1.0,13766825.0,6322.82738,0.056264,0.000639,
,168,8812.0,"בוקאווי בע""מ",515711760,ח.פ.,Bookaway C1,253000020,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,מלונאות ותיירות,לא,2024-04-18,USD,מומחה בלתי תלוי,אי-תלות,2025-04-20,2025-09-30,3728.35,3.306,1270.7059,156.62659,0.001393,1.5e-05,
,168,8812.0,"ישראל קנדה מלונאות בע""מ",516018397,ח.פ.,ישראל קנדה מלונאות,253000019,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,מלונאות ותיירות,לא,2022-07-08,ILS,מומחה בלתי תלוי,אי-תלות,2024-07-14,2025-09-30,11097.22,1.0,41361.676,4589.99949,0.040844,0.000464,
,168,8812.0,"רם מוגרבי ארדיטי בע""מ",515237899,ח.פ.,עסקת רם-מוגרבי-ארדיטי,253000014,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,בנייה,לא,2022-06-12,ILS,מומחה בלתי תלוי,אי-תלות,2025-05-15,2025-09-30,2866.95,1.0,125620.0,3601.46259,0.032047,0.000364,
,168,8812.0,"בוקאווי בע""מ",515711760,ח.פ.,Bookaway (מסלול 43),253000013,פנימי,מניות בכורה לא סחירות,ישראל,ישראל,לא סחיר,מלונאות ותיירות,לא,2022-03-23,USD,מומחה בלתי תלוי,אי-תלות,2025-04-20,2025-09-30,25035.11,3.306,1270.7059,1051.71338,0.009358,0.000106,
,168,8812.0,"פליופס בע""מ",515664548,ח.פ.,Pliops Ltd preferred  C shares,9396,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,מוליכים למחצה,לא,2021-02-10,USD,מומחה בלתי תלוי,אי-תלות,2025-05-29,2025-09-30,1513.02,3.306,76.82,3.84257,3.4e-05,0.0,
,168,8812.0,"ישראל קנדה מגדל צומת ערים בע""מ",515775534,ח.פ.,בית ישראל קנדה,9442,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,"נדל""ן מניב בישראל",לא,2021-11-01,ILS,מומחה בלתי תלוי,אי-תלות,2024-12-31,2025-09-30,23.0,1.0,3803050.363,874.70158,0.007783,8.8e-05,
,168,8812.0,"וויט סורס בע""מ  (White Source LTD)",514613587,ח.פ.,Mend (White Source) - Ordinary shares,25100223,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,השקעות בהיי-טק,לא,2021-06-04,USD,מומחה בלתי תלוי,אי-תלות,2025-09-28,2025-09-30,708.94,3.306,514.7,12.06331,0.000107,1e-06,
,168,8812.0,"פיוצ'ר מיט טכנולוגיות בע""מ",515799641,ח.פ.,Future Meat - Preferred Shares FEA,25100212,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,השקעות בהיי-טק,לא,2021-01-15,USD,מומחה בלתי תלוי,אי-תלות,2024-12-29,2025-09-30,7107.45,3.306,4865.1003,1143.16379,0.010172,0.000115,
,168,8812.0,UVEYE LTD,541234202,מספר שותפות,UVEYE Common,25100225,פנימי,מניות לא סחירות,ישראל,"ארה""ב",לא סחיר,השקעות בהיי-טק,לא,2021-07-16,USD,מומחה בלתי תלוי,אי-תלות,2024-10-27,2025-09-30,30781.19,3.306,830.0528,844.68342,0.007516,8.5e-05,
,168,8812.0,"מדיסייף פרוגקט בע""מ",514810936,ח.פ.,Medisafe,25100215,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,השקעות בהיי-טק,לא,2021-03-09,USD,מומחה בלתי תלוי,אי-תלות,2025-01-23,2025-09-30,28894.46,3.306,926.96,885.47932,0.007879,8.9e-05,
,168,8812.0,"נוטרפיק בע""מ",515717890,ח.פ.,NO TRAFFIC,25100218,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,השקעות בהיי-טק,לא,2021-04-22,USD,מומחה בלתי תלוי,אי-תלות,2024-11-21,2025-09-30,77419.27,3.306,342.44,876.46869,0.007799,8.8e-05,
,168,8812.0,"וויט סורס בע""מ  (White Source LTD)",514613587,ח.פ.,White Source  - אחזקה ישירה,25100217,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,השקעות בהיי-טק,לא,2021-03-26,USD,מומחה בלתי תלוי,אי-תלות,2025-09-28,2025-09-30,4305.15,3.306,848.57,120.77549,0.001074,1.2e-05,
,168,8812.0,ש.ב פורטפוליו תשתיות 1 שותפות מוגבלת,550277925,מספר שותפות,ש.ב פרוטפוליו תשתיות - כבישים,25000344,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,שירותים,לא,2018-06-04,ILS,מומחה בלתי תלוי,אי-תלות,2025-09-09,2025-09-30,1225438.27,1.0,129.601365,1588.18472,0.014132,0.00016,
,168,8812.0,UVEYE LTD,541234202,מספר שותפות,UVEYE  Preferred C shares,25100221,פנימי,מניות לא סחירות,ישראל,"ארה""ב",לא סחיר,השקעות בהיי-טק,לא,2021-05-14,USD,מומחה בלתי תלוי,אי-תלות,2024-10-27,2025-09-30,244072.65,3.306,830.0528,6697.73074,0.0596,0.000677,
,168,8812.0,"סילנטיום בע""מ",512491143,ח.פ.,silentium,25100222,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,השקעות בהיי-טק,לא,2021-06-02,USD,מומחה בלתי תלוי,אי-תלות,2024-11-27,2025-09-30,3265408.51,3.306,3.44,371.36315,0.003304,3.7e-05,
,168,8812.0,"סילק טכנולוג'יס איי אל סי בע""מ",514116482,ח.פ.,SILK,25100219,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,השקעות בהיי-טק,לא,2021-04-29,USD,מומחה בלתי תלוי,אי-תלות,2025-05-22,2025-09-30,71494.02,3.306,417.9,987.74522,0.008789,9.9e-05,
,168,8812.0,Emerald Plantation Holdings Lt,B9483Q9,"מספר תאגיד או שותפות בחו""ל",Emerald ESCROW,USC83ESC9F91,ISIN,מניות לא סחירות,"חו""ל",סין,לא סחיר,Paper & Forest Products,לא,2013-02-18,USD,מומחה בלתי תלוי,אי-תלות,2025-02-12,2025-09-30,68.71,3.306,0.0001,0.0,0.0,0.0,
,168,8812.0,הרוח הנורדית שותפות מוגבלת,540290152,מספר שותפות,פיקאסו שבדיה  - אנלייט,25100156,פנימי,מניות לא סחירות,"חו""ל",שוודיה,לא סחיר,Energy Equipment & Services,לא,2019-12-05,EUR,מומחה בלתי תלוי,אי-תלות,2024-12-31,2025-09-30,238856.07,3.8807,128.8871,1194.69158,0.010631,0.00012,
,168,8812.0,VIA TRNSPORTATION,514819564,ח.פ.,VIA TRANSPORTATION  - SERIES D,25100027,פנימי,מניות לא סחירות,"חו""ל",אמריקה הצפונית,לא סחיר,Software,לא,2017-12-28,USD,מומחה בלתי תלוי,אי-תלות,2025-04-07,2025-09-30,6898.88,3.306,4417.0,1007.41598,0.008964,0.000101,
,168,8812.0,Live MomentumLive Momentum Ltd. (StreamElements),515614444,ח.פ.,Momentum Ltd. (StreamElements),25100101,פנימי,מניות לא סחירות,"חו""ל",ישראל,לא סחיר,Software,לא,2021-06-27,USD,מומחה בלתי תלוי,אי-תלות,2025-05-29,2025-09-30,16282.98,3.306,64.55549,34.7512,0.000309,3e-06,
,168,8812.0,אנלייט ניהול - ספרד,540286291,מספר שותפות,גקמה ספרד  - אנלייט,25100175,פנימי,מניות לא סחירות,"חו""ל",ספרד,לא סחיר,Energy Equipment & Services,לא,2020-02-12,EUR,מומחה בלתי תלוי,אי-תלות,2025-06-30,2025-09-30,456721.54,3.8807,171.066855,3031.9877,0.02698,0.000306,
,168,8812.0,Nordic Power1 LP,540300084,מספר שותפות,פיוגן - NORDIC POWER,25100204,פנימי,מניות לא סחירות,"חו""ל",שוודיה,לא סחיר,Energy Equipment & Services,לא,2020-11-26,EUR,מומחה בלתי תלוי,אי-תלות,2024-12-15,2025-09-30,373190.2,3.8807,195.60956,2832.89434,0.025208,0.000286,
,168,8812.0,VIA TRNSPORTATION,514819564,ח.פ.,VIA TRANSPORTATIO - SERIES E,25100188,פנימי,מניות לא סחירות,"חו""ל",אמריקה הצפונית,לא סחיר,Software,לא,2020-06-03,USD,מומחה בלתי תלוי,אי-תלות,2025-04-07,2025-09-30,1196.09,3.306,5120.0,202.4588,0.001801,2e-05,
,168,8812.0,VIVION INVESTMENTS,25490072LQI0R2J4XC93,LEI,Vivion Investments S.A R.L,25100407,פנימי,מניות לא סחירות,"חו""ל",גרמניה,לא סחיר,Real Estate Management & Development,לא,2025-08-19,EUR,מומחה בלתי תלוי,אי-תלות,2025-08-19,2025-09-30,1262.08,3.8807,124464.8014,6095.99893,0.054245,0.000616,
,168,8812.0,Fugen AG capital,CHE-293.683.048,"מספר תאגיד או שותפות בחו""ל",FuGen AG -עמיתים Preferred A,251003021,פנימי,מניות לא סחירות,"חו""ל",שוודיה,לא סחיר,Energy Equipment & Services,לא,2024-12-04,EUR,מומחה בלתי תלוי,אי-תלות,2025-05-15,2025-09-30,98.05,3.8807,633333.0,2410.06995,0.021446,0.000243,
,168,8812.0,Nordic Power1 LP,540300084,מספר שותפות,NORDIC POWER FUGEN JV,25100300,פנימי,מניות לא סחירות,"חו""ל",שוודיה,לא סחיר,Energy Equipment & Services,לא,2022-06-23,EUR,מומחה בלתי תלוי,אי-תלות,2025-02-23,2025-09-30,1502086.94,3.8807,96.114671,5602.66717,0.049855,0.000566,
,168,8812.0,Brockton Holdings LP,226614609,"מספר תאגיד או שותפות בחו""ל",Brockton באנגליה,25100234,פנימי,מניות לא סחירות,"חו""ל",בריטניה,לא סחיר,Real Estate Management & Development,לא,2022-02-18,GBP,מומחה בלתי תלוי,אי-תלות,2024-12-29,2025-09-30,4569160.62,4.4409,89.5387,18168.46361,0.161673,0.001837,
,168,8812.0,LENDBUZZ INC,475047556,"מספר תאגיד או שותפות בחו""ל",LENDBUZZ אקוויטי,25100184,פנימי,מניות לא סחירות,"חו""ל","ארה""ב",לא סחיר,Financial Services,לא,2020-04-13,USD,מומחה בלתי תלוי,אי-תלות,2025-07-16,2025-09-30,764.89,3.306,19406.36283,490.7338,0.004366,4.9e-05,
,168,8812.0,"קבוצת אשטרום בע""מ",510381601,ח.פ.,Tierra Bonita-אשטרום- פנסיה,9891,פנימי,מניות לא סחירות,"חו""ל","ארה""ב",לא סחיר,Independent Power and Renewable Electricity Producers,כן,2025-06-26,USD,מומחה בלתי תלוי,אי-תלות,2025-06-25,2025-09-30,35.26,3.306,1100288.0,1282.60088,0.011413,0.000129,
,665,12154.0,"קיסתרה טכנולוגיות בע""מ",515253086,ח.פ.,Kissterra Pref A,25100227,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,השקעות בהיי-טק,כן,2021-07-27,USD,מומחה בלתי תלוי,אי-תלות,2024-11-28,2025-09-30,6657.64,3.306,1656.0,364.48821,0.075089,0.000454,
,665,12154.0,"אפריקה ישראל תעשיות בע""מ",520026618,ח.פ.,אפריקה תעשיות,IL0008000114,ISIN,מניות לא סחירות,ישראל,ישראל,לא סחיר,מתכת ומוצרי בניה,לא,2002-09-09,ILS,מומחה בלתי תלוי,אי-תלות,2025-06-23,2025-09-30,120.06,1.0,1e-06,0.0,0.0,0.0,
,665,12154.0,"קיסתרה טכנולוגיות בע""מ",515253086,ח.פ.,Kissterra ordinary Shares,251002271,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,השקעות בהיי-טק,כן,2021-07-27,USD,מומחה בלתי תלוי,אי-תלות,2024-11-28,2025-09-30,199.21,3.306,782.0,5.15016,0.00106,6e-06,
,665,12154.0,"רם אדרת הנדסה אזרחית בע""מ",512947185,ח.פ.,רם אדרת הנדסה אזרחית,7000,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,"נדל""ן מניב בישראל",לא,2022-05-11,ILS,מומחה בלתי תלוי,אי-תלות,2025-04-30,2025-09-30,219.6,1.0,39690.0,87.15924,0.017955,0.000108,
,665,12154.0,"סיינריו ישראל בע""מ",515746212,ח.פ.,Cynerio,25100229,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,השקעות בהיי-טק,לא,2021-09-14,USD,מומחה בלתי תלוי,אי-תלות,2025-01-23,2025-09-30,3581.72,3.306,756.81,89.61513,0.018461,0.000111,
,665,12154.0,"גט פבריק בע""מ",515226579,ח.פ.,GET FABRIC LTD,25100231,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,השקעות בהיי-טק,לא,2021-10-27,USD,מומחה בלתי תלוי,אי-תלות,2024-11-24,2025-09-30,3434.77,3.306,562.5065,63.87457,0.013158,7.9e-05,
,665,12154.0,"פיוצ'ר מיט טכנולוגיות בע""מ",515799641,ח.פ.,Future Meat - Preferred B shares,25100233,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,השקעות בהיי-טק,לא,2021-12-28,USD,מומחה בלתי תלוי,אי-תלות,2024-12-29,2025-09-30,739.25,3.306,6461.769706,157.92309,0.032534,0.000196,
,665,12154.0,"אונקוהוסט בע""מ",515644631,ח.פ.,OncoHost,25100243,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,מכשור רפואי,לא,2022-05-17,USD,מומחה בלתי תלוי,אי-תלות,2025-07-15,2025-09-30,513.49,3.306,6320.595,107.29829,0.022104,0.000133,
