Unnamed: 0,מספר קופה/קרן/ח.פ. עבור חברת ביטוח,מספר מסלול,מספר מזהה לווה,סוג מספר מזהה לווה,שם הלוואה,מספר הלוואה,תאריך העמדת מסגרת אשראי,"ישראל/חו""ל",מדינה לפי חשיפה כלכלית,בעל עניין/צד קשור,דירוג,שם מדרג,דירוג הלוואה/המנפיק,מטבע פעילות,שער חליפין,שיעור ריבית,סוג הריבית,סכום מסגרת האשראי הראשוני (במטבע הפעילות),"סכום מסגרת האשראי הראשוני (באלפי ש""ח)",שיעור יתרת מסגרת אשראי,Unnamed: 21
,168,15342.0,,,,977883.0,2022-08-17,ישראל,,לא,A2.il,מידרוג Moodys,מנפיק,ILS,1.0,0.008,קבועה,59.11348,59.11348,1.0,
,168,15342.0,,,,977848.0,2020-12-29,ישראל,,לא,A2.il,מידרוג Moodys,מנפיק,ILS,1.0,0.005,קבועה,11.91913,11.91913,1.000001,
,168,15342.0,,,,977886.0,2022-08-29,ישראל,,לא,A1.il,מידרוג Moodys,מנפיק,ILS,1.0,0.004,קבועה,341.588,341.588,0.802216,
,168,15342.0,,,,977914.0,2023-08-24,ישראל,,לא,A3.il,מידרוג Moodys,מנפיק,ILS,1.0,0.005,קבועה,280.08118,280.08118,0.49742,
,168,15342.0,,,,977924.0,2023-12-05,ישראל,,לא,A1.il,מידרוג Moodys,מנפיק,ILS,1.0,0.005,קבועה,66.69824,66.69824,1.0,
,168,15342.0,,,,977991.0,2025-04-08,"חו""ל",,לא,ilA,S&P מעלות,מנפיק,GBP,4.4409,0.003,קבועה,260.53831,1157.024581,0.812581,
,168,15342.0,,,,977854.0,2021-08-01,"חו""ל",,לא,ilA-,S&P מעלות,מנפיק,USD,3.306,0.015,קבועה,46.2132,152.780839,0.044364,
,168,2009.0,,,,977886.0,2022-08-29,ישראל,,לא,A1.il,מידרוג Moodys,מנפיק,ILS,1.0,0.004,קבועה,19240.94582,19240.94582,0.802216,
,168,2009.0,,,,977901.0,2023-03-26,ישראל,,לא,NR,NR,NR,ILS,1.0,0.004,קבועה,32457.46859,32457.46859,0.064,
,168,2009.0,,,,977865.0,2021-08-10,ישראל,,לא,A1.il,מידרוג Moodys,מנפיק,EUR,3.8807,0.006,קבועה,921.6981,3576.833817,1.0,
,168,2009.0,,,,977931.0,2024-04-11,ישראל,,לא,A,פנימי,מנפיק,ILS,1.0,0.0,קבועה,19234.05522,19234.05522,0.5,
,168,2009.0,,,,977887.0,2022-08-29,ישראל,,לא,A1.il,מידרוג Moodys,מנפיק,ILS,1.0,0.004,קבועה,4904.55455,4904.55455,1.0,
,168,2009.0,,,,977929.0,2023-12-13,ישראל,,לא,A1.il,מידרוג Moodys,מנפיק,ILS,1.0,0.006,קבועה,98534.86377,98534.86377,0.797995,
,168,2009.0,,,,977919.0,2023-10-03,ישראל,,לא,BBB,פנימי,מנפיק,ILS,1.0,0.0025,קבועה,13956.71125,13956.71125,0.325581,
,168,2009.0,,,,977925.0,2023-12-05,ישראל,,לא,A1.il,מידרוג Moodys,מנפיק,ILS,1.0,0.005,קבועה,11131.77595,11131.77595,1.0,
,168,2009.0,,,,977879.0,2022-05-31,ישראל,,לא,A1.il,מידרוג Moodys,מנפיק,ILS,1.0,0.006,קבועה,2408.96591,2408.96591,1.0,
,168,2009.0,,,,977915.0,2023-08-24,ישראל,,לא,A3.il,מידרוג Moodys,מנפיק,ILS,1.0,0.005,קבועה,2423.09669,2423.09669,1.033067,
,168,2009.0,,,,977968.0,2024-05-16,ישראל,,לא,A2.il,מידרוג Moodys,מנפיק,ILS,1.0,0.006,קבועה,7790.89818,7790.89818,1.0,
,168,2009.0,,,,977844.0,2020-12-29,ישראל,,לא,A2.il,מידרוג Moodys,מנפיק,ILS,1.0,0.005,קבועה,2429.17849,2429.17849,1.0,
,168,2009.0,,,,977861.0,2021-08-10,ישראל,,לא,A1.il,מידרוג Moodys,מנפיק,EUR,3.8807,0.006,קבועה,5409.58843,20992.98982,0.001636,
,168,2009.0,,,,977989.0,2025-01-08,ישראל,,לא,A,פנימי,מנפיק,ILS,1.0,0.0,אחר,23429.09913,23429.09913,0.166666,
,168,2009.0,,,,978001.0,2025-07-28,ישראל,,לא,NR,NR,NR,ILS,1.0,0.0015,קבועה,7789.79246,7789.79246,0.580833,
,168,2009.0,,,,977987.0,2024-09-19,ישראל,,כן,ilA-,S&P מעלות,מנפיק,ILS,1.0,0.002,קבועה,3269.78942,3269.78942,12.352941,
,168,2009.0,,,,977986.0,2024-09-19,ישראל,,לא,BBB+,פנימי,מנפיק,ILS,1.0,0.005,קבועה,26927.67764,26927.67764,1.0,
,168,2009.0,,,,977981.0,2024-09-05,ישראל,,לא,A3.il,מידרוג Moodys,מנפיק,ILS,1.0,0.0025,קבועה,38468.11068,38468.11068,0.5,
,168,2009.0,,,,977928.0,2023-12-21,ישראל,,לא,NR,NR,NR,ILS,1.0,0.0,קבועה,13373.004,13373.004,0.288746,
,168,2009.0,,,,977996.0,2025-04-29,ישראל,,לא,BB,פנימי,מנפיק,ILS,1.0,0.001,קבועה,29662.51991,29662.51991,0.105488,
,168,2009.0,,,,978002.0,2025-07-29,ישראל,,לא,A2.il,מידרוג Moodys,מנפיק,ILS,1.0,0.005,קבועה,1199.90621,1199.90621,0.0,
,168,2009.0,,,,977927.0,2023-12-13,ישראל,,לא,A2.il,מידרוג Moodys,מנפיק,ILS,1.0,0.006,קבועה,29.321,29.321,3.2e-05,
,168,2009.0,,,,977847.0,2020-12-29,ישראל,,לא,A2.il,מידרוג Moodys,מנפיק,ILS,1.0,0.005,קבועה,141.22629,141.22629,1.000004,
,168,2009.0,,,,977894.0,2022-11-17,ישראל,,לא,AA-,פנימי,מנפיק,ILS,1.0,0.0015,קבועה,49116.29416,49116.29416,0.11476,
,168,2009.0,,,,977909.0,2023-07-04,ישראל,,לא,A1.il,מידרוג Moodys,מנפיק,ILS,1.0,0.0077,קבועה,63176.41876,63176.41876,0.247676,
,168,2009.0,,,,977873.0,2021-12-15,ישראל,,לא,Aa2.il,מידרוג Moodys,מנפיק,ILS,1.0,0.0115,קבועה,8428.322,8428.322,1.0,
,168,2009.0,,,,977883.0,2022-08-17,ישראל,,לא,A2.il,מידרוג Moodys,מנפיק,ILS,1.0,0.008,קבועה,3329.74005,3329.74005,1.0,
,168,2009.0,,,,977848.0,2020-12-29,ישראל,,לא,A2.il,מידרוג Moodys,מנפיק,ILS,1.0,0.005,קבועה,671.38033,671.38033,1.0,
,168,2009.0,,,,977878.0,2022-05-31,ישראל,,לא,A+,פנימי,מנפיק,ILS,1.0,0.006,קבועה,509.55653,509.55653,1.0,
,168,2009.0,,,,977881.0,2022-08-17,ישראל,,לא,A2.il,מידרוג Moodys,מנפיק,ILS,1.0,0.005,קבועה,85043.36733,85043.36733,0.02839,
,168,2009.0,,,,977862.0,2021-08-10,ישראל,,לא,A1.il,מידרוג Moodys,מנפיק,EUR,3.8807,0.006,קבועה,8928.95344,34650.589615,0.024883,
,168,2009.0,,,,977864.0,2021-08-10,ישראל,,לא,A1.il,מידרוג Moodys,מנפיק,EUR,3.8807,0.006,קבועה,968.50297,3758.469476,1.0,
,168,2009.0,,,,977973.0,2024-05-30,ישראל,,לא,NR,NR,NR,ILS,1.0,0.004,קבועה,4939.10805,4939.10805,1.0,
,168,2009.0,,,,977923.0,2023-12-05,ישראל,,לא,A1.il,מידרוג Moodys,מנפיק,ILS,1.0,0.005,קבועה,13218.98376,13218.98376,1.0,
,168,2009.0,,,,977930.0,2024-04-11,ישראל,,לא,A,פנימי,מנפיק,ILS,1.0,0.003,קבועה,38468.11068,38468.11068,0.2,
,168,2009.0,,,,977913.0,2023-08-24,ישראל,,לא,A3.il,מידרוג Moodys,מנפיק,ILS,1.0,0.0105,קבועה,2942.70542,2942.70542,1.301201,
,168,2009.0,,,,977912.0,2023-08-24,ישראל,,לא,A3.il,מידרוג Moodys,מנפיק,ILS,1.0,0.005,קבועה,59978.23291,59978.23291,0.51944,
,168,2009.0,,,,977995.0,2025-04-29,ישראל,,לא,BB,פנימי,מנפיק,ILS,1.0,0.001,קבועה,9887.50639,9887.50639,0.105488,
,168,2009.0,,,,977918.0,2023-10-02,ישראל,,לא,BBB+,פנימי,מנפיק,ILS,1.0,0.003,קבועה,25961.80325,25961.80325,0.020867,
,168,2009.0,,,,977882.0,2022-08-17,ישראל,,לא,A2.il,מידרוג Moodys,מנפיק,ILS,1.0,0.005,קבועה,8999.29767,8999.29767,0.7,
,168,2009.0,,,,977903.0,2023-04-04,ישראל,,לא,NR,NR,NR,ILS,1.0,0.015,קבועה,637.40794,637.40794,0.92877,
,168,2009.0,,,,978004.0,2025-07-30,ישראל,,לא,A-,פנימי,מנפיק,ILS,1.0,0.0012,קבועה,98478.36397,98478.36397,0.47623,
,168,2009.0,,,,977802.0,2017-06-29,ישראל,,לא,A2.il,מידרוג Moodys,מנפיק,ILS,1.0,0.006,קבועה,115305.742,115305.742,0.07399,
,168,2009.0,,,,977902.0,2023-04-04,ישראל,,לא,NR,NR,NR,ILS,1.0,0.005,קבועה,40723.30369,40723.30369,0.393298,
,168,2009.0,,,,977895.0,2022-11-22,ישראל,,לא,ilA,S&P מעלות,מנפיק,ILS,1.0,0.0025,קבועה,109723.55835,109723.55835,0.104311,
,168,2009.0,,,,977924.0,2023-12-05,ישראל,,לא,A1.il,מידרוג Moodys,מנפיק,ILS,1.0,0.005,קבועה,3756.9741,3756.9741,1.0,
,168,2009.0,,,,977877.0,2022-05-31,ישראל,,לא,Baa1.il,מידרוג Moodys,מנפיק,ILS,1.0,0.006,קבועה,218.38106,218.38106,1.000002,
,168,2009.0,,,,977922.0,2023-12-05,ישראל,,לא,A1.il,מידרוג Moodys,מנפיק,ILS,1.0,0.005,קבועה,72356.54492,72356.54492,0.965274,
,168,2009.0,,,,977972.0,2024-05-30,ישראל,,לא,NR,NR,NR,ILS,1.0,0.004,קבועה,127343.10744,127343.10744,0.659988,
,168,2009.0,,,,977916.0,2023-09-04,ישראל,,לא,A3.il,מידרוג Moodys,מנפיק,ILS,1.0,0.0025,קבועה,88717.08058,88717.08058,0.439024,
,168,2009.0,,,,977852.0,2021-03-10,ישראל,,לא,ilA-,S&P מעלות,מנפיק,ILS,1.0,0.006,קבועה,92133.76987,92133.76987,0.030562,
,168,2009.0,,,,977885.0,2022-08-29,ישראל,,לא,A1.il,מידרוג Moodys,מנפיק,ILS,1.0,0.004,קבועה,97744.44363,97744.44363,0.887968,
,168,2009.0,,,,977846.0,2020-12-29,ישראל,,לא,A1.il,מידרוג Moodys,מנפיק,ILS,1.0,0.005,קבועה,937.232,937.232,1.0,
,168,2009.0,,,,977908.0,2023-07-04,ישראל,,לא,A1.il,מידרוג Moodys,מנפיק,ILS,1.0,0.0077,קבועה,65354.91597,65354.91597,0.598663,
,168,2009.0,,,,977893.0,2022-09-29,ישראל,,לא,A2.il,מידרוג Moodys,מנפיק,ILS,1.0,0.005,קבועה,494.90258,494.90258,1.000001,
,168,2009.0,,,,977914.0,2023-08-24,ישראל,,לא,A3.il,מידרוג Moodys,מנפיק,ILS,1.0,0.005,קבועה,15776.39355,15776.39355,0.49742,
,168,2009.0,,,,977845.0,2020-12-29,ישראל,,לא,A2.il,מידרוג Moodys,מנפיק,ILS,1.0,0.005,קבועה,241.05921,241.05921,1.000001,
,168,2009.0,,,,977991.0,2025-04-08,"חו""ל",,לא,ilA,S&P מעלות,מנפיק,GBP,4.4409,0.003,קבועה,14675.58431,65172.802362,0.812581,
,168,2009.0,,,,977854.0,2021-08-01,"חו""ל",,לא,ilA-,S&P מעלות,מנפיק,USD,3.306,0.015,קבועה,2603.09427,8605.829657,0.044364,
,168,2012.0,,,,977864.0,2021-08-10,ישראל,,לא,A1.il,מידרוג Moodys,מנפיק,EUR,3.8807,0.006,קבועה,138.79488,538.621291,1.0,
,168,2012.0,,,,977895.0,2022-11-22,ישראל,,לא,ilA,S&P מעלות,מנפיק,ILS,1.0,0.0025,קבועה,15724.33866,15724.33866,0.104311,
,168,2012.0,,,,977986.0,2024-09-19,ישראל,,לא,BBB+,פנימי,מנפיק,ILS,1.0,0.005,קבועה,3858.97002,3858.97002,1.0,
,168,2012.0,,,,977902.0,2023-04-04,ישראל,,לא,NR,NR,NR,ILS,1.0,0.005,קבועה,5836.00302,5836.00302,0.393298,
,168,2012.0,,,,977847.0,2020-12-29,ישראל,,לא,A2.il,מידרוג Moodys,מנפיק,ILS,1.0,0.005,קבועה,20.23895,20.23895,1.000004,
,168,2012.0,,,,977972.0,2024-05-30,ישראל,,לא,NR,NR,NR,ILS,1.0,0.004,קבועה,18249.37304,18249.37304,0.659988,
,168,2012.0,,,,977996.0,2025-04-29,ישראל,,לא,BB,פנימי,מנפיק,ILS,1.0,0.001,קבועה,4250.89666,4250.89666,0.105488,
,168,2012.0,,,,977861.0,2021-08-10,ישראל,,לא,A1.il,מידרוג Moodys,מנפיק,EUR,3.8807,0.006,קבועה,775.24099,3008.47771,0.001636,
,168,2012.0,,,,977882.0,2022-08-17,ישראל,,לא,A2.il,מידרוג Moodys,מנפיק,ILS,1.0,0.005,קבועה,1289.67749,1289.67749,0.7,
,168,2012.0,,,,977909.0,2023-07-04,ישראל,,לא,A1.il,מידרוג Moodys,מנפיק,ILS,1.0,0.0077,קבועה,9053.72938,9053.72938,0.247676,
,168,2012.0,,,,977923.0,2023-12-05,ישראל,,לא,A1.il,מידרוג Moodys,מנפיק,ILS,1.0,0.005,קבועה,1894.39515,1894.39515,1.0,
,168,2012.0,,,,977914.0,2023-08-24,ישראל,,לא,A3.il,מידרוג Moodys,מנפיק,ILS,1.0,0.005,קבועה,2260.89418,2260.89418,0.49742,
,168,2012.0,,,,977894.0,2022-11-17,ישראל,,לא,AA-,פנימי,מנפיק,ILS,1.0,0.0015,קבועה,7038.79143,7038.79143,0.11476,
,168,2012.0,,,,978001.0,2025-07-28,ישראל,,לא,NR,NR,NR,ILS,1.0,0.0015,קבועה,1116.3449,1116.3449,0.580833,
,168,2012.0,,,,977878.0,2022-05-31,ישראל,,לא,A+,פנימי,מנפיק,ILS,1.0,0.006,קבועה,73.02387,73.02387,1.0,
,168,2012.0,,,,977848.0,2020-12-29,ישראל,,לא,A2.il,מידרוג Moodys,מנפיק,ILS,1.0,0.005,קבועה,96.21463,96.21463,1.0,
,168,2012.0,,,,977913.0,2023-08-24,ישראל,,לא,A3.il,מידרוג Moodys,מנפיק,ILS,1.0,0.0105,קבועה,421.71523,421.71523,1.301202,
,168,2012.0,,,,977802.0,2017-06-29,ישראל,,לא,A2.il,מידרוג Moodys,מנפיק,ILS,1.0,0.006,קבועה,8398.447,8398.447,0.07399,
,168,2012.0,,,,978004.0,2025-07-30,ישראל,,לא,A-,פנימי,מנפיק,ILS,1.0,0.0012,קבועה,14112.80466,14112.80466,0.47623,
,168,2012.0,,,,977915.0,2023-08-24,ישראל,,לא,A3.il,מידרוג Moodys,מנפיק,ILS,1.0,0.005,קבועה,347.25079,347.25079,1.033067,
,168,2012.0,,,,977916.0,2023-09-04,ישראל,,לא,A3.il,מידרוג Moodys,מנפיק,ILS,1.0,0.0025,קבועה,12713.92799,12713.92799,0.439024,
,168,2012.0,,,,977865.0,2021-08-10,ישראל,,לא,A1.il,מידרוג Moodys,מנפיק,EUR,3.8807,0.006,קבועה,132.08734,512.59134,1.0,
,168,2012.0,,,,977908.0,2023-07-04,ישראל,,לא,A1.il,מידרוג Moodys,מנפיק,ILS,1.0,0.0077,קבועה,9365.92694,9365.92694,0.598663,
,168,2012.0,,,,977887.0,2022-08-29,ישראל,,לא,A1.il,מידרוג Moodys,מנפיק,ILS,1.0,0.004,קבועה,702.86525,702.86525,1.0,
,168,2012.0,,,,977919.0,2023-10-03,ישראל,,לא,BBB,פנימי,מנפיק,ILS,1.0,0.0025,קבועה,2000.11791,2000.11791,0.325581,
,168,2012.0,,,,977846.0,2020-12-29,ישראל,,לא,A1.il,מידרוג Moodys,מנפיק,ILS,1.0,0.005,קבועה,134.31348,134.31348,1.0,
,168,2012.0,,,,977924.0,2023-12-05,ישראל,,לא,A1.il,מידרוג Moodys,מנפיק,ILS,1.0,0.005,קבועה,538.40701,538.40701,1.0,
,168,2012.0,,,,977912.0,2023-08-24,ישראל,,לא,A3.il,מידרוג Moodys,מנפיק,ILS,1.0,0.005,קבועה,8595.40157,8595.40157,0.51944,
,168,2012.0,,,,977929.0,2023-12-13,ישראל,,לא,A1.il,מידרוג Moodys,מנפיק,ILS,1.0,0.006,קבועה,14120.90157,14120.90157,0.797995,
,168,2012.0,,,,977973.0,2024-05-30,ישראל,,לא,NR,NR,NR,ILS,1.0,0.004,קבועה,707.81707,707.81707,1.0,
,168,2012.0,,,,978002.0,2025-07-29,ישראל,,לא,A2.il,מידרוג Moodys,מנפיק,ILS,1.0,0.005,קבועה,171.95697,171.95697,0.0,
,168,2012.0,,,,977987.0,2024-09-19,ישראל,,כן,ilA-,S&P מעלות,מנפיק,ILS,1.0,0.002,קבועה,468.58921,468.58921,12.352941,
,168,2012.0,,,,977981.0,2024-09-05,ישראל,,לא,A3.il,מידרוג Moodys,מנפיק,ILS,1.0,0.0025,קבועה,5512.81428,5512.81428,0.5,
,168,2012.0,,,,977852.0,2021-03-10,ישראל,,לא,ilA-,S&P מעלות,מנפיק,ILS,1.0,0.006,קבועה,13203.56923,13203.56923,0.030562,
,168,2012.0,,,,977885.0,2022-08-29,ישראל,,לא,A1.il,מידרוג Moodys,מנפיק,ILS,1.0,0.004,קבועה,14007.6275,14007.6275,0.887968,
,168,2012.0,,,,977844.0,2020-12-29,ישראל,,לא,A2.il,מידרוג Moodys,מנפיק,ILS,1.0,0.005,קבועה,348.12237,348.12237,1.0,
,168,2012.0,,,,977925.0,2023-12-05,ישראל,,לא,A1.il,מידרוג Moodys,מנפיק,ILS,1.0,0.005,קבועה,1595.28015,1595.28015,1.0,
,168,2012.0,,,,977918.0,2023-10-02,ישראל,,לא,BBB+,פנימי,מנפיק,ILS,1.0,0.003,קבועה,3720.55183,3720.55183,0.020867,
,168,2012.0,,,,977995.0,2025-04-29,ישראל,,לא,BB,פנימי,מנפיק,ILS,1.0,0.001,קבועה,1416.96552,1416.96552,0.105488,
,168,2012.0,,,,977862.0,2021-08-10,ישראל,,לא,A1.il,מידרוג Moodys,מנפיק,EUR,3.8807,0.006,קבועה,1279.59655,4965.730332,0.024883,
,168,2012.0,,,,977893.0,2022-09-29,ישראל,,לא,A2.il,מידרוג Moodys,מנפיק,ILS,1.0,0.005,קבועה,70.92383,70.92383,1.000001,
,168,2012.0,,,,977883.0,2022-08-17,ישראל,,לא,A2.il,מידרוג Moodys,מנפיק,ILS,1.0,0.008,קבועה,477.18066,477.18066,1.0,
,168,2012.0,,,,977873.0,2021-12-15,ישראל,,לא,Aa2.il,מידרוג Moodys,מנפיק,ILS,1.0,0.0115,קבועה,86.134,86.134,1.000009,
,168,2012.0,,,,977877.0,2022-05-31,ישראל,,לא,Baa1.il,מידרוג Moodys,מנפיק,ILS,1.0,0.006,קבועה,31.2959,31.2959,1.000002,
,168,2012.0,,,,977881.0,2022-08-17,ישראל,,לא,A2.il,מידרוג Moodys,מנפיק,ILS,1.0,0.005,קבועה,12187.45298,12187.45298,0.02839,
,168,2012.0,,,,977989.0,2025-01-08,ישראל,,לא,A,פנימי,מנפיק,ILS,1.0,0.0,אחר,3357.59334,3357.59334,0.166666,
,168,2012.0,,,,977927.0,2023-12-13,ישראל,,לא,A2.il,מידרוג Moodys,מנפיק,ILS,1.0,0.006,קבועה,2.183,2.183,3.2e-05,
,168,2012.0,,,,977879.0,2022-05-31,ישראל,,לא,A1.il,מידרוג Moodys,מנפיק,ILS,1.0,0.006,קבועה,345.22573,345.22573,1.0,
,168,2012.0,,,,977901.0,2023-03-26,ישראל,,לא,NR,NR,NR,ILS,1.0,0.004,קבועה,4651.43708,4651.43708,0.063999,
,168,2012.0,,,,977886.0,2022-08-29,ישראל,,לא,A1.il,מידרוג Moodys,מנפיק,ILS,1.0,0.004,קבועה,2757.3946,2757.3946,0.802216,
,168,2012.0,,,,977931.0,2024-04-11,ישראל,,לא,A,פנימי,מנפיק,ILS,1.0,0.0,קבועה,2756.40712,2756.40712,0.5,
,168,2012.0,,,,977903.0,2023-04-04,ישראל,,לא,NR,NR,NR,ILS,1.0,0.015,קבועה,91.34609,91.34609,0.92877,
,168,2012.0,,,,977930.0,2024-04-11,ישראל,,לא,A,פנימי,מנפיק,ILS,1.0,0.003,קבועה,5512.81428,5512.81428,0.2,
,168,2012.0,,,,977845.0,2020-12-29,ישראל,,לא,A2.il,מידרוג Moodys,מנפיק,ILS,1.0,0.005,קבועה,34.54587,34.54587,1.000002,
,168,2012.0,,,,977922.0,2023-12-05,ישראל,,לא,A1.il,מידרוג Moodys,מנפיק,ILS,1.0,0.005,קבועה,10369.32117,10369.32117,0.965274,
,168,2012.0,,,,977968.0,2024-05-16,ישראל,,לא,A2.il,מידרוג Moodys,מנפיק,ILS,1.0,0.006,קבועה,1116.50335,1116.50335,1.0,
,168,2012.0,,,,977854.0,2021-08-01,"חו""ל",,לא,ilA-,S&P מעלות,מנפיק,USD,3.306,0.015,קבועה,373.04601,1233.290109,0.044364,
,168,2012.0,,,,977991.0,2025-04-08,"חו""ל",,לא,ilA,S&P מעלות,מנפיק,GBP,4.4409,0.003,קבועה,2103.13866,9339.828475,0.812581,
,168,2013.0,,,,977903.0,2023-04-04,ישראל,,לא,NR,NR,NR,ILS,1.0,0.015,קבועה,131.42823,131.42823,0.92877,
,168,2013.0,,,,977913.0,2023-08-24,ישראל,,לא,A3.il,מידרוג Moodys,מנפיק,ILS,1.0,0.0105,קבועה,606.76145,606.76145,1.301202,
,168,2013.0,,,,977986.0,2024-09-19,ישראל,,לא,BBB+,פנימי,מנפיק,ILS,1.0,0.005,קבועה,5552.26384,5552.26384,1.0,
,168,2013.0,,,,977931.0,2024-04-11,ישראל,,לא,A,פנימי,מנפיק,ILS,1.0,0.0,קבועה,3965.90269,3965.90269,0.5,
,168,2013.0,,,,977894.0,2022-11-17,ישראל,,לא,AA-,פנימי,מנפיק,ILS,1.0,0.0015,קבועה,10127.37258,10127.37258,0.11476,
,168,2013.0,,,,977902.0,2023-04-04,ישראל,,לא,NR,NR,NR,ILS,1.0,0.005,קבועה,8396.80754,8396.80754,0.393298,
,168,2013.0,,,,977845.0,2020-12-29,ישראל,,לא,A2.il,מידרוג Moodys,מנפיק,ILS,1.0,0.005,קבועה,49.70441,49.70441,1.000001,
,168,2013.0,,,,977912.0,2023-08-24,ישראל,,לא,A3.il,מידרוג Moodys,מנפיק,ILS,1.0,0.005,קבועה,12367.01428,12367.01428,0.51944,
,168,2013.0,,,,977877.0,2022-05-31,ישראל,,לא,Baa1.il,מידרוג Moodys,מנפיק,ILS,1.0,0.006,קבועה,45.02836,45.02836,1.000002,
,168,2013.0,,,,977886.0,2022-08-29,ישראל,,לא,A1.il,מידרוג Moodys,מנפיק,ILS,1.0,0.004,קבועה,3967.32348,3967.32348,0.802216,
,168,2013.0,,,,977873.0,2021-12-15,ישראל,,לא,Aa2.il,מידרוג Moodys,מנפיק,ILS,1.0,0.0115,קבועה,40.94,40.94,1.00002,
,168,2013.0,,,,977885.0,2022-08-29,ישראל,,לא,A1.il,מידרוג Moodys,מנפיק,ILS,1.0,0.004,קבועה,20154.09377,20154.09377,0.887968,
,168,2013.0,,,,977861.0,2021-08-10,ישראל,,לא,A1.il,מידרוג Moodys,מנפיק,EUR,3.8807,0.006,קבועה,1115.41227,4328.580396,0.001636,
,168,2013.0,,,,977881.0,2022-08-17,ישראל,,לא,A2.il,מידרוג Moodys,מנפיק,ILS,1.0,0.005,קבועה,17535.23716,17535.23716,0.02839,
,168,2013.0,,,,977887.0,2022-08-29,ישראל,,לא,A1.il,מידרוג Moodys,מנפיק,ILS,1.0,0.004,קבועה,1011.27848,1011.27848,1.0,
,168,2013.0,,,,977865.0,2021-08-10,ישראל,,לא,A1.il,מידרוג Moodys,מנפיק,EUR,3.8807,0.006,קבועה,190.0465,737.513453,1.0,
,168,2013.0,,,,977972.0,2024-05-30,ישראל,,לא,NR,NR,NR,ILS,1.0,0.004,קבועה,26257.09281,26257.09281,0.659988,
,168,2013.0,,,,977981.0,2024-09-05,ישראל,,לא,A3.il,מידרוג Moodys,מנפיק,ILS,1.0,0.0025,קבועה,7931.80544,7931.80544,0.5,
,168,2013.0,,,,978002.0,2025-07-29,ישראל,,לא,A2.il,מידרוג Moodys,מנפיק,ILS,1.0,0.005,קבועה,247.41071,247.41071,0.0,
,168,2013.0,,,,977893.0,2022-09-29,ישראל,,לא,A2.il,מידרוג Moodys,מנפיק,ILS,1.0,0.005,קבועה,102.0448,102.0448,1.000001,
,168,2013.0,,,,977862.0,2021-08-10,ישראל,,לא,A1.il,מידרוג Moodys,מנפיק,EUR,3.8807,0.006,קבועה,1841.07616,7144.664254,0.024883,
,168,2013.0,,,,977909.0,2023-07-04,ישראל,,לא,A1.il,מידרוג Moodys,מנפיק,ILS,1.0,0.0077,קבועה,13026.45368,13026.45368,0.247676,
,168,2013.0,,,,977878.0,2022-05-31,ישראל,,לא,A+,פנימי,מנפיק,ILS,1.0,0.006,קבועה,105.06633,105.06633,1.0,
,168,2013.0,,,,977968.0,2024-05-16,ישראל,,לא,A2.il,מידרוג Moodys,מנפיק,ILS,1.0,0.006,קבועה,1606.4186,1606.4186,1.0,
,168,2013.0,,,,977922.0,2023-12-05,ישראל,,לא,A1.il,מידרוג Moodys,מנפיק,ILS,1.0,0.005,קבועה,14919.31957,14919.31957,0.965274,
,168,2013.0,,,,977908.0,2023-07-04,ישראל,,לא,A1.il,מידרוג Moodys,מנפיק,ILS,1.0,0.0077,קבועה,13475.64174,13475.64174,0.598663,
,168,2013.0,,,,977996.0,2025-04-29,ישראל,,לא,BB,פנימי,מנפיק,ILS,1.0,0.001,קבועה,6116.16564,6116.16564,0.105488,
,168,2013.0,,,,977919.0,2023-10-03,ישראל,,לא,BBB,פנימי,מנפיק,ILS,1.0,0.0025,קבועה,2877.75813,2877.75813,0.325581,
,168,2013.0,,,,977848.0,2020-12-29,ישראל,,לא,A2.il,מידרוג Moodys,מנפיק,ILS,1.0,0.005,קבועה,138.43305,138.43305,1.0,
,168,2013.0,,,,977924.0,2023-12-05,ישראל,,לא,A1.il,מידרוג Moodys,מנפיק,ILS,1.0,0.005,קבועה,774.6569,774.6569,1.0,
,168,2013.0,,,,977927.0,2023-12-13,ישראל,,לא,A2.il,מידרוג Moodys,מנפיק,ILS,1.0,0.006,קבועה,0.623,0.623,3.2e-05,
,168,2013.0,,,,978001.0,2025-07-28,ישראל,,לא,NR,NR,NR,ILS,1.0,0.0015,קבועה,1606.19061,1606.19061,0.580833,
,168,2013.0,,,,978004.0,2025-07-30,ישראל,,לא,A-,פנימי,מנפיק,ILS,1.0,0.0012,קבועה,20305.42206,20305.42206,0.47623,
,168,2013.0,,,,977918.0,2023-10-02,ישראל,,לא,BBB+,פנימי,מנפיק,ILS,1.0,0.003,קבועה,5353.10855,5353.10855,0.020867,
,168,2013.0,,,,977923.0,2023-12-05,ישראל,,לא,A1.il,מידרוג Moodys,מנפיק,ILS,1.0,0.005,קבועה,2725.64484,2725.64484,1.0,
,168,2013.0,,,,977864.0,2021-08-10,ישראל,,לא,A1.il,מידרוג Moodys,מנפיק,EUR,3.8807,0.006,קבועה,199.69728,774.965234,1.0,
,168,2013.0,,,,977925.0,2023-12-05,ישראל,,לא,A1.il,מידרוג Moodys,מנפיק,ILS,1.0,0.005,קבועה,2295.27989,2295.27989,1.0,
