Unnamed: 0,מספר קופה/קרן/ח.פ. עבור חברת ביטוח,מספר מסלול,שם מנפיק,מספר מנפיק,סוג מספר מזהה מנפיק,שם נייר ערך,מספר נייר ערך,סוג מספר נייר ערך,מאפיין עיקרי,"ישראל/חו""ל",מדינה לפי חשיפה כלכלית,סטאטוס סחירות,זירת מסחר,ענף מסחר,בעל עניין/צד קשור,דירוג,שם מדרג,דירוג נייר הערך/המנפיק,מטבע פעילות,"מח""מ",מועד פדיון,שיעור ריבית,תשואה לפדיון,נחיתות חוזית,האם סווג כחוב בעייתי,ערך נקוב (יחידות),שער חליפין,שער נייר הערך,סכום לקבל (במטבע הפעילות),"שווי הוגן (באלפי ש""ח)","עלות מופחתת (באלפי ש""ח)",עלות מופחתת (במטבע הפעילות),השיטה שיושמה בדוח הכספי,שיעור מערך נקוב מונפק,שיעור מנכסי אפיק ההשקעה,שיעור מסך נכסי ההשקעה,Unnamed: 37
,168,13303.0,"אלקטרה מוצרי צריכה (1970) בע""מ",520039967,ח.פ.,"אלקטרה צריכה אג""ח א",IL0050103352,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,רשתות שיווק,כן,ilAA-,S&P מעלות,מנפיק,ILS,2.34,2029-12-31,0.021,0.0497,החוב לא נחות,,181432.4,1.0,94.15,,170.8186,,,,0.000368,0.001162,7e-05,
,168,13303.0,"דיסקונט מנפיקים בע""מ",520029935,ח.פ.,"דיסקונט מנפיקים אג""ח י COCO",IL0012110693,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,בנקים,לא,Aa3.il,מידרוג Moodys,מנפיק,ILS,4.68,2030-11-30,0.0332,0.0299,החוב נחות,,399364.72,1.0,109.04,,435.46729,,,,0.000318,0.002962,0.00018,
,168,13303.0,"מזרחי טפחות חברה להנפקות בע""מ",520032046,ח.פ.,מזרחי הנפקות 46,IL0023102259,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,בנקים,לא,Aaa.il,מידרוג Moodys,מנפיק,ILS,1.98,2027-09-28,0.0122,0.0258,החוב לא נחות,,1334677.91,1.0,116.7,,1557.56912,,,,0.000442,0.010596,0.000645,
,168,13303.0,"מגדל ביטוח גיוס הון בע""מ",513230029,ח.פ.,"מגדל ביטוח הון אג""ח יג",IL0012075136,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,ביטוח,לא,A1.il,מידרוג Moodys,מנפיק,ILS,5.94,2032-12-31,0.0607,0.0492,החוב לא נחות,,469570.97,1.0,108.82,,510.98713,,,,0.000746,0.003476,0.000211,
,168,13303.0,"מגדל ביטוח גיוס הון בע""מ",513230029,ח.פ.,"מגדל הון אג""ח יא",IL0011975658,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,ביטוח,לא,A1.il,מידרוג Moodys,מנפיק,ILS,4.6,2030-12-31,0.054,0.0475,החוב לא נחות,,197740.89,1.0,104.57,,206.77765,,,,0.000345,0.001406,8.5e-05,
,168,13303.0,"אלדן תחבורה בע""מ",510454333,ח.פ.,"אלדן תחבורה אג""ח ו",IL0011616781,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,שירותים,לא,ilA+,S&P מעלות,מנפיק,ILS,0.73,2026-12-30,0.028,0.0521,החוב לא נחות,,46160.9,1.0,99.03,,45.71314,,,,0.000265,0.000311,1.8e-05,
,168,13303.0,"אפי נכסים בע""מ",510560188,ח.פ.,"אפי נכסים אג""ח יב",IL0011737645,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בחו""ל",לא,A1.il,מידרוג Moodys,מנפיק,ILS,1.83,2027-09-15,0.023,0.0501,החוב לא נחות,,389802.84,1.0,95.44,,372.02783,,,,0.000556,0.002531,0.000154,
,168,13303.0,נאוויטס פטרוליום שותפות מוגבלת,550263107,מספר שותפות,"נאוויטס פטרוליום אג""ח ה",IL0011979122,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,חיפושי נפט וגז,לא,ilA-,S&P מעלות,מנפיק,ILS,2.31,2028-12-31,0.065,0.0516,החוב לא נחות,,211663.03,1.0,104.84,,221.90752,,,,0.000423,0.001509,9.1e-05,
,168,13303.0,"חברת פרטנר תקשורת בע""מ",520044314,ח.פ.,"פרטנר אג""ח ח",IL0011829483,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,תקשורת ומדיה,כן,ilAA-,S&P מעלות,מנפיק,ILS,3.32,2030-06-25,0.0208,0.0455,החוב לא נחות,,120126.68,1.0,92.84,,111.52561,,,,0.000756,0.000758,4.6e-05,
,168,13303.0,"מבנה נדל""ן (כ.ד) בע""מ",520024126,ח.פ.,"מבני תעשיה אג""ח 17",IL0022604461,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",כן,ilAA,S&P מעלות,מנפיק,ILS,1.69,2028-06-30,0.037,0.0289,החוב לא נחות,,17936.58,1.0,121.5,,21.79295,,,,7.9e-05,0.000148,9e-06,
,168,13303.0,"מזרחי טפחות חברה להנפקות בע""מ",520032046,ח.פ.,מזרחי הנפקות 71 COCO,IL0012138918,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,בנקים,לא,Aa3.il,מידרוג Moodys,מנפיק,ILS,4.7,2030-11-28,0.0338,0.0307,החוב נחות,,292178.82,1.0,106.95,,312.48525,,,,0.000192,0.002125,0.000129,
,168,13303.0,"חברת החשמל לישראל בע""מ",520000472,ח.פ.,"חשמל אג""ח 31",IL0060002859,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,אנרגיה,לא,Aaa.il,מידרוג Moodys,מנפיק,ILS,4.93,2031-09-20,0.0239,0.026,החוב לא נחות,,996875.5,1.0,117.27,,1169.0359,,,,0.000256,0.007953,0.000484,
,168,13303.0,"רבוע כחול נדל""ן בע""מ",513765859,ח.פ.,"רבוע נדלן אג""ח ח",IL0011575698,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",כן,ilAA,S&P מעלות,מנפיק,ILS,1.8,2028-10-31,0.0142,0.0288,החוב לא נחות,,319994.72,1.0,116.29,,372.12187,,,,0.000315,0.002531,0.000154,
,168,13303.0,"בנק לאומי לישראל בע""מ",520018078,ח.פ.,"לאומי אג""ח 187",IL0012286592,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,בנקים,כן,Aaa.il,מידרוג Moodys,מנפיק,ILS,5.78,2034-05-01,0.0459,0.0454,החוב לא נחות,,585148.41,1.0,100.58,,588.54227,,,,0.000313,0.004004,0.000243,
,168,13303.0,"ביג מרכזי קניות בע""מ",513623314,ח.פ.,"ביג אג""ח טז",IL0011684425,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",כן,ilAA,S&P מעלות,מנפיק,ILS,2.73,2028-08-28,0.0069,0.0252,החוב לא נחות,,139673.19,1.0,113.01,,157.84467,,,,0.00089,0.001073,6.5e-05,
,168,13303.0,"פז חברת הנפט בע""מ",510216054,ח.פ.,"פז נפט אג""ח ח",IL0011628174,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,אנרגיה,כן,ilAA-,S&P מעלות,מנפיק,ILS,2.91,2031-11-30,0.0243,0.0466,החוב לא נחות,,821950.56,1.0,94.65,,777.9762,,,,0.000561,0.005292,0.000322,
,168,13303.0,"משק אנרגיה-אנרגיות מתחדשות בע""מ",516167343,ח.פ.,"משק אנרגיה אג""ח ג",IL0012237181,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,אנרגיה,כן,NR,NR,NR,ILS,5.31,2032-12-31,0.0478,0.0424,החוב לא נחות,,113057.28,1.0,105.78,,119.59199,,,,0.000585,0.000813,4.9e-05,
,168,13303.0,"מבנה נדל""ן (כ.ד) בע""מ",520024126,ח.פ.,"מבני תעשיה אג""ח טז",IL0022604388,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",כן,Aa2.il,מידרוג Moodys,מנפיק,ILS,1.65,2028-06-30,0.0565,0.0488,החוב לא נחות,,40021.85,1.0,102.79,,41.13846,,,,0.000341,0.000279,1.7e-05,
,168,13303.0,פלאזה סנטרס אן.וי,1476,מספר מנפיק,"פלאזה סנטר אג""ח ב",IL0011095036,ISIN,צמוד למדד המחירים לצרכן,ישראל,"Emerging Markets - Euope, Middle East & Africa",סחיר,TASE,בנייה,לא,NR,NR,NR,ILS,,2026-01-01,0.069,-0.9999,החוב לא נחות,,5337.67,1.0,9.65,,0.51509,,,,3e-05,3e-06,0.0,
,168,13303.0,"חברת החשמל לישראל בע""מ",520000472,ח.פ.,חשמל סדרה 27,IL0060002107,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,אנרגיה,לא,Aaa.il,מידרוג Moodys,מנפיק,ILS,2.57,2029-04-12,0.0385,0.0258,החוב לא נחות,,602484.51,1.0,123.26,,742.62241,,,,0.000238,0.005052,0.000307,
,168,13303.0,"אלוני-חץ נכסים והשקעות בע""מ",520038506,ח.פ.,"אלוני חץ אג""ח י",IL0039003624,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",כן,Aa3.il,מידרוג Moodys,מנפיק,ILS,0.88,2027-02-28,0.0674,0.0536,החוב לא נחות,,26055.77,1.0,101.9,,26.55083,,,,6.5e-05,0.00018,1.1e-05,
,168,13303.0,"אלדן תחבורה בע""מ",510454333,ח.פ.,"אלדן תחבורה אג""ח י",IL0012252834,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,שירותים,לא,ilA+,S&P מעלות,מנפיק,ILS,3.92,2033-03-31,0.0304,0.0314,החוב לא נחות,,159456.84,1.0,101.72,,162.1995,,,,0.000622,0.001103,6.7e-05,
,168,13303.0,"ג'י סיטי בע""מ",520033234,ח.פ.,"ג'י סיטי אג""ח יט",IL0012057159,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בחו""ל",לא,A3.il,מידרוג Moodys,מנפיק,ILS,5.16,2031-09-30,0.0415,0.041,החוב לא נחות,,300431.18,1.0,106.66,,320.43989,,,,0.00062,0.00218,0.000132,
,168,13303.0,"מגדל ביטוח גיוס הון בע""מ",513230029,ח.פ.,"מגדל ביטוח הון אג""ח י",IL0011920795,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,ביטוח,לא,A1.il,מידרוג Moodys,מנפיק,ILS,3.74,2029-11-30,0.0517,0.0463,החוב לא נחות,,275544.12,1.0,103.93,,286.373,,,,0.000451,0.001948,0.000118,
,168,13303.0,"אמות השקעות בע""מ",520026683,ח.פ.,"אמות אג""ח ו",IL0011586091,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",לא,Aa2.il,מידרוג Moodys,מנפיק,ILS,2.63,2029-10-03,0.0114,0.0288,החוב לא נחות,,1121461.9,1.0,111.73,145.64311,1398.65249,,,,0.000527,0.009514,0.000579,
,168,13303.0,"מבנה נדל""ן (כ.ד) בע""מ",520024126,ח.פ.,"מבנה אג""ח כה",IL0022606367,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",כן,Aa2.il,מידרוג Moodys,מנפיק,ILS,5.18,2033-09-30,0.0035,0.0296,החוב לא נחות,,1066768.15,1.0,101.29,,1080.52946,,,,0.000323,0.007351,0.000447,
,168,13303.0,"קרסו נדל""ן בע""מ",510488190,ח.פ.,"קרסו נדלן אג""ח א",IL0011900086,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,בנייה,לא,ilA,S&P מעלות,מנפיק,ILS,2.0,2029-11-30,0.0534,0.052,החוב לא נחות,,385330.39,1.0,102.19,,393.76913,,,,0.000553,0.002678,0.000163,
,168,13303.0,"שופרסל בע""מ",520022732,ח.פ.,"שופרסל אג""ח ז",IL0077702582,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,רשתות שיווק,כן,ilAA,S&P מעלות,מנפיק,ILS,2.71,2030-08-20,0.0352,0.0456,החוב לא נחות,,420412.55,1.0,97.78,,411.07939,,,,0.000599,0.002796,0.00017,
,168,13303.0,"בנק לאומי לישראל בע""מ",520018078,ח.פ.,"לאומי אג""ח 184",IL0060406043,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,בנקים,כן,Aaa.il,מידרוג Moodys,מנפיק,ILS,2.2,2030-05-05,0.0276,0.0446,החוב לא נחות,,635013.38,1.0,97.55,,619.45555,,,,0.000292,0.004214,0.000256,
,168,13303.0,"מימון ישיר מקבוצת ישיר (2006) בע""מ",513893123,ח.פ.,"מימון ישיר אג""ח ו",IL0011916595,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,אשראי חוץ בנקאי,לא,A1.il,מידרוג Moodys,מנפיק,ILS,0.98,2027-03-31,0.0354,0.0408,החוב לא נחות,,241830.29,1.0,109.63,,265.11855,,,,0.000288,0.001803,0.000109,
,168,13303.0,"ישרס חברה להשקעות בע""מ",520017807,ח.פ.,"ישרס אג""ח טו",IL0061302076,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",כן,Aa2.il,מידרוג Moodys,מנפיק,ILS,1.51,2027-05-15,0.0158,0.0302,החוב לא נחות,,373851.02,1.0,118.01,,441.18159,,,,0.000949,0.003001,0.000182,
,168,13303.0,"קבוצת דלק בע""מ",520044322,ח.פ.,"דלק קבוצה אג""ח לח",IL0011995045,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,חסום,TASE,חיפושי נפט וגז,לא,ilA-,S&P מעלות,מנפיק,ILS,3.11,2031-10-31,0.0652,0.0505,החוב לא נחות,,214580.0,1.0,107.529412,,230.73661,,,,0.000269,0.001569,9.5e-05,
,168,13303.0,בנק הפועלים בע''מ,520000118,ח.פ.,"פועלים אג""ח 204",IL0012274531,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,בנקים,כן,Aaa.il,מידרוג Moodys,מנפיק,ILS,4.99,2035-08-21,0.0261,0.0258,החוב לא נחות,,1541898.4,1.0,101.11,,1559.01347,,,,0.00045,0.010606,0.000645,
,168,13303.0,"אזורים-חברה להשקעות בפתוח ובבנין בע""מ",520025990,ח.פ.,"אזורים אג""ח 16",IL0012234865,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,בנייה,לא,A1.il,מידרוג Moodys,מנפיק,ILS,4.59,2032-06-30,0.0577,0.0521,החוב לא נחות,,150597.78,1.0,104.54,,157.43492,,,,0.000579,0.001071,6.5e-05,
,168,13303.0,"קבוצת דלק בע""מ",520044322,ח.פ.,"דלק קבוצה אג""ח לח",IL0011995045,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,חיפושי נפט וגז,לא,ilA-,S&P מעלות,מנפיק,ILS,3.12,2031-10-31,0.0652,0.0494,החוב לא נחות,,237405.96,1.0,107.87,,256.08981,,,,0.000297,0.001742,0.000106,
,168,13303.0,"אלדן תחבורה בע""מ",510454333,ח.פ.,"אלדן תחבורה אג""ח יא",IL0012252917,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,שירותים,לא,ilA+,S&P מעלות,מנפיק,ILS,3.74,2033-03-31,0.0495,0.0519,החוב לא נחות,,186768.64,1.0,100.37,,187.45968,,,,0.000517,0.001275,7.7e-05,
,168,13303.0,"מניבים קרן הריט החדשה בע""מ",515327120,ח.פ.,"מניבים ריט אג""ח ד",IL0011939290,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",כן,Aa3.il,מידרוג Moodys,מנפיק,ILS,5.14,2031-12-31,0.0318,0.0294,החוב לא נחות,,62801.95,1.0,113.32,,71.16716,,,,0.000137,0.000484,2.9e-05,
,168,13303.0,"ריט 1 בע""מ",513821488,ח.פ.,"ריט אג""ח ז",IL0011712713,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",כן,ilAA,S&P מעלות,מנפיק,ILS,5.83,2034-09-20,0.025,0.0291,החוב לא נחות,,1002325.04,1.0,116.08,,1163.49891,,,,0.000742,0.007915,0.000482,
,168,13303.0,"מזרחי טפחות חברה להנפקות בע""מ",520032046,ח.פ.,"מזרחי טפחות הנפקות אג""ח 66",IL0011916678,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,בנקים,לא,Aaa.il,מידרוג Moodys,מנפיק,ILS,3.02,2031-12-08,0.0164,0.0259,החוב לא נחות,,212013.53,1.0,108.49,,230.01348,,,,0.000225,0.001564,9.5e-05,
,168,13303.0,"אלרוב נדל""ן ומלונאות בע""מ",520038894,ח.פ.,"אלרוב נדלן אג""ח ז",IL0012074717,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בחו""ל",לא,ilAA-,S&P מעלות,מנפיק,ILS,3.74,2032-06-30,0.0347,0.0315,החוב לא נחות,,105256.58,1.0,106.96,,112.58244,,,,0.000284,0.000765,4.6e-05,
,168,13303.0,"מגדלי הים התיכון בע""מ",512719485,ח.פ.,מגדלי תיכון אגח ו,IL0011991242,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",כן,A2.il,מידרוג Moodys,מנפיק,ILS,4.64,2032-06-30,0.0548,0.0472,החוב לא נחות,,221461.69,1.0,105.18,,232.93341,,,,0.000738,0.001584,9.6e-05,
,168,13303.0,"מליסרון בע""מ",520037789,ח.פ.,"מליסרון אג""ח כ",IL0032304227,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",כן,ilAA,S&P מעלות,מנפיק,ILS,4.44,2030-07-01,0.0025,0.0269,החוב לא נחות,,508175.67,1.0,104.64,,531.75502,,,,0.00038,0.003617,0.00022,
,168,13303.0,"אלבר שירותי מימונית בע""מ",512025891,ח.פ.,"אלבר אג""ח כ",IL0011918328,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,שירותים,לא,ilA+,S&P מעלות,מנפיק,ILS,1.4,2028-06-20,0.057,0.0529,החוב לא נחות,,325807.18,1.0,100.89,,328.70686,,,,0.000451,0.002236,0.000136,
,168,13303.0,"חברת החשמל לישראל בע""מ",520000472,ח.פ.,"חשמל אג""ח  34",IL0011967812,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,אנרגיה,לא,Aaa.il,מידרוג Moodys,מנפיק,ILS,6.89,2033-06-12,0.03,0.0263,החוב לא נחות,,1245124.27,1.0,111.48,,1388.06453,,,,0.000305,0.009443,0.000575,
,168,13303.0,"סלקום ישראל בע""מ",511930125,ח.פ.,"סלקום אג""ח יב",IL0011430803,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,תקשורת ומדיה,כן,ilAA-,S&P מעלות,מנפיק,ILS,1.3,2028-01-05,0.025,0.0474,החוב לא נחות,,142857.45,1.0,98.99,,141.41459,,,,0.000195,0.000962,5.8e-05,
,168,13303.0,"משולם לוינשטין הנדסה וקבלנות בע""מ",520033424,ח.פ.,"לוינשטין הנדסה אג""ח ו",IL0012179599,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,בנייה,כן,ilA+,S&P מעלות,מנפיק,ILS,4.88,2032-06-30,0.0294,0.0328,החוב לא נחות,,155615.63,1.0,101.89,,158.55677,,,,0.000622,0.001078,6.5e-05,
,168,13303.0,"איירפורט סיטי בע""מ",511659401,ח.פ.,"איירפורט אג""ח יא",IL0011959991,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",לא,ilAA,S&P מעלות,מנפיק,ILS,7.29,2039-04-30,0.0264,0.0269,החוב לא נחות,,318572.38,1.0,109.4,,348.51819,,,,0.001061,0.002371,0.000144,
,168,13303.0,"בזק החברה הישראלית לתקשורת בע""מ",520031931,ח.פ.,"בזק אג""ח 12",IL0023002426,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,תקשורת ומדיה,לא,Aa2.il,מידרוג Moodys,מנפיק,ILS,2.57,2030-06-01,0.017,0.0266,החוב לא נחות,,249024.86,1.0,114.76,,285.78093,,,,0.000196,0.001944,0.000118,
,168,13303.0,"נאייקס בע""מ",513639013,ח.פ.,"נאייקס אג""ח א",IL0012189655,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,תוכנה ואינטרנט,לא,NR,NR,NR,ILS,3.69,2030-09-30,0.059,0.0533,החוב לא נחות,,255250.47,1.0,102.31,,261.14676,,,,0.000524,0.001776,0.000108,
,168,13303.0,"חברת גב ים לקרקעות בע""מ",520001736,ח.פ.,"גב ים אג""ח יב",IL0012225871,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",לא,ilAA,S&P מעלות,מנפיק,ILS,6.56,2036-03-31,0.0328,0.0302,החוב לא נחות,,67384.66,1.0,102.91,,69.34556,,,,0.000449,0.000471,2.8e-05,
,168,13303.0,"ש.שלמה החזקות בע""מ",520034372,ח.פ.,"שלמה החזקות  אג""ח יט",IL0011927311,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,שירותים,לא,ilAA,S&P מעלות,מנפיק,ILS,2.94,2031-12-20,0.0456,0.047,החוב לא נחות,,389417.03,1.0,99.96,,389.26126,,,,0.000494,0.002648,0.000161,
,168,13303.0,"אפי נכסים בע""מ",510560188,ח.פ.,"אפי נכסים אג""ח יד",IL0011845307,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בחו""ל",לא,A1.il,מידרוג Moodys,מנפיק,ILS,4.24,2031-03-30,0.0154,0.0307,החוב לא נחות,,27764.22,1.0,108.24,,30.05199,,,,4.6e-05,0.000204,1.2e-05,
,168,13303.0,בנק הפועלים בע''מ,520000118,ח.פ.,"פועלים אג""ח 201",IL0011913451,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,בנקים,כן,Aaa.il,מידרוג Moodys,מנפיק,ILS,3.47,2032-11-29,0.0139,0.0251,החוב לא נחות,,291495.1,1.0,107.22,,312.54104,,,,0.000182,0.002126,0.000129,
,168,13303.0,"קבוצת עזריאלי בע""מ",510960719,ח.פ.,"עזריאלי אג""ח ט",IL0012092537,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",לא,Aa1.il,מידרוג Moodys,מנפיק,ILS,11.71,2046-01-02,0.0367,0.0308,החוב לא נחות,,2181274.12,1.0,112.94,,2463.53099,,,,0.000427,0.01676,0.00102,
