Unnamed: 0,מספר קופה/קרן/ח.פ. עבור חברת ביטוח,מספר מסלול,שם מנפיק,מספר מנפיק,סוג מספר מזהה מנפיק,שם נייר ערך,מספר נייר ערך,סוג מספר נייר ערך,מאפיין עיקרי,"ישראל/חו""ל",מדינה לפי חשיפה כלכלית,זירת מסחר,סיווג הקרן,בעל עניין/צד קשור,מטבע פעילות,ערך נקוב (יחידות),שער חליפין,שער נייר הערך,סכום לקבל (במטבע הפעילות),"שווי הוגן (באלפי ש""ח)",שיעור מערך נקוב מונפק,שיעור מנכסי אפיק ההשקעה,שיעור מסך נכסי ההשקעה,Unnamed: 24
,168,13303.0,"אי.בי.אי. ניהול קרנות נאמנות (1978) בע""מ",510791031,ח.פ.,איביאי סל תא 125,IL0011488082,ISIN,עוקב אחר מדדי מניות בישראל,ישראל,ישראל,TASE,"125 מניות בארץ - מניות כללי-ת""א",לא,ILS,37175.08,1.0,3172.0,,1179.19346,0.000515,0.004197,0.000488,
,168,13303.0,"הראל קרנות נאמנות בע""מ",511776783,ח.פ.,הראל סל תלבונד 20,IL0011504409,ISIN,עוקב אחר מדדים אחרים בישראל,ישראל,ישראל,TASE,"20 אג""ח בארץ - חברות והמרה-תל בונד צמוד מדד-תל בונד",לא,ILS,119321.45,1.0,401.77,,479.3978,0.001281,0.001706,0.000198,
,168,13303.0,"קסם קרנות נאמנות בע""מ",510938608,ח.פ.,קסם ETF תלבונד שקלי,IL0011464141,ISIN,עוקב אחר מדדים אחרים בישראל,ישראל,ישראל,TASE,"אג""ח בארץ - חברות והמרה-תל בונד שקלי-תל בונד- לא צמודות",לא,ILS,34359.44,1.0,4185.19,,1438.00798,0.001067,0.005118,0.000595,
,168,13303.0,"מור ניהול קרנות נאמנות (2013) בע""מ",514884485,ח.פ.,מור סל אי.בנקים מש,IL0011877649,ISIN,עוקב אחר מדדי מניות בישראל,ישראל,ישראל,TASE,"מניות בארץ - מניות לפי ענפים-ת""א בנקים",לא,ILS,91298.47,1.0,10670.0,,9741.54641,0.002824,0.034674,0.004035,
,168,13303.0,"מגדל קרנות נאמנות בע""מ",511303661,ח.פ.,MTF סל תא 125,IL0011502833,ISIN,עוקב אחר מדדי מניות בישראל,ישראל,ישראל,TASE,"125 מניות בארץ - מניות כללי-ת""א",לא,ILS,18310.43,1.0,5003.0,,916.07094,0.00022,0.00326,0.000379,
,168,13303.0,"ילין לפידות-ניהול קרנות נאמנות בע""מ",513846808,ח.פ.,"י.ל סל ת""א בנקים",IL0012065491,ISIN,עוקב אחר מדדי מניות בישראל,ישראל,ישראל,TASE,"מניות בארץ - מניות לפי ענפים-ת""א בנקים",לא,ILS,10671.87,1.0,9617.0,,1026.31409,0.000647,0.003653,0.000425,
,168,13303.0,"קסם קרנות נאמנות בע""מ",510938608,ח.פ.,קסם ETF תא 35,IL0011465700,ISIN,עוקב אחר מדדי מניות בישראל,ישראל,ישראל,TASE,"35 מניות בארץ - מניות כללי-ת""א",לא,ILS,15212.21,1.0,31380.0,,4773.59054,0.001731,0.016991,0.001977,
,168,13303.0,"מגדל קרנות נאמנות בע""מ",511303661,ח.פ.,MTF סל תלבונד שקלי,IL0011500027,ISIN,עוקב אחר מדדים אחרים בישראל,ישראל,ישראל,TASE,"אג""ח בארץ - חברות והמרה-תל בונד שקלי-תל בונד- לא צמודות",לא,ILS,37087.27,1.0,487.71,,180.87833,0.000253,0.000643,7.4e-05,
,168,13303.0,"הראל קרנות נאמנות בע""מ",511776783,ח.פ.,הראל סל תלבונד צמוד,IL0011506065,ISIN,עוקב אחר מדדים אחרים בישראל,ישראל,ישראל,TASE,"אג""ח בארץ - חברות והמרה-תל בונד צמוד מדד-תל בונד צמודות",לא,ILS,44333.36,1.0,406.0,,179.99344,0.000944,0.00064,7.4e-05,
,168,13303.0,"מיטב קרנות נאמנות בע""מ",513534974,ח.פ.,תכלית סל תלבונד שקלי,IL0011451841,ISIN,עוקב אחר מדדים אחרים בישראל,ישראל,ישראל,TASE,"אג""ח בארץ - חברות והמרה-תל בונד שקלי-תל בונד- לא צמודות",לא,ILS,149220.53,1.0,421.35,,628.74071,0.000583,0.002237,0.00026,
,168,13303.0,"מיטב קרנות נאמנות בע""מ",513534974,ח.פ.,תכלית סל תלבונד 60,IL0011451015,ISIN,עוקב אחר מדדים אחרים בישראל,ישראל,ישראל,TASE,"60 אג""ח בארץ - חברות והמרה-תל בונד צמוד מדד-תל בונד",לא,ILS,394677.73,1.0,392.09,,1547.49192,0.001044,0.005508,0.000641,
,168,13303.0,"מגדל קרנות נאמנות בע""מ",511303661,ח.פ.,MTF סל (00) תל בונד 20,IL0011499881,ISIN,עוקב אחר מדדים אחרים בישראל,ישראל,ישראל,TASE,"20 אג""ח בארץ - חברות והמרה-תל בונד צמוד מדד-תל בונד",לא,ILS,19299.43,1.0,496.66,,95.85253,0.000209,0.000341,3.9e-05,
,168,13303.0,"מגדל קרנות נאמנות בע""מ",511303661,ח.פ.,MTF סל תלבונד 60‎,IL0011499964,ISIN,עוקב אחר מדדים אחרים בישראל,ישראל,ישראל,TASE,"60 אג""ח בארץ - חברות והמרה-תל בונד צמוד מדד-תל בונד",לא,ILS,177495.88,1.0,499.28,,886.20144,0.001101,0.003154,0.000367,
,168,13303.0,"אי.בי.אי. ניהול קרנות נאמנות (1978) בע""מ",510791031,ח.פ.,איביאי סל תא-ביטוח,IL0012157710,ISIN,עוקב אחר מדדי מניות בישראל,ישראל,ישראל,TASE,מניות בארץ - מניות לפי ענפים-מדד אחר,לא,ILS,37781.19,1.0,9609.0,,3630.39477,0.002075,0.012922,0.001504,
,168,13303.0,"אי.בי.אי. ניהול קרנות נאמנות (1978) בע""מ",510791031,ח.פ.,איביאי סל תלבונד 60,IL0011480063,ISIN,עוקב אחר מדדים אחרים בישראל,ישראל,ישראל,TASE,"60 אג""ח בארץ - חברות והמרה-תל בונד צמוד מדד-תל בונד",לא,ILS,419656.69,1.0,392.58,,1647.48822,0.001515,0.005864,0.000682,
,168,13303.0,"קסם קרנות נאמנות בע""מ",510938608,ח.פ.,קסם ETF תלבונד 20,IL0011459604,ISIN,עוקב אחר מדדים אחרים בישראל,ישראל,ישראל,TASE,"20 אג""ח בארץ - חברות והמרה-תל בונד צמוד מדד-תל בונד",לא,ILS,11976.67,1.0,3977.99,,476.43062,0.00047,0.001695,0.000197,
,168,13303.0,"קסם קרנות נאמנות בע""מ",510938608,ח.פ.,קסם Bullet ETF צמוד 2025,IL0011582868,ISIN,עוקב אחר מדדים אחרים בישראל,ישראל,ישראל,TASE,"אג""ח בארץ - מדינה-אג""ח מדינה צמוד מדד-צמודות מדד - ממשלתיות",לא,ILS,3038.37,1.0,1236.5,,37.56946,0.000144,0.000133,1.5e-05,
,168,13303.0,"קסם קרנות נאמנות בע""מ",510938608,ח.פ.,קסם ETF תלבונד ש 50,IL0011507626,ISIN,עוקב אחר מדדים אחרים בישראל,ישראל,ישראל,TASE,"אג""ח בארץ - חברות והמרה-תל בונד שקלי-תל בונד- שקלי",לא,ILS,34240.92,1.0,4241.12,,1452.19858,0.001477,0.005169,0.000601,
,168,13303.0,"הראל קרנות נאמנות בע""מ",511776783,ח.פ.,הראל סל תלבונד שקלי,IL0011505232,ISIN,עוקב אחר מדדים אחרים בישראל,ישראל,ישראל,TASE,"אג""ח בארץ - חברות והמרה-תל בונד שקלי-תל בונד- לא צמודות",לא,ILS,40439.09,1.0,419.81,,169.76734,0.000196,0.000604,7e-05,
,168,13303.0,"קסם קרנות נאמנות בע""מ",510938608,ח.פ.,קסם ETF תא 125,IL0011463564,ISIN,עוקב אחר מדדי מניות בישראל,ישראל,ישראל,TASE,"125 מניות בארץ - מניות כללי-ת""א",לא,ILS,22120.9,1.0,31750.0,,7023.3857,0.000795,0.024999,0.002909,
,168,13303.0,"אי.בי.אי. ניהול קרנות נאמנות (1978) בע""מ",510791031,ח.פ.,איביאי טכ עילית,IL0011425381,ISIN,עוקב אחר מדדי מניות בישראל,ישראל,ישראל,TASE,קרן סגורה-קרן טכנולוגיה עילית,לא,ILS,305957.62,1.0,84.7,,259.1461,0.000988,0.000922,0.000107,
,168,13303.0,"מיטב קרנות נאמנות בע""מ",513534974,ח.פ.,תכלית סל תא 125,IL0011437188,ISIN,עוקב אחר מדדי מניות בישראל,ישראל,ישראל,TASE,"125 מניות בארץ - מניות כללי-ת""א",לא,ILS,228238.3,1.0,3198.0,,7299.06082,0.001193,0.02598,0.003024,
,168,13303.0,"מגדל קרנות נאמנות בע""מ",511303661,ח.פ.,MTF סל‏ תא 90,IL0011502593,ISIN,עוקב אחר מדדי מניות בישראל,ישראל,ישראל,TASE,"90 מניות בארץ - מניות כללי-ת""א",לא,ILS,82997.91,1.0,4757.0,,3948.21057,0.001482,0.014053,0.001635,
,168,13303.0,"קסם קרנות נאמנות בע""מ",510938608,ח.פ.,קסם ETF תלבונד 60,IL0011462327,ISIN,עוקב אחר מדדים אחרים בישראל,ישראל,ישראל,TASE,"60 אג""ח בארץ - חברות והמרה-תל בונד צמוד מדד-תל בונד",לא,ILS,53614.6,1.0,3901.51,,2091.77884,0.002369,0.007445,0.000866,
,168,13303.0,"הראל קרנות נאמנות בע""מ",511776783,ח.פ.,הראל סל תלבונד ש 50,IL0011507139,ISIN,עוקב אחר מדדים אחרים בישראל,ישראל,ישראל,TASE,"אג""ח בארץ - חברות והמרה-תל בונד שקלי-תל בונד- שקלי",לא,ILS,255707.73,1.0,422.22,,1079.64917,0.001864,0.003842,0.000447,
,168,13303.0,"מיטב קרנות נאמנות בע""מ",513534974,ח.פ.,תכלית סל תלבונד שקלי 50,IL0011693335,ISIN,עוקב אחר מדדים אחרים בישראל,ישראל,ישראל,TASE,"אג""ח בארץ - חברות והמרה-תל בונד שקלי-תל בונד- שקלי",לא,ILS,19181.25,1.0,4181.43,,802.05034,0.001351,0.002854,0.000332,
,168,13303.0,"אי.בי.אי. ניהול קרנות נאמנות (1978) בע""מ",510791031,ח.פ.,איביאי סל אינדקס בנקים יש,IL0011487746,ISIN,עוקב אחר מדדי מניות בישראל,ישראל,ישראל,TASE,"מניות בארץ - מניות לפי ענפים-ת""א בנקים",לא,ILS,377469.43,1.0,6734.0,,25418.79179,0.00174,0.090476,0.01053,
,168,13303.0,"מיטב קרנות נאמנות בע""מ",513534974,ח.פ.,תכלית סל תא 35,IL0011437006,ISIN,עוקב אחר מדדי מניות בישראל,ישראל,ישראל,TASE,"35 מניות בארץ - מניות כללי-ת""א",לא,ILS,139731.89,1.0,3151.0,,4402.95171,0.0021,0.015671,0.001824,
,168,13303.0,"אי.בי.אי. ניהול קרנות נאמנות (1978) בע""מ",510791031,ח.פ.,איביאי סל תא 35,IL0012259946,ISIN,עוקב אחר מדדי מניות בישראל,ישראל,ישראל,TASE,"35 מניות בארץ - מניות כללי-ת""א",לא,ILS,3920.02,1.0,5208.0,,204.15486,0.003743,0.000726,8.4e-05,
,168,13303.0,Financial Select Sector SPDR F,549300Y12KQ6ZG08NY28,LEI,XLF-SPDR Financial,US81369Y6059,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל","ארה""ב",NYSE,Index Funds,לא,USD,18084.97,3.306,5387.0,,3220.82836,1.7e-05,0.011464,0.001334,
,168,13303.0,iShares USD Corp Bond UCITS ET,549300QQR5SNTQVNFC45,LEI,LQDE LN iShares $ corp Bond,IE0032895942,ISIN,"עוקב אחר מדדים אחרים בחו""ל","חו""ל","ארה""ב",LSE,Index Funds,לא,USD,5573.93,3.306,10390.0,,1914.60787,6.5e-05,0.006814,0.000792,
,168,13303.0,iShares USD High Yield Corp Bo,549300XNS7MREWVF4X34,LEI,IHYU LN iShar $ HY Corp,IE00B4PY7Y77,ISIN,"עוקב אחר מדדים אחרים בחו""ל","חו""ל","ארה""ב",LSE,Index Funds,לא,USD,1238.65,3.306,9759.0,,399.62909,1.9e-05,0.001422,0.000165,
,168,13303.0,TOPIX Banks Exchange Traded,353800A9AYNTIQFRDM29,LEI,1615 JP TOPIX Banks Exchange Traded,JP3040170007,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל",יפן,TSE,Index Funds,לא,JPY,412751.91,0.022332,47230.0,,4353.46098,5e-06,0.015496,0.001803,
,168,13303.0,iShares USD High Yield Corp Bo,549300XNS7MREWVF4X34,LEI,USHY US iShares BROAD USD High Yield,US46435U8532,ISIN,"עוקב אחר מדדים אחרים בחו""ל","חו""ל","ארה""ב",אחר,Index Funds,לא,USD,7431.91,3.306,3778.0,,928.25005,1.1e-05,0.003303,0.000383,
,168,13303.0,Industrial Select Sector SPDR,549300HQI51T8KP6U325,LEI,SPDR MSCI EUROPE INDUSTRIALS ETF,IE00BKWQOJ47,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל",אירופה,EURONEXT,"מניות בחו""ל - מניות גיאוגרפי - חשופת מט""ח-אירופה - מדד אחר",לא,EUR,1449.55,3.8807,39550.0,,2224.78838,0.00062,0.007919,0.000921,
,168,13303.0,Consumer Discretionary Select,549300CD2I087Y919K79,LEI,XLY - SPDR Discritionary,US81369Y4070,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל","ארה""ב",NYSE,Index Funds,לא,USD,7487.27,3.306,23964.0,,5931.78106,7.2e-05,0.021113,0.002456,
,168,13303.0,iShares Core TOPIX ETF,549300SP7D90SMMY7N82,LEI,1475 JP iShares Core TOPIX ETF,JP3048120004,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל",יפן,TSE,Index Funds,לא,JPY,385991.92,0.022332,32400.0,,2792.87077,0.0,0.009941,0.001157,
,168,13303.0,Invesco EURO STOXX 50 UCITS ETF,635400HBSITNQELEBE97,LEI,SDJE50 GY Invesco EURO STOXX 50,IE00B60SWX25,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל",אירופה,אחר,Index Funds,לא,EUR,15390.54,3.8807,14074.0,,8405.84956,0.001986,0.02992,0.003482,
,168,13303.0,iShares Expanded Tech-Software,54930072GM1ADLZJ5373,LEI,IGV US iShares North American Tech-So,US4642875151,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל","ארה""ב",CBOE,"Technology מניות בחו""ל - מניות לפי ענפים בחו""ל - חשופת מט""ח-ארה""ב- מניות",לא,USD,16033.08,3.306,11501.0,,6096.14625,0.000187,0.021698,0.002524,
,168,13303.0,iShares MSCI Brazil ETF,549300FJMHPYN6U09212,LEI,4BRZ GY iShares MSCI Brazil UCITS,DE000A0Q4R85,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל",ברזיל,אחר,Index Funds,לא,USD,27972.28,3.306,4159.0,,3846.09218,0.000389,0.013688,0.001592,
,168,13303.0,Technology Select Sector SPDR,549300BR5T0JNM2MW070,LEI,XLK US Techology SPDR,US81369Y8030,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל","ארה""ב",NYSE,"Technology מניות בחו""ל - מניות לפי ענפים בחו""ל - חשופת מט""ח-ארה""ב- מניות",לא,USD,7227.22,3.306,28186.0,,6734.53222,2.2e-05,0.023971,0.00279,
,168,13303.0,Amundi STOXX Europe  600 Energy,549300DB2EV341R0HQ23,LEI,BNKE FP AMUNDI EURO STOXX BANKS UCITC,LU1829219390,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל",אירופה,EURONEXT,"MSCI AC WORLD INDEX - מניות בחו""ל - מניות כללי בחו""ל - חשופת מט""ח-מניות כללי בחו""ל",לא,EUR,4363.52,3.8807,28301.5,,4792.43334,0.000413,0.017058,0.001985,
,168,13303.0,Source STOXX Europe 600 Optimi,635400P6NV26FABBYW18,LEI,X7PS GY- Banks DJ600 Source,IE00B5MTWD60,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל",אירופה,אחר,"מניות בחו""ל - מניות גיאוגרפי - חשופת מט""ח-אירופה - מדד אחר",לא,EUR,10710.2,3.8807,17810.0,,7402.38692,0.003932,0.026348,0.003065,
,168,13303.0,SPDR S&P Metals & Mining ETF,549300ZFEEJ2IP5VME73,LEI,XME US - SPDR Metals and Minin,US78464A7550,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל","ארה""ב",NYSE,"MSCI AC WORLD INDEX - מניות בחו""ל - מניות כללי בחו""ל - חשופת מט""ח-מניות כללי בחו""ל",לא,USD,18191.27,3.306,9319.0,,5604.47758,0.000628,0.019947,0.00232,
,168,13303.0,Pershing Square Holdings Ltd/F,U7LC4KOKCTZ0YWGI2G56,LEI,PSHD LN Pershing Square Holdings Ltd/F,GG00BPFJTF46,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל","ארה""ב",LSE,"MSCI AC WORLD INDEX - מניות בחו""ל - מניות כללי בחו""ל - חשופת מט""ח-מניות כללי בחו""ל",לא,USD,21375.95,3.306,6180.0,,4367.33801,6.7e-05,0.015545,0.001809,
,168,13303.0,iShares MSCI Europe Financials,549300Q3F47BPOYQTW29,LEI,iShares Msci Europe Consumer Discretionary,IE00BMW42298,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל",אירופה,EURONEXT,"מניות בחו""ל - מניות לפי ענפים בחו""ל - חשופת מט""ח-ענפים אחרים",לא,EUR,168228.78,3.8807,633.1,,4133.16429,0.002785,0.014711,0.001712,
,168,13303.0,BlackRock inc,529900VBK42Y5HHRMD23,LEI,METL NA ISHARES ESSENTIAL METALS,IE000ROSD5J6,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל",אירלנד,NYSE,Index Funds,לא,USD,271708.85,3.306,730.76,,6564.19382,0.006927,0.023365,0.002719,
,168,13303.0,Franklin FTSE India ETF,549300NU5VJOW0B4VV12,LEI,FLIN US Franklin FTSE India ETF,US35473P7693,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל",הודו,NYSE,Index Funds,לא,USD,74006.33,3.306,3729.0,,9123.55538,0.001139,0.032475,0.003779,
,168,13303.0,Lyxor STOXX Europe 600 Healthc,549300PIEKDU0YN6UJ34,LEI,HLT FP Lyxor STOXX Europe 600 Healthc,LU1834986900,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל",אירופה,EURONEXT,Index Funds,לא,EUR,6861.69,3.8807,13635.6,,3630.90792,0.001199,0.012923,0.001504,
,168,13303.0,iShares Core MSCI EM IMI UCITS,549300HAPVPBRLCT6I96,LEI,EIMI LN iShares Core MSCI EM IMI UCITS,IE00BKM4GZ66,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל",בריטניה,LSE,Index Funds,לא,USD,16494.97,3.306,4319.0,,2355.254,2.3e-05,0.008382,0.000975,
,168,13303.0,Invesco KBW Bank ETF,ECPGFXU8A2SHKVVGJI15,LEI,KBWB US Invesco KBW Bank ETF,US46138E6288,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל","ארה""ב",NASDAQ,"MSCI AC WORLD INDEX - מניות בחו""ל - מניות כללי בחו""ל - חשופת מט""ח-מניות כללי בחו""ל",לא,USD,24485.89,3.306,7821.0,,6331.12596,0.000337,0.022535,0.002623,
,168,13303.0,Industrial Select Sector SPDR,549300HQI51T8KP6U325,LEI,XLI-SPDR Industrial,US81369Y7040,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל","ארה""ב",NYSE,"מניות בחו""ל - מניות לפי ענפים בחו""ל - חשופת מט""ח-ענפים אחרים",לא,USD,27959.69,3.306,15423.0,,14256.2089,0.000179,0.050744,0.005906,
,168,13303.0,Communication Services Select,549300ZFEEJ2IP5VME73,LEI,XLC US - Communication Services SPDR,US81369Y8527,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל","ארה""ב",NYSE,"מניות בחו""ל - מניות לפי ענפים בחו""ל - חשופת מט""ח-ענפים אחרים",לא,USD,9163.67,3.306,11837.0,,3586.02986,3.9e-05,0.012764,0.001485,
,168,13303.0,ENERGY SELECT SECTOR SPDR FUND,54930064FLK0RD4TRU75,LEI,XLE-SPDR Eenrgy,US81369Y5069,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל","ארה""ב",NYSE,Index Funds,לא,USD,28527.99,3.306,8934.0,,8425.96731,9.4e-05,0.029991,0.003489,
,168,13303.0,Global X Japan Mid & Small Cap,988400XS10PE37QW6R37,LEI,2837 JP Global X Japan Mid & Small Cap,JP3049420007,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל",יפן,TSE,"NIKKEI 225 - מניות בחו""ל - מניות גיאוגרפי - חשופת מט""ח-אסיה יפן",לא,JPY,44442.0,0.022332,271000.0,,2689.61737,6.3e-05,0.009573,0.001114,
,168,13303.0,SPDR S&P Regional Banking ETF,549300EFWJBKUN6WJX52,LEI,KRE US SPDR KBW Regional Banki,US78464A6982,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל","ארה""ב",NYSE,"Regional Banks מניות בחו""ל - מניות לפי ענפים בחו""ל - חשופת מט""ח-ארה""ב- מניות",לא,USD,4006.83,3.306,6330.0,,838.50773,6.5e-05,0.002984,0.000347,
