Unnamed: 0,מספר קופה/קרן/ח.פ. עבור חברת ביטוח,מספר מסלול,מאפיין עיקרי,שם נייר ערך,מספר נייר ערך,תאריך רכישה,"מח""מ",סוג הצמדה,מועד פדיון,שיעור ריבית,תשואה לפדיון,ערך נקוב (יחידות),שער נייר הערך,"שווי הוגן (באלפי ש""ח)","עלות מופחתת (באלפי ש""ח)",השיטה שיושמה בדוח הכספי,שיעור מנכסי אפיק ההשקעה,שיעור מסך נכסי ההשקעה,Unnamed: 19
,168,2182.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8862 4.80% 2033,8288620.0,2018-05-01,6.3252,צמוד למדד המחירים לצרכן,2033-05-01,0.048,0.0486,5787280.88,122.092672,8471.42468,7065.84584,עלות מופחתת,0.015244,0.002809,
,168,2182.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8883 4.8% 2035,8288830.0,2020-02-02,7.5853,צמוד למדד המחירים לצרכן,2035-02-02,0.048,0.0486,3383444.66,118.85334,5000.33294,4021.33699,עלות מופחתת,0.008676,0.001598,
,168,2182.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8819 4.80% 2029,8288193.0,2014-10-01,3.6054,צמוד למדד המחירים לצרכן,2029-10-01,0.048,0.0486,2675890.03,121.230274,3591.80429,3243.98881,עלות מופחתת,0.006998,0.001289,
,168,2182.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8850 4.80% 2032,8288508.0,2017-05-01,5.6161,צמוד למדד המחירים לצרכן,2032-05-01,0.048,0.0486,4792939.1,122.336575,6885.24422,5863.51752,עלות מופחתת,0.01265,0.002331,
,168,2182.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8873 4.8% 2034,8288730.0,2019-04-01,6.9188,צמוד למדד המחירים לצרכן,2034-04-01,0.048,0.0486,2055858.75,121.47899,3047.19805,2497.43645,עלות מופחתת,0.005388,0.000993,
,168,2182.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8864 4.8% 2033,8288640.0,2018-07-01,6.4924,צמוד למדד המחירים לצרכן,2033-07-01,0.048,0.0486,2497669.39,120.057774,3612.06948,2998.64627,עלות מופחתת,0.006469,0.001192,
,168,2182.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8820 4.80% 2029,8288201.0,2014-11-02,3.6929,צמוד למדד המחירים לצרכן,2029-11-02,0.048,0.0486,2279945.63,121.096058,3064.14882,2760.92428,עלות מופחתת,0.005956,0.001097,
,168,2182.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8845 4.80% 2031,8288458.0,2016-12-01,5.3322,צמוד למדד המחירים לצרכן,2031-12-01,0.048,0.0486,3424373.11,121.487311,4844.40229,4160.1788,עלות מופחתת,0.008975,0.001654,
,168,2182.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8841 4.80% 2031,8288417.0,2016-08-01,5.1226,צמוד למדד המחירים לצרכן,2031-08-01,0.048,0.0486,6204818.8,120.77398,8671.61096,7493.80663,עלות מופחתת,0.016167,0.002979,
,168,2182.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8830 4.80% 2030,8288300.0,2015-09-01,4.4269,צמוד למדד המחירים לצרכן,2030-09-01,0.048,0.0486,402051.03,119.092969,542.92396,478.81452,עלות מופחתת,0.001033,0.00019,
,168,2182.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8876 4.8% 2034,8288760.0,2019-07-01,7.1686,צמוד למדד המחירים לצרכן,2034-07-01,0.048,0.0486,2553963.22,118.269082,3711.80797,3020.54885,עלות מופחתת,0.006516,0.001201,
,168,2182.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8798 4.8% 2028,8287989.0,2013-01-01,2.1401,צמוד למדד המחירים לצרכן,2028-01-01,0.048,0.0486,1964841.78,122.216691,2546.71721,2401.36462,עלות מופחתת,0.00518,0.000954,
,168,2182.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8811 4.80% 2029,8288110.0,2014-02-02,3.1079,צמוד למדד המחירים לצרכן,2029-02-02,0.048,0.0486,1468221.54,119.320266,1910.80876,1751.88584,עלות מופחתת,0.003779,0.000696,
,168,2182.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8881 4.8% 2034,8288810.0,2019-12-01,7.413,צמוד למדד המחירים לצרכן,2034-12-01,0.048,0.0486,2022855.78,119.323276,2987.57164,2413.73778,עלות מופחתת,0.005207,0.000959,
,168,2182.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8905 4.8% 2037,8289050.0,2022-01-02,8.7321,צמוד למדד המחירים לצרכן,2037-01-02,0.048,0.0486,7299366.85,117.208306,11005.73805,8555.46424,עלות מופחתת,0.018458,0.003401,
,168,2182.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8796 4.8% 2027,8287963.0,2012-11-01,1.973,צמוד למדד המחירים לצרכן,2027-11-01,0.048,0.0486,2674519.99,122.370864,3453.78243,3272.83323,עלות מופחתת,0.007061,0.001301,
,168,2182.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8774 4.8% 2024,8287740.0,2011-01-02,0.2547,צמוד למדד המחירים לצרכן,2026-01-01,0.048,0.0486,1759197.3,127.124409,2250.67385,2236.36916,עלות מופחתת,0.004824,0.000889,
,168,2182.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8807 4.80% 2028,8288078.0,2013-10-01,2.7683,צמוד למדד המחירים לצרכן,2028-10-01,0.048,0.0486,3224861.13,121.230274,4223.76955,3909.50798,עלות מופחתת,0.008434,0.001554,
,168,2182.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8894 4.8% 2036,8288940.0,2021-02-01,8.2122,צמוד למדד המחירים לצרכן,2036-02-01,0.048,0.0486,7835383.63,119.684514,11879.44795,9377.74079,עלות מופחתת,0.020232,0.003728,
,168,2182.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8861 4.80% 2033,8288610.0,2018-04-01,6.2425,צמוד למדד המחירים לצרכן,2033-04-01,0.048,0.0486,477660.27,122.939151,702.40809,587.23148,עלות מופחתת,0.001266,0.000233,
,168,2182.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8815 4.80% 2029,8288151.0,2014-06-01,3.3578,צמוד למדד המחירים לצרכן,2029-06-01,0.048,0.0486,3022168.8,120.755293,4011.38425,3649.42881,עלות מופחתת,0.007873,0.001451,
,168,2182.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8789 4.8% 2027,8287898.0,2012-04-01,1.4322,צמוד למדד המחירים לצרכן,2027-04-01,0.048,0.0486,2424843.62,125.449565,3162.21726,3041.95578,עלות מופחתת,0.006563,0.001209,
,168,2182.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8899 4.8% 2036,8288990.0,2021-07-01,8.4303,צמוד למדד המחירים לצרכן,2036-07-01,0.048,0.0486,2904361.08,118.380945,4384.37575,3438.2101,עלות מופחתת,0.007417,0.001367,
,168,2182.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8875 4.8% 2034,8288750.0,2019-06-02,7.0886,צמוד למדד המחירים לצרכן,2034-06-02,0.048,0.0486,15976.3,119.543823,23.41593,19.09868,עלות מופחתת,4.1e-05,7e-06,
,168,2182.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8817 4.80% 2029,8288169.0,2014-07-01,3.4403,צמוד למדד המחירים לצרכן,2029-07-01,0.048,0.0486,1641686.04,120.161992,2173.43559,1972.68265,עלות מופחתת,0.004256,0.000784,
,168,2182.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8842 4.80% 2031,8288425.0,2016-09-01,5.2064,צמוד למדד המחירים לצרכן,2031-09-01,0.048,0.0486,3012282.96,119.811152,4186.53661,3609.05093,עלות מופחתת,0.007786,0.001435,
,168,2182.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8840 4.80% 2031,8288409.0,2016-07-01,5.0376,צמוד למדד המחירים לצרכן,2031-07-01,0.048,0.0486,213720.17,121.62141,300.08189,259.92948,עלות מופחתת,0.00056,0.000103,
,168,2183.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8879 4.8% 2034,8288790.0,2019-10-02,7.2485,צמוד למדד המחירים לצרכן,2034-10-02,0.048,0.0486,28732635.74,120.48536,42654.72608,34618.61963,עלות מופחתת,0.012308,0.002239,
,168,2183.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8798 4.8% 2028,8287989.0,2013-01-01,2.1401,צמוד למדד המחירים לצרכן,2028-01-01,0.048,0.0486,11923394.97,122.216691,15454.43275,14572.37884,עלות מופחתת,0.00518,0.000942,
,168,2183.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8771 4.8% 2024,8287716.0,2010-10-01,0.0027,צמוד למדד המחירים לצרכן,2025-10-01,0.048,0.0486,11188485.68,129.491138,14487.25407,14488.09739,עלות מופחתת,0.005151,0.000937,
,168,2183.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8877 4.8% 2034,8288770.0,2019-08-01,7.2537,צמוד למדד המחירים לצרכן,2034-08-01,0.048,0.0486,38324884.64,118.516376,55939.02651,45421.26432,עלות מופחתת,0.016148,0.002938,
,168,2183.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8845 4.80% 2031,8288458.0,2016-12-01,5.3322,צמוד למדד המחירים לצרכן,2031-12-01,0.048,0.0486,20780377.05,121.487311,29397.64537,25245.52127,עלות מופחתת,0.008975,0.001633,
,168,2183.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8834 4.80% 2031,8288342.0,2016-01-01,4.6555,צמוד למדד המחירים לצרכן,2031-01-01,0.048,0.0486,5884473.96,121.131032,8136.29006,7127.92406,עלות מופחתת,0.002534,0.000461,
,168,2183.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8902 4.8% 2036,8289020.0,2021-10-01,8.4777,צמוד למדד המחירים לצרכן,2036-10-01,0.048,0.0486,12130366.67,118.846279,18417.21002,14416.48937,עלות מופחתת,0.005125,0.000932,
,168,2183.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8772 4.8% 2024,8287724.0,2010-11-01,0.0876,צמוד למדד המחירים לצרכן,2025-11-01,0.048,0.0486,11018280.2,128.624337,14201.28965,14172.18988,עלות מופחתת,0.005038,0.000916,
,168,2183.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8843 4.80% 2031,8288433.0,2016-10-02,5.3019,צמוד למדד המחירים לצרכן,2031-10-02,0.048,0.0486,12918553.53,122.55141,17979.41656,15831.86944,עלות מופחתת,0.005628,0.001024,
,168,2183.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8793  4.8% 2027,8287930.0,2012-08-01,1.7666,צמוד למדד המחירים לצרכן,2027-08-01,0.048,0.0486,17493111.61,122.313329,22445.32809,21396.40724,עלות מופחתת,0.007607,0.001384,
,168,2183.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8904 4.8% 2036,8289040.0,2021-12-01,8.645,צמוד למדד המחירים לצרכן,2036-12-01,0.048,0.0486,18477162.95,117.572199,27878.73746,21724.00688,עלות מופחתת,0.007723,0.001405,
,168,2183.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8794  4.8% 2027,8287948.0,2012-09-02,1.8538,צמוד למדד המחירים לצרכן,2027-09-02,0.048,0.0486,10230022.98,121.695852,13095.05028,12449.51359,עלות מופחתת,0.004426,0.000805,
,168,2183.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8901 4.8% 2036,8289010.0,2021-09-01,8.5984,צמוד למדד המחירים לצרכן,2036-09-01,0.048,0.0486,42446445.42,116.868163,63550.22104,49606.38098,עלות מופחתת,0.017636,0.003208,
,168,2183.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8900 4.8% 2036,8289000.0,2021-08-01,8.5153,צמוד למדד המחירים לצרכן,2036-08-01,0.048,0.0486,8209911.82,117.79669,12361.13541,9671.00435,עלות מופחתת,0.003438,0.000625,
,168,2183.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8897 4.8% 2036,8288970.0,2021-05-02,8.2658,צמוד למדד המחירים לצרכן,2036-05-02,0.048,0.0486,46762691.81,120.131403,71313.49743,56176.67797,עלות מופחתת,0.019972,0.003633,
,168,2183.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8866 4.8% 2033,8288660.0,2018-09-02,6.6636,צמוד למדד המחירים לצרכן,2033-09-02,0.048,0.0486,35154719.88,118.97531,50623.86135,41825.43692,עלות מופחתת,0.01487,0.002705,
,168,2183.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8855 4.80% 2032,8288550.0,2017-10-01,5.8931,צמוד למדד המחירים לצרכן,2032-10-01,0.048,0.0486,23338761.09,122.693746,33900.70393,28635.2003,עלות מופחתת,0.01018,0.001852,
,168,2183.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8781 4.8%,8287815.0,2011-08-01,0.8239,צמוד למדד המחירים לצרכן,2026-08-01,0.048,0.0486,6792379.04,123.489416,8576.59271,8387.8692,עלות מופחתת,0.002982,0.000542,
,168,2183.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8848 4.80% 2032,8288482.0,2017-03-01,5.5816,צמוד למדד המחירים לצרכן,2032-03-01,0.048,0.0486,20871033.46,120.779571,29565.1031,25207.9447,עלות מופחתת,0.008962,0.00163,
,168,2183.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8857 4.80% 2032,8288570.0,2017-12-01,6.0603,צמוד למדד המחירים לצרכן,2032-12-01,0.048,0.0486,22448700.34,121.251186,32375.54998,27219.31545,עלות מופחתת,0.009677,0.00176,
,168,2183.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8829 4.80% 2030,8288292.0,2015-08-02,4.3456,צמוד למדד המחירים לצרכן,2030-08-02,0.048,0.0486,16316772.84,119.790982,22109.64757,19546.02236,עלות מופחתת,0.006949,0.001264,
,168,2183.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8894 4.8% 2036,8288940.0,2021-02-01,8.2122,צמוד למדד המחירים לצרכן,2036-02-01,0.048,0.0486,47548039.03,119.684514,72088.93419,56907.63929,עלות מופחתת,0.020232,0.003681,
,168,2183.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8838 4.80% 2031,8288383.0,2016-05-01,4.8705,צמוד למדד המחירים לצרכן,2031-05-01,0.048,0.0486,28946994.87,123.457557,41061.59717,35737.25266,עלות מופחתת,0.012705,0.002311,
,168,2183.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8898 4.8% 2036,8288980.0,2021-06-01,8.3474,צמוד למדד המחירים לצרכן,2036-06-01,0.048,0.0486,30233400.8,119.320049,45893.64697,36074.50865,עלות מופחתת,0.012825,0.002333,
,168,2183.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8852 4.80% 2032,8288524.0,2017-07-02,5.786,צמוד למדד המחירים לצרכן,2032-07-02,0.048,0.0486,6715380.25,120.63798,9558.80488,8101.29911,עלות מופחתת,0.00288,0.000524,
,168,2183.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8826 4.80% 2030,8288268.0,2015-05-01,4.0907,צמוד למדד המחירים לצרכן,2030-05-01,0.048,0.0486,24190988.47,122.582844,33302.31892,29654.00165,עלות מופחתת,0.010543,0.001918,
,168,2183.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8896 4.8% 2036,8288960.0,2021-04-01,8.1802,צמוד למדד המחירים לצרכן,2036-04-01,0.048,0.0486,14072834.53,121.342068,21625.46665,17076.2685,עלות מופחתת,0.006071,0.001104,
,168,2183.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8871 4.8% 2034,8288710.0,2019-02-01,6.9223,צמוד למדד המחירים לצרכן,2034-02-01,0.048,0.0486,22446439.4,119.583237,32733.56113,26842.17884,עלות מופחתת,0.009543,0.001736,
,168,2183.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8872 4.8% 2034,8288720.0,2019-03-01,7.0003,צמוד למדד המחירים לצרכן,2034-03-01,0.048,0.0486,39649023.72,119.225346,57790.06717,47271.6856,עלות מופחתת,0.016806,0.003057,
,168,2183.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8817 4.80% 2029,8288169.0,2014-07-01,3.4403,צמוד למדד המחירים לצרכן,2029-07-01,0.048,0.0486,9962365.03,120.161992,13189.2202,11970.97627,עלות מופחתת,0.004256,0.000774,
,168,2183.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8814 4.80% 2029,8288144.0,2014-05-01,3.2732,צמוד למדד המחירים לצרכן,2029-05-01,0.048,0.0486,11582602.06,121.349815,15410.93061,14055.46614,עלות מופחתת,0.004997,0.000909,
,168,2183.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8880 4.8% 2034,8288800.0,2019-11-01,7.3303,צמוד למדד המחירים לצרכן,2034-11-01,0.048,0.0486,41716293.6,120.268448,61955.08326,50171.5389,עלות מופחתת,0.017837,0.003245,
,168,2183.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8823 4.80% 2029,8288235.0,2015-02-01,3.9422,צמוד למדד המחירים לצרכן,2030-02-01,0.048,0.0486,16986328.62,119.569799,22701.12213,20310.51897,עלות מופחתת,0.007221,0.001313,
,168,2183.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8892 4.8% 2035,8288920.0,2020-12-01,8.0428,צמוד למדד המחירים לצרכן,2035-12-01,0.048,0.0486,87646202.32,120.274041,132917.37454,105415.62951,עלות מופחתת,0.037478,0.006818,
,168,2183.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8776 4.8% 2024,8287765.0,2011-03-01,0.4164,צמוד למדד המחירים לצרכן,2026-03-01,0.048,0.0486,6941845.86,125.411124,8800.6343,8705.84693,עלות מופחתת,0.003095,0.000563,
,168,2183.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8822 4.80% 2029,8288227.0,2015-01-01,3.8573,צמוד למדד המחירים לצרכן,2030-01-01,0.048,0.0486,1440727.42,120.044282,1928.594,1729.51089,עלות מופחתת,0.000614,0.000111,
,168,2183.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8891 4.8% 2035,8288910.0,2020-11-01,7.96,צמוד למדד המחירים לצרכן,2035-11-01,0.048,0.0486,23623605.87,121.109518,35991.98011,28610.43517,עלות מופחתת,0.010171,0.00185,
,168,2183.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8881 4.8% 2034,8288810.0,2019-12-01,7.413,צמוד למדד המחירים לצרכן,2034-12-01,0.048,0.0486,12275445.6,119.323276,18129.70233,14647.46381,עלות מופחתת,0.005207,0.000947,
,168,2183.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8851 4.80% 2032,8288516.0,2017-06-01,5.7006,צמוד למדד המחירים לצרכן,2032-06-01,0.048,0.0486,22884452.95,121.613877,32757.54939,27830.67043,עלות מופחתת,0.009894,0.0018,
,168,2183.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8847 4.80% 2032,8288474.0,2017-02-01,5.5018,צמוד למדד המחירים לצרכן,2032-02-01,0.048,0.0486,16989654.86,121.018226,24053.96106,20560.57898,עלות מופחתת,0.007309,0.001329,
,168,2183.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8832 4.80% 2030,8288326.0,2015-11-01,4.4884,צמוד למדד המחירים לצרכן,2030-11-01,0.048,0.0486,34341119.25,121.720494,47485.7225,41800.17984,עלות מופחתת,0.014861,0.002703,
,168,2183.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8825 4.80% 2030,8288250.0,2015-04-01,4.0082,צמוד למדד המחירים לצרכן,2030-04-01,0.048,0.0486,23368643.83,123.43842,32319.58562,28845.88469,עלות מופחתת,0.010255,0.001865,
,168,2183.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8868 4.8% 2033,8288680.0,2018-11-01,6.6701,צמוד למדד המחירים לצרכן,2033-11-01,0.048,0.0486,59860.64,120.649167,87.45729,72.22137,עלות מופחתת,2.5e-05,4e-06,
,168,2183.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8882 4.8% 2035,8288820.0,2020-01-01,7.4975,צמוד למדד המחירים לצרכן,2035-01-01,0.048,0.0486,44184481.91,119.325043,65409.30554,52723.15196,עלות מופחתת,0.018744,0.00341,
,168,2183.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8795 4.8% 2027,8287955.0,2012-10-02,1.9371,צמוד למדד המחירים לצרכן,2027-10-02,0.048,0.0486,11282064.09,122.834754,14268.5263,13858.29564,עלות מופחתת,0.004927,0.000896,
,168,2183.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8789 4.8% 2027,8287898.0,2012-04-01,1.4322,צמוד למדד המחירים לצרכן,2027-04-01,0.048,0.0486,14714858.2,125.449565,19189.51731,18459.72565,עלות מופחתת,0.006563,0.001194,
,168,2183.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8884 4.8% 2035,8288840.0,2020-03-01,7.6606,צמוד למדד המחירים לצרכן,2035-03-01,0.048,0.0486,82816.43,118.853295,122.69943,98.43006,עלות מופחתת,3.4e-05,6e-06,
,168,2183.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8839 4.80% 2031,8288391.0,2016-06-01,4.9551,צמוד למדד המחירים לצרכן,2031-06-01,0.048,0.0486,15237253.02,122.474057,21493.57856,18661.68198,עלות מופחתת,0.006634,0.001207,
,168,2183.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8813 4.80% 2029,8288136.0,2014-04-01,3.1907,צמוד למדד המחירים לצרכן,2029-04-01,0.048,0.0486,20095217.69,122.185777,26859.19208,24553.4978,עלות מופחתת,0.008729,0.001588,
,168,2183.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8878 4.8% 2034,8288780.0,2019-09-01,7.337,צמוד למדד המחירים לצרכן,2034-09-01,0.048,0.0486,57597.38,118.381638,84.18282,68.18472,עלות מופחתת,2.4e-05,4e-06,
,168,2183.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8810 4.80% 2029,8288102.0,2014-01-01,3.0202,צמוד למדד המחירים לצרכן,2029-01-01,0.048,0.0486,10527986.61,119.926803,13738.42532,12625.87773,עלות מופחתת,0.004488,0.000816,
,168,2183.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8853 4.80% 2032,8288532.0,2017-08-02,5.8709,צמוד למדד המחירים לצרכן,2032-08-02,0.048,0.0486,36772526.99,121.002219,52623.51153,44495.57353,עלות מופחתת,0.015819,0.002878,
,168,2183.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8799 4.8% 2028,8287997.0,2013-02-01,2.225,צמוד למדד המחירים לצרכן,2028-02-01,0.048,0.0486,17654726.03,121.503284,22801.18604,21451.07184,עלות מופחתת,0.007626,0.001387,
,168,2183.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8790 4.8% 2027,8287906.0,2012-05-01,1.5145,צמוד למדד המחירים לצרכן,2027-05-01,0.048,0.0486,7835136.3,124.480757,10161.53553,9753.23699,עלות מופחתת,0.003467,0.00063,
,168,2183.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8774 4.8% 2024,8287740.0,2011-01-02,0.2547,צמוד למדד המחירים לצרכן,2026-01-01,0.048,0.0486,10675467.3,127.124409,13657.93086,13571.12468,עלות מופחתת,0.004824,0.000877,
,168,2183.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8784  % 4.8,8287849.0,2011-11-01,1.0527,צמוד למדד המחירים לצרכן,2026-11-01,0.048,0.0486,13179959.9,124.959528,16951.2603,16469.61568,עלות מופחתת,0.005855,0.001065,
,168,2183.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8850 4.80% 2032,8288508.0,2017-05-01,5.6161,צמוד למדד המחירים לצרכן,2032-05-01,0.048,0.0486,29085347.48,122.336575,41782.23763,35582.01781,עלות מופחתת,0.01265,0.002301,
,168,2183.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8811 4.80% 2029,8288110.0,2014-02-02,3.1079,צמוד למדד המחירים לצרכן,2029-02-02,0.048,0.0486,8909717.57,119.320266,11595.50239,10631.09867,עלות מופחתת,0.003779,0.000687,
,168,2183.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8807 4.80% 2028,8288078.0,2013-10-01,2.7683,צמוד למדד המחירים לצרכן,2028-10-01,0.048,0.0486,19569663.76,121.230274,25631.41373,23724.35696,עלות מופחתת,0.008434,0.001534,
,168,2183.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8841 4.80% 2031,8288417.0,2016-08-01,5.1226,צמוד למדד המחירים לצרכן,2031-08-01,0.048,0.0486,37653161.65,120.77398,52622.57929,45475.22199,עלות מופחתת,0.016167,0.002941,
,168,2183.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8775 4.8% 2024,8287757.0,2011-02-01,0.3397,צמוד למדד המחירים לצרכן,2026-02-01,0.048,0.0486,10065036.76,126.169582,12807.80553,12699.01476,עלות מופחתת,0.004514,0.000821,
,168,2183.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8849 4.80% 2032,8288490.0,2017-04-02,5.6809,צמוד למדד המחירים לצרכן,2032-04-02,0.048,0.0486,13343698.96,123.169499,18870.60915,16435.36714,עלות מופחתת,0.005843,0.001063,
,168,2183.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8905 4.8% 2037,8289050.0,2022-01-02,8.7321,צמוד למדד המחירים לצרכן,2037-01-02,0.048,0.0486,44295288.69,117.208306,66786.93566,51917.75757,עלות מופחתת,0.018458,0.003358,
,168,2183.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8808 4.80% 2028,8288086.0,2013-11-01,2.8531,צמוד למדד המחירים לצרכן,2028-11-01,0.048,0.0486,20872085.07,120.756718,27291.95603,25204.44492,עלות מופחתת,0.008961,0.00163,
,168,2183.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8821 4.80% 2029,8288219.0,2014-12-01,3.7726,צמוד למדד המחירים לצרכן,2029-12-01,0.048,0.0486,18851753.71,120.283162,25227.26552,22675.48551,עלות מופחתת,0.008061,0.001466,
,168,2183.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8797 4.8% 2027,8287971.0,2012-12-02,2.058,צמוד למדד המחירים לצרכן,2027-12-02,0.048,0.0486,16368969.81,122.10499,21150.98518,19987.3289,עלות מופחתת,0.007106,0.001292,
,168,2183.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8859 4.80% 2033,8288590.0,2018-02-01,6.2298,צמוד למדד המחירים לצרכן,2033-02-01,0.048,0.0486,41741658.86,120.536103,60124.41637,50313.76909,עלות מופחתת,0.017888,0.003254,
,168,2183.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8778 4.8% 2024,8287781.0,2011-05-01,0.5719,צמוד למדד המחירים לצרכן,2026-05-01,0.048,0.0486,7600913.13,126.788169,9781.33002,9637.05859,עלות מופחתת,0.003426,0.000623,
,168,2183.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8809 4.80% 2028,8288094.0,2013-12-01,2.9355,צמוד למדד המחירים לצרכן,2028-12-01,0.048,0.0486,16855394.69,119.931453,21945.77488,20214.91975,עלות מופחתת,0.007187,0.001307,
