Unnamed: 0,מספר קופה/קרן/ח.פ. עבור חברת ביטוח,מספר מסלול,שם מנפיק,מספר מנפיק,סוג מספר מזהה מנפיק,שם נייר ערך,מספר נייר ערך,סוג מספר נייר ערך,מאפיין עיקרי,"ישראל/חו""ל",מדינה לפי חשיפה כלכלית,זירת מסחר,ענף מסחר,נכס בסיס,תאריך פקיעה,בעל עניין/צד קשור,מטבע פעילות,שער מימוש,ערך נקוב (יחידות),שער חליפין,שער נייר הערך,"שווי הוגן (באלפי ש""ח)",שיעור מנכסי אפיק ההשקעה,שיעור מסך נכסי ההשקעה,Unnamed: 25
,168,13303.0,NASDAQ INC,549300L8X1Q78ERXFD06,LEI,KWEB US C50 20/02/26,KWEB US 02/20/26 C50,טיקר,מניה,"חו""ל","ארה""ב",NASDAQ,Other,מניות לרבות מדדי מניות,2026-02-20,לא,USD,50.0,-317.55,3.306,97.0,-101.83404,-0.098042,-4.2e-05,
,168,13303.0,NASDAQ INC,549300L8X1Q78ERXFD06,LEI,WIX C240 19/12/25,WIX US 12/19/25 C240 EQUITY,טיקר,מניה,"חו""ל",ישראל,NASDAQ,Software,מניות לרבות מדדי מניות,2025-12-19,לא,USD,240.0,-13.72,3.306,204.0,-9.25315,-0.008908,-3e-06,
,168,13303.0,New York stock exchange,5493000F4ZO33MV32P112,LEI,TEVA P15 16/01/26,TEVA US 01/16/26 P15,טיקר,מניה,"חו""ל","ארה""ב",NYSE,Pharmaceuticals,מניות לרבות מדדי מניות,2026-01-16,לא,USD,15.0,-47.04,3.306,25.0,-3.88788,-0.003743,-1e-06,
,168,13303.0,NASDAQ INC,549300L8X1Q78ERXFD06,LEI,KWEB US P32 16/01/26,KWEB US 01/16/26 P32,טיקר,מניה,"חו""ל","ארה""ב",NASDAQ,Other,מניות לרבות מדדי מניות,2026-01-16,לא,USD,32.0,-158.78,3.306,31.0,-16.27245,-0.015666,-6e-06,
,168,13303.0,New York stock exchange,5493000F4ZO33MV32P112,LEI,CAMT C115 20/02/26,CAMT US 02/20/26 C115,טיקר,מניה,"חו""ל",ישראל,NYSE,Semiconductors & Semiconductor Equipment,מניות לרבות מדדי מניות,2026-02-20,לא,USD,115.0,-0.76,3.306,990.0,-2.48647,-0.002393,-1e-06,
,168,13303.0,NASDAQ INC,549300L8X1Q78ERXFD06,LEI,KWEB US C38 16/01/26,KWEB US 01/16/26 C38,טיקר,מניה,"חו""ל","ארה""ב",NASDAQ,Other,מניות לרבות מדדי מניות,2026-01-16,לא,USD,38.0,158.78,3.306,528.0,277.15657,0.266836,0.000114,
,168,13303.0,NASDAQ INC,549300L8X1Q78ERXFD06,LEI,SEDG US 17/10/2025 C25,SEDG US 10/17/25 C25 EQUITY,טיקר,מניה,"חו""ל","ארה""ב",NASDAQ,Semiconductors & Semiconductor Equipment,מניות לרבות מדדי מניות,2025-10-17,לא,USD,25.0,78.4,3.306,1450.0,375.82839,0.361834,0.000155,
,168,13303.0,NASDAQ INC,549300L8X1Q78ERXFD06,LEI,WIX C160 19/12/25,WIX US 12/19/25 C160 EQUITY,טיקר,מניה,"חו""ל",ישראל,NASDAQ,Software,מניות לרבות מדדי מניות,2025-12-19,לא,USD,160.0,6.86,3.306,3700.0,83.91341,0.080788,3.4e-05,
,168,13303.0,New York stock exchange,5493000F4ZO33MV32P112,LEI,TLT US 16/01/2026 C95,TLT US 01/16/2026 C95,טיקר,מדד,"חו""ל","ארה""ב",NYSE,Other,"ריבית ואג""ח",2026-01-16,לא,USD,95.0,-23.35,3.306,74.0,-5.71225,-0.005499,-2e-06,
,168,13303.0,NASDAQ INC,549300L8X1Q78ERXFD06,LEI,SEDG US 17/10/2025 C35,SEDG US 10/17/25 C35 EQUITY,טיקר,מניה,"חו""ל","ארה""ב",NASDAQ,Semiconductors & Semiconductor Equipment,מניות לרבות מדדי מניות,2025-10-17,לא,USD,35.0,-78.4,3.306,415.0,-107.56468,-0.103559,-4.4e-05,
,168,13303.0,New York stock exchange,5493000F4ZO33MV32P112,LEI,RRC US P35 19/12/25,RRC US 12/19/25 P35,טיקר,מניה,"חו""ל","ארה""ב",NYSE,"Oil, Gas & Consumable Fuels",מניות לרבות מדדי מניות,2025-12-19,לא,USD,35.0,-113.11,3.306,140.0,-52.35219,-0.050402,-2.1e-05,
,168,13303.0,New York stock exchange,5493000F4ZO33MV32P112,LEI,RRC US C40 19/12/25,RRC US 12/19/25 C40,טיקר,מניה,"חו""ל","ארה""ב",NYSE,"Oil, Gas & Consumable Fuels",מניות לרבות מדדי מניות,2025-12-19,לא,USD,40.0,-113.11,3.306,163.0,-60.95291,-0.058683,-2.5e-05,
,168,13303.0,NASDAQ INC,549300L8X1Q78ERXFD06,LEI,ALB US C100 16/01/26,ALB US 01/16/26 C100,טיקר,מניה,"חו""ל","ארה""ב",NASDAQD,Chemicals,מניות לרבות מדדי מניות,2026-01-16,לא,USD,100.0,79.34,3.306,400.0,104.9239,0.101017,4.3e-05,
,168,13303.0,New York stock exchange,5493000F4ZO33MV32P112,LEI,CAMT C115 21/11/25,CAMT US 11/21/25 C115,טיקר,מניה,"חו""ל",ישראל,NYSE,Semiconductors & Semiconductor Equipment,מניות לרבות מדדי מניות,2025-11-21,לא,USD,115.0,-27.44,3.306,397.0,-36.01473,-0.034673,-1.4e-05,
,168,13303.0,CBOE GLOBAL MARKETS INC,529900RLNSGA90UPEH54,LEI,SPXW P6400 31/10/25,SPXW US 10/31/25 P6400,טיקר,מדד,"חו""ל","ארה""ב",CBOE,Other,מניות לרבות מדדי מניות,2025-10-31,לא,USD,6400.0,9.53,3.306,3470.0,109.28787,0.105218,4.5e-05,
,168,13303.0,New York stock exchange,5493000F4ZO33MV32P112,LEI,NICE US C185 17/10/25,NICE US 10/17/25 C185,טיקר,מניה,"חו""ל",ישראל,NYSE,Software,מניות לרבות מדדי מניות,2025-10-17,לא,USD,185.0,-27.44,3.306,35.0,-3.1751,-0.003056,-1e-06,
,168,13303.0,New York stock exchange,5493000F4ZO33MV32P112,LEI,TLT US 16/01/2026 C87,TLT US 01/16/2026 C87,טיקר,מדד,"חו""ל","ארה""ב",NYSE,Other,"ריבית ואג""ח",2026-01-16,לא,USD,87.0,12.97,3.306,375.0,16.08179,0.015482,6e-06,
,168,13303.0,New York stock exchange,5493000F4ZO33MV32P112,LEI,KRE C74 16/01/26,KRE US 01/16/26 C74 EQUITY,טיקר,מניה,"חו""ל","ארה""ב",NYSE,Banks,מניות לרבות מדדי מניות,2026-01-16,לא,USD,74.0,-127.02,3.306,69.0,-28.97546,-0.027896,-1.2e-05,
,168,13303.0,New York stock exchange,5493000F4ZO33MV32P112,LEI,ODD 15/01/27 C95,ODD US 01/15/27 C95 EQUITY,טיקר,מניה,"חו""ל","ארה""ב",NYSE,Software,מניות לרבות מדדי מניות,2027-01-15,לא,USD,95.0,-0.67,3.306,640.0,-1.41523,-0.001362,0.0,
,168,13303.0,NASDAQ INC,549300L8X1Q78ERXFD06,LEI,KWEB US C40 20/02/26,KWEB US 02/20/26 C40,טיקר,מניה,"חו""ל","ארה""ב",NASDAQ,Other,מניות לרבות מדדי מניות,2026-02-20,לא,USD,40.0,317.55,3.306,397.0,416.78469,0.401265,0.000172,
,168,13303.0,NASDAQ INC,549300L8X1Q78ERXFD06,LEI,NVMI P270 21/11/25,NVMI US P270 11/21/25,טיקר,מניה,"חו""ל",ישראל,NASDAQ,Semiconductors & Semiconductor Equipment,מניות לרבות מדדי מניות,2025-11-21,לא,USD,270.0,9.6,3.306,750.0,23.79383,0.022907,9e-06,
,168,13303.0,New York stock exchange,5493000F4ZO33MV32P112,LEI,CAMT C95 21/11/25,CAMT US 11/21/25 C95,טיקר,מניה,"חו""ל",ישראל,NYSE,Semiconductors & Semiconductor Equipment,מניות לרבות מדדי מניות,2025-11-21,לא,USD,95.0,27.44,3.306,1290.0,117.02519,0.112667,4.8e-05,
,168,13303.0,New York stock exchange,5493000F4ZO33MV32P112,LEI,RRC US C45 19/12/25,RRC US 12/19/25 C45,טיקר,מניה,"חו""ל","ארה""ב",NYSE,"Oil, Gas & Consumable Fuels",מניות לרבות מדדי מניות,2025-12-19,לא,USD,45.0,395.89,3.306,55.0,71.98427,0.069303,2.9e-05,
,168,13303.0,New York stock exchange,5493000F4ZO33MV32P112,LEI,TEVA C17 16/01/26,TEVA US 01/16/26 C17,טיקר,מניה,"חו""ל","ארה""ב",NYSE,Pharmaceuticals,מניות לרבות מדדי מניות,2026-01-16,לא,USD,17.0,47.04,3.306,400.0,62.20608,0.059889,2.5e-05,
,168,13303.0,New York stock exchange,5493000F4ZO33MV32P112,LEI,NICE US C165 17/10/25,NICE US 10/17/25 C165,טיקר,מניה,"חו""ל",ישראל,NYSE,Software,מניות לרבות מדדי מניות,2025-10-17,לא,USD,165.0,27.44,3.306,40.0,3.62869,0.003493,1e-06,
,168,13303.0,New York stock exchange,5493000F4ZO33MV32P112,LEI,KRE C60 16/01/26,KRE US 01/16/26 C60 EQUITY,טיקר,מניה,"חו""ל","ארה""ב",NYSE,Banks,מניות לרבות מדדי מניות,2026-01-16,לא,USD,60.0,127.02,3.306,580.0,243.56183,0.234492,0.0001,
,168,13303.0,NASDAQ INC,549300L8X1Q78ERXFD06,LEI,KWEB US C47 16/01/26,KWEB US 01/16/26 C47,טיקר,מניה,"חו""ל","ארה""ב",NASDAQ,Other,מניות לרבות מדדי מניות,2026-01-16,לא,USD,47.0,-158.78,3.306,121.0,-63.51505,-0.06115,-2.6e-05,
,168,13303.0,New York stock exchange,5493000F4ZO33MV32P112,LEI,NICE US P140 17/10/25,NICE US 10/17/25 P140,טיקר,מניה,"חו""ל",ישראל,NYSE,Software,מניות לרבות מדדי מניות,2025-10-17,לא,USD,140.0,-27.44,3.306,217.0,-19.68563,-0.018952,-8e-06,
,168,13303.0,NASDAQ INC,549300L8X1Q78ERXFD06,LEI,NVMI P300 20/02/2026,NVMI P300 02/20/26,טיקר,מניה,"חו""ל",ישראל,NASDAQ,Semiconductors & Semiconductor Equipment,מניות לרבות מדדי מניות,2026-02-20,לא,USD,300.0,6.51,3.306,2615.0,56.25633,0.054161,2.3e-05,
,168,13303.0,NASDAQ INC,549300L8X1Q78ERXFD06,LEI,SEDG P20 17/10/2025,SEDG US 10/17/2025 PUT 20,טיקר,מניה,"חו""ל","ארה""ב",ISE,Semiconductors & Semiconductor Equipment,מניות לרבות מדדי מניות,2025-10-17,לא,USD,20.0,-58.8,3.306,4.0,-0.77758,-0.000748,0.0,
,168,13303.0,New York stock exchange,5493000F4ZO33MV32P112,LEI,TEVA C21 16/01/26,TEVA US 01/16/26 C21,טיקר,מניה,"חו""ל","ארה""ב",NYSE,Pharmaceuticals,מניות לרבות מדדי מניות,2026-01-16,לא,USD,21.0,-47.04,3.306,162.0,-25.19346,-0.024255,-1e-05,
,168,13303.0,New York stock exchange,5493000F4ZO33MV32P112,LEI,VRNS C70 20/03/26,VRNS US C70 03/20/26,טיקר,מניה,"חו""ל","ארה""ב",NYSE,Insurance,מניות לרבות מדדי מניות,2026-03-20,לא,USD,70.0,-3.04,3.306,246.0,-2.47476,-0.002382,-1e-06,
,168,13303.0,NASDAQ INC,549300L8X1Q78ERXFD06,LEI,NVMI C360 20/02/2026,NVMI US C360 02/20/26,טיקר,מניה,"חו""ל",ישראל,NASDAQ,Semiconductors & Semiconductor Equipment,מניות לרבות מדדי מניות,2026-02-20,לא,USD,360.0,-6.51,3.306,2251.0,-48.42562,-0.046622,-2e-05,
,168,13303.0,NASDAQ INC,549300L8X1Q78ERXFD06,LEI,SEDG US 17/10/2025 P20,SEDG US 10/17/25 P20 EQUITY,טיקר,מניה,"חו""ל","ארה""ב",NASDAQ,Semiconductors & Semiconductor Equipment,מניות לרבות מדדי מניות,2025-10-17,לא,USD,20.0,-39.2,3.306,4.0,-0.51838,-0.000499,0.0,
,168,13303.0,NASDAQ INC,549300L8X1Q78ERXFD06,LEI,ALB US P60 16/01/26,ALB US 01/16/26 P60,טיקר,מניה,"חו""ל","ארה""ב",NASDAQD,Chemicals,מניות לרבות מדדי מניות,2026-01-16,לא,USD,60.0,-79.34,3.306,202.0,-52.98657,-0.051013,-2.1e-05,
,168,13303.0,NASDAQ INC,549300L8X1Q78ERXFD06,LEI,SEDG US CALL 35 16/01/26,SEDG US 01/16/26 CALL 35,טיקר,מניה,"חו""ל","ארה""ב",NASDAQ,Semiconductors & Semiconductor Equipment,מניות לרבות מדדי מניות,2026-01-16,לא,USD,35.0,-12.02,3.306,926.0,-36.80721,-0.035436,-1.5e-05,
,168,13303.0,New York stock exchange,5493000F4ZO33MV32P112,LEI,ODD 16/01/26 C90,ODD US 01/16/26 C90 EQUITY,טיקר,מניה,"חו""ל","ארה""ב",NYSE,Software,מניות לרבות מדדי מניות,2026-01-16,לא,USD,90.0,-0.67,3.306,75.0,-0.16687,-0.00016,0.0,
,168,13303.0,New York stock exchange,5493000F4ZO33MV32P112,LEI,KRE P54 16/01/26,KRE US 01/16/26 P54 EQUITY,טיקר,מניה,"חו""ל","ארה""ב",NYSE,Banks,מניות לרבות מדדי מניות,2026-01-16,לא,USD,54.0,-127.02,3.306,125.0,-52.49177,-0.050537,-2.1e-05,
,168,13303.0,NASDAQ INC,549300L8X1Q78ERXFD06,LEI,SEDG US 19/12/2025 C32.5,SEDG US 12/19/2025 CALL  32.5,טיקר,מניה,"חו""ל","ארה""ב",NASDAQ,Semiconductors & Semiconductor Equipment,מניות לרבות מדדי מניות,2025-12-19,לא,USD,32.5,-19.6,3.306,960.0,-62.20608,-0.059889,-2.5e-05,
,168,13349.0,"הבורסה לניירות ערך בתל-אביב בע""מ",520020033,ח.פ.,PN C12000 OCT25,IL0858682979,ISIN,מניה,ישראל,ישראל,TASE,ביטוח,מניות לרבות מדדי מניות,2025-10-31,לא,ILS,12000.0,0.25,1.0,945500.0,2.40445,0.10798,7e-06,
,168,13349.0,"הבורסה לניירות ערך בתל-אביב בע""מ",520020033,ח.פ.,PN P12000 OCT25,IL0858685113,ISIN,מניה,ישראל,ישראל,TASE,ביטוח,מניות לרבות מדדי מניות,2025-10-31,לא,ILS,12000.0,-0.25,1.0,332300.0,-0.84505,-0.03795,-2e-06,
,168,13349.0,New York stock exchange,5493000F4ZO33MV32P112,LEI,VRNS C65 20/03/26,VRNS US C65 03/20/26,טיקר,מניה,"חו""ל","ארה""ב",NYSE,Insurance,מניות לרבות מדדי מניות,2026-03-20,לא,USD,65.0,-1.1,3.306,330.0,-1.20196,-0.053978,-3e-06,
,168,13349.0,New York stock exchange,5493000F4ZO33MV32P112,LEI,NICE US C165 17/10/25,NICE US 10/17/25 C165,טיקר,מניה,"חו""ל",ישראל,NYSE,Software,מניות לרבות מדדי מניות,2025-10-17,לא,USD,165.0,0.93,3.306,40.0,0.12261,0.005506,0.0,
,168,13349.0,NASDAQ INC,549300L8X1Q78ERXFD06,LEI,NVMI C360 20/02/2026,NVMI US C360 02/20/26,טיקר,מניה,"חו""ל",ישראל,NASDAQ,Semiconductors & Semiconductor Equipment,מניות לרבות מדדי מניות,2026-02-20,לא,USD,360.0,-0.22,3.306,2251.0,-1.63621,-0.073479,-4e-06,
,168,13349.0,NASDAQ INC,549300L8X1Q78ERXFD06,LEI,KWEB US C40 20/02/26,KWEB US 02/20/26 C40,טיקר,מניה,"חו""ל","ארה""ב",NASDAQ,Other,מניות לרבות מדדי מניות,2026-02-20,לא,USD,40.0,18.18,3.306,397.0,23.85802,1.07143,7e-05,
,168,13349.0,New York stock exchange,5493000F4ZO33MV32P112,LEI,OSCR C25 15/01/2027,OSCR US 01/15/27 CALL 25,טיקר,מניה,"חו""ל","ארה""ב",NYSE,Insurance,מניות לרבות מדדי מניות,2027-01-15,לא,USD,25.0,-6.02,3.306,520.0,-10.35145,-0.464869,-3e-05,
,168,13349.0,NASDAQ INC,549300L8X1Q78ERXFD06,LEI,SEDG US CALL 35 16/01/26,SEDG US 01/16/26 CALL 35,טיקר,מניה,"חו""ל","ארה""ב",NASDAQ,Semiconductors & Semiconductor Equipment,מניות לרבות מדדי מניות,2026-01-16,לא,USD,35.0,-4.35,3.306,926.0,-13.32633,-0.598466,-3.9e-05,
,168,13349.0,New York stock exchange,5493000F4ZO33MV32P112,LEI,TLT US 16/01/2026 C95,TLT US 01/16/2026 C95,טיקר,מדד,"חו""ל","ארה""ב",NYSE,Other,"ריבית ואג""ח",2026-01-16,לא,USD,95.0,-18.24,3.306,74.0,-4.46221,-0.200391,-1.3e-05,
,168,13349.0,New York stock exchange,5493000F4ZO33MV32P112,LEI,RRC US P35 19/12/25,RRC US 12/19/25 P35,טיקר,מניה,"חו""ל","ארה""ב",NYSE,"Oil, Gas & Consumable Fuels",מניות לרבות מדדי מניות,2025-12-19,לא,USD,35.0,-6.47,3.306,140.0,-2.9968,-0.134582,-8e-06,
,168,13349.0,New York stock exchange,5493000F4ZO33MV32P112,LEI,RRC US C40 19/12/25,RRC US 12/19/25 C40,טיקר,מניה,"חו""ל","ארה""ב",NYSE,"Oil, Gas & Consumable Fuels",מניות לרבות מדדי מניות,2025-12-19,לא,USD,40.0,-6.47,3.306,163.0,-3.48913,-0.156691,-1e-05,
,168,13349.0,New York stock exchange,5493000F4ZO33MV32P112,LEI,CAMT C115 21/11/25,CAMT US 11/21/25 C115,טיקר,מניה,"חו""ל",ישראל,NYSE,Semiconductors & Semiconductor Equipment,מניות לרבות מדדי מניות,2025-11-21,לא,USD,115.0,-0.93,3.306,397.0,-1.21687,-0.054647,-3e-06,
,168,13349.0,NASDAQ INC,549300L8X1Q78ERXFD06,LEI,SEDG US 17/10/2025 P20,SEDG US 10/17/25 P20 EQUITY,טיקר,מניה,"חו""ל","ארה""ב",NASDAQ,Semiconductors & Semiconductor Equipment,מניות לרבות מדדי מניות,2025-10-17,לא,USD,20.0,-1.32,3.306,4.0,-0.01752,-0.000786,0.0,
,168,13349.0,NASDAQ INC,549300L8X1Q78ERXFD06,LEI,LYFT US C21 20/03/26,LYFT US 03/20/26 C21,טיקר,מניה,"חו""ל","ארה""ב",NASDAQ,Ground Transportation,מניות לרבות מדדי מניות,2026-03-20,לא,USD,21.0,-3.54,3.306,455.0,-5.33152,-0.239431,-1.5e-05,
,168,13349.0,New York stock exchange,5493000F4ZO33MV32P112,LEI,ODD 15/01/27 C95,ODD US 01/15/27 C95 EQUITY,טיקר,מניה,"חו""ל","ארה""ב",NYSE,Software,מניות לרבות מדדי מניות,2027-01-15,לא,USD,95.0,-0.24,3.306,640.0,-0.51239,-0.02301,-1e-06,
,168,13349.0,NASDAQ INC,549300L8X1Q78ERXFD06,LEI,ALB US C120 16/01/26,ALB US 01/16/26 C120,טיקר,מניה,"חו""ל","ארה""ב",NASDAQD,Chemicals,מניות לרבות מדדי מניות,2026-01-16,לא,USD,120.0,-4.54,3.306,157.0,-2.35742,-0.105868,-6e-06,
,168,13349.0,New York stock exchange,5493000F4ZO33MV32P112,LEI,ORA C80 19/12/2025,ORA US 12/19/25 C80 EQUITY,טיקר,מניה,"חו""ל","ארה""ב",NYSE,Independent Power and Renewable Electricity Producers,מניות לרבות מדדי מניות,2025-12-19,לא,USD,80.0,1.59,3.306,1790.0,9.40568,0.422395,2.7e-05,
,168,13349.0,NASDAQ INC,549300L8X1Q78ERXFD06,LEI,SEDG US 19/12/2025 C22.5,SEDG US 12/19/2025 CALL  22.5,טיקר,מניה,"חו""ל","ארה""ב",NASDAQ,Semiconductors & Semiconductor Equipment,מניות לרבות מדדי מניות,2025-12-19,לא,USD,22.5,0.66,3.306,1775.0,3.88619,0.174523,1.1e-05,
,168,13349.0,NASDAQ INC,549300L8X1Q78ERXFD06,LEI,ALB US P60 16/01/26,ALB US 01/16/26 P60,טיקר,מניה,"חו""ל","ארה""ב",NASDAQD,Chemicals,מניות לרבות מדדי מניות,2026-01-16,לא,USD,60.0,-4.54,3.306,202.0,-3.03311,-0.136212,-8e-06,
,168,13349.0,New York stock exchange,5493000F4ZO33MV32P112,LEI,NICE US C185 17/10/25,NICE US 10/17/25 C185,טיקר,מניה,"חו""ל",ישראל,NYSE,Software,מניות לרבות מדדי מניות,2025-10-17,לא,USD,185.0,-0.93,3.306,35.0,-0.10728,-0.004817,0.0,
,168,13349.0,NASDAQ INC,549300L8X1Q78ERXFD06,LEI,SEDG P20 17/10/2025,SEDG US 10/17/2025 PUT 20,טיקר,מניה,"חו""ל","ארה""ב",ISE,Semiconductors & Semiconductor Equipment,מניות לרבות מדדי מניות,2025-10-17,לא,USD,20.0,-1.99,3.306,4.0,-0.02627,-0.001179,0.0,
,168,13349.0,NASDAQ INC,549300L8X1Q78ERXFD06,LEI,SEDG US 17/10/2025 C35,SEDG US 10/17/25 C35 EQUITY,טיקר,מניה,"חו""ל","ארה""ב",NASDAQ,Semiconductors & Semiconductor Equipment,מניות לרבות מדדי מניות,2025-10-17,לא,USD,35.0,-2.65,3.306,415.0,-3.63441,-0.163216,-1e-05,
,168,13349.0,New York stock exchange,5493000F4ZO33MV32P112,LEI,KRE C60 16/01/26,KRE US 01/16/26 C60 EQUITY,טיקר,מניה,"חו""ל","ארה""ב",NYSE,Banks,מניות לרבות מדדי מניות,2026-01-16,לא,USD,60.0,7.27,3.306,580.0,13.94222,0.626125,4.1e-05,
,168,13349.0,NASDAQ INC,549300L8X1Q78ERXFD06,LEI,SEDG US 17/10/2025 C25,SEDG US 10/17/25 C25 EQUITY,טיקר,מניה,"חו""ל","ארה""ב",NASDAQ,Semiconductors & Semiconductor Equipment,מניות לרבות מדדי מניות,2025-10-17,לא,USD,25.0,2.65,3.306,1450.0,12.69855,0.570274,3.7e-05,
,168,13349.0,NASDAQ INC,549300L8X1Q78ERXFD06,LEI,KWEB US P32 16/01/26,KWEB US 01/16/26 P32,טיקר,מניה,"חו""ל","ארה""ב",NASDAQ,Other,מניות לרבות מדדי מניות,2026-01-16,לא,USD,32.0,-9.09,3.306,31.0,-0.93148,-0.041831,-2e-06,
,168,13349.0,NASDAQ INC,549300L8X1Q78ERXFD06,LEI,KWEB US C50 20/02/26,KWEB US 02/20/26 C50,טיקר,מניה,"חו""ל","ארה""ב",NASDAQ,Other,מניות לרבות מדדי מניות,2026-02-20,לא,USD,50.0,-18.18,3.306,97.0,-5.82929,-0.261785,-1.7e-05,
,168,13349.0,New York stock exchange,5493000F4ZO33MV32P112,LEI,ORA C90 19/12/2025,ORA US 12/19/25 C90 EQUITY,טיקר,מניה,"חו""ל","ארה""ב",NYSE,Independent Power and Renewable Electricity Producers,מניות לרבות מדדי מניות,2025-12-19,לא,USD,90.0,-1.59,3.306,848.0,-4.45588,-0.200107,-1.3e-05,
,168,13349.0,New York stock exchange,5493000F4ZO33MV32P112,LEI,ODD 16/01/26 C90,ODD US 01/16/26 C90 EQUITY,טיקר,מניה,"חו""ל","ארה""ב",NYSE,Software,מניות לרבות מדדי מניות,2026-01-16,לא,USD,90.0,-0.24,3.306,75.0,-0.06042,-0.002713,0.0,
,168,13349.0,New York stock exchange,5493000F4ZO33MV32P112,LEI,TEVA C17 16/01/26,TEVA US 01/16/26 C17,טיקר,מניה,"חו""ל","ארה""ב",NYSE,Pharmaceuticals,מניות לרבות מדדי מניות,2026-01-16,לא,USD,17.0,1.59,3.306,400.0,2.10183,0.09439,6e-06,
,168,13349.0,CBOE GLOBAL MARKETS INC,529900RLNSGA90UPEH54,LEI,SPXW P6400 31/10/25,SPXW US 10/31/25 P6400,טיקר,מדד,"חו""ל","ארה""ב",CBOE,Other,מניות לרבות מדדי מניות,2025-10-31,לא,USD,6400.0,0.55,3.306,3470.0,6.25597,0.280946,1.8e-05,
,168,13349.0,NASDAQ INC,549300L8X1Q78ERXFD06,LEI,SEDG US 19/12/2025 C32.5,SEDG US 12/19/2025 CALL  32.5,טיקר,מניה,"חו""ל","ארה""ב",NASDAQ,Semiconductors & Semiconductor Equipment,מניות לרבות מדדי מניות,2025-12-19,לא,USD,32.5,-0.66,3.306,960.0,-2.10183,-0.09439,-6e-06,
,168,13349.0,NASDAQ INC,549300L8X1Q78ERXFD06,LEI,NVMI P270 21/11/25,NVMI US P270 11/21/25,טיקר,מניה,"חו""ל",ישראל,NASDAQ,Semiconductors & Semiconductor Equipment,מניות לרבות מדדי מניות,2025-11-21,לא,USD,270.0,0.32,3.306,750.0,0.80395,0.036104,2e-06,
,168,13349.0,NASDAQ INC,549300L8X1Q78ERXFD06,LEI,KWEB US C47 16/01/26,KWEB US 01/16/26 C47,טיקר,מניה,"חו""ל","ארה""ב",NASDAQ,Other,מניות לרבות מדדי מניות,2026-01-16,לא,USD,47.0,-9.09,3.306,121.0,-3.63579,-0.163278,-1e-05,
,168,13349.0,NASDAQ INC,549300L8X1Q78ERXFD06,LEI,SEDG US 19/12/2025 C35,SEDG US 12/19/2025 CALL  35,טיקר,מניה,"חו""ל","ארה""ב",NASDAQ,Semiconductors & Semiconductor Equipment,מניות לרבות מדדי מניות,2025-12-19,לא,USD,35.0,-0.66,3.306,962.0,-2.10621,-0.094586,-6e-06,
,168,13349.0,New York stock exchange,5493000F4ZO33MV32P112,LEI,ODD 16/01/26 C95,ODD US 01/16/26 C95 EQUITY,טיקר,מניה,"חו""ל","ארה""ב",NYSE,Software,מניות לרבות מדדי מניות,2026-01-16,לא,USD,95.0,-0.24,3.306,76.0,-0.06122,-0.002749,0.0,
,168,13349.0,NASDAQ INC,549300L8X1Q78ERXFD06,LEI,WIX C160 19/12/25,WIX US 12/19/25 C160 EQUITY,טיקר,מניה,"חו""ל",ישראל,NASDAQ,Software,מניות לרבות מדדי מניות,2025-12-19,לא,USD,160.0,0.23,3.306,3700.0,2.83528,0.127328,8e-06,
,168,13349.0,New York stock exchange,5493000F4ZO33MV32P112,LEI,RRC US C45 19/12/25,RRC US 12/19/25 C45,טיקר,מניה,"חו""ל","ארה""ב",NYSE,"Oil, Gas & Consumable Fuels",מניות לרבות מדדי מניות,2025-12-19,לא,USD,45.0,22.66,3.306,55.0,4.1206,0.18505,1.2e-05,
,168,13349.0,NASDAQ INC,549300L8X1Q78ERXFD06,LEI,KWEB US P32 20/02/26,KWEB US 02/20/26 P32,טיקר,מניה,"חו""ל","ארה""ב",NASDAQ,Other,מניות לרבות מדדי מניות,2026-02-20,לא,USD,32.0,-9.09,3.306,48.0,-1.4423,-0.064771,-4e-06,
