Unnamed: 0,מספר קופה/קרן/ח.פ. עבור חברת ביטוח,מספר מסלול,שם הבנק,מספר מזהה בנק,סוג מספר מזהה בנק,מאפיין עיקרי,"ישראל/חו""ל",בעל עניין/צד קשור,דירוג הבנק,שם מדרג,מטבע פעילות,שווי מטבעי,שער חליפין,שיעור ריבית,"שווי הוגן (באלפי ש""ח)",שיעור מנכסי אפיק ההשקעה,שיעור מסך נכסי ההשקעה,Unnamed: 18
,168,2014.0,בנק הפועלים בע''מ,12-600,סימול בנק,"פח""ק/פר""י",ישראל,כן,Aaa.il,מידרוג Moodys,ILS,51.99977,1.0,,51.99977,4e-05,3e-06,
,168,2015.0,"בנק דיסקונט לישראל בע""מ",11-10,סימול בנק,בטחונות שוטפים,ישראל,לא,Aaa.il,מידרוג Moodys,USD,-2390.0,3.306,,-7901.34,-0.008644,-0.000417,
,168,2015.0,"הבנק הבינלאומי הראשון לישראל בע""מ",31-46,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,לא,ilAAA,S&P מעלות,USD,10957.77064,3.306,,36226.38972,0.039633,0.001911,
,168,2015.0,"בנק לאומי לישראל בע""מ",10-800,סימול בנק,בטחונות שוטפים,ישראל,כן,Aaa.il,מידרוג Moodys,USD,6085.44628,3.306,,20118.48538,0.022009,0.00106,
,168,2015.0,"בנק דיסקונט לישראל בע""מ",11-10,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,לא,ilAAA,S&P מעלות,USD,17047.60312,3.306,,56359.37591,0.061661,0.002975,
,168,2015.0,בנק הפועלים בע''מ,12-600,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,כן,ilAAA,S&P מעלות,USD,15918.07611,3.306,,52625.1596,0.057575,0.002777,
,168,2015.0,"הבנק הבינלאומי הראשון לישראל בע""מ",31-46,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,לא,ilAAA,S&P מעלות,AUD,2579.95452,2.1849,,5636.94264,0.006167,0.000297,
,168,2015.0,"בנק לאומי לישראל בע""מ",10-800,סימול בנק,בטחונות שוטפים,ישראל,כן,Aaa.il,מידרוג Moodys,USD,-3918.21192,3.306,,-12953.60862,-0.014172,-0.000683,
,168,2015.0,"הבנק הבינלאומי הראשון לישראל בע""מ",31-46,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,לא,ilAAA,S&P מעלות,JPY,752377.6346,0.022332,,16802.09734,0.018383,0.000887,
,168,2015.0,בנק הפועלים בע''מ,12-600,סימול בנק,בטחונות שוטפים,ישראל,כן,Aaa.il,מידרוג Moodys,USD,-28638.97581,3.306,,-94680.45403,-0.103588,-0.004998,
,168,2015.0,"הבנק הבינלאומי הראשון לישראל בע""מ",31-46,סימול בנק,בטחונות שוטפים,ישראל,לא,BBB+,S&P,USD,-2.13008,3.306,,-7.04205,-7e-06,0.0,
,168,2015.0,"בנק מזרחי טפחות בע""מ",20-21,סימול בנק,"פק""מ לתקופה של עד שלושה חודשים",ישראל,לא,Aaa.il,מידרוג Moodys,ILS,27481.0385,1.0,,27481.0385,0.030066,0.001451,
,168,2015.0,"בנק מזרחי טפחות בע""מ",20-21,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,לא,ilAAA,S&P מעלות,USD,27.31992,3.306,,90.31964,9.8e-05,4e-06,
,168,2015.0,"בנק דיסקונט לישראל בע""מ",11-10,סימול בנק,"פק""מ לתקופה של עד שלושה חודשים",ישראל,לא,Aaa.il,מידרוג Moodys,ILS,5015.03532,1.0,,5015.03532,0.005486,0.000264,
,168,2015.0,"הבנק הבינלאומי הראשון לישראל בע""מ",31-46,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,לא,ilAAA,S&P מעלות,GBP,3269.52469,4.4409,,14519.63217,0.015884,0.000766,
,168,2015.0,"בנק דיסקונט לישראל בע""מ",11-10,סימול בנק,"פח""ק/פר""י",ישראל,לא,ilAAA,S&P מעלות,ILS,0.02108,1.0,,0.02108,0.0,0.0,
,168,2015.0,בנק הפועלים בע''מ,12-600,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,כן,ilAAA,S&P מעלות,JPY,25864.30747,0.022332,,577.60171,0.000631,3e-05,
,168,2015.0,בנק הפועלים בע''מ,12-600,סימול בנק,"פח""ק/פר""י",ישראל,כן,Aaa.il,מידרוג Moodys,ILS,55.04315,1.0,,55.04315,6e-05,2e-06,
,168,2015.0,"הבנק הבינלאומי הראשון לישראל בע""מ",31-46,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,לא,ilAAA,S&P מעלות,CHF,745.67192,4.1427,,3089.09508,0.003379,0.000163,
,168,2015.0,בנק הפועלים בע''מ,12-600,סימול בנק,"פקדון במט""ח עד שלושה חודשים",ישראל,לא,BBB,S&P,USD,1942.3723,3.306,,6421.48282,0.007025,0.000339,
,168,2015.0,"בנק לאומי לישראל בע""מ",10-800,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,כן,ilAAA,S&P מעלות,DKK,4776.56139,0.5199,,2483.33427,0.002716,0.000131,
,168,2015.0,"בנק דיסקונט לישראל בע""מ",11-10,סימול בנק,בטחונות שוטפים,ישראל,לא,Aaa.il,מידרוג Moodys,ILS,-617.2191,1.0,,-617.2191,-0.000675,-3.2e-05,
,168,2015.0,"בנק מזרחי טפחות בע""מ",20-61,סימול בנק,בטחונות שוטפים,ישראל,לא,BBB+,S&P,USD,-11.73837,3.306,,-38.80704,-4.2e-05,-2e-06,
,168,2015.0,"בנק לאומי לישראל בע""מ",10-800,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,כן,ilAAA,S&P מעלות,USD,7370.53345,3.306,,24366.98358,0.026658,0.001282,
,168,2015.0,"הבנק הבינלאומי הראשון לישראל בע""מ",31-46,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,לא,ilAAA,S&P מעלות,CAD,2342.25208,2.3745,,5561.67755,0.006084,0.000293,
,168,2015.0,בנק הפועלים בע''מ,12-600,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,כן,ilAAA,S&P מעלות,EUR,2012.14068,3.8807,,7808.51434,0.008541,0.000411,
,168,2015.0,בנק הפועלים בע''מ,12-600,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,כן,ilAAA,S&P מעלות,GBP,953.35676,4.4409,,4233.76203,0.00463,0.000222,
,168,2015.0,"הבנק הבינלאומי הראשון לישראל בע""מ",31-46,סימול בנק,"פח""ק/פר""י",ישראל,לא,ilAAA,S&P מעלות,ILS,30444.32488,1.0,,30444.32488,0.033308,0.001607,
,168,2015.0,"הבנק הבינלאומי הראשון לישראל בע""מ",31-46,סימול בנק,בטחונות שוטפים,ישראל,לא,A,S&P,USD,231.363,3.306,,764.88608,0.000836,4e-05,
,168,2015.0,"בנק לאומי לישראל בע""מ",10-800,סימול בנק,"פק""מ לתקופה של עד שלושה חודשים",ישראל,כן,Aaa.il,מידרוג Moodys,ILS,35488.16914,1.0,,35488.16914,0.038826,0.001874,
,168,2015.0,"בנק לאומי לישראל בע""מ",10-800,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,כן,ilAAA,S&P מעלות,GBP,512.69446,4.4409,,2276.82482,0.002489,0.000119,
,168,2015.0,בנק הפועלים בע''מ,12-600,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,כן,ilAAA,S&P מעלות,CAD,522.69915,2.3745,,1241.14913,0.001357,6.5e-05,
,168,2015.0,בנק הפועלים בע''מ,12-600,סימול בנק,בטחונות שוטפים,ישראל,כן,Aaa.il,מידרוג Moodys,ILS,-1350.96702,1.0,,-1350.96702,-0.001478,-7.1e-05,
,168,2015.0,"בנק מזרחי טפחות בע""מ",20-61,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,לא,ilAAA,S&P מעלות,GBP,21.21628,4.4409,,94.21937,0.000103,5e-06,
,168,2015.0,"הבנק הבינלאומי הראשון לישראל בע""מ",31-46,סימול בנק,בטחונות שוטפים,ישראל,לא,Aaa.il,מידרוג Moodys,USD,-545.41389,3.306,,-1803.13831,-0.001972,-9.5e-05,
,168,2015.0,בנק הפועלים בע''מ,12-600,סימול בנק,"פח""ק/פר""י",ישראל,כן,ilAAA,S&P מעלות,ILS,156510.79252,1.0,,156510.79252,0.171236,0.008265,
,168,2015.0,"הבנק הבינלאומי הראשון לישראל בע""מ",31-46,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,לא,ilAAA,S&P מעלות,EUR,15902.50169,3.8807,,61712.83836,0.067519,0.003258,
,168,2015.0,"בנק מזרחי טפחות בע""מ",20-61,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,לא,ilAAA,S&P מעלות,ILS,10601.31521,1.0,,10601.31521,0.011597,0.000559,
,168,2015.0,"בנק לאומי לישראל בע""מ",10-800,סימול בנק,"פק""מ לתקופה של עד שלושה חודשים",ישראל,כן,Aaa.il,מידרוג Moodys,ILS,76554.16072,1.0,,76554.16072,0.083757,0.004042,
,168,2015.0,"בנק דיסקונט לישראל בע""מ",11-10,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,לא,ilAAA,S&P מעלות,ILS,13835.69707,1.0,,13835.69707,0.015136,0.000729,
,168,2015.0,"בנק לאומי לישראל בע""מ",10-800,סימול בנק,"פק""מ לתקופה של עד שלושה חודשים",ישראל,כן,Aaa.il,מידרוג Moodys,ILS,27569.88037,1.0,,27569.88037,0.030164,0.001455,
,168,2015.0,"בנק לאומי לישראל בע""מ",10-800,סימול בנק,"פק""מ לתקופה של עד שלושה חודשים",ישראל,כן,Aaa.il,מידרוג Moodys,ILS,112669.67948,1.0,,112669.67948,0.123269,0.005948,
,168,2015.0,"הבנק הבינלאומי הראשון לישראל בע""מ",31-46,סימול בנק,בטחונות שוטפים,ישראל,לא,A+,S&P,USD,-7946.73269,3.306,,-26271.89826,-0.028744,-0.001387,
,168,2015.0,"בנק לאומי לישראל בע""מ",10-800,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,כן,ilAAA,S&P מעלות,ILS,35762.26738,1.0,,35762.26738,0.039123,0.001886,
,168,2015.0,"בנק מזרחי טפחות בע""מ",20-61,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,לא,ilAAA,S&P מעלות,EUR,33.29132,3.8807,,129.19362,0.000141,6e-06,
,168,2015.0,"בנק מזרחי טפחות בע""מ",20-21,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,לא,ilAAA,S&P מעלות,ILS,10019.83394,1.0,,10019.83394,0.010962,0.000529,
,168,2015.0,"בנק מזרחי טפחות בע""מ",20-21,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,לא,ilAAA,S&P מעלות,EUR,0.00033,3.8807,,0.00127,0.0,0.0,
,168,2015.0,"הבנק הבינלאומי הראשון לישראל בע""מ",31-46,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,לא,ilAAA,S&P מעלות,ILS,105413.82502,1.0,,105413.82502,0.115331,0.005565,
,168,2015.0,בנק הפועלים בע''מ,12-600,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,כן,ilAAA,S&P מעלות,ILS,21166.85906,1.0,,21166.85906,0.023156,0.001116,
,168,2015.0,"בנק לאומי לישראל בע""מ",10-800,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,כן,ilAAA,S&P מעלות,EUR,1560.20505,3.8807,,6054.68773,0.006623,0.000319,
,168,2015.0,"בנק מזרחי טפחות בע""מ",20-61,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,לא,ilAAA,S&P מעלות,USD,2132.82709,3.306,,7051.12639,0.007713,0.000371,
,168,2015.0,"בנק לאומי לישראל בע""מ",10-800,סימול בנק,"פק""מ לתקופה של עד שלושה חודשים",ישראל,כן,Aaa.il,מידרוג Moodys,ILS,54960.43163,1.0,,54960.43163,0.060131,0.002902,
,168,2015.0,"בנק מזרחי טפחות בע""מ",20-61,סימול בנק,בטחונות שוטפים,ישראל,כן,Aaa.il,מידרוג Moodys,ILS,-170.90048,1.0,,-170.90048,-0.000186,-9e-06,
,168,2016.0,"בנק דיסקונט לישראל בע""מ",11-10,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,לא,ilAAA,S&P מעלות,ILS,43801.68561,1.0,,43801.68561,0.033685,0.002346,
,168,2016.0,בנק הפועלים בע''מ,12-600,סימול בנק,"פקדון במט""ח עד שלושה חודשים",ישראל,לא,BBB,S&P,USD,3730.1045,3.306,,12331.72549,0.009483,0.00066,
,168,2016.0,בנק הפועלים בע''מ,12-600,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,כן,ilAAA,S&P מעלות,CAD,424.81022,2.3745,,1008.71186,0.000775,5.4e-05,
,168,2016.0,"בנק לאומי לישראל בע""מ",10-800,סימול בנק,"פק""מ לתקופה של עד שלושה חודשים",ישראל,כן,Aaa.il,מידרוג Moodys,ILS,38373.51119,1.0,,38373.51119,0.02951,0.002055,
,168,2016.0,"בנק לאומי לישראל בע""מ",10-800,סימול בנק,"פק""מ לתקופה של עד שלושה חודשים",ישראל,כן,Aaa.il,מידרוג Moodys,ILS,60438.1782,1.0,,60438.1782,0.04648,0.003238,
,168,2016.0,"הבנק הבינלאומי הראשון לישראל בע""מ",31-46,סימול בנק,"פח""ק/פר""י",ישראל,לא,ilAAA,S&P מעלות,ILS,33469.4265,1.0,,33469.4265,0.025739,0.001792,
,168,2016.0,"בנק מזרחי טפחות בע""מ",20-21,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,לא,ilAAA,S&P מעלות,EUR,0.00036,3.8807,,0.0014,0.0,0.0,
,168,2016.0,"הבנק הבינלאומי הראשון לישראל בע""מ",31-46,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,לא,ilAAA,S&P מעלות,USD,11949.53313,3.306,,39505.15654,0.03038,0.002115,
,168,2016.0,"בנק דיסקונט לישראל בע""מ",11-10,סימול בנק,בטחונות שוטפים,ישראל,לא,Aaa.il,מידרוג Moodys,ILS,-574.76134,1.0,,-574.76134,-0.000442,-3e-05,
,168,2016.0,בנק הפועלים בע''מ,12-600,סימול בנק,"פח""ק/פר""י",ישראל,כן,ilAAA,S&P מעלות,ILS,469257.86305,1.0,,469257.86305,0.360886,0.025143,
,168,2016.0,"בנק לאומי לישראל בע""מ",10-800,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,כן,ilAAA,S&P מעלות,EUR,1448.39469,3.8807,,5620.78524,0.004322,0.000299,
,168,2016.0,בנק הפועלים בע''מ,12-600,סימול בנק,"פח""ק/פר""י",ישראל,כן,Aaa.il,מידרוג Moodys,ILS,40.84259,1.0,,40.84259,3.1e-05,2e-06,
,168,2016.0,"הבנק הבינלאומי הראשון לישראל בע""מ",31-46,סימול בנק,בטחונות שוטפים,ישראל,לא,Aaa.il,מידרוג Moodys,USD,-599.77371,3.306,,-1982.85187,-0.001524,-0.000106,
,168,2016.0,"הבנק הבינלאומי הראשון לישראל בע""מ",31-46,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,לא,ilAAA,S&P מעלות,EUR,17476.71056,3.8807,,67821.8707,0.052158,0.003633,
,168,2016.0,"בנק לאומי לישראל בע""מ",10-800,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,כן,ilAAA,S&P מעלות,USD,7703.44553,3.306,,25467.5909,0.019583,0.001361,
,168,2016.0,בנק הפועלים בע''מ,12-600,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,כן,ilAAA,S&P מעלות,EUR,1272.83678,3.8807,,4939.49774,0.003797,0.000264,
,168,2016.0,"בנק לאומי לישראל בע""מ",10-800,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,כן,ilAAA,S&P מעלות,GBP,534.97284,4.4409,,2375.76092,0.001826,0.000126,
,168,2016.0,"בנק דיסקונט לישראל בע""מ",11-10,סימול בנק,בטחונות שוטפים,ישראל,לא,Aaa.il,מידרוג Moodys,USD,-2520.0,3.306,,-8331.12,-0.006407,-0.000446,
,168,2016.0,"בנק לאומי לישראל בע""מ",10-800,סימול בנק,"פק""מ לתקופה של עד שלושה חודשים",ישראל,כן,Aaa.il,מידרוג Moodys,ILS,84184.09155,1.0,,84184.09155,0.064742,0.00451,
,168,2016.0,"בנק מזרחי טפחות בע""מ",20-61,סימול בנק,בטחונות שוטפים,ישראל,לא,BBB+,S&P,USD,-10.9309,3.306,,-36.13755,-2.7e-05,-1e-06,
,168,2016.0,"בנק דיסקונט לישראל בע""מ",11-10,סימול בנק,"פח""ק/פר""י",ישראל,לא,ilAAA,S&P מעלות,ILS,0.02147,1.0,,0.02147,0.0,0.0,
,168,2016.0,"הבנק הבינלאומי הראשון לישראל בע""מ",31-46,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,לא,ilAAA,S&P מעלות,AUD,2837.0911,2.1849,,6198.76033,0.004767,0.000332,
,168,2016.0,בנק הפועלים בע''מ,12-600,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,כן,ilAAA,S&P מעלות,ILS,21755.76951,1.0,,21755.76951,0.01673,0.001163,
,168,2016.0,"בנק לאומי לישראל בע""מ",10-800,סימול בנק,בטחונות שוטפים,ישראל,כן,Aaa.il,מידרוג Moodys,USD,-4303.97019,3.306,,-14228.92542,-0.010942,-0.000761,
,168,2016.0,"בנק לאומי לישראל בע""מ",10-800,סימול בנק,בטחונות שוטפים,ישראל,כן,Aaa.il,מידרוג Moodys,USD,6606.62138,3.306,,21841.49029,0.016796,0.001168,
,168,2016.0,"בנק מזרחי טפחות בע""מ",20-61,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,לא,ilAAA,S&P מעלות,USD,2153.06818,3.306,,7118.04341,0.0054730000000000004,0.00038,
,168,2016.0,"הבנק הבינלאומי הראשון לישראל בע""מ",31-46,סימול בנק,בטחונות שוטפים,ישראל,לא,A+,S&P,USD,-8744.82994,3.306,,-28910.40781,-0.022234,-0.001549,
,168,2016.0,"בנק לאומי לישראל בע""מ",10-800,סימול בנק,"פק""מ לתקופה של עד שלושה חודשים",ישראל,כן,Aaa.il,מידרוג Moodys,ILS,121205.29088,1.0,,121205.29088,0.093211,0.006492,
,168,2016.0,בנק הפועלים בע''מ,12-600,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,כן,ilAAA,S&P מעלות,GBP,573.27243,4.4409,,2545.84554,0.001956,0.000135,
,168,2016.0,"הבנק הבינלאומי הראשון לישראל בע""מ",31-46,סימול בנק,בטחונות שוטפים,ישראל,לא,A,S&P,USD,246.01082,3.306,,813.31179,0.000625,4.3e-05,
,168,2016.0,בנק הפועלים בע''מ,12-600,סימול בנק,בטחונות שוטפים,ישראל,כן,Aaa.il,מידרוג Moodys,USD,-32704.83298,3.306,,-108122.17782,-0.08315,-0.005791,
,168,2016.0,"בנק דיסקונט לישראל בע""מ",11-10,סימול בנק,"פק""מ לתקופה של עד שלושה חודשים",ישראל,לא,Aaa.il,מידרוג Moodys,ILS,5107.92271,1.0,,5107.92271,0.003928,0.000273,
,168,2016.0,"הבנק הבינלאומי הראשון לישראל בע""מ",31-46,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,לא,ilAAA,S&P מעלות,CHF,819.99088,4.1427,,3396.97622,0.002612,0.000182,
,168,2016.0,בנק הפועלים בע''מ,12-600,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,כן,ilAAA,S&P מעלות,USD,19936.89631,3.306,,65911.37923,0.050688,0.003528,
,168,2016.0,"הבנק הבינלאומי הראשון לישראל בע""מ",31-46,סימול בנק,בטחונות שוטפים,ישראל,לא,BBB+,S&P,USD,-7.60133,3.306,,-25.12999,-1.9e-05,-1e-06,
,168,2016.0,"בנק מזרחי טפחות בע""מ",20-21,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,לא,ilAAA,S&P מעלות,ILS,11018.48169,1.0,,11018.48169,0.008473,0.00059,
,168,2016.0,"בנק לאומי לישראל בע""מ",10-800,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,כן,ilAAA,S&P מעלות,ILS,29121.63475,1.0,,29121.63475,0.022392,0.001557,
,168,2016.0,"בנק מזרחי טפחות בע""מ",20-61,סימול בנק,בטחונות שוטפים,ישראל,כן,Aaa.il,מידרוג Moodys,ILS,-159.14444,1.0,,-159.14444,-0.000122,-8e-06,
,168,2016.0,"בנק מזרחי טפחות בע""מ",20-61,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,לא,ilAAA,S&P מעלות,GBP,21.60924,4.4409,,95.96448,7.4e-05,5e-06,
