מספר קופה/קרן/ח.פ. עבור חברת ביטוח,מספר מסלול,מאפיין עיקרי,מספר עסקה (רגל 1),מטבע פעילות (רגל 1),שער חליפין,ערך נקוב (רגל 1),שווי הוגן במטבע הנסחר (רגל 1),שיעור מנכסי אפיק ההשקעה (רגל 1),שיעור מסך נכסי ההשקעה (רגל 1),מספר עסקה (רגל 2),מטבע פעילות (רגל 2),שער חליפין ,ערך נקוב (רגל 2),שווי הוגן במטבע הנסחר (רגל 2),שיעור מנכסי ההשקעה (רגל 2),שיעור מסך אפיק ההשקעה (רגל 2),"שווי הוגן (נטו  באלפי ש""ח)","ישראל/חו""ל",מדינה לפי חשיפה כלכלית,סוג הנכס,פקטור מוביל,פקטור נוסף,טיקר,בעל עניין/צד קשור,מועד ההתקשרות בעסקה,מועד סיום חוזי,תדירות Reset,סוג הסליקה,נספח התחשבנות בטחונות - CSA,גורם מצטט,ריבית עוגן,תקופת ריבית עוגן,שיעור ריבית עוגן,שער נכס הבסיס במועד ההתקשרות בעסקה,שער הנגזר במועד ההתקשרות בעסקה,האם קיים קנס בגין יציאה מוקדמת,שיעור הקנס בגין יציאה מוקדמת,צד נגדי - Counterparty,שיעור מנכסי אפיק ההשקעה,שיעור מסך נכסי ההשקעה
163,2104,Unfunded Forward,484481254.0,USD,3.306,-170000,-170,-0.53294,-0.00304,484481254.0,ILS,1,592280,592.28,0.00321,0.56163,30.01,ישראל,ישראל,"מט""ח",אחר,"מט""ח/₪",ריק במקור,לא,4/06/2025,3/12/2025,ללא,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,3.484,ריק במקור,ריק במקור,ריק במקור,MIZBILIT,0.02846,0.00016
163,2104,Unfunded Forward,777112921.0,USD,3.306,-326000,-326,-1.02198,-0.00584,777112921.0,ILS,1,1142956,1142.956,0.00619,1.08381,65.105,ישראל,ישראל,"מט""ח",אחר,"מט""ח/₪",ריק במקור,לא,4/06/2025,3/12/2025,ללא,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,3.506,ריק במקור,ריק במקור,ריק במקור,POALILIT,0.06174,0.00035
163,2104,Unfunded Forward,777112558.0,USD,3.306,-200590.007,-200.59,-0.62883,-0.00359,777112558.0,ILS,1,729846.742,729.847,0.00395,0.69208,66.441,ישראל,ישראל,"מט""ח",אחר,"מט""ח/₪",ריק במקור,לא,17/03/2025,3/12/2025,ללא,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,3.639,ריק במקור,ריק במקור,ריק במקור,POALILIT,0.063,0.00036
163,2104,Unfunded Forward,777113457.0,USD,3.306,-111137.903,-111.138,-0.34841,-0.00199,777113457.0,ILS,1,368866.701,368.867,0.002,0.34978,1.524,ישראל,ישראל,"מט""ח",אחר,"מט""ח/₪",ריק במקור,לא,10/09/2025,7/01/2026,ללא,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,3.319,ריק במקור,ריק במקור,ריק במקור,LUMIILITXXX,0.00145,1e-05
163,2104,Unfunded Forward,777113234.0,USD,3.306,-4480.177,-4.48,-0.01404,-8e-05,777113234.0,ILS,1,14970.513,14.971,8e-05,0.0142,0.163,ישראל,ישראל,"מט""ח",אחר,"מט""ח/₪",ריק במקור,לא,14/07/2025,7/01/2026,ללא,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,3.342,ריק במקור,ריק במקור,ריק במקור,IDBLILITXXX,0.00015,0.0
163,2104,Unfunded Forward,485363279.0,USD,3.306,-188934.436,-188.934,-0.59229,-0.00338,485363279.0,ILS,1,626506.589,626.507,0.00339,0.59409,1.998,ישראל,ישראל,"מט""ח",אחר,"מט""ח/₪",ריק במקור,לא,8/09/2025,7/01/2026,ללא,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,3.316,ריק במקור,ריק במקור,ריק במקור,MIZBILIT,0.00189,1e-05
163,2104,Unfunded Forward,485380620.0,USD,3.306,69130.418,69.13,0.21672,0.00124,485380620.0,ILS,1,-230204.292,-230.204,-0.00125,-0.21829,-1.689,ישראל,ישראל,"מט""ח",אחר,"מט""ח/₪",ריק במקור,לא,9/09/2025,7/01/2026,ללא,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,3.33,ריק במקור,ריק במקור,ריק במקור,MIZBILIT,-0.0016,-1e-05
163,2104,Unfunded Forward,485380612.0,USD,3.306,10718.445,10.718,0.0336,0.00019,485380612.0,ILS,1,-35692.422,-35.692,-0.00019,-0.03385,-0.262,ישראל,ישראל,"מט""ח",אחר,"מט""ח/₪",ריק במקור,לא,9/09/2025,7/01/2026,ללא,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,3.33,ריק במקור,ריק במקור,ריק במקור,MIZBILIT,-0.00025,0.0
163,2104,Unfunded Forward,485380679.0,USD,3.306,-1037.217,-1.037,-0.00325,-2e-05,485380679.0,ILS,1,3453.933,3.454,2e-05,0.00328,0.025,ישראל,ישראל,"מט""ח",אחר,"מט""ח/₪",ריק במקור,לא,9/09/2025,7/01/2026,ללא,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,3.33,ריק במקור,ריק במקור,ריק במקור,MIZBILIT,2e-05,0.0
163,2104,Unfunded Forward,485380646.0,USD,3.306,5360.239,5.36,0.0168,0.0001,485380646.0,ILS,1,-17849.597,-17.85,-0.0001,-0.01693,-0.131,ישראל,ישראל,"מט""ח",אחר,"מט""ח/₪",ריק במקור,לא,9/09/2025,7/01/2026,ללא,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,3.33,ריק במקור,ריק במקור,ריק במקור,MIZBILIT,-0.00012,0.0
163,2104,Unfunded Forward,485380638.0,USD,3.306,1596.388,1.596,0.005,3e-05,485380638.0,ILS,1,-5315.972,-5.316,-3e-05,-0.00504,-0.039,ישראל,ישראל,"מט""ח",אחר,"מט""ח/₪",ריק במקור,לא,9/09/2025,7/01/2026,ללא,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,3.33,ריק במקור,ריק במקור,ריק במקור,MIZBILIT,-4e-05,0.0
163,2104,Unfunded Forward,485380661.0,USD,3.306,-33341.371,-33.341,-0.10452,-0.0006,485380661.0,ILS,1,111026.765,111.027,0.0006,0.10528,0.814,ישראל,ישראל,"מט""ח",אחר,"מט""ח/₪",ריק במקור,לא,9/09/2025,7/01/2026,ללא,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,3.33,ריק במקור,ריק במקור,ריק במקור,MIZBILIT,0.00077,0.0
163,2104,Unfunded Forward,777113432.0,USD,3.306,-2613.186,-2.613,-0.00819,-5e-05,777113432.0,ILS,1,8637.888,8.638,5e-05,0.00819,0.024,ישראל,ישראל,"מט""ח",אחר,"מט""ח/₪",ריק במקור,לא,8/09/2025,7/07/2026,ללא,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,3.306,ריק במקור,ריק במקור,ריק במקור,IDBLILITXXX,2e-05,0.0
163,2104,Unfunded Forward,485362073.0,USD,3.306,-40201.796,-40.202,-0.12603,-0.00072,485362073.0,ILS,1,132903.117,132.903,0.00072,0.12603,0.358,ישראל,ישראל,"מט""ח",אחר,"מט""ח/₪",ריק במקור,לא,8/09/2025,7/07/2026,ללא,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,3.306,ריק במקור,ריק במקור,ריק במקור,MIZBILIT,0.00034,0.0
163,2104,Unfunded Forward,485362230.0,USD,3.306,-1059000,-1059,-3.31988,-0.01896,485362230.0,ILS,1,3500948.1,3500.948,0.01896,3.31978,9.434,ישראל,ישראל,"מט""ח",אחר,"מט""ח/₪",ריק במקור,לא,8/09/2025,7/07/2026,ללא,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,3.306,ריק במקור,ריק במקור,ריק במקור,MIZBILIT,0.00895,5e-05
163,2104,Unfunded Forward,777113002.0,EUR,3.881,-296160.102,-296.16,-1.08983,-0.00622,777113002.0,USD,3.306,343101.479,343.101,0.00614,1.0756,-77.485,ישראל,ישראל,"מט""ח",אחר,"מט""ח/מט""ח",ריק במקור,לא,10/06/2025,11/02/2026,ללא,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,1.159,ריק במקור,ריק במקור,ריק במקור,MIZBILIT,-0.07348,-0.00042
163,2104,Unfunded Forward,484515333.0,EUR,3.881,-350260.785,-350.261,-1.28892,-0.00736,484515333.0,USD,3.306,406687.797,406.688,0.00728,1.27493,-24.434,ישראל,ישראל,"מט""ח",אחר,"מט""ח/מט""ח",ריק במקור,לא,9/06/2025,11/02/2026,ללא,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,1.161,ריק במקור,ריק במקור,ריק במקור,MIZBILIT,-0.02317,-0.00013
163,2104,Unfunded Forward,484515341.0,EUR,3.881,-2427.088,-2.427,-0.00893,-5e-05,484515341.0,USD,3.306,2818.092,2.818,5e-05,0.00883,-0.169,ישראל,ישראל,"מט""ח",אחר,"מט""ח/מט""ח",ריק במקור,לא,9/06/2025,11/02/2026,ללא,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,1.161,ריק במקור,ריק במקור,ריק במקור,MIZBILIT,-0.00016,0.0
163,2104,Unfunded Forward,484515358.0,EUR,3.881,-34932.55,-34.933,-0.12855,-0.00073,484515358.0,USD,3.306,40560.183,40.56,0.00073,0.12715,-2.437,ישראל,ישראל,"מט""ח",אחר,"מט""ח/מט""ח",ריק במקור,לא,9/06/2025,11/02/2026,ללא,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,1.161,ריק במקור,ריק במקור,ריק במקור,MIZBILIT,-0.00231,-1e-05
163,2104,Unfunded Forward,484515374.0,EUR,3.881,-95906.256,-95.906,-0.35292,-0.00202,484515374.0,USD,3.306,111356.754,111.357,0.00199,0.34909,-6.69,ישראל,ישראל,"מט""ח",אחר,"מט""ח/מט""ח",ריק במקור,לא,9/06/2025,11/02/2026,ללא,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,1.161,ריק במקור,ריק במקור,ריק במקור,MIZBILIT,-0.00634,-4e-05
163,2104,Unfunded Forward,484514609.0,EUR,3.881,164484.097,164.484,0.60528,0.00346,484514609.0,USD,3.306,-190982.485,-190.982,-0.00342,-0.59871,11.474,ישראל,ישראל,"מט""ח",אחר,"מט""ח/מט""ח",ריק במקור,לא,9/06/2025,11/02/2026,ללא,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,1.161,ריק במקור,ריק במקור,ריק במקור,MIZBILIT,0.01088,6e-05
163,2104,Unfunded Forward,484514344.0,EUR,3.881,574250,574.25,2.11317,0.01207,484514344.0,USD,3.306,-666761.675,-666.762,-0.01194,-2.09024,40.058,ישראל,ישראל,"מט""ח",אחר,"מט""ח/מט""ח",ריק במקור,לא,9/06/2025,11/02/2026,ללא,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,1.161,ריק במקור,ריק במקור,ריק במקור,MIZBILIT,0.03798,0.00022
163,2104,Unfunded Forward,484515077.0,EUR,3.881,-318600,-318.6,-1.17241,-0.0067,484515077.0,USD,3.306,369926.46,369.926,0.00662,1.15969,-22.224,ישראל,ישראל,"מט""ח",אחר,"מט""ח/מט""ח",ריק במקור,לא,9/06/2025,11/02/2026,ללא,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,1.161,ריק במקור,ריק במקור,ריק במקור,MIZBILIT,-0.02107,-0.00012
163,2104,Unfunded Forward,484514641.0,EUR,3.881,1970.713,1.971,0.00725,4e-05,484514641.0,USD,3.306,-2288.194,-2.288,-4e-05,-0.00717,0.137,ישראל,ישראל,"מט""ח",אחר,"מט""ח/מט""ח",ריק במקור,לא,9/06/2025,11/02/2026,ללא,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,1.161,ריק במקור,ריק במקור,ריק במקור,MIZBILIT,0.00013,0.0
163,2104,Unfunded Forward,484514633.0,EUR,3.881,16130.431,16.13,0.05936,0.00034,484514633.0,USD,3.306,-18729.043,-18.729,-0.00034,-0.05871,1.125,ישראל,ישראל,"מט""ח",אחר,"מט""ח/מט""ח",ריק במקור,לא,9/06/2025,11/02/2026,ללא,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,1.161,ריק במקור,ריק במקור,ריק במקור,MIZBILIT,0.00107,1e-05
163,2104,Unfunded Forward,484514625.0,EUR,3.881,55735.915,55.736,0.2051,0.00117,484514625.0,USD,3.306,-64714.971,-64.715,-0.00116,-0.20288,3.888,ישראל,ישראל,"מט""ח",אחר,"מט""ח/מט""ח",ריק במקור,לא,9/06/2025,11/02/2026,ללא,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,1.161,ריק במקור,ריק במקור,ריק במקור,MIZBILIT,0.00369,2e-05
163,2104,Unfunded Forward,777112954.0,EUR,3.881,-96466.006,-96.466,-0.35498,-0.00203,777112954.0,USD,3.306,111958.447,111.958,0.002,0.35098,-6.843,ישראל,ישראל,"מט""ח",אחר,"מט""ח/מט""ח",ריק במקור,לא,9/06/2025,11/02/2026,ללא,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,1.161,ריק במקור,ריק במקור,ריק במקור,IDBLILITXXX,-0.00649,-4e-05
163,2104,Unfunded Forward,777112947.0,EUR,3.881,-347200,-347.2,-1.27765,-0.0073,777112947.0,USD,3.306,403133.92,403.134,0.00722,1.26379,-24.261,ישראל,ישראל,"מט""ח",אחר,"מט""ח/מט""ח",ריק במקור,לא,9/06/2025,11/02/2026,ללא,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,1.161,ריק במקור,ריק במקור,ריק במקור,LUMIILITXXX,-0.02301,-0.00013
163,2104,Unfunded Forward,484679857.0,EUR,3.881,-35964.846,-35.965,-0.13235,-0.00076,484679857.0,USD,3.306,42350.404,42.35,0.00076,0.13277,-0.581,ישראל,ישראל,"מט""ח",אחר,"מט""ח/מט""ח",ריק במקור,לא,25/06/2025,11/02/2026,ללא,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,1.178,ריק במקור,ריק במקור,ריק במקור,MIZBILIT,-0.00055,0.0
163,2104,Unfunded Forward,485498158.0,EUR,3.881,-518.609,-0.519,-0.00191,-1e-05,485498158.0,USD,3.306,614.11,0.614,1e-05,0.00193,0.003,ישראל,ישראל,"מט""ח",אחר,"מט""ח/מט""ח",ריק במקור,לא,22/09/2025,11/02/2026,ללא,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,1.184,ריק במקור,ריק במקור,ריק במקור,MIZBILIT,0.0,0.0
163,2104,Unfunded Forward,484781406.0,EUR,3.881,-19181.251,-19.181,-0.07058,-0.0004,484781406.0,USD,3.306,22862.133,22.862,0.00041,0.07167,0.587,ישראל,ישראל,"מט""ח",אחר,"מט""ח/מט""ח",ריק במקור,לא,7/07/2025,11/02/2026,ללא,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,1.192,ריק במקור,ריק במקור,ריק במקור,MIZBILIT,0.00056,0.0
163,2104,Unfunded Forward,484781398.0,EUR,3.881,-4152.144,-4.152,-0.01528,-9e-05,484781398.0,USD,3.306,4948.94,4.949,9e-05,0.01551,0.127,ישראל,ישראל,"מט""ח",אחר,"מט""ח/מט""ח",ריק במקור,לא,7/07/2025,11/02/2026,ללא,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,1.192,ריק במקור,ריק במקור,ריק במקור,MIZBILIT,0.00012,0.0
163,2104,Unfunded Forward,777113564.0,EUR,3.881,59000,59,0.21711,0.00124,777113564.0,USD,3.306,-70251.3,-70.251,-0.00126,-0.22023,-1.557,ישראל,ישראל,"מט""ח",אחר,"מט""ח/מט""ח",ריק במקור,לא,16/09/2025,11/02/2026,ללא,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,1.191,ריק במקור,ריק במקור,ריק במקור,LUMIILITXXX,-0.00148,-1e-05
163,2104,Unfunded Forward,777113044.0,USD,3.306,-2904.208,-2.904,-0.0091,-5e-05,777113044.0,ILS,1,10231.525,10.232,6e-05,0.0097,0.63,ישראל,ישראל,"מט""ח",אחר,"מט""ח/₪",ריק במקור,לא,16/06/2025,11/02/2026,ללא,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,3.523,ריק במקור,ריק במקור,ריק במקור,IDBLILITXXX,0.0006,0.0
163,2104,Unfunded Forward,484679873.0,USD,3.306,-35964.846,-35.965,-0.11275,-0.00064,484679873.0,ILS,1,122071.88,122.072,0.00066,0.11575,3.189,ישראל,ישראל,"מט""ח",אחר,"מט""ח/₪",ריק במקור,לא,25/06/2025,11/02/2026,ללא,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,3.394,ריק במקור,ריק במקור,ריק במקור,MIZBILIT,0.00302,2e-05
163,2104,Unfunded Forward,485118517.0,USD,3.306,84000,84,0.26333,0.0015,485118517.0,ILS,1,-286440,-286.44,-0.00155,-0.27162,-8.757,ישראל,ישראל,"מט""ח",אחר,"מט""ח/₪",ריק במקור,לא,11/08/2025,11/02/2026,ללא,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,3.41,ריק במקור,ריק במקור,ריק במקור,MIZBILIT,-0.0083,-5e-05
163,2104,Unfunded Forward,485118335.0,USD,3.306,-26374.22,-26.374,-0.08268,-0.00047,485118335.0,ILS,1,89936.091,89.936,0.00049,0.08528,2.749,ישראל,ישראל,"מט""ח",אחר,"מט""ח/₪",ריק במקור,לא,11/08/2025,11/02/2026,ללא,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,3.41,ריק במקור,ריק במקור,ריק במקור,MIZBILIT,0.00261,1e-05
163,2104,Unfunded Forward,485118301.0,USD,3.306,-109884.909,-109.885,-0.34448,-0.00197,485118301.0,ILS,1,374707.538,374.708,0.00203,0.35532,11.455,ישראל,ישראל,"מט""ח",אחר,"מט""ח/₪",ריק במקור,לא,11/08/2025,11/02/2026,ללא,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,3.41,ריק במקור,ריק במקור,ריק במקור,MIZBILIT,0.01086,6e-05
163,2104,Unfunded Forward,485118293.0,USD,3.306,-1026.249,-1.026,-0.00322,-2e-05,485118293.0,ILS,1,3499.51,3.5,2e-05,0.00332,0.107,ישראל,ישראל,"מט""ח",אחר,"מט""ח/₪",ריק במקור,לא,11/08/2025,11/02/2026,ללא,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,3.41,ריק במקור,ריק במקור,ריק במקור,MIZBILIT,0.0001,0.0
163,2104,Unfunded Forward,485118327.0,USD,3.306,-8996.311,-8.996,-0.0282,-0.00016,485118327.0,ILS,1,30677.42,30.677,0.00017,0.02909,0.938,ישראל,ישראל,"מט""ח",אחר,"מט""ח/₪",ריק במקור,לא,11/08/2025,11/02/2026,ללא,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,3.41,ריק במקור,ריק במקור,ריק במקור,MIZBILIT,0.00089,1e-05
163,2104,Unfunded Forward,485118319.0,USD,3.306,-108411.361,-108.411,-0.33986,-0.00194,485118319.0,ILS,1,369682.74,369.683,0.002,0.35055,11.301,ישראל,ישראל,"מט""ח",אחר,"מט""ח/₪",ריק במקור,לא,11/08/2025,11/02/2026,ללא,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,3.41,ריק במקור,ריק במקור,ריק במקור,MIZBILIT,0.01072,6e-05
163,2104,Unfunded Forward,485118285.0,USD,3.306,-18434.778,-18.435,-0.05779,-0.00033,485118285.0,ILS,1,62862.593,62.863,0.00034,0.05961,1.922,ישראל,ישראל,"מט""ח",אחר,"מט""ח/₪",ריק במקור,לא,11/08/2025,11/02/2026,ללא,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,3.41,ריק במקור,ריק במקור,ריק במקור,MIZBILIT,0.00182,1e-05
163,2104,Unfunded Forward,485118277.0,USD,3.306,-2222.758,-2.223,-0.00697,-4e-05,485118277.0,ILS,1,7579.605,7.58,4e-05,0.00719,0.232,ישראל,ישראל,"מט""ח",אחר,"מט""ח/₪",ריק במקור,לא,11/08/2025,11/02/2026,ללא,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,3.41,ריק במקור,ריק במקור,ריק במקור,MIZBILIT,0.00022,0.0
163,2104,Unfunded Forward,777113341.0,USD,3.306,-3837.703,-3.838,-0.01203,-7e-05,777113341.0,ILS,1,13086.569,13.087,7e-05,0.01241,0.401,ישראל,ישראל,"מט""ח",אחר,"מט""ח/₪",ריק במקור,לא,13/08/2025,11/02/2026,ללא,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,3.41,ריק במקור,ריק במקור,ריק במקור,LUMIILITXXX,0.00038,0.0
163,2104,Unfunded Forward,484599386.0,USD,3.306,-21440.958,-21.441,-0.06722,-0.00038,484599386.0,ILS,1,75457.163,75.457,0.00041,0.07155,4.546,ישראל,ישראל,"מט""ח",אחר,"מט""ח/₪",ריק במקור,לא,16/06/2025,11/02/2026,ללא,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,3.519,ריק במקור,ריק במקור,ריק במקור,MIZBILIT,0.00431,2e-05
163,2104,Unfunded Forward,484599378.0,USD,3.306,-20477.701,-20.478,-0.0642,-0.00037,484599378.0,ILS,1,72067.175,72.067,0.00039,0.06834,4.342,ישראל,ישראל,"מט""ח",אחר,"מט""ח/₪",ריק במקור,לא,16/06/2025,11/02/2026,ללא,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,3.519,ריק במקור,ריק במקור,ריק במקור,MIZBILIT,0.00412,2e-05
163,2104,Unfunded Forward,484599436.0,USD,3.306,1311.319,1.311,0.00411,2e-05,484599436.0,ILS,1,-4614.924,-4.615,-2e-05,-0.00438,-0.278,ישראל,ישראל,"מט""ח",אחר,"מט""ח/₪",ריק במקור,לא,16/06/2025,11/02/2026,ללא,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,3.519,ריק במקור,ריק במקור,ריק במקור,MIZBILIT,-0.00026,0.0
163,2104,Unfunded Forward,484599345.0,USD,3.306,-119882.82,-119.883,-0.37582,-0.00215,484599345.0,ILS,1,421903.607,421.904,0.00228,0.40007,25.419,ישראל,ישראל,"מט""ח",אחר,"מט""ח/₪",ריק במקור,לא,16/06/2025,11/02/2026,ללא,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,3.519,ריק במקור,ריק במקור,ריק במקור,MIZBILIT,0.0241,0.00014
163,2104,Unfunded Forward,484599337.0,USD,3.306,-172826.045,-172.826,-0.5418,-0.00309,484599337.0,ILS,1,608226.7,608.227,0.00329,0.57675,36.645,ישראל,ישראל,"מט""ח",אחר,"מט""ח/₪",ריק במקור,לא,16/06/2025,11/02/2026,ללא,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,3.519,ריק במקור,ריק במקור,ריק במקור,MIZBILIT,0.03475,0.0002
163,2104,Unfunded Forward,484599352.0,USD,3.306,-108915.145,-108.915,-0.34144,-0.00195,484599352.0,ILS,1,383305.071,383.305,0.00208,0.36347,23.094,ישראל,ישראל,"מט""ח",אחר,"מט""ח/₪",ריק במקור,לא,16/06/2025,11/02/2026,ללא,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,3.519,ריק במקור,ריק במקור,ריק במקור,MIZBILIT,0.0219,0.00013
163,2104,Unfunded Forward,484599329.0,USD,3.306,-2800.486,-2.8,-0.00878,-5e-05,484599329.0,ILS,1,9855.751,9.856,5e-05,0.00935,0.594,ישראל,ישראל,"מט""ח",אחר,"מט""ח/₪",ריק במקור,לא,16/06/2025,11/02/2026,ללא,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,3.519,ריק במקור,ריק במקור,ריק במקור,MIZBILIT,0.00056,0.0
163,2104,Unfunded Forward,485078356.0,EUR,3.881,-66682.742,-66.683,-0.24538,-0.0014,485078356.0,ILS,1,266457.569,266.458,0.00144,0.25267,6.942,ישראל,ישראל,"מט""ח",אחר,"מט""ח/₪",ריק במקור,לא,5/08/2025,12/11/2025,ללא,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,3.996,ריק במקור,ריק במקור,ריק במקור,MIZBILIT,0.00658,4e-05
163,2104,Unfunded Forward,485078349.0,EUR,3.881,-16130.431,-16.13,-0.05936,-0.00034,485078349.0,ILS,1,64455.589,64.456,0.00035,0.06112,1.679,ישראל,ישראל,"מט""ח",אחר,"מט""ח/₪",ריק במקור,לא,5/08/2025,12/11/2025,ללא,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,3.996,ריק במקור,ריק במקור,ריק במקור,MIZBILIT,0.00159,1e-05
163,2104,Unfunded Forward,485078174.0,USD,3.306,2074.434,2.074,0.0065,4e-05,485078174.0,ILS,1,-7131.905,-7.132,-4e-05,-0.00676,-0.272,ישראל,ישראל,"מט""ח",אחר,"מט""ח/₪",ריק במקור,לא,5/08/2025,12/11/2025,ללא,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,3.438,ריק במקור,ריק במקור,ריק במקור,MIZBILIT,-0.00026,0.0
163,2104,Unfunded Forward,485078117.0,USD,3.306,76631,76.631,0.24023,0.00137,485078117.0,ILS,1,-263457.378,-263.457,-0.00143,-0.24982,-10.038,ישראל,ישראל,"מט""ח",אחר,"מט""ח/₪",ריק במקור,לא,5/08/2025,12/11/2025,ללא,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,3.438,ריק במקור,ריק במקור,ריק במקור,MIZBILIT,-0.00952,-5e-05
163,2104,Unfunded Forward,485078208.0,USD,3.306,32368.361,32.368,0.10147,0.00058,485078208.0,ILS,1,-111282.426,-111.282,-0.0006,-0.10552,-4.24,ישראל,ישראל,"מט""ח",אחר,"מט""ח/₪",ריק במקור,לא,5/08/2025,12/11/2025,ללא,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,3.438,ריק במקור,ריק במקור,ריק במקור,MIZBILIT,-0.00402,-2e-05
163,2104,Unfunded Forward,485078224.0,USD,3.306,184347.781,184.348,0.57792,0.0033,485078224.0,ILS,1,-633787.673,-633.788,-0.00343,-0.60099,-24.147,ישראל,ישראל,"מט""ח",אחר,"מט""ח/₪",ריק במקור,לא,5/08/2025,12/11/2025,ללא,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,3.438,ריק במקור,ריק במקור,ריק במקור,MIZBILIT,-0.0229,-0.00013
163,2104,Unfunded Forward,485077176.0,USD,3.306,-33287.739,-33.288,-0.10435,-0.0006,485077176.0,ILS,1,114443.247,114.443,0.00062,0.10852,4.36,ישראל,ישראל,"מט""ח",אחר,"מט""ח/₪",ריק במקור,לא,5/08/2025,12/11/2025,ללא,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,3.438,ריק במקור,ריק במקור,ריק במקור,MIZBILIT,0.00413,2e-05
163,2104,Unfunded Forward,485077150.0,USD,3.306,-16670.686,-16.671,-0.05226,-0.0003,485077150.0,ILS,1,57313.817,57.314,0.00031,0.05435,2.184,ישראל,ישראל,"מט""ח",אחר,"מט""ח/₪",ריק במקור,לא,5/08/2025,12/11/2025,ללא,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,3.438,ריק במקור,ריק במקור,ריק במקור,MIZBILIT,0.00207,1e-05
