מספר קופה/קרן/ח.פ. עבור חברת ביטוח,מספר מסלול,שם שותף כללי קרן השקעות,מספר מזהה שותף כללי קרן השקעות,סוג מספר מזהה שותף כללי קרן השקעות,שם קרן השקעה,מספר מזהה קרן השקעה,סוג מספר מזהה קרן השקעות,מאפיין עיקרי,אסטרטגיית קרן ההשקעה,"ישראל/חו""ל",מדינת התאגדות קרן השקעה,מיקום משרד השותף הכללי,מדינה לפי חשיפה כלכלית,בעל עניין/צד קשור,תאריך רכישה,מטבע פעילות,סוג גורם משערך,תלות/אי-תלות המשערך,תאריך שערוך אחרון,שער חליפין,NAV (במטבע הדיווח של קרן ההשקעה),"שווי הוגן (באלפי ש""ח)",שיעור החזקה בקרן השקעה,שיעור מנכסי אפיק ההשקעה,שיעור מסך נכסי ההשקעה
163,12157,ECP GP V Co-investment (Bears) LLC,ריק במקור,ריק במקור,ECP V BIFFA קרן השקעה,666111547,פנימי,קרן אנרגיה ותשתיות,ריק במקור,"חו""ל",ריק במקור,ריק במקור,בריטניה,לא,17/08/2023,GBP,דיווח מנהל קרן,אי-תלות,19/08/2025,4.441,שווי הוגן במטבע הקרן,2315.836,0.00034204725834746647,0.00991,0.00059
163,12157,ECP V LLC,ריק במקור,ריק במקור,ECP V קרן השקעה,666111307,פנימי,קרן אנרגיה ותשתיות,ריק במקור,"חו""ל",ריק במקור,ריק במקור,גלובלי,לא,7/06/2023,USD,דיווח מנהל קרן,אי-תלות,31/08/2025,3.306,שווי הוגן במטבע הקרן,4337.05,0.0010090376813646964,0.01857,0.00111
163,12157,EQUITIX MA GP 25 Limited,ריק במקור,ריק במקור,EQUITIX MA 25 LP קרן השקעה,666111349,פנימי,קרן אנרגיה ותשתיות,ריק במקור,"חו""ל",ריק במקור,ריק במקור,גלובלי,לא,20/04/2023,USD,דיווח מנהל קרן,אי-תלות,30/09/2025,3.306,שווי הוגן במטבע הקרן,1435.78,0.008637914060968864,0.00615,0.00037
163,12157,ESSVP IV PREMIUM CAPITAL GP S.À R.L.,ריק במקור,ריק במקור,ESSVP קרן השקעה,666103874,פנימי,פרייבט אקוויטי,ריק במקור,"חו""ל",ריק במקור,ריק במקור,אירופה,לא,19/06/2017,EUR,דיווח מנהל קרן,אי-תלות,30/09/2025,3.881,שווי הוגן במטבע הקרן,343.668,0.0006929639606408207,0.00147,9e-05
163,12157,Equitix MA GP 10 Limited,ריק במקור,ריק במקור,Equitix - Firmus Energy -קרן השקעה,666107107,פנימי,קרן אנרגיה ותשתיות,ריק במקור,"חו""ל",ריק במקור,ריק במקור,בריטניה,לא,17/08/2019,GBP,דיווח מנהל קרן,אי-תלות,30/09/2025,4.441,שווי הוגן במטבע הקרן,1187.661,0.0036704137841324365,0.00508,0.0003
163,12157,PGIF V GP (Lux) S.a.r.l,ריק במקור,ריק במקור,"FIC Matterhorn CF Feeder, LP",666113444,פנימי,קרן אנרגיה ותשתיות,ריק במקור,"חו""ל",ריק במקור,ריק במקור,"ארה""ב",לא,24/07/2025,USD,דיווח מנהל קרן,אי-תלות,30/09/2025,3.306,שווי הוגן במטבע הקרן,3388.212,0.00030508780431514986,0.01451,0.00087
163,12157,Firstime Ventures III General Partner L.,ריק במקור,ריק במקור,FIRST TIME VENTURES III,666109665,פנימי,פרייבט אקוויטי,ריק במקור,"חו""ל",ריק במקור,ריק במקור,ישראל,לא,23/11/2021,USD,דיווח מנהל קרן,אי-תלות,30/09/2025,3.306,שווי הוגן במטבע הקרן,180.433,0.0016447279315533032,0.00077,5e-05
163,12157,FAERING CAPITAL INTERNATIONAL GROWTH FUN,ריק במקור,ריק במקור,Faering קרן השקעה,666111257,פנימי,פרייבט אקוויטי,ריק במקור,"חו""ל",ריק במקור,ריק במקור,הודו,לא,23/06/2020,USD,דיווח מנהל קרן,אי-תלות,30/09/2025,3.306,שווי הוגן במטבע הקרן,535.578,0.0007812465587842627,0.00229,0.00014
163,12157,"FAROPOINT INDUSTRIAL SLB FUND OPERATING, LP",ריק במקור,ריק במקור,"Faropoint Industrial Value Fund III, LP",666112339,פנימי,"קרן נדל""ן",ריק במקור,"חו""ל",ריק במקור,ריק במקור,"ארה""ב",לא,17/06/2024,USD,דיווח מנהל קרן,אי-תלות,31/08/2025,3.306,שווי הוגן במטבע הקרן,5470.365,0.002778328835483525,0.02342,0.0014
163,12157,Jeff Ransdell,ריק במקור,ריק במקור,Feul קרן השקעה,666108527,פנימי,פרייבט אקוויטי,ריק במקור,"חו""ל",ריק במקור,ריק במקור,"ארה""ב",לא,17/08/2019,USD,דיווח מנהל קרן,אי-תלות,30/09/2025,3.306,שווי הוגן במטבע הקרן,166.908,0.00023848530829256067,0.00071,4e-05
163,12157,0,ריק במקור,ריק במקור,Frux Fund III SCSp RAIF,B285475,ISIN,"קרן נדל""ן",ריק במקור,"חו""ל",ריק במקור,ריק במקור,ספרד,לא,1/10/2024,EUR,דיווח מנהל קרן,אי-תלות,23/06/2025,3.881,ריק במקור,2095.578,0,0.00897,0.00054
163,12157,GIP Polaris Fund GP S.a.r.l,ריק במקור,ריק במקור,"GIP Polaris Fund, L.P",666113162,פנימי,קרן אנרגיה ותשתיות,ריק במקור,"חו""ל",ריק במקור,ריק במקור,בריטניה,לא,1/04/2025,GBP,דיווח מנהל קרן,אי-תלות,30/09/2025,4.441,שווי הוגן במטבע הקרן,2650.428,0.0004454656868145371,0.01135,0.00068
163,12157,Gatewood Capital GP II LLC,ריק במקור,ריק במקור,Gatewood II,666109285,פנימי,פרייבט אקוויטי,ריק במקור,"חו""ל",ריק במקור,ריק במקור,גלובלי,לא,27/07/2021,USD,דיווח מנהל קרן,אי-תלות,30/09/2025,3.306,שווי הוגן במטבע הקרן,199.496,0.0005455018059748284,0.00085,5e-05
163,12157,GIP Gemini Fund GP Ltd.,ריק במקור,ריק במקור,Gatwick קרן השקעה,666107180,פנימי,קרן אנרגיה ותשתיות,ריק במקור,"חו""ל",ריק במקור,ריק במקור,בריטניה,לא,17/08/2019,GBP,דיווח מנהל קרן,אי-תלות,30/09/2025,4.441,שווי הוגן במטבע הקרן,4001.957,0.00025268013856132986,0.01713,0.00102
163,12157,Gridiron Capital LLC,ריק במקור,ריק במקור,Gridiron III קרן,666103049,פנימי,פרייבט אקוויטי,ריק במקור,"חו""ל",ריק במקור,ריק במקור,"ארה""ב",לא,6/10/2015,USD,דיווח מנהל קרן,אי-תלות,30/09/2025,3.306,שווי הוגן במטבע הקרן,858.107,0.00022862949971896767,0.00367,0.00022
163,12157,HarbourVest Partners LLC,ריק במקור,ריק במקור,HDL קרן השקעה,666109517,פנימי,קרן חוב,ריק במקור,"חו""ל",ריק במקור,ריק במקור,"ארה""ב",לא,23/09/2021,USD,דיווח מנהל קרן,אי-תלות,30/09/2025,3.306,שווי הוגן במטבע הקרן,1251.503,0.0022550291272931946,0.00536,0.00032
163,12157,PGIF V GP (Lux) S.a.r.l,ריק במקור,ריק במקור,HL ZEUS SPV LP,666113501,פנימי,קרן אנרגיה ותשתיות,ריק במקור,"חו""ל",ריק במקור,ריק במקור,"ארה""ב",לא,12/08/2025,USD,דיווח מנהל קרן,אי-תלות,30/09/2025,3.306,שווי הוגן במטבע הקרן,774.771,0.0034663959696653733,0.00332,0.0002
163,12157,Hamilton Lane Advisors LLC,ריק במקור,ריק במקור,HLSO 2019,666107057,פנימי,קרן חוב,ריק במקור,"חו""ל",ריק במקור,ריק במקור,"ארה""ב",לא,4/08/2019,USD,דיווח מנהל קרן,אי-תלות,30/09/2025,3.306,שווי הוגן במטבע הקרן,244.196,0.0003309697670945191,0.00105,6e-05
163,12157,0,ריק במקור,ריק במקור,HPS קרן הון סיכון,666103650,פנימי,פרייבט אקוויטי,ריק במקור,"חו""ל",ריק במקור,ריק במקור,"ארה""ב",לא,30/11/2016,USD,דיווח מנהל קרן,אי-תלות,30/09/2025,3.306,שווי הוגן במטבע הקרן,0.001,0.004048582995951416,0,0
163,12157,harbourvest Direct lending 2 Associats L,ריק במקור,ריק במקור,HVDL 2,666111851,פנימי,קרן חוב,ריק במקור,"חו""ל",ריק במקור,ריק במקור,"ארה""ב",לא,23/06/2020,USD,דיווח מנהל קרן,אי-תלות,30/09/2025,3.306,שווי הוגן במטבע הקרן,894.849,0.0031889288789843182,0.00383,0.00023
163,12157,Hamilton Lane Advisors LLC,ריק במקור,ריק במקור,Hamilton Lane ? Series G II קרן,666102991,פנימי,פרייבט אקוויטי,ריק במקור,"חו""ל",ריק במקור,ריק במקור,"ארה""ב",לא,26/08/2015,USD,דיווח מנהל קרן,אי-תלות,30/09/2025,3.306,שווי הוגן במטבע הקרן,223.191,0.0027412210605747694,0.00096,6e-05
163,12157,Hamilton Lane Advisors LLC,ריק במקור,ריק במקור,Hamilton Lane Co III,666102744,פנימי,פרייבט אקוויטי,ריק במקור,"חו""ל",ריק במקור,ריק במקור,"ארה""ב",לא,9/07/2014,USD,דיווח מנהל קרן,אי-תלות,30/09/2025,3.306,שווי הוגן במטבע הקרן,338.012,0.00033089583891529535,0.00145,9e-05
163,12157,Hamilton Lane Advisors LLC,ריק במקור,ריק במקור,Hamilton Lane Equity Opportunities Fund,666110820,פנימי,פרייבט אקוויטי,ריק במקור,"חו""ל",ריק במקור,ריק במקור,גלובלי,לא,24/10/2022,USD,דיווח מנהל קרן,אי-תלות,30/09/2025,3.306,שווי הוגן במטבע הקרן,1690.528,0.000191885312874251,0.00724,0.00043
163,12157,Hamilton Lane Advisors LLC,ריק במקור,ריק במקור,Hamilton Lane SA,666102066,פנימי,פרייבט אקוויטי,ריק במקור,"חו""ל",ריק במקור,ריק במקור,"ארה""ב",לא,8/12/2000,USD,דיווח מנהל קרן,אי-תלות,30/09/2025,3.306,שווי הוגן במטבע הקרן,38.267,0.002741215620638166,0.00016,1e-05
163,12157,Hamilton Lane Advisors LLC,ריק במקור,ריק במקור,Hamilton Lane Second,666102090,פנימי,פרייבט אקוויטי,ריק במקור,"חו""ל",ריק במקור,ריק במקור,"ארה""ב",לא,8/12/2000,USD,דיווח מנהל קרן,אי-תלות,30/09/2025,3.306,שווי הוגן במטבע הקרן,0.685,0.00026689886334916793,0,0
163,12157,Hamilton Lane Advisors LLC,ריק במקור,ריק במקור,Hamilton Lane Strategic Opportunities Of,666105879,פנימי,פרייבט אקוויטי,ריק במקור,"חו""ל",ריק במקור,ריק במקור,"ארה""ב",לא,11/04/2018,USD,דיווח מנהל קרן,אי-תלות,30/09/2025,3.306,שווי הוגן במטבע הקרן,113.942,0.00018274777564744187,0.00049,3e-05
163,12157,Hamilton Lane Advisors LLC,ריק במקור,ריק במקור,Hamilton lane co inv,666102140,פנימי,פרייבט אקוויטי,ריק במקור,"חו""ל",ריק במקור,ריק במקור,"ארה""ב",לא,8/12/2000,USD,דיווח מנהל קרן,אי-תלות,30/09/2025,3.306,שווי הוגן במטבע הקרן,101.112,0.0004975386381197759,0.00043,3e-05
163,12157,HarbourVest Partners LLC,ריק במקור,ריק במקור,HarbourVest Co-Investment V קרן השקעה,666107032,פנימי,פרייבט אקוויטי,ריק במקור,"חו""ל",ריק במקור,ריק במקור,גלובלי,לא,31/07/2019,USD,דיווח מנהל קרן,אי-תלות,30/09/2025,3.306,שווי הוגן במטבע הקרן,770.877,0.0001326001725776262,0.0033,0.0002
163,12157,Helios General 3 ltd,ריק במקור,ריק במקור,Helios 3 Bio Gas UK קרן השקעה,666106109,פנימי,קרן אנרגיה ותשתיות,ריק במקור,"חו""ל",ריק במקור,ריק במקור,בריטניה,לא,17/04/2018,GBP,דיווח מנהל קרן,אי-תלות,30/09/2025,4.441,שווי הוגן במטבע הקרן,30.605,0.0034626228094584307,0.00013,1e-05
163,12157,Helios General 3 ltd,ריק במקור,ריק במקור,Helios קרן השקעה,666103031,פנימי,קרן אנרגיה ותשתיות,ריק במקור,ישראל,ריק במקור,ריק במקור,בריטניה,לא,21/09/2015,GBP,דיווח מנהל קרן,אי-תלות,30/09/2025,4.441,שווי הוגן במטבע הקרן,868.785,0.007337079132429603,0.00372,0.00022
163,12157,Hony Capital Fund VIII GP (Cayman) L.P.,ריק במקור,ריק במקור,Hony CapitaI Fund VIII קרן,666103270,פנימי,פרייבט אקוויטי,ריק במקור,"חו""ל",ריק במקור,ריק במקור,אסיה,לא,8/03/2016,USD,דיווח מנהל קרן,אי-תלות,30/09/2025,3.306,שווי הוגן במטבע הקרן,377.375,8.324369657600683e-05,0.00162,0.0001
163,12157,ICG Strategic Equity III GP LP,ריק במקור,ריק במקור,ICG SS 3 קרן השקעה,666106547,פנימי,פרייבט אקוויטי,ריק במקור,"חו""ל",ריק במקור,ריק במקור,גלובלי,לא,7/11/2018,USD,דיווח מנהל קרן,אי-תלות,30/09/2025,3.306,שווי הוגן במטבע הקרן,1159.5,0.0001836588242412155,0.00496,0.0003
163,12157,CG STRATEGIC EQUITY FUND IV LP,ריק במקור,ריק במקור,ICGSE IV,666110515,פנימי,פרייבט אקוויטי,ריק במקור,"חו""ל",ריק במקור,ריק במקור,גלובלי,לא,11/07/2022,USD,דיווח מנהל קרן,אי-תלות,30/09/2025,3.306,שווי הוגן במטבע הקרן,3557.323,0.00019188525522255355,0.01523,0.00091
163,12157,Gamut Capital Management,ריק במקור,ריק במקור,IF I  Gamut קרן השקעה,666103239,פנימי,פרייבט אקוויטי,ריק במקור,"חו""ל",ריק במקור,ריק במקור,"ארה""ב",לא,23/02/2016,USD,דיווח מנהל קרן,אי-תלות,30/09/2025,3.306,שווי הוגן במטבע הקרן,492.143,0.0002741219235795803,0.00211,0.00013
163,12157,INFRARED INFRASTRUCTURE V GENERAL PARTNE,ריק במקור,ריק במקור,INFRARED קרן השקעה,666106463,פנימי,קרן אנרגיה ותשתיות,ריק במקור,"חו""ל",ריק במקור,ריק במקור,גלובלי,לא,7/11/2018,USD,דיווח מנהל קרן,אי-תלות,30/09/2025,3.306,שווי הוגן במטבע הקרן,1326.318,0.0004621491234953571,0.00568,0.00034
163,12157,ION Asset Management Ltd. (מנהל כי אין ש,ריק במקור,ריק במקור,ion- קרן גידור,666105796,פנימי,קרן גידור (Hedge Fund),ריק במקור,"חו""ל",ריק במקור,ריק במקור,"ארה""ב",לא,27/02/2018,USD,דיווח מנהל קרן,אי-תלות,30/09/2025,3.306,שווי הוגן במטבע הקרן,192.634,0.00034718615662434905,0.00082,5e-05
163,12157,איון טאק בעמ,ריק במקור,ריק במקור,ISF II איילון,666103247,פנימי,פרייבט אקוויטי,ריק במקור,ישראל,ריק במקור,ריק במקור,ישראל,לא,24/02/2016,USD,דיווח מנהל קרן,אי-תלות,30/09/2025,3.306,שווי הוגן במטבע הקרן,108.148,0.00041118108803227363,0.00046,3e-05
163,12157,Klirmark Fund 4 General Partner Ltd.,ריק במקור,ריק במקור,KM 35th Street US Financing Limited Part,666112818,פנימי,קרן חוב,ריק במקור,"חו""ל",ריק במקור,ריק במקור,"ארה""ב",לא,10/11/2024,USD,דיווח מנהל קרן,אי-תלות,30/09/2025,3.306,שווי הוגן במטבע הקרן,681.023,0.004429422241789068,0.00292,0.00017
163,12157,Klirmark Fund 4 General Partner Ltd.,ריק במקור,ריק במקור,"KM ALBA US FINANCING, L.P",666112842,פנימי,קרן חוב,ריק במקור,"חו""ל",ריק במקור,ריק במקור,סין,לא,19/11/2024,USD,דיווח מנהל קרן,אי-תלות,30/09/2025,3.306,שווי הוגן במטבע הקרן,773.432,0.005035318078126257,0.00331,0.0002
163,12157,Kelso GP XI L.P.,ריק במקור,ריק במקור,Kelso XI,666111380,פנימי,פרייבט אקוויטי,ריק במקור,"חו""ל",ריק במקור,ריק במקור,"ארה""ב",לא,9/07/2023,USD,דיווח מנהל קרן,אי-תלות,30/09/2025,3.306,שווי הוגן במטבע הקרן,1274.952,0.00022889178824027587,0.00546,0.00033
163,12157,Klirmark Fund 4 General Partner Ltd.,ריק במקור,ריק במקור,Klirmark Monogram קרן השקעה,666112156,פנימי,קרן חוב,ריק במקור,"חו""ל",ריק במקור,ריק במקור,"ארה""ב",לא,25/03/2024,USD,דיווח מנהל קרן,אי-תלות,30/09/2025,3.306,שווי הוגן במטבע הקרן,1417.047,0.005242595205456092,0.00607,0.00036
163,12157,EURO CREDIT CONVICTION,ריק במקור,ריק במקור,LUCID ALTERNTI,XD1334852849,ISIN,קרן גידור (Hedge Fund),ריק במקור,"חו""ל",ריק במקור,ריק במקור,"ארה""ב",לא,20/03/2024,USD,דיווח מנהל קרן,אי-תלות,30/09/2025,3.306,שווי הוגן במטבע הקרן,198.677,0.0016577420258133725,0.00085,5e-05
163,12157,LOOL 2 Ventures GP LTD,ריק במקור,ריק במקור,Lool Ventures III,666109434,פנימי,פרייבט אקוויטי,ריק במקור,ישראל,ריק במקור,ריק במקור,ישראל,לא,8/03/2022,USD,דיווח מנהל קרן,אי-תלות,30/09/2025,3.306,שווי הוגן במטבע הקרן,773.538,0.0026123818097808942,0.00331,0.0002
163,12157,MIF II GP L.P.,ריק במקור,ריק במקור,MANULIFE,666109681,פנימי,קרן אנרגיה ותשתיות,ריק במקור,"חו""ל",ריק במקור,ריק במקור,"ארה""ב",לא,25/11/2021,USD,דיווח מנהל קרן,אי-תלות,30/09/2025,3.306,שווי הוגן במטבע הקרן,2035.294,0.0008252902713543255,0.00871,0.00052
163,12157,"MIF III GP, L.P",ריק במקור,ריק במקור,MIF III CAYMAN LP גמל,666113550,פנימי,קרן אנרגיה ותשתיות,ריק במקור,"חו""ל",ריק במקור,ריק במקור,"ארה""ב",לא,22/09/2025,USD,דיווח מנהל קרן,אי-תלות,17/09/2025,3.306,שווי הוגן במטבע הקרן,1065.055,0.0009542855862862096,0.00456,0.00027
163,12157,"MIRA INFRASTRUCTURE GLOBAL SOLUTION, L.P",ריק במקור,ריק במקור,MIGS קרן השקעה,666105887,פנימי,קרן אנרגיה ותשתיות,ריק במקור,"חו""ל",ריק במקור,ריק במקור,גלובלי,לא,17/04/2018,USD,דיווח מנהל קרן,אי-תלות,30/09/2025,3.306,שווי הוגן במטבע הקרן,5115.854,0.0012601889592164367,0.0219,0.00131
163,12157,Primavera Capital Fund Investment GP M L,ריק במקור,ריק במקור,Mead Johnson China,666109830,פנימי,פרייבט אקוויטי,ריק במקור,"חו""ל",ריק במקור,ריק במקור,סין,לא,27/12/2021,USD,דיווח מנהל קרן,אי-תלות,30/09/2025,3.306,שווי הוגן במטבע הקרן,508.75,0.00022889166821261458,0.00218,0.00013
163,12157,Meron II GP L.P,ריק במקור,ריק במקור,Meron ERI VAEGV,666109772,פנימי,פרייבט אקוויטי,ריק במקור,ישראל,ריק במקור,ריק במקור,ישראל,לא,27/12/2021,USD,דיווח מנהל קרן,אי-תלות,30/09/2025,3.306,שווי הוגן במטבע הקרן,253.839,0.001918850162673861,0.00109,6e-05
163,12157,*Monarch Alternative Capital LP,ריק במקור,ריק במקור,Monarch VI,666111240,פנימי,קרן חוב,ריק במקור,"חו""ל",ריק במקור,ריק במקור,"ארה""ב",לא,23/06/2020,USD,דיווח מנהל קרן,אי-תלות,30/09/2025,3.306,שווי הוגן במטבע הקרן,3890.335,0.0003416708044844289,0.01666,0.001
163,12157,NB Capital Solutions Fund III Cayman LP,ריק במקור,ריק במקור,NB Capital Solutions Fund III Cayman LP,666113253,ISIN,קרן חוב,ריק במקור,"חו""ל",ריק במקור,ריק במקור,"ארה""ב",לא,8/05/2025,USD,דיווח מנהל קרן,אי-תלות,30/09/2025,3.306,שווי הוגן במטבע הקרן,454.335,0.00024395309104555097,0.00195,0.00012
163,12157,NB Credit Opportunities Associates II,ריק במקור,ריק במקור,NB Credit Opportunities II  Feeder,666111372,פנימי,קרן חוב,ריק במקור,"חו""ל",ריק במקור,ריק במקור,"ארה""ב",לא,9/07/2023,USD,דיווח מנהל קרן,אי-תלות,30/09/2025,3.306,שווי הוגן במטבע הקרן,1092.497,0.00012755707950521785,0.00468,0.00028
163,12157,Neuroblade Ltd,ריק במקור,ריק במקור,NEUROBLADE LTD קרן השקעה,666112271,פנימי,קרן חוב,ריק במקור,"חו""ל",ריק במקור,ריק במקור,"ארה""ב",לא,30/04/2024,USD,דיווח מנהל קרן,אי-תלות,30/09/2025,3.306,שווי הוגן במטבע הקרן,0.702,1.0617058285381381e-06,0,0
163,12157,Northwind Healthcare Debt Fund I GP LLC,ריק במקור,ריק במקור,Northwind - Empres,666111794,פנימי,קרן חוב,ריק במקור,"חו""ל",ריק במקור,ריק במקור,"ארה""ב",לא,23/10/2023,USD,דיווח מנהל קרן,אי-תלות,23/10/2023,3.306,שווי הוגן במטבע הקרן,1610.296,0.008333992029820774,0.00689,0.00041
163,12157,Northwind Debt Fund II GP LLC,ריק במקור,ריק במקור,Northwind Debt Fund II,666111778,פנימי,קרן חוב,ריק במקור,"חו""ל",ריק במקור,ריק במקור,"ארה""ב",לא,18/10/2023,USD,דיווח מנהל קרן,אי-תלות,28/08/2025,3.306,שווי הוגן במטבע הקרן,1685.469,0.0014699968951140917,0.00722,0.00043
163,12157,Nuveen Private Capital SL General Partne,ריק במקור,ריק במקור,Nuveen Private Capital SL S.C.A. SICAV-R,666113394,פנימי,קרן חוב,ריק במקור,"חו""ל",ריק במקור,ריק במקור,אירופה,לא,20/06/2025,EUR,דיווח מנהל קרן,אי-תלות,30/09/2025,3.881,שווי הוגן במטבע הקרן,2116.171,0,0.00906,0.00054
163,12157,OEP VIII General Partner L.P.,ריק במקור,ריק במקור,OEP VIII PGW Co-Investment Partners קרן,666110580,פנימי,פרייבט אקוויטי,ריק במקור,"חו""ל",ריק במקור,ריק במקור,"ארה""ב",לא,27/12/2021,USD,דיווח מנהל קרן,אי-תלות,30/09/2025,3.306,שווי הוגן במטבע הקרן,1654.877,0.001288372176924264,0.00708,0.00042
163,12157,"OEP IX General Partner, L.P",ריק במקור,ריק במקור,One Equity Partners IX L.P.,666112628,פנימי,פרייבט אקוויטי,ריק במקור,"חו""ל",ריק במקור,ריק במקור,"ארה""ב",לא,18/08/2024,USD,דיווח מנהל קרן,אי-תלות,30/09/2025,3.306,שווי הוגן במטבע הקרן,1175.613,0.0005592087169806649,0.00503,0.0003
163,12157,OEP VIII General Partner L.P.,ריק במקור,ריק במקור,One Equity Partners VIII,666110259,פנימי,פרייבט אקוויטי,ריק במקור,"חו""ל",ריק במקור,ריק במקור,"ארה""ב",לא,27/04/2022,USD,דיווח מנהל קרן,אי-תלות,30/09/2025,3.306,שווי הוגן במטבע הקרן,4829.736,0.000397476631498056,0.02068,0.00124
163,12157,Pantheon PGIF IV GP (Lux) S.a.r.l,ריק במקור,ריק במקור,PGIF IV Feeder קרן השקעה,666110267,פנימי,קרן אנרגיה ותשתיות,ריק במקור,"חו""ל",ריק במקור,ריק במקור,Developed Markets - Europe,לא,2/05/2022,USD,דיווח מנהל קרן,אי-תלות,30/09/2025,3.306,שווי הוגן במטבע הקרן,3614.383,0.0011616548271377728,0.01547,0.00092
163,12157,פונטיפקס 6  גי.פי ש.מ,ריק במקור,ריק במקור,PONTIFAX VI,666107842,פנימי,פרייבט אקוויטי,ריק במקור,"חו""ל",ריק במקור,ריק במקור,ישראל,לא,18/03/2020,USD,דיווח מנהל קרן,אי-תלות,30/09/2025,3.306,שווי הוגן במטבע הקרן,374.552,0.000685304307153452,0.0016,0.0001
163,12157,Nuveen Private Capital SL General Partne,ריק במקור,ריק במקור,CHH Healthcare,666113428,פנימי,קרן חוב,ריק במקור,"חו""ל",ריק במקור,ריק במקור,אירופה,לא,20/06/2025,USD,דיווח מנהל קרן,אי-תלות,30/09/2025,3.306,שווי הוגן במטבע הקרן,424.591,0.0009359500550582235,0.00182,0.00011
163,12157,PGSF VII GP S.? r.l.,ריק במקור,ריק במקור,Pantheon Global Secondary VII Feeder (Lu,666111364,פנימי,פרייבט אקוויטי,ריק במקור,"חו""ל",ריק במקור,ריק במקור,Developed Markets - Europe,לא,27/06/2023,USD,דיווח מנהל קרן,אי-תלות,30/09/2025,3.306,שווי הוגן במטבע הקרן,2014.227,0.0007272939330779532,0.00862,0.00052
163,12157,Penfund Capital Fund VII Co-Invest L.P.,ריק במקור,ריק במקור,Penfund Capital Fund VII Co-Invest L.P,666112727,פנימי,קרן חוב,ריק במקור,"חו""ל",ריק במקור,ריק במקור,אמריקה הצפונית,לא,0,USD,דיווח מנהל קרן,אי-תלות,30/09/2025,3.306,שווי הוגן במטבע הקרן,127.332,0.0004958771955417918,0.00055,3e-05
163,12157,Penfund Capital Partners VII Inc,ריק במקור,ריק במקור,Penfund קרן השקעה,666110234,פנימי,קרן חוב,ריק במקור,"חו""ל",ריק במקור,ריק במקור,"ארה""ב",לא,25/04/2022,USD,דיווח מנהל קרן,אי-תלות,30/09/2025,3.306,שווי הוגן במטבע הקרן,771.059,0.0009726224755852824,0.0033,0.0002
163,12157,Firstime Ventures II General Partner L.P,ריק במקור,ריק במקור,PlayBuzz קרן השקעה,666102827,פנימי,פרייבט אקוויטי,ריק במקור,ישראל,ריק במקור,ריק במקור,ישראל,לא,19/03/2014,USD,דיווח מנהל קרן,אי-תלות,30/09/2025,3.306,שווי הוגן במטבע הקרן,44.617,0.0011746022710691349,0.00019,1e-05
163,12157,פונטיפקס 4  גי.פי ש.מ,ריק במקור,ריק במקור,Pontifax IV קרן,666103064,פנימי,פרייבט אקוויטי,ריק במקור,"חו""ל",ריק במקור,ריק במקור,ישראל,לא,18/10/2015,USD,דיווח מנהל קרן,אי-תלות,30/09/2025,3.306,שווי הוגן במטבע הקרן,143.25,0.0003654945931198418,0.00061,4e-05
163,12157,Primavera Capital GP IV Ltd.,ריק במקור,ריק במקור,Primavera Capital Fund IV L.P קרן,666108774,פנימי,פרייבט אקוויטי,ריק במקור,"חו""ל",ריק במקור,ריק במקור,סין,לא,18/03/2020,USD,דיווח מנהל קרן,אי-תלות,30/09/2025,3.306,שווי הוגן במטבע הקרן,632.433,6.901633289463565e-05,0.00271,0.00016
163,12157,"Providence Equity GP IX(Lux) S.?r.l.,",ריק במקור,ריק במקור,Providence IX,666112305,פנימי,פרייבט אקוויטי,ריק במקור,"חו""ל",ריק במקור,ריק במקור,אסיה,לא,9/05/2024,USD,דיווח מנהל קרן,אי-תלות,30/09/2025,3.306,שווי הוגן במטבע הקרן,862.732,0.00013706083675627174,0.00369,0.00022
163,12157,Providence Equity GP VIII LP,ריק במקור,ריק במקור,Providence VIII,666106950,פנימי,פרייבט אקוויטי,ריק במקור,"חו""ל",ריק במקור,ריק במקור,"ארה""ב",לא,15/07/2019,USD,דיווח מנהל קרן,אי-תלות,30/09/2025,3.306,שווי הוגן במטבע הקרן,1108.63,4.484305426570859e-05,0.00475,0.00028
163,12157,PGIF V GP (Lux) S.a.r.l,ריק במקור,ריק במקור,RXR HIGH-YIELD REAL ESTATE CREDIT FUND P,39-4018031,ISIN,קרן חוב,ריק במקור,"חו""ל",ריק במקור,ריק במקור,"ארה""ב",לא,11/09/2025,USD,דיווח מנהל קרן,אי-תלות,30/09/2025,3.306,שווי הוגן במטבע הקרן,613.99,0.001594463268564263,0.00263,0.00016
163,12157,Rialto Partners GP V-Debt LP,ריק במקור,ריק במקור,Rialto Real Estate Fund V Debt,666111497,פנימי,"קרן נדל""ן",ריק במקור,"חו""ל",ריק במקור,ריק במקור,"ארה""ב",לא,18/03/2020,USD,דיווח מנהל קרן,אי-תלות,25/09/2025,3.306,שווי הוגן במטבע הקרן,604.999,0.0003039998819172061,0.00259,0.00015
163,12157,S.H. Sky 4 Limited Partnership,ריק במקור,ריק במקור,S.H. SKY Investments,666113311,פנימי,פרייבט אקוויטי,ריק במקור,"חו""ל",ריק במקור,ריק במקור,"ארה""ב",לא,29/05/2025,ILS,דיווח מנהל קרן,אי-תלות,30/09/2025,1,שווי הוגן במטבע הקרן,868.32,0.0025315135815980367,0.00372,0.00022
